epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s
1,3999,,,,,,,,,,-86.92,303.5,13,0,4000,1.1
2,7999,0.139940,0.132768,-1.168119,1.0103,1.0100,1.2197,1.1333,0.4505,0.0596,135.91,452.1,8,4,8000,13.9
3,11999,0.392964,0.380618,-3.634585,3.5022,3.5018,2.8864,2.7161,0.8400,0.1194,364.29,1001.0,4,1,12000,30.7
4,15999,0.554223,0.538299,-5.052820,4.8102,4.8100,3.8727,3.8769,1.1449,0.2786,327.44,813.6,5,2,16000,47.5
5,19999,0.663981,0.654409,-6.102007,5.5142,5.5143,4.5225,4.5005,1.4102,0.4560,279.57,687.0,5,1,20000,64.4
6,23999,0.709492,0.696778,-6.548290,5.8457,5.8459,4.9022,4.9968,1.5276,0.5550,297.39,695.2,6,2,24000,81.4
7,27999,0.824736,0.812280,-5.977828,5.5602,5.5608,5.8059,5.6574,1.7662,0.8685,231.30,578.4,8,3,28000,98.1
8,31999,1.045863,1.030852,-5.397577,4.9470,4.9479,6.3373,6.5201,2.1327,1.1670,117.16,324.2,12,4,32000,115.0
9,35999,1.243726,1.218092,-4.214295,3.7810,3.7832,7.4112,7.7124,2.4277,1.3997,148.33,344.1,12,4,36000,131.9
10,39999,1.412740,1.375010,-3.117628,2.6369,2.6391,8.6930,9.0325,2.7097,1.6219,131.04,376.6,10,1,40000,148.9
11,43999,1.465039,1.428958,-2.132341,1.6539,1.6552,9.7872,10.4484,2.9524,1.8182,236.91,525.6,8,4,44000,165.8
12,47999,1.465175,1.420638,-1.200156,0.7616,0.7618,10.6611,11.2952,3.0342,1.9396,210.79,465.4,7,1,48000,182.8
13,51999,1.407174,1.357096,-0.502546,0.0622,0.0623,11.7290,12.4417,3.0158,1.9902,134.09,281.0,15,0,52000,199.8
14,55999,1.372196,1.313480,-0.126594,-0.3106,-0.3102,13.0798,13.4649,2.9767,2.0721,228.31,506.1,9,3,56000,216.6
15,59999,1.382677,1.333301,-0.093388,-0.3271,-0.3267,14.1832,14.9548,2.9478,2.1172,378.56,795.2,4,2,60000,233.4
16,63999,1.492815,1.441867,-0.004264,-0.3955,-0.3940,15.6984,16.3764,3.0385,2.2206,165.65,407.1,12,2,64000,250.1
17,67999,1.671461,1.622093,0.218949,-0.6006,-0.5998,18.3610,18.7750,3.1961,2.3674,131.48,307.5,13,5,68000,267.0
18,71999,1.777608,1.713419,0.329790,-0.7198,-0.7193,20.1690,21.1662,3.3374,2.5172,211.32,466.6,7,2,72000,283.6
19,75999,1.887292,1.831616,0.501481,-0.8867,-0.8863,22.1055,23.0778,3.4456,2.6280,148.47,321.2,12,4,76000,300.4
20,79999,1.949422,1.890538,0.384830,-0.7980,-0.7973,23.2339,23.7006,3.5786,2.7376,235.89,464.1,9,5,80000,317.1
21,83999,2.105363,2.024753,0.435776,-0.8505,-0.8505,25.6125,26.5950,3.7130,2.8586,96.79,226.8,20,8,84000,333.8
22,87999,2.178036,2.094394,0.662526,-1.0696,-1.0700,27.1708,26.6493,3.8379,2.9967,273.76,589.0,7,3,88000,350.5
23,91999,2.219827,2.115763,0.525162,-0.9475,-0.9481,30.0543,30.3557,3.8862,3.0090,161.00,364.7,9,2,92000,367.3
24,95999,2.278883,2.184802,0.638331,-1.0573,-1.0573,32.2637,30.9342,3.9796,3.1248,142.69,336.6,14,4,96000,383.9
25,99999,2.389208,2.289597,0.709319,-1.1344,-1.1343,32.8053,32.5278,4.0728,3.2023,102.50,220.8,18,6,100000,400.7
26,103999,2.345916,2.251195,0.461026,-0.9104,-0.9100,34.5308,33.5397,4.1103,3.2622,167.61,398.6,8,0,104000,417.4
27,107999,2.409005,2.304789,0.346076,-0.8138,-0.8142,36.4697,34.4952,4.1701,3.3142,147.42,335.1,14,5,108000,434.3
28,111999,2.506876,2.402513,0.516855,-0.9574,-0.9566,38.7367,36.3769,4.1564,3.3027,60.72,181.4,22,5,112000,451.2
29,115999,2.629333,2.535920,0.519693,-0.9775,-0.9773,40.4359,39.5971,4.2688,3.3876,209.95,472.4,9,1,116000,468.1
30,119999,2.816724,2.697253,0.710480,-1.1748,-1.1737,42.2067,40.8864,4.3999,3.4858,117.01,274.4,14,4,120000,485.1
