epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s
1,3999,,,,,,,,,,-82.92,215.4,18,3,4000,1.1
2,7999,0.533868,0.512647,-3.531622,3.2976,3.2973,8.6574,8.0589,1.4330,0.0093,-3.44,158.5,24,6,8000,23.8
3,11999,0.713745,0.669510,-6.700512,6.1303,6.1301,10.4548,9.7954,3.1024,0.1214,-34.66,230.0,16,5,12000,53.7
4,15999,0.694543,0.657370,-4.153451,3.6375,3.6379,8.8414,8.3389,3.6099,0.4581,-19.08,294.9,14,6,16000,83.6
5,19999,0.651727,0.616539,-3.103038,2.3906,2.3902,7.5697,7.1358,4.0240,0.7475,0.22,195.3,18,5,20000,113.4
6,23999,0.767534,0.728200,-1.747484,0.9666,0.9656,7.7709,7.3466,4.4559,1.0481,18.12,269.1,17,3,24000,143.0
7,27999,0.910684,0.876524,-0.237759,-0.6666,-0.6677,8.4737,8.0708,5.0135,1.3273,39.91,318.2,12,4,28000,172.8
8,31999,1.079685,1.030118,1.903834,-2.9527,-2.9546,9.3005,8.9378,5.4145,1.5944,1.89,175.3,26,6,32000,202.6
9,35999,1.286989,1.222528,3.255133,-4.4457,-4.4473,10.3462,9.9421,5.9242,1.8720,2.25,237.1,14,5,36000,232.2
10,39999,1.358357,1.299964,3.522476,-4.6845,-4.6849,10.9040,10.5779,6.3848,2.1566,30.04,362.5,11,2,40000,261.9
11,43999,1.344082,1.278975,4.395758,-5.3967,-5.3975,10.8145,10.4902,6.3892,2.2464,20.74,364.2,13,4,44000,291.8
12,47999,1.476884,1.388765,4.985012,-5.9125,-5.9139,11.1902,10.8592,6.4444,2.4265,2.85,143.1,23,2,48000,321.7
13,51999,1.745201,1.662405,5.677782,-6.6931,-6.6943,12.9854,12.6357,7.2960,2.8671,34.20,499.0,9,3,52000,351.7
14,55999,1.979705,1.898798,6.749038,-7.8420,-7.8440,14.6116,14.2897,7.9234,3.1819,50.80,341.4,11,0,56000,381.8
15,59999,2.257519,2.162167,8.382585,-9.5008,-9.5027,16.4041,16.0249,8.4731,3.4617,38.59,401.1,9,1,60000,411.7
16,63999,2.486172,2.401521,9.486225,-10.6368,-10.6378,17.9366,17.4366,8.9451,3.7602,25.05,278.9,14,3,64000,442.1
17,67999,2.458473,2.400476,10.005777,-11.1772,-11.1776,17.9989,17.5665,9.1389,3.9000,111.17,585.9,7,4,68000,472.0
18,71999,2.724767,2.631914,10.052804,-11.1494,-11.1503,19.1200,18.5917,9.1060,3.9372,15.56,194.6,24,6,72000,502.0
19,75999,3.365303,3.273699,11.068595,-12.2144,-12.2149,23.5367,22.9177,10.0682,4.2923,24.91,273.8,15,6,76000,532.2
20,79999,3.883202,3.761250,12.083610,-13.2824,-13.2830,26.8240,25.9440,10.8252,4.6403,11.41,128.6,25,8,80000,561.8
21,83999,4.587439,4.409684,13.521084,-14.7040,-14.7047,30.8387,29.6852,11.4775,4.9470,3.45,102.8,47,13,84000,591.8
22,87999,5.301964,5.047076,15.245962,-16.4744,-16.4756,34.8230,33.4476,12.4359,5.3551,11.91,164.4,20,3,88000,621.7
23,91999,6.078871,5.788535,17.129188,-18.3477,-18.3487,39.3324,37.8216,13.0431,5.5841,-6.45,73.1,63,21,92000,651.9
24,95999,6.526040,6.258653,18.377279,-19.6207,-19.6212,42.1241,40.5198,13.4220,5.7948,29.78,218.1,18,4,96000,681.7
25,99999,6.645502,6.392290,18.459714,-19.6734,-19.6744,42.3698,40.6755,13.4287,5.8780,2.18,76.7,50,14,100000,711.6
26,103999,6.938085,6.688719,19.318495,-20.5055,-20.5057,44.0497,42.2742,13.4640,5.9679,4.84,75.5,55,15,104000,741.9
27,107999,7.312427,7.035216,20.024587,-21.1837,-21.1836,46.4055,44.6499,13.7540,6.1223,5.83,102.8,39,13,108000,772.3
28,111999,7.211946,6.962240,20.028160,-21.1910,-21.1910,46.7623,45.0418,14.1099,6.2412,25.28,148.0,28,5,112000,802.3
29,115999,7.553260,7.318853,20.415997,-21.5419,-21.5416,48.5214,46.9528,14.2567,6.2509,6.60,97.2,36,9,116000,831.9
30,119999,8.351632,8.044990,21.620697,-22.7894,-22.7892,53.4022,51.4462,14.8261,6.4437,-7.63,107.8,35,9,120000,861.7
