epoch,global_step,device,epoch_wall_s,steps_per_sec,updates_per_sec,env_step_total_s,env_step_mean_ms,buffer_sample_total_s,buffer_sample_mean_ms,update_total_s,update_mean_ms,gpu_mem_allocated_mb,gpu_mem_reserved_mb
1,3900,GPU (NVIDIA GeForce RTX 3080),0.22,18364.5,0.0,0.109,2.736,0.000,0.000,0.000,0.000,1.9,4.0
2,7900,GPU (NVIDIA GeForce RTX 3080),0.23,17589.7,0.0,0.106,2.662,0.000,0.000,0.000,0.000,11.1,24.0
3,11900,GPU (NVIDIA GeForce RTX 3080),1.76,2267.5,283.4,0.112,2.798,0.145,0.290,1.472,2.944,21.9,36.0
4,15900,GPU (NVIDIA GeForce RTX 3080),1.64,2445.8,305.7,0.125,3.129,0.138,0.275,1.337,2.673,21.9,36.0
5,19900,GPU (NVIDIA GeForce RTX 3080),0.16,25330.2,0.0,0.121,3.016,0.000,0.000,0.000,0.000,21.9,36.0
6,23900,GPU (NVIDIA GeForce RTX 3080),1.59,2518.8,314.8,0.121,3.016,0.132,0.265,1.301,2.602,21.9,36.0
7,27900,GPU (NVIDIA GeForce RTX 3080),1.81,2215.1,276.9,0.149,3.726,0.159,0.317,1.449,2.898,21.9,36.0
8,31900,GPU (NVIDIA GeForce RTX 3080),1.98,2024.9,253.1,0.145,3.621,0.172,0.344,1.610,3.220,21.9,36.0
9,35900,GPU (NVIDIA GeForce RTX 3080),1.52,2631.0,328.9,0.128,3.204,0.129,0.257,1.229,2.458,21.9,36.0
10,39900,GPU (NVIDIA GeForce RTX 3080),0.15,26113.2,0.0,0.121,3.020,0.000,0.000,0.000,0.000,21.9,36.0
11,43900,GPU (NVIDIA GeForce RTX 3080),1.48,2700.5,337.6,0.119,2.971,0.130,0.259,1.200,2.401,21.9,36.0
12,47900,GPU (NVIDIA GeForce RTX 3080),1.40,2847.0,355.9,0.116,2.900,0.113,0.226,1.144,2.289,21.9,36.0
13,51900,GPU (NVIDIA GeForce RTX 3080),1.46,2749.1,343.6,0.114,2.840,0.124,0.248,1.188,2.377,21.9,36.0
14,55900,GPU (NVIDIA GeForce RTX 3080),1.43,2792.2,349.0,0.116,2.911,0.114,0.227,1.172,2.344,21.9,36.0
15,59900,GPU (NVIDIA GeForce RTX 3080),0.14,28268.4,0.0,0.113,2.829,0.000,0.000,0.000,0.000,21.9,36.0
16,63900,GPU (NVIDIA GeForce RTX 3080),1.45,2766.1,345.8,0.129,3.217,0.117,0.234,1.162,2.324,21.9,36.0
17,67900,GPU (NVIDIA GeForce RTX 3080),1.64,2445.5,305.7,0.122,3.046,0.144,0.288,1.336,2.673,21.9,36.0
18,71900,GPU (NVIDIA GeForce RTX 3080),1.66,2416.1,302.0,0.119,2.975,0.152,0.305,1.352,2.703,21.9,36.0
19,75900,GPU (NVIDIA GeForce RTX 3080),1.46,2736.5,342.1,0.111,2.779,0.130,0.261,1.189,2.378,21.9,36.0
20,79900,GPU (NVIDIA GeForce RTX 3080),0.15,27037.9,0.0,0.118,2.950,0.000,0.000,0.000,0.000,21.9,36.0
21,83900,GPU (NVIDIA GeForce RTX 3080),1.55,2584.5,323.1,0.117,2.935,0.130,0.260,1.268,2.535,21.9,36.0
22,87900,GPU (NVIDIA GeForce RTX 3080),1.51,2655.3,331.9,0.124,3.107,0.129,0.258,1.220,2.439,21.9,36.0
23,91900,GPU (NVIDIA GeForce RTX 3080),1.45,2755.0,344.4,0.123,3.075,0.130,0.260,1.168,2.337,21.9,36.0
24,95900,GPU (NVIDIA GeForce RTX 3080),1.44,2781.9,347.7,0.112,2.798,0.127,0.254,1.169,2.338,21.9,36.0
25,99900,GPU (NVIDIA GeForce RTX 3080),0.17,24017.0,0.0,0.116,2.903,0.000,0.000,0.000,0.000,21.9,36.0
26,103900,GPU (NVIDIA GeForce RTX 3080),1.47,2716.4,339.6,0.120,2.989,0.134,0.268,1.189,2.377,21.9,36.0
27,107900,GPU (NVIDIA GeForce RTX 3080),1.56,2571.3,321.4,0.122,3.058,0.145,0.290,1.253,2.505,21.9,36.0
28,111900,GPU (NVIDIA GeForce RTX 3080),1.68,2374.9,296.9,0.124,3.097,0.157,0.315,1.369,2.738,21.9,36.0
29,115900,GPU (NVIDIA GeForce RTX 3080),1.54,2600.5,325.1,0.117,2.937,0.145,0.289,1.241,2.481,21.9,36.0
30,119900,GPU (NVIDIA GeForce RTX 3080),0.15,27197.1,0.0,0.114,2.838,0.000,0.000,0.000,0.000,21.9,36.0
31,123900,GPU (NVIDIA GeForce RTX 3080),1.64,2446.1,305.8,0.119,2.979,0.136,0.272,1.347,2.694,21.9,36.0
32,127900,GPU (NVIDIA GeForce RTX 3080),1.51,2654.5,331.8,0.121,3.018,0.137,0.275,1.217,2.435,21.9,36.0
33,131900,GPU (NVIDIA GeForce RTX 3080),1.59,2513.4,314.2,0.124,3.094,0.142,0.284,1.290,2.581,21.9,36.0
34,135900,GPU (NVIDIA GeForce RTX 3080),1.53,2615.7,327.0,0.124,3.101,0.142,0.285,1.231,2.462,21.9,36.0
35,139900,GPU (NVIDIA GeForce RTX 3080),0.15,26483.5,0.0,0.120,2.991,0.000,0.000,0.000,0.000,21.9,36.0
36,143900,GPU (NVIDIA GeForce RTX 3080),1.66,2411.6,301.4,0.127,3.164,0.146,0.293,1.351,2.702,21.9,36.0
37,147900,GPU (NVIDIA GeForce RTX 3080),1.62,2475.0,309.4,0.118,2.951,0.158,0.317,1.306,2.613,21.9,36.0
38,151900,GPU (NVIDIA GeForce RTX 3080),1.60,2497.1,312.1,0.118,2.939,0.156,0.313,1.293,2.586,21.9,36.0
39,155900,GPU (NVIDIA GeForce RTX 3080),1.62,2466.9,308.4,0.130,3.245,0.156,0.312,1.302,2.603,21.9,36.0
40,159900,GPU (NVIDIA GeForce RTX 3080),0.14,29265.6,0.0,0.109,2.731,0.000,0.000,0.000,0.000,21.9,36.0
