epoch,global_step,device,epoch_wall_s,steps_per_sec,updates_per_sec,env_step_total_s,env_step_mean_ms,buffer_sample_total_s,buffer_sample_mean_ms,update_total_s,update_mean_ms,gpu_mem_allocated_mb,gpu_mem_reserved_mb
1,3900,GPU (NVIDIA GeForce RTX 3080),0.27,14971.2,0.0,0.190,4.754,0.000,0.000,0.000,0.000,1.5,2.0
2,7900,GPU (NVIDIA GeForce RTX 3080),0.30,13403.8,0.0,0.199,4.982,0.000,0.000,0.000,0.000,10.6,24.0
3,11900,GPU (NVIDIA GeForce RTX 3080),1.40,2849.9,356.2,0.204,5.106,0.148,0.296,1.027,2.055,21.7,34.0
4,15900,GPU (NVIDIA GeForce RTX 3080),1.34,2980.6,372.6,0.201,5.037,0.155,0.310,0.961,1.922,21.7,34.0
5,19900,GPU (NVIDIA GeForce RTX 3080),0.22,17780.2,0.0,0.202,5.045,0.000,0.000,0.000,0.000,21.7,34.0
6,23900,GPU (NVIDIA GeForce RTX 3080),1.31,3047.8,381.0,0.206,5.155,0.162,0.325,0.920,1.839,21.7,34.0
7,27900,GPU (NVIDIA GeForce RTX 3080),1.32,3019.2,377.4,0.204,5.092,0.166,0.333,0.930,1.860,21.7,34.0
8,31900,GPU (NVIDIA GeForce RTX 3080),1.27,3137.7,392.2,0.205,5.130,0.163,0.325,0.883,1.765,21.7,34.0
9,35900,GPU (NVIDIA GeForce RTX 3080),1.36,2934.5,366.8,0.208,5.207,0.175,0.351,0.956,1.912,21.7,34.0
10,39900,GPU (NVIDIA GeForce RTX 3080),0.23,17554.6,0.0,0.203,5.067,0.000,0.000,0.000,0.000,21.7,34.0
11,43900,GPU (NVIDIA GeForce RTX 3080),1.31,3048.3,381.0,0.209,5.221,0.171,0.342,0.906,1.811,21.7,34.0
12,47900,GPU (NVIDIA GeForce RTX 3080),1.36,2936.0,367.0,0.204,5.110,0.178,0.356,0.956,1.912,21.7,34.0
13,51900,GPU (NVIDIA GeForce RTX 3080),1.34,2980.2,372.5,0.204,5.105,0.175,0.350,0.939,1.878,21.7,34.0
14,55900,GPU (NVIDIA GeForce RTX 3080),1.32,3033.4,379.2,0.209,5.220,0.172,0.343,0.914,1.827,21.7,34.0
15,59900,GPU (NVIDIA GeForce RTX 3080),0.22,18067.2,0.0,0.199,4.964,0.000,0.000,0.000,0.000,21.7,34.0
16,63900,GPU (NVIDIA GeForce RTX 3080),1.31,3045.0,380.6,0.195,4.870,0.173,0.346,0.922,1.844,21.7,34.0
17,67900,GPU (NVIDIA GeForce RTX 3080),1.42,2824.4,353.0,0.200,5.012,0.176,0.352,1.016,2.032,21.7,34.0
18,71900,GPU (NVIDIA GeForce RTX 3080),1.38,2900.8,362.6,0.209,5.213,0.182,0.365,0.963,1.927,21.7,34.0
19,75900,GPU (NVIDIA GeForce RTX 3080),1.37,2929.3,366.2,0.200,5.007,0.175,0.349,0.966,1.932,21.7,34.0
