epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi,mean_return,mean_length,episodes,buffer_size,elapsed_s
5,19990,1.061361,1.050103,-8.196908,5.7661,5.7661,10.8743,11.5679,4.6386,-22.20,217.7,13,20000,63.3
6,23990,1.158015,1.154016,-8.268951,5.5524,5.5527,9.0266,9.4894,4.9630,108.16,579.5,4,24000,100.5
7,27990,1.166343,1.167495,-8.082572,5.3040,5.3036,7.5281,7.9603,4.4245,110.36,651.9,7,28000,136.0
8,31990,1.250563,1.247124,-7.526492,4.7779,4.7782,6.7748,7.1437,4.0180,222.00,554.8,6,32000,170.0
9,35990,1.223234,1.228672,-7.117168,4.3707,4.3708,5.9935,6.3907,3.9555,260.70,484.6,7,36000,203.7
10,39990,1.207590,1.215110,-7.187335,4.4860,4.4861,5.4664,5.7969,3.9259,514.04,1001.0,5,40000,237.1
11,43990,1.155507,1.160141,-7.686255,5.0802,5.0804,4.9580,5.2348,3.9779,691.20,1001.0,3,44000,270.9
12,47990,1.128345,1.128175,-8.464482,5.9815,5.9816,4.6751,4.8698,3.9808,575.35,861.9,7,48000,304.5
13,51990,1.111260,1.110524,-9.451943,7.0545,7.0544,4.3764,4.5371,3.9606,391.70,672.3,3,52000,338.1
14,55990,1.079223,1.082762,-10.482230,8.1807,8.1807,4.1523,4.2911,3.7780,594.62,1001.0,4,56000,369.5
15,59990,1.090127,1.091204,-11.454832,9.2390,9.2391,4.0099,4.1500,3.9436,726.84,1001.0,5,60000,401.2
16,63990,1.100770,1.103386,-12.434479,10.2926,10.2925,4.0033,4.1056,3.8731,742.26,1001.0,3,64000,432.9
17,67990,1.159081,1.160461,-13.281557,11.2163,11.2162,3.9336,4.0876,3.9011,531.90,759.2,8,68000,464.9
18,71990,1.163460,1.161789,-14.148787,12.1466,12.1466,3.8695,3.9493,3.9373,720.43,1001.0,2,72000,496.9
19,75990,1.163182,1.162515,-15.062756,13.1335,13.1334,3.9091,3.9668,3.9256,731.88,1001.0,4,76000,528.8
20,79990,1.222426,1.222074,-15.846909,13.9773,13.9774,3.9260,3.9620,3.9595,759.25,1001.0,5,80000,561.3
21,83990,1.222560,1.223082,-16.613785,14.7942,14.7943,3.8896,3.8920,3.9903,656.76,1001.0,3,84000,593.5
22,87990,1.238831,1.243946,-17.359075,15.5818,15.5819,3.9504,4.0436,3.9567,772.50,1001.0,6,88000,629.6
23,91990,1.267086,1.274079,-18.083918,16.3334,16.3334,3.9446,4.0155,4.0139,778.90,1001.0,2,92000,664.3
24,95990,1.278290,1.285954,-18.744712,17.0208,17.0207,4.0820,4.0856,4.0764,779.95,1001.0,4,96000,679.9
25,99990,1.327312,1.337149,-19.314729,17.6263,17.6263,4.2068,4.2460,4.0902,781.36,1001.0,5,100000,704.5
26,103990,1.365304,1.375258,-19.781421,18.1134,18.1136,4.3192,4.3323,4.0975,753.44,1001.0,3,104000,738.7
27,107990,1.412521,1.422665,-20.089549,18.4605,18.4606,4.4337,4.5010,4.0868,655.76,860.0,7,108000,773.3
28,111990,1.466648,1.478455,-20.292512,18.6891,18.6893,4.5989,4.6198,4.1666,757.90,1001.0,2,112000,809.1
29,115990,1.494029,1.505693,-20.457974,18.8672,18.8674,4.8142,4.8338,4.2421,762.59,1001.0,4,116000,844.8
30,119990,1.514302,1.524448,-20.575735,19.0081,19.0081,5.0016,4.9754,4.3113,755.02,1001.0,5,120000,880.6
31,123990,1.510206,1.524108,-20.725490,19.1600,19.1602,5.1374,5.1315,4.2871,775.57,1001.0,3,124000,917.3
32,127990,1.538823,1.549099,-20.839953,19.2936,19.2937,5.2810,5.3107,4.4010,772.93,1001.0,6,128000,952.4
33,131990,1.583735,1.598112,-20.877465,19.3461,19.3462,5.3803,5.4864,4.4561,768.74,1001.0,2,132000,987.7
34,135990,1.588196,1.598254,-20.894318,19.3698,19.3698,5.7408,5.7895,4.5544,762.04,1001.0,4,136000,1023.0
35,139990,1.680320,1.690048,-20.741178,19.2479,19.2481,6.0329,6.1665,4.5518,632.87,835.7,6,140000,1057.8
36,143990,1.713373,1.717927,-20.522057,19.0349,19.0349,6.3889,6.5107,4.6665,762.34,1001.0,2,144000,1091.4
37,147990,1.770291,1.775139,-20.296172,18.7957,18.7957,6.7984,6.9334,4.7452,608.00,1001.0,7,148000,1123.4
38,151990,1.828971,1.830907,-20.102547,18.6249,18.6250,7.3378,7.4199,4.7977,742.14,1001.0,2,152000,1155.6
39,155990,1.847715,1.846700,-19.984679,18.5048,18.5048,7.4523,7.5921,4.8657,768.92,1001.0,4,156000,1189.8
40,159990,1.922223,1.917161,-19.740649,18.2798,18.2798,7.9291,8.1291,4.8962,768.01,1001.0,5,160000,1224.8
41,163990,1.956340,1.951774,-19.505090,18.0395,18.0394,8.2374,8.5695,4.8126,767.84,1001.0,2,164000,1260.2
42,167990,1.996878,1.996434,-19.321984,17.8525,17.8527,8.5755,8.9763,5.0135,627.15,1001.0,7,168000,1297.0
