epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi,mean_return,mean_length,episodes,buffer_size,elapsed_s
1,3900,,,,,,,,0,4000,0.3
2,7900,,,,,,,,0,8000,0.8
3,11900,159.465311,-55.034275,54.8464,304.1379,0.0004,,,0,12000,2.6
4,15900,1166.800910,-161.420148,160.9346,470.5946,0.0010,,,0,16000,4.4
5,19900,,,,,,,,0,20000,5.0
6,23900,1095.905883,-298.230417,295.8069,786.7161,0.0000,,,0,24000,7.0
7,27900,1281.507529,-444.691819,440.8997,1340.0338,0.3234,,,0,28000,9.0
8,31900,1485.284203,-596.338171,590.8840,2134.8642,1.3291,,,0,32000,10.8
9,35900,1652.422392,-750.579996,743.3082,3068.7671,1.7107,,,0,36000,12.8
10,39900,,,,,,,,0,40000,13.4
11,43900,1761.697351,-903.316686,895.2107,4083.5410,2.8264,,,0,44000,15.3
12,47900,1812.618764,-1051.563348,1043.8159,3991.6073,3.1400,,,0,48000,17.3
13,51900,1823.055746,-1194.059263,1187.1635,3504.6314,3.2276,,,0,52000,19.2
14,55900,1821.958636,-1332.031170,1325.8669,3412.3323,3.6084,,,0,56000,21.2
15,59900,,,,,,,,0,60000,21.8
16,63900,1822.054290,-1465.793385,1460.3619,3768.3918,3.3766,,,0,64000,23.7
17,67900,1879.867773,-1596.898479,1592.2420,3981.7027,3.1520,,,0,68000,25.6
18,71900,1924.821908,-1721.255551,1716.9732,6602.1537,2.9015,,,0,72000,27.6
19,75900,1815.875012,-1838.426840,1834.0211,5481.5835,3.0853,,,0,76000,29.6
20,79900,,,,,,,,0,80000,30.1
21,83900,1697.794994,-1950.722852,1946.4114,5017.0292,3.2294,,,0,84000,32.2
22,87900,1664.910621,-2059.843866,2055.6997,6350.2911,3.1247,,,0,88000,34.3
23,91900,1658.743260,-2166.376845,2162.8232,7140.1429,2.6653,,,0,92000,36.5
24,95900,1734.770558,-2274.522250,2271.0634,10204.6184,2.8609,,,0,96000,38.7
25,99900,,,,,,87232.40,1000.0,100,100000,39.3
26,103900,6652.637801,-2377.924877,2374.7553,14316.2270,2.7196,,,0,104000,41.5
27,107900,6928.059810,-2487.283220,2484.0569,16963.5096,2.6841,,,0,108000,43.5
28,111900,6870.135475,-2598.535042,2595.2099,20449.6904,2.8348,,,0,112000,45.4
29,115900,6605.941454,-2707.019276,2703.6562,22565.6270,3.0336,,,0,116000,47.3
30,119900,,,,,,,,0,120000,47.9
31,123900,6980.276543,-2814.779183,2811.3686,25049.7975,2.7858,,,0,124000,49.9
32,127900,6534.039217,-2925.228691,2921.7104,25580.7063,2.8032,,,0,128000,51.8
33,131900,7417.402037,-3032.482927,3028.9987,29902.3027,2.6546,,,0,132000,53.8
34,135900,6973.429271,-3140.611125,3137.0676,34160.0895,2.5422,,,0,136000,55.8
35,139900,,,,,,,,0,140000,56.4
36,143900,7061.839400,-3248.102923,3244.5316,35529.1462,2.5315,,,0,144000,58.3
37,147900,7316.200445,-3354.733298,3351.0331,40226.3956,2.3560,,,0,148000,60.4
38,151900,7526.360387,-3460.116251,3456.3863,42200.4054,2.1489,,,0,152000,62.3
39,155900,7652.017285,-3565.136565,3561.3075,46626.6864,2.1919,,,0,156000,64.3
40,159900,,,,,,,,0,160000,64.9
41,163900,7471.441063,-3668.240972,3664.4214,50155.3009,2.1722,,,0,164000,66.8
42,167900,7851.174699,-3769.065273,3765.3305,54500.6292,2.2383,,,0,168000,69.1
43,171900,7525.160261,-3870.288362,3866.5394,56526.3333,1.9859,,,0,172000,71.2
44,175900,7562.003679,-3967.459544,3963.7068,58266.2754,2.0627,,,0,176000,73.4
45,179900,,,,,,,,0,180000,74.1
46,183900,7652.983392,-4065.447893,4061.6480,63238.8135,1.9292,,,0,184000,76.2
47,187900,7746.500115,-4160.320044,4156.4824,64672.5101,2.0645,,,0,188000,78.2
48,191900,8472.965171,-4252.974929,4249.1453,64722.0892,1.9730,,,0,192000,80.2
49,195900,8239.222003,-4345.160668,4341.3753,69088.5246,2.3621,,,0,196000,82.2
50,199900,,,,,,,,0,200000,82.8
51,203900,17602.300614,-4431.561194,4427.6561,71150.2078,2.8337,81879.63,1001.0,100,204000,84.7
52,207900,18005.870655,-4522.030920,4518.0446,69959.9582,2.8017,,,0,208000,86.7
53,211900,19207.548208,-4615.995818,4611.9195,72375.9512,2.5789,,,0,212000,88.6
54,215900,18953.289608,-4706.046579,4701.9526,78433.4089,3.0975,,,0,216000,90.6
55,219900,,,,,,,,0,220000,91.1
56,223900,19418.600547,-4800.224821,4796.1792,92780.5447,3.1790,,,0,224000,93.1
57,227900,19039.069939,-4889.575574,4885.5967,87853.3359,3.0700,,,0,228000,95.0
58,231900,20004.014040,-4977.844424,4973.9550,100032.3159,2.8849,,,0,232000,97.0
59,235900,19830.692331,-5069.847708,5065.9070,108405.3092,3.3638,,,0,236000,99.0
60,239900,,,,,,,,0,240000,99.6
61,243900,20835.960413,-5161.561741,5157.6028,100509.2775,3.1532,,,0,244000,101.6
62,247900,17931.908487,-5252.788225,5248.7206,93732.8170,3.3732,,,0,248000,103.5
63,251900,21912.051150,-5342.750285,5338.5180,110291.9578,3.0683,,,0,252000,105.6
64,255900,20487.503639,-5432.129339,5428.0696,93408.3478,3.2349,,,0,256000,107.7
65,259900,,,,,,,,0,260000,108.3
66,263900,20289.550311,-5521.874518,5517.7578,107345.0034,3.4343,,,0,264000,110.2
67,267900,20815.019879,-5610.711064,5606.6495,106907.0822,3.5978,,,0,268000,112.3
68,271900,20895.038349,-5699.878506,5695.8732,116316.0832,3.7461,,,0,272000,114.3
69,275900,22017.848712,-5789.574327,5785.3708,122734.9614,3.7927,,,0,276000,116.4
70,279900,,,,,,,,0,280000,117.0
71,283900,21033.666687,-5876.885645,5872.7706,118923.4787,3.4771,,,0,284000,119.0
72,287900,20456.212729,-5966.439838,5962.2969,117378.2552,3.6052,,,0,288000,121.0
73,291900,20861.436677,-6052.207243,6048.1009,114571.5097,3.3709,,,0,292000,122.9
74,295900,20671.446163,-6135.561277,6131.5997,116632.8595,3.4871,,,0,296000,125.1
75,299900,,,,,,,,0,300000,125.7
76,303900,22692.281114,-6223.067846,6219.0882,125245.4275,3.9574,120572.20,1001.0,100,304000,127.6
77,307900,36022.661527,-6302.078662,6298.1911,120090.6940,3.3253,,,0,308000,129.6
78,311900,36098.207556,-6379.865260,6375.9353,128256.2413,3.5800,,,0,312000,131.5
79,315900,36650.254429,-6458.809403,6454.9660,133332.4703,4.2514,,,0,316000,133.5
80,319900,,,,,,,,0,320000,134.2
81,323900,37457.453481,-6536.002363,6532.1483,126921.0941,4.1731,,,0,324000,136.1
82,327900,37925.356664,-6609.754762,6605.7127,140584.4764,4.4900,,,0,328000,138.1
83,331900,38152.755493,-6678.331707,6674.4615,122769.9844,3.3512,,,0,332000,140.1
84,335900,38274.873966,-6755.474072,6751.6402,151270.5997,4.3987,,,0,336000,142.0
85,339900,,,,,,,,0,340000,142.6
86,343900,39217.021620,-6823.361366,6819.3832,153041.0426,4.4534,,,0,344000,144.7
87,347900,36823.189338,-6895.300435,6891.4604,150599.6159,4.4612,,,0,348000,146.8
88,351900,37948.841858,-6966.841131,6963.1300,135541.3559,3.9956,,,0,352000,148.9
89,355900,41242.353942,-7034.530141,7030.7652,139168.4671,4.3022,,,0,356000,151.1
90,359900,,,,,,,,0,360000,151.8
91,363900,35116.495219,-7099.613343,7095.8671,142245.7748,4.7033,,,0,364000,154.1
92,367900,38841.901504,-7167.108493,7163.3870,134574.9661,4.5874,,,0,368000,156.2
93,371900,38628.936608,-7229.431286,7225.7756,138217.9164,4.6409,,,0,372000,158.4
94,375900,38447.129874,-7294.269130,7290.4982,138010.0492,4.5609,,,0,376000,160.6
95,379900,,,,,,,,0,380000,161.2
96,383900,39291.116032,-7360.424817,7356.8039,143577.5783,4.0917,,,0,384000,163.4
97,387900,39046.909538,-7420.840795,7417.4085,136665.1586,3.9103,,,0,388000,165.6
98,391900,37025.681590,-7485.520488,7482.0649,144694.3716,4.0230,,,0,392000,167.8
99,395900,42797.507030,-7543.649209,7539.9978,155813.9951,4.3873,,,0,396000,170.0
100,399900,,,,,,,,0,400000,170.7
1,3900,,,,,,,,0,4000,2.0
2,7900,,,,,,,,0,8000,3.9
3,11900,170.267481,-55.320228,55.1311,315.6023,0.0004,,,0,12000,17.0
4,15900,558.981905,-154.574931,153.8172,386.3737,0.0010,,,0,16000,30.0
5,19900,,,,,,,,0,20000,31.8
6,23900,431.814783,-274.776656,272.1312,747.4259,0.0021,,,0,24000,45.5
7,27900,406.528784,-399.211033,395.5817,1468.5920,0.0000,,,0,28000,58.7
8,31900,402.371995,-527.209654,522.7687,2451.7377,0.0000,,,0,32000,72.1
9,35900,405.947998,-657.428904,652.4449,4073.1778,0.0000,,,0,36000,85.9
10,39900,,,,,,,,0,40000,88.1
11,43900,402.678574,-788.281165,782.9186,4638.5311,0.0270,,,0,44000,101.9
12,47900,433.072832,-918.153789,912.8902,5025.9312,0.0015,,,0,48000,115.4
13,51900,446.558386,-1046.836066,1041.9161,5785.4172,0.0001,,,0,52000,128.5
14,55900,465.470436,-1173.566283,1169.0926,6594.1424,0.0000,,,0,56000,141.6
15,59900,,,,,,,,0,60000,143.3
16,63900,481.843598,-1298.042451,1293.9043,7837.1166,0.0000,,,0,64000,156.5
