epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s
1,3900,,,,,,,,,0,0,4000,1.4
2,7900,,,,,,,-43.41,50.0,100,51,8000,2.8
1,3999,,,,,,,-43.21,51.0,78,38,4000,0.5
