epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s,det_loss,det_dist_loss,det_alpha_loss
1,3999,,,,,,,,,,-55.20,148.9,24,3,4000,1.1,,,
2,7999,0.390785,0.395313,0.544649,1.1279,1.1285,3.5931,3.6915,0.5918,0.0314,-29.89,439.7,9,3,8000,14.2,,,
3,11999,0.536999,0.537731,0.346206,0.6522,0.6519,3.9173,4.0680,0.9426,0.0003,60.55,891.6,5,2,12000,31.3,,,
4,15999,0.505832,0.505592,-1.554403,1.2659,1.2658,3.3047,3.3741,1.0880,0.0032,84.11,328.5,11,3,16000,48.8,,,
5,19999,0.797081,0.782174,-5.292492,4.5784,4.5786,4.8154,4.7468,1.6289,0.2287,15.09,206.0,20,3,20000,66.0,,,
6,23999,0.679036,0.671879,-5.480596,4.9327,4.9328,4.0173,3.9253,1.7423,0.5018,29.01,266.6,16,6,24000,83.2,,,
7,27999,0.698481,0.684769,-5.162942,4.4944,4.4942,4.0595,3.8601,1.8204,0.6381,34.61,276.5,14,3,28000,100.1,,,
8,31999,0.743783,0.728796,-5.646995,4.8317,4.8316,4.4276,4.2400,1.9726,0.7856,76.82,304.8,13,5,32000,117.5,,,
9,35999,0.795039,0.776171,-6.015015,5.1389,5.1386,4.7377,4.5746,2.1066,0.8910,32.75,218.3,19,3,36000,134.8,,,
10,39999,0.907344,0.884550,-5.343056,4.4831,4.4833,5.2775,5.0343,2.2257,0.9815,30.83,168.7,23,7,40000,170.2,0.036908,0.011011,0.024852
11,43999,0.939971,0.915194,-4.947539,4.1094,4.1095,5.3831,5.1875,2.3147,1.0643,58.91,240.6,17,5,44000,205.5,0.010043,0.008067,0.000857
12,47999,0.894486,0.889652,-5.289400,4.3861,4.3859,5.5370,5.3371,2.3585,1.1137,112.72,318.1,11,1,48000,240.7,0.017972,0.015249,0.001671
13,51999,0.883822,0.874874,-6.250270,5.3510,5.3511,5.7275,5.5103,2.3558,1.1271,140.47,377.1,12,1,52000,276.1,0.012577,0.010719,0.001117
14,55999,1.049541,1.033533,-6.862854,6.0005,6.0006,6.5785,6.2694,2.5072,1.2038,43.83,191.8,21,5,56000,311.5,0.082750,0.068947,0.009734
15,59999,1.182693,1.170289,-6.835483,5.9721,5.9717,7.2840,7.0303,2.7297,1.2706,45.25,204.2,18,5,60000,346.9,0.087280,0.073749,0.008979
16,63999,1.168734,1.169644,-6.965643,6.0512,6.0513,7.5583,7.2373,2.8161,1.3360,123.53,356.5,10,1,64000,382.2,0.212158,0.175480,0.029889
17,67999,1.302469,1.284864,-6.957858,6.0713,6.0717,8.2351,7.9161,2.9487,1.3736,50.05,163.3,29,7,68000,417.6,0.550457,0.446747,0.089789
18,71999,1.432949,1.420676,-6.942294,6.0321,6.0324,9.3277,8.7429,3.1555,1.4208,128.66,305.3,13,4,72000,452.9,0.648907,0.523298,0.109047
19,75999,1.506782,1.492204,-7.231518,6.2561,6.2561,9.8777,9.2473,3.3038,1.5070,78.32,233.5,17,5,76000,488.1,0.680685,0.547301,0.115503
20,79999,1.569572,1.552904,-7.924913,6.9056,6.9058,10.5315,9.8068,3.4048,1.5503,88.18,208.0,19,4,80000,523.5,0.684602,0.549903,0.116238
21,83999,1.648512,1.631172,-8.457861,7.4445,7.4449,11.1467,10.3910,3.5095,1.5931,58.30,202.8,20,8,84000,559.1,0.685931,0.550661,0.116484
22,87999,1.763939,1.742861,-8.762982,7.7313,7.7317,12.0935,11.1455,3.6414,1.6253,150.07,396.3,9,2,88000,594.5,0.697559,0.559052,0.118930
23,91999,1.850738,1.839825,-8.960674,7.9383,7.9387,12.7494,12.0020,3.6801,1.6199,35.23,180.6,25,8,92000,630.1,0.702357,0.562399,0.119897
24,95999,2.095928,2.083122,-8.927376,7.8738,7.8742,14.6510,13.5936,3.8719,1.7011,39.79,164.5,21,8,96000,666.0,0.710233,0.567990,0.121552
25,99999,2.418331,2.399389,-8.666606,7.6236,7.6237,16.7353,15.5480,4.1058,1.7441,47.39,165.9,27,2,100000,701.6,0.706143,0.564818,0.120624
26,103999,2.732764,2.718008,-8.173407,7.0777,7.0778,18.2300,17.3000,4.3514,1.8683,99.27,282.5,13,5,104000,737.0,0.695255,0.556667,0.118229
27,107999,2.686746,2.679811,-8.384287,7.1991,7.1990,18.5268,17.4600,4.4850,1.9218,90.90,239.8,15,4,108000,772.9,0.701715,0.561289,0.119601
28,111999,2.690979,2.691555,-8.869759,7.6877,7.6869,19.4946,18.3889,4.4772,1.9233,82.64,199.8,24,4,112000,808.4,0.701832,0.561311,0.119604
29,115999,2.615914,2.641234,-9.276022,8.1408,8.1399,19.4386,18.2895,4.4430,1.9228,103.28,233.6,15,6,116000,843.9,0.700068,0.559887,0.119198
30,119999,2.508952,2.528488,-10.093270,8.9591,8.9587,19.5583,18.5118,4.3131,1.8749,169.99,432.3,10,3,120000,879.2,0.705439,0.563766,0.120335
