epoch,global_step,device,epoch_wall_s,steps_per_sec,updates_per_sec,env_step_total_s,env_step_mean_ms,buffer_sample_total_s,buffer_sample_mean_ms,update_total_s,update_mean_ms,gpu_mem_allocated_mb,gpu_mem_reserved_mb
1,3900,GPU (NVIDIA GeForce RTX 3080),0.29,13681.6,0.0,0.146,3.647,0.000,0.000,0.000,0.000,2.4,4.0
2,7900,GPU (NVIDIA GeForce RTX 3080),0.34,11814.8,0.0,0.144,3.601,0.000,0.000,0.000,0.000,11.5,24.0
3,11900,GPU (NVIDIA GeForce RTX 3080),0.80,5010.8,62.6,0.142,3.541,0.078,1.555,0.487,9.748,22.9,36.0
4,15900,GPU (NVIDIA GeForce RTX 3080),0.66,6046.0,75.6,0.142,3.557,0.047,0.947,0.372,7.440,22.9,36.0
5,19900,GPU (NVIDIA GeForce RTX 3080),0.24,16859.1,0.0,0.144,3.598,0.000,0.000,0.000,0.000,22.9,36.0
6,23900,GPU (NVIDIA GeForce RTX 3080),0.66,6026.7,75.3,0.136,3.389,0.052,1.046,0.383,7.659,22.9,36.0
7,27900,GPU (NVIDIA GeForce RTX 3080),0.70,5706.3,71.3,0.144,3.604,0.054,1.083,0.402,8.031,22.9,36.0
8,31900,GPU (NVIDIA GeForce RTX 3080),0.67,5977.7,74.7,0.142,3.539,0.046,0.926,0.386,7.726,22.9,36.0
9,35900,GPU (NVIDIA GeForce RTX 3080),0.66,6019.7,75.2,0.147,3.676,0.055,1.103,0.369,7.372,22.9,36.0
10,39900,GPU (NVIDIA GeForce RTX 3080),0.24,16867.5,0.0,0.142,3.553,0.000,0.000,0.000,0.000,22.9,36.0
11,43900,GPU (NVIDIA GeForce RTX 3080),0.72,5552.1,69.4,0.143,3.586,0.040,0.802,0.436,8.722,22.9,36.0
12,47900,GPU (NVIDIA GeForce RTX 3080),0.68,5864.2,73.3,0.149,3.725,0.042,0.836,0.397,7.940,22.9,36.0
13,51900,GPU (NVIDIA GeForce RTX 3080),0.70,5733.7,71.7,0.147,3.673,0.069,1.385,0.389,7.787,22.9,36.0
14,55900,GPU (NVIDIA GeForce RTX 3080),0.67,5949.0,74.4,0.144,3.596,0.069,1.389,0.366,7.310,22.9,36.0
15,59900,GPU (NVIDIA GeForce RTX 3080),0.24,16617.4,0.0,0.143,3.575,0.000,0.000,0.000,0.000,22.9,36.0
16,63900,GPU (NVIDIA GeForce RTX 3080),0.71,5664.3,70.8,0.146,3.652,0.052,1.045,0.356,7.124,22.9,36.0
17,67900,GPU (NVIDIA GeForce RTX 3080),0.68,5872.0,73.4,0.146,3.638,0.061,1.212,0.376,7.523,22.9,36.0
18,71900,GPU (NVIDIA GeForce RTX 3080),0.73,5451.6,68.1,0.154,3.838,0.038,0.769,0.443,8.864,22.9,36.0
19,75900,GPU (NVIDIA GeForce RTX 3080),0.67,5933.0,74.2,0.149,3.721,0.064,1.271,0.364,7.272,22.9,36.0
20,79900,GPU (NVIDIA GeForce RTX 3080),0.25,16150.8,0.0,0.146,3.648,0.000,0.000,0.000,0.000,22.9,36.0
21,83900,GPU (NVIDIA GeForce RTX 3080),0.71,5669.7,70.9,0.149,3.719,0.035,0.694,0.414,8.278,22.9,36.0
22,87900,GPU (NVIDIA GeForce RTX 3080),0.65,6130.9,76.6,0.145,3.636,0.057,1.148,0.352,7.048,22.9,36.0
23,91900,GPU (NVIDIA GeForce RTX 3080),0.72,5586.1,69.8,0.161,4.025,0.040,0.799,0.400,8.006,22.9,36.0
24,95900,GPU (NVIDIA GeForce RTX 3080),0.71,5648.6,70.6,0.156,3.911,0.048,0.958,0.401,8.026,22.9,36.0
25,99900,GPU (NVIDIA GeForce RTX 3080),0.24,16629.6,0.0,0.145,3.613,0.000,0.000,0.000,0.000,22.9,36.0
26,103900,GPU (NVIDIA GeForce RTX 3080),0.73,5483.9,68.5,0.146,3.662,0.065,1.307,0.427,8.538,22.9,36.0
27,107900,GPU (NVIDIA GeForce RTX 3080),0.74,5436.5,68.0,0.151,3.772,0.053,1.056,0.430,8.603,22.9,36.0
28,111900,GPU (NVIDIA GeForce RTX 3080),0.72,5528.9,69.1,0.151,3.774,0.053,1.059,0.421,8.426,22.9,36.0
29,115900,GPU (NVIDIA GeForce RTX 3080),0.76,5246.4,65.6,0.148,3.696,0.077,1.541,0.441,8.824,22.9,36.0
30,119900,GPU (NVIDIA GeForce RTX 3080),0.24,16717.9,0.0,0.146,3.656,0.000,0.000,0.000,0.000,22.9,36.0
31,123900,GPU (NVIDIA GeForce RTX 3080),0.74,5377.2,67.2,0.152,3.812,0.061,1.226,0.406,8.129,22.9,36.0
