epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s,det_loss,det_dist_loss,det_alpha_loss
1,3999,,,,,,,,,,-48.98,142.2,27,5,4000,1.0,,,
2,7999,0.283717,0.293382,0.258536,1.1805,1.1814,2.4904,2.8555,0.3987,0.0452,74.58,626.2,6,1,8000,13.3,,,
3,11999,0.403298,0.415504,0.913644,1.3080,1.3072,2.6660,3.0325,0.6392,0.0000,79.51,330.9,13,2,12000,29.5,,,
4,15999,0.473200,0.487246,-0.534510,1.1665,1.1660,2.5198,2.8910,0.9049,0.0918,160.47,681.5,6,1,16000,45.5,,,
5,19999,0.539032,0.556523,-1.709236,1.8242,1.8240,2.6720,3.1173,1.1640,0.1734,115.87,478.1,8,1,20000,61.9,,,
6,23999,0.639708,0.662428,-2.870989,2.8676,2.8676,3.2303,3.8180,1.4763,0.4713,52.48,219.7,17,4,24000,78.3,,,
7,27999,0.730697,0.754572,-5.215108,4.7540,4.7544,3.9150,4.7184,1.7544,0.7054,133.35,525.2,8,0,28000,94.3,,,
8,31999,0.850910,0.878795,-6.059674,5.4994,5.4998,4.6302,5.6021,1.9713,0.8632,99.06,412.0,10,1,32000,110.3,,,
9,35999,0.883026,0.910293,-6.686014,5.9956,5.9964,5.1536,6.0708,2.0393,0.9758,96.89,372.5,11,1,36000,126.2,,,
10,39999,0.999416,1.019369,-7.279536,6.5478,6.5480,5.8838,6.9949,2.1690,1.0868,93.48,272.8,13,3,40000,142.4,,,
11,43999,1.152824,1.173620,-7.423965,6.6255,6.6250,6.4958,7.5777,2.3480,1.2326,46.91,190.7,19,2,44000,158.5,,,
12,47999,1.276243,1.298470,-6.126007,5.2606,5.2604,7.2929,8.2575,2.5296,1.3234,49.56,440.9,11,1,48000,174.8,,,
13,51999,1.499751,1.509025,-4.690350,3.8171,3.8163,8.5918,9.5165,2.7273,1.4633,74.88,261.2,12,3,52000,190.7,,,
14,55999,1.803246,1.804328,-2.725472,1.8228,1.8228,10.4295,11.1148,3.0306,1.6351,57.95,314.5,13,3,56000,266.9,0.062482,0.009747,0.052194
15,59999,2.060373,2.055269,-1.157883,0.1714,0.1708,12.1315,12.4865,3.3624,1.7698,160.48,452.3,10,2,60000,398.2,0.001215,0.000383,0.000724
16,63999,2.287693,2.296043,0.002791,-1.1106,-1.1099,13.6650,13.9351,3.6930,1.8800,166.24,470.0,7,2,64000,529.7,0.000360,0.000243,0.000027
17,67999,2.573603,2.582978,0.949139,-2.1580,-2.1574,15.1879,15.3970,3.9828,1.9731,63.57,236.7,17,3,68000,661.3,0.000394,0.000288,0.000021
18,71999,2.719454,2.745912,2.309056,-3.4209,-3.4210,15.3254,15.5814,4.1699,1.9359,59.56,241.7,18,4,72000,793.4,0.000266,0.000171,0.000012
19,75999,2.729703,2.760366,3.311490,-4.5092,-4.5096,15.5320,15.5348,4.3183,2.0053,108.62,340.2,11,1,76000,925.1,0.000405,0.000317,0.000013
20,79999,2.734177,2.759411,3.807536,-4.9385,-4.9385,15.6632,15.6352,4.2952,2.0238,23.53,210.1,21,10,80000,1056.8,0.000660,0.000527,0.000039
21,83999,2.834744,2.862135,4.555193,-5.6274,-5.6283,16.2145,16.0074,4.3118,2.0458,36.74,205.8,18,7,84000,1188.4,0.000683,0.000529,0.000045
22,87999,2.692086,2.731581,4.409697,-5.4809,-5.4804,16.2433,15.9172,4.3231,2.0506,119.99,335.8,14,2,88000,1320.1,0.000088,0.000001,0.000000
23,91999,2.919596,2.973273,5.001060,-6.0413,-6.0418,17.8022,17.7096,4.4171,2.0841,19.08,151.8,22,7,92000,1451.9,0.000519,0.000388,0.000034
24,95999,3.266434,3.294030,6.386299,-7.4499,-7.4509,20.3503,19.9433,4.6444,2.1691,59.45,244.9,19,6,96000,1583.6,0.000386,0.000271,0.000020
25,99999,3.488105,3.532353,6.931831,-8.1077,-8.1083,21.5822,20.9948,4.9289,2.2872,86.00,223.1,18,5,100000,1715.5,0.000407,0.000295,0.000021
26,103999,3.652295,3.713165,7.395665,-8.6277,-8.6294,21.8010,21.2161,5.0647,2.3515,6.69,139.2,26,7,104000,1847.3,0.000566,0.000422,0.000035
27,107999,3.921563,3.964586,8.388680,-9.5829,-9.5834,22.9720,22.4386,5.2027,2.4429,27.82,291.0,12,3,108000,1979.2,0.000429,0.000301,0.000023
28,111999,4.012852,4.045263,8.995391,-10.2235,-10.2242,22.9307,22.3629,5.3419,2.5188,51.35,173.0,27,6,112000,2111.1,0.000481,0.000348,0.000028
29,115999,4.372956,4.407715,9.954794,-11.1850,-11.1842,24.5136,24.1506,5.4727,2.5836,7.87,150.7,28,8,116000,2243.1,0.000654,0.000508,0.000040
30,119999,4.635742,4.660790,10.932320,-12.1864,-12.1866,25.9849,25.4562,5.6912,2.6383,35.46,147.3,27,5,120000,2374.9,0.000262,0.000147,0.000015
