epoch,global_step,device,epoch_wall_s,steps_per_sec,updates_per_sec,env_step_total_s,env_step_mean_ms,buffer_sample_total_s,buffer_sample_mean_ms,update_total_s,update_mean_ms,gpu_mem_allocated_mb,gpu_mem_reserved_mb
1,3900,GPU (NVIDIA GeForce RTX 3080),0.35,11401.2,0.0,0.263,6.576,0.000,0.000,0.000,0.000,2.4,4.0
2,7900,GPU (NVIDIA GeForce RTX 3080),0.50,7927.2,0.0,0.390,9.760,0.000,0.000,0.000,0.000,11.6,24.0
3,11900,GPU (NVIDIA GeForce RTX 3080),2.44,1642.6,205.3,0.450,11.252,0.453,0.905,1.491,2.981,26.1,54.0
4,15900,GPU (NVIDIA GeForce RTX 3080),2.10,1905.1,238.1,0.523,13.070,0.395,0.790,1.145,2.291,26.1,54.0
5,19900,GPU (NVIDIA GeForce RTX 3080),0.58,6874.6,0.0,0.549,13.716,0.000,0.000,0.000,0.000,26.1,54.0
6,23900,GPU (NVIDIA GeForce RTX 3080),2.14,1867.2,233.4,0.586,14.651,0.396,0.792,1.126,2.252,26.1,54.0
7,27900,GPU (NVIDIA GeForce RTX 3080),2.07,1932.4,241.5,0.583,14.573,0.388,0.775,1.066,2.132,26.1,54.0
8,31900,GPU (NVIDIA GeForce RTX 3080),2.05,1954.9,244.4,0.599,14.963,0.372,0.745,1.040,2.081,26.1,54.0
9,35900,GPU (NVIDIA GeForce RTX 3080),2.00,2000.6,250.1,0.587,14.674,0.369,0.737,1.005,2.010,26.1,54.0
10,39900,GPU (NVIDIA GeForce RTX 3080),0.58,6879.7,0.0,0.548,13.696,0.000,0.000,0.000,0.000,26.1,54.0
11,43900,GPU (NVIDIA GeForce RTX 3080),1.98,2016.2,252.0,0.602,15.049,0.367,0.734,0.979,1.957,26.1,54.0
12,47900,GPU (NVIDIA GeForce RTX 3080),1.98,2015.5,251.9,0.616,15.397,0.366,0.733,0.966,1.931,26.1,54.0
13,51900,GPU (NVIDIA GeForce RTX 3080),1.98,2023.6,252.9,0.614,15.347,0.370,0.739,0.960,1.920,26.1,54.0
14,55900,GPU (NVIDIA GeForce RTX 3080),2.07,1935.8,242.0,0.616,15.393,0.388,0.775,1.025,2.050,26.1,54.0
