epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s,det_loss,det_dist_loss,det_alpha_loss
67,267900,8.108615,-80.472013,79.8133,30.8363,2.5069,0.2393,532.75,484.4,8,3,268000,96.4,0.049504,0.041318,0.004093
68,271900,8.803930,-81.737351,81.1049,36.5928,2.5079,0.2474,499.61,424.6,14,6,272000,98.2,0.074346,0.063427,0.005459
69,275900,8.849384,-83.066410,82.4020,31.4498,2.3989,0.2481,730.09,522.0,7,3,276000,100.0,0.067605,0.054540,0.006532
70,279900,,,,,,,444.74,308.9,8,2,280000,100.3,,,
71,283900,9.000183,-84.435215,83.7297,30.4058,2.4063,0.2521,190.57,119.0,5,1,284000,102.2,0.067860,0.054927,0.006467
72,287900,9.654125,-85.638549,84.9445,36.8137,2.4594,0.2575,778.22,791.6,5,3,288000,104.0,0.024284,0.016268,0.004008
73,291900,9.381131,-86.865009,86.1831,32.7920,2.4787,0.2633,918.10,1001.0,2,1,292000,105.8,0.029631,0.021633,0.003999
74,295900,9.551152,-88.042775,87.3512,34.5428,2.4757,0.2737,717.91,474.6,7,4,296000,107.7,0.053570,0.043760,0.004905
75,299900,,,,,,,501.60,294.7,3,2,300000,107.9,,,
76,303900,9.395621,-89.211953,88.5156,35.7723,2.5093,0.2756,738.23,741.5,6,4,304000,109.7,0.057869,0.046334,0.005768
77,307900,9.775191,-90.408031,89.7160,37.8942,2.5130,0.2884,540.46,726.4,9,4,308000,111.6,0.058351,0.048146,0.005102
78,311900,10.624086,-91.680188,90.9908,38.7479,2.5137,0.2905,604.03,738.4,9,8,312000,113.4,0.062407,0.051099,0.005654
79,315900,10.702921,-92.870304,92.1629,39.7682,2.6968,0.2980,555.65,786.3,7,2,316000,115.3,0.069669,0.058390,0.005640
80,319900,,,,,,,746.42,374.0,3,1,320000,115.5,,,
81,323900,11.078331,-94.192399,93.4636,35.3403,2.6186,0.2964,738.28,596.5,10,4,324000,117.4,0.052412,0.042374,0.005019
82,327900,11.049168,-95.497289,94.7526,39.1931,2.5702,0.2977,472.26,612.7,6,3,328000,119.2,0.058794,0.049169,0.004812
83,331900,11.819176,-96.860434,96.1152,47.2740,2.5891,0.3054,424.22,606.5,4,3,332000,121.0,0.051110,0.042194,0.004458
84,335900,11.536511,-98.075150,97.3693,41.8731,2.7422,0.3122,673.58,420.8,8,3,336000,122.9,0.043730,0.035740,0.003995
85,339900,,,,,,,773.40,478.3,7,5,340000,123.2,,,
86,343900,11.816939,-99.262499,98.5398,40.4156,2.8088,0.3218,601.85,430.2,12,8,344000,125.0,0.069214,0.060525,0.004344
87,347900,12.461604,-100.496185,99.7845,47.0634,2.7270,0.3298,421.07,371.0,7,4,348000,126.9,0.068023,0.057629,0.005197
88,351900,12.904512,-101.756604,101.0529,49.6023,2.6800,0.3295,345.06,437.0,5,5,352000,128.7,0.062427,0.052431,0.004998
89,355900,13.370817,-102.854204,102.1595,51.8475,2.7544,0.3344,868.05,761.7,9,5,356000,130.5,0.048019,0.040981,0.003519
90,359900,,,,,,,475.33,545.2,9,4,360000,130.8,,,
91,363900,13.295569,-103.905516,103.2274,48.3620,2.8875,0.3472,823.30,713.0,5,2,364000,132.7,0.069717,0.059991,0.004863
92,367900,14.012854,-105.113749,104.4394,51.6835,2.7943,0.3474,754.10,801.6,5,2,368000,134.5,0.035842,0.029409,0.003216
93,371900,14.316067,-106.144749,105.4506,51.4673,2.7399,0.3529,803.00,936.0,5,2,372000,136.4,0.018246,0.013097,0.002575
94,375900,13.706019,-107.319082,106.6076,49.4076,2.7867,0.3462,819.50,727.6,5,5,376000,138.2,0.024718,0.019402,0.002658
95,379900,,,,,,,721.34,501.3,15,5,380000,138.4,,,
96,383900,14.470137,-108.604962,107.9020,50.4636,2.6686,0.3538,516.83,487.0,7,6,384000,140.3,0.077846,0.067545,0.005150
97,387900,15.103415,-109.728764,109.0347,50.3328,2.7187,0.3580,554.91,490.0,3,1,388000,142.1,0.052403,0.044558,0.003922
98,391900,15.367981,-110.838473,110.1338,53.5827,2.9279,0.3644,657.36,327.8,5,2,392000,143.9,0.040020,0.033446,0.003287
99,395900,15.420696,-112.050660,111.3444,58.5729,2.9617,0.3737,820.05,604.6,11,6,396000,145.7,0.054491,0.046851,0.003820
100,399900,,,,,,,788.38,404.9,10,5,400000,146.0,,,
1,3900,,,,,,,,,,-8.94,22.1,35,19,4000,0.5,,,
2,7900,,,,,,,,,,-13.58,43.3,19,10,8000,1.0,,,
3,11900,0.301638,0.305108,-0.857508,0.5368,0.5370,1.1171,1.1346,0.0777,0.0114,23.83,81.8,5,3,12000,6.9,,,
4,15900,0.459099,0.462723,-0.675456,-0.1792,-0.1794,2.0992,2.0643,0.5207,0.0114,-105.12,155.0,2,1,16000,12.3,,,
5,19900,,,,,,,,,,,,0,0,20000,12.7,,,
6,23900,0.530972,0.552141,-0.677932,-0.3258,-0.3257,3.2200,3.1497,1.1913,0.0003,-162.96,158.2,37,20,24000,17.8,,,
7,27900,0.878391,0.886748,-0.999049,-0.5461,-0.5461,4.8312,4.9603,2.5685,0.0047,-149.64,122.6,10,5,28000,24.0,0.760151,0.625115,0.067518
8,31900,0.891158,0.897397,-1.029554,-0.2298,-0.2300,5.2456,5.3798,3.2730,0.0105,-223.89,222.7,3,3,32000,30.0,0.389697,0.325469,0.032114
9,35900,0.869512,0.879581,-1.153370,0.1647,0.1645,5.5311,5.6217,3.0971,0.0119,,,0,0,36000,36.6,0.098359,0.082946,0.007707
10,39900,,,,,,,,,,,,0,0,40000,37.0,,,
11,43900,0.801986,0.812459,-1.340017,0.3842,0.3838,5.5951,5.8423,2.9688,0.0135,,,0,0,44000,43.7,0.069679,0.058583,0.005548
12,47900,0.758412,0.764684,-1.313067,0.4553,0.4551,5.3827,5.5918,2.8131,0.0253,-274.13,449.0,1,0,48000,50.3,0.118404,0.102054,0.008175
13,51900,0.709135,0.717720,-1.287753,0.5032,0.5032,5.3263,5.6355,2.9620,0.0333,,,0,0,52000,56.8,0.083447,0.069445,0.007001
14,55900,0.649618,0.656229,-1.262658,0.5236,0.5234,4.8761,5.1726,2.6724,0.0321,,,0,0,56000,63.4,0.038213,0.029881,0.004166
15,59900,,,,,,,,,,,,0,0,60000,63.8,,,
16,63900,0.595662,0.603704,-1.358398,0.6180,0.6180,4.5775,4.9296,2.8547,0.0360,-242.12,613.0,1,0,64000,70.4,0.015532,0.011159,0.002186
17,67900,0.566489,0.572541,-1.386933,0.6878,0.6878,4.4077,4.8159,2.6351,0.0358,,,0,0,68000,76.7,0.022973,0.018129,0.002422
18,71900,0.520362,0.524287,-1.409982,0.7498,0.7497,4.1654,4.3268,2.8099,0.0350,,,0,0,72000,82.9,0.010729,0.007394,0.001668
19,75900,0.484696,0.487816,-1.417159,0.7966,0.7965,3.9013,4.2176,2.7324,0.0344,,,0,0,76000,89.5,0.007930,0.005447,0.001241
20,79900,,,,,,,,,,,,0,0,80000,89.9,,,
21,83900,0.451823,0.450780,-1.411247,0.8237,0.8238,3.7380,3.9339,2.6910,0.0377,,,0,0,84000,96.3,0.005574,0.003386,0.001094
22,87900,0.423509,0.422314,-1.427913,0.8678,0.8677,3.6623,3.8863,2.6186,0.0383,,,0,0,88000,102.8,0.004371,0.002562,0.000905
23,91900,0.401509,0.400192,-1.450947,0.9097,0.9096,3.5360,3.7397,2.2633,0.0375,,,0,0,92000,109.3,0.003220,0.001719,0.000750
24,95900,0.378299,0.378060,-1.496309,0.9567,0.9566,3.2258,3.3938,2.3342,0.0392,-5.37,727.0,1,1,96000,115.6,0.002802,0.001393,0.000704
25,99900,,,,,,,,,,-159.96,1000.0,35,15,100000,116.0,,,
26,103900,0.364277,0.363887,-1.519814,1.0143,1.0143,2.9880,3.1953,2.4547,0.0411,-122.58,1001.0,9,1,104000,122.9,0.291506,0.260352,0.015577
27,107900,0.376729,0.371888,-1.546315,1.0599,1.0598,3.1885,3.3401,2.2313,0.0385,-119.71,925.2,13,7,108000,129.9,0.075123,0.063497,0.005813
28,111900,0.364131,0.360718,-1.573237,1.1092,1.1092,3.0679,3.2495,2.1776,0.0395,-72.67,1001.0,4,1,112000,136.7,0.045050,0.039193,0.002928
29,115900,0.347208,0.342254,-1.610214,1.1577,1.1578,2.7386,2.8446,2.0344,0.0385,,,0,0,116000,143.5,0.051571,0.044316,0.003627
30,119900,,,,,,,,,,,,0,0,120000,143.9,,,
31,123900,0.336831,0.334908,-1.647909,1.2135,1.2135,2.8330,2.9545,2.1198,0.0397,140.45,960.2,24,11,124000,150.7,0.007564,0.006105,0.000730
32,127900,0.333216,0.333299,-1.701650,1.2701,1.2700,2.8269,3.0825,1.9461,0.0386,161.11,1001.0,11,7,128000,157.5,0.296202,0.223954,0.036124
33,131900,0.322248,0.322036,-1.776302,1.3554,1.3554,2.4370,2.7071,1.9353,0.0401,175.37,766.2,4,1,132000,164.3,0.129427,0.085597,0.021915
34,135900,0.315439,0.312488,-1.848015,1.4291,1.4292,2.4597,2.6456,1.8977,0.0419,,,0,0,136000,171.0,0.071777,0.033554,0.019112
35,139900,,,,,,,,,,,,0,0,140000,171.4,,,
36,143900,0.305984,0.302976,-1.920383,1.5151,1.5149,2.4210,2.5879,1.8390,0.0416,,,0,0,144000,178.5,0.047084,0.011918,0.017583
37,147900,0.297350,0.294417,-1.995714,1.6008,1.6009,2.3992,2.5240,1.8019,0.0424,231.17,1001.0,1,1,148000,185.4,0.042497,0.012564,0.014967
38,151900,0.291983,0.289204,-2.086943,1.6991,1.6993,2.4149,2.5557,2.1004,0.0425,,,0,0,152000,192.4,0.031728,0.006021,0.012854
39,155900,0.283840,0.282477,-2.167212,1.7842,1.7842,2.3779,2.5993,1.9181,0.0432,,,0,0,156000,198.8,0.023636,0.003895,0.009871
40,159900,,,,,,,,,,,,0,0,160000,199.2,,,
41,163900,0.274236,0.271762,-2.258883,1.8774,1.8775,2.0972,2.2477,1.8438,0.0428,238.67,1001.0,1,1,164000,205.6,0.017016,0.002310,0.007353
42,167900,0.269225,0.266436,-2.345680,1.9725,1.9724,2.1944,2.3063,1.7724,0.0462,,,0,0,168000,212.5,0.014514,0.002024,0.006245
43,171900,0.262971,0.261569,-2.441616,2.0746,2.0746,2.1745,2.2718,1.8454,0.0453,,,0,0,172000,219.3,0.009788,0.001800,0.003994
44,175900,0.257316,0.256800,-2.548582,2.1886,2.1887,1.9943,2.2400,1.9139,0.0456,,,0,0,176000,226.1,0.009023,0.002853,0.003085
45,179900,,,,,,,,,,,,0,0,180000,226.5,,,
46,183900,0.257743,0.254558,-2.662350,2.3084,2.3084,2.1190,2.1677,1.7123,0.0457,,,0,0,184000,233.3,0.006132,0.001259,0.002437
47,187900,0.252495,0.250402,-2.794596,2.4419,2.4420,2.1159,2.1830,1.6751,0.0446,,,0,0,188000,240.1,0.005050,0.001040,0.002005
48,191900,0.249122,0.247145,-2.919987,2.5725,2.5726,2.0636,2.0971,1.7812,0.0451,,,0,0,192000,246.8,0.005013,0.001010,0.002002
49,195900,0.244849,0.244185,-3.063166,2.7163,2.7164,1.9875,2.1200,1.7319,0.0456,352.52,1001.0,1,1,196000,253.4,0.007285,0.002920,0.002182
50,199900,,,,,,,,,,365.20,927.0,1,0,200000,253.9,,,
51,203900,0.250494,0.248947,-3.202015,2.8629,2.8630,1.9219,2.0222,1.8051,0.0472,363.42,1001.0,44,28,204000,260.7,0.270805,0.234115,0.018345
52,207900,0.261470,0.258954,-3.618826,3.0754,3.0753,2.0120,2.0948,2.2296,0.0516,361.03,923.1,12,6,208000,266.9,0.108886,0.082800,0.013043
53,211900,0.324895,0.323310,-4.114348,3.2368,3.2369,2.1230,2.2655,2.8080,0.0548,382.98,821.8,5,1,212000,273.1,0.063826,0.044158,0.009834
54,215900,0.367225,0.364948,-4.437609,3.5972,3.5973,2.2985,2.4525,2.5732,0.0552,483.28,923.0,1,0,216000,279.7,0.046196,0.028074,0.009061
55,219900,,,,,,,,,,149.78,164.0,1,0,220000,280.1,,,
56,223900,0.410438,0.407036,-5.033021,4.2139,4.2139,2.2774,2.3261,2.5346,0.0564,477.00,1001.0,20,10,224000,286.7,0.016537,0.007712,0.004412
57,227900,0.452210,0.447119,-5.559878,4.7665,4.7669,2.4538,2.5107,2.4619,0.0567,525.52,1001.0,12,6,228000,293.0,0.170185,0.143338,0.013423
58,231900,0.471666,0.469425,-6.128636,5.3314,5.3314,2.4116,2.5513,2.4591,0.0573,544.91,1001.0,4,2,232000,299.3,0.050269,0.033372,0.008448
59,235900,0.503599,0.499337,-6.707136,5.9015,5.9019,2.5718,2.6009,2.4873,0.0617,99.68,93.0,1,0,236000,305.8,0.031276,0.016656,0.007310
60,239900,,,,,,,,,,260.65,313.2,4,1,240000,306.2,,,
61,243900,0.533846,0.527960,-7.287208,6.4886,6.4886,2.7211,2.7814,2.1649,0.0598,319.70,301.0,3,2,244000,312.6,0.022213,0.008045,0.007084
62,247900,0.548990,0.544624,-7.879123,7.0635,7.0636,2.5605,2.6540,2.2968,0.0620,408.57,483.4,5,2,248000,319.3,0.028125,0.016414,0.005856
63,251900,0.567949,0.562117,-8.477092,7.6613,7.6614,2.7470,2.6841,2.2228,0.0666,311.17,257.0,1,0,252000,325.8,0.033838,0.017799,0.008020
64,255900,0.580040,0.577538,-9.045258,8.2294,8.2295,2.7199,2.7281,2.1672,0.0684,98.06,87.0,1,1,256000,332.4,0.026734,0.016783,0.004975
65,259900,,,,,,,,,,,,0,0,260000,332.8,,,
66,263900,0.585497,0.582204,-9.590367,8.8042,8.8043,2.7186,2.8311,2.2453,0.0692,143.25,126.0,2,1,264000,339.3,0.009069,0.002386,0.003342
67,267900,0.599715,0.596344,-10.158608,9.3581,9.3582,3.0031,3.0076,2.0331,0.0692,,,0,0,268000,345.7,0.019987,0.011760,0.004114
68,271900,0.620635,0.619653,-10.713559,9.9002,9.9005,2.7999,2.9090,2.2103,0.0726,275.78,281.5,2,2,272000,352.1,0.007993,0.002436,0.002778
69,275900,0.631724,0.624070,-11.272159,10.4520,10.4519,2.9500,2.9668,2.2981,0.0737,,,0,0,276000,358.5,0.006139,0.000958,0.002590
70,279900,,,,,,,,,,,,0,0,280000,358.9,,,
71,283900,0.639144,0.639193,-11.852229,11.0350,11.0349,2.9126,2.9499,2.1010,0.0719,,,0,0,284000,365.3,0.005427,0.000874,0.002277
72,287900,0.662830,0.662137,-12.417339,11.6010,11.6012,2.9785,3.0733,2.2578,0.0738,,,0,0,288000,372.4,0.006017,0.001056,0.002481
73,291900,0.677728,0.677294,-12.988559,12.1896,12.1898,3.2214,3.2631,2.4539,0.0774,,,0,0,292000,379.2,0.005614,0.000648,0.002483
74,295900,0.691791,0.692635,-13.544436,12.7388,12.7388,3.2267,3.2273,2.2514,0.0786,755.38,1001.0,1,0,296000,385.9,0.009677,0.004418,0.002630
75,299900,,,,,,,,,,486.49,526.0,2,1,300000,386.2,,,
76,303900,0.703118,0.699151,-14.102133,13.3124,13.3124,3.0026,3.0063,2.0643,0.0757,800.20,903.8,40,16,304000,393.1,0.015141,0.009103,0.003019
77,307900,0.796068,0.799289,-14.702955,13.9157,13.9155,3.2746,3.4595,2.2690,0.0789,703.06,796.6,14,8,308000,399.8,0.262745,0.235166,0.013790
78,311900,0.815130,0.807242,-15.324341,14.5242,14.5245,3.3519,3.2857,2.0321,0.0814,906.98,1001.0,5,3,312000,406.5,0.120048,0.105613,0.007218
79,315900,0.836776,0.832693,-15.857533,15.0716,15.0715,3.2226,3.3080,2.3517,0.0827,956.36,1001.0,1,1,316000,413.2,0.081356,0.065124,0.008116
80,319900,,,,,,,,,,598.89,586.5,2,1,320000,413.6,,,
81,323900,0.853470,0.845166,-16.377952,15.6079,15.6079,3.5085,3.7118,1.8897,0.0818,898.93,1001.0,18,11,324000,420.4,0.048509,0.036903,0.005803
82,327900,0.908642,0.902917,-16.909286,16.1592,16.1592,3.4428,3.4603,2.0583,0.0845,718.50,795.1,14,6,328000,427.0,0.071444,0.055667,0.007889
83,331900,0.941257,0.935642,-17.449159,16.6968,16.6972,3.4867,3.5734,2.2558,0.0881,550.93,583.2,4,1,332000,433.3,0.081686,0.066869,0.007408
84,335900,0.988705,0.981578,-17.971718,17.2292,17.2293,3.7781,3.6426,2.2561,0.0889,961.86,1001.0,1,1,336000,439.5,0.044033,0.032697,0.005668
85,339900,,,,,,,,,,427.09,453.0,6,4,340000,439.9,,,
86,343900,1.014682,1.009949,-18.461581,17.7442,17.7443,3.6980,3.8424,2.2059,0.0875,611.64,676.7,3,1,344000,446.2,0.052962,0.040361,0.006300
87,347900,1.033455,1.024940,-18.994414,18.2681,18.2679,3.9044,3.8901,2.0977,0.0892,621.75,707.2,6,2,348000,452.7,0.050091,0.037227,0.006432
88,351900,1.040975,1.035813,-19.527304,18.7924,18.7926,3.6916,3.7938,2.0134,0.0904,999.44,1001.0,1,1,352000,458.9,0.045440,0.035037,0.005201
89,355900,1.062570,1.056874,-20.012713,19.2854,19.2852,3.7896,3.8943,2.1428,0.0943,144.47,83.0,1,1,356000,465.1,0.016934,0.009860,0.003537
90,359900,,,,,,,,,,363.71,320.7,3,2,360000,465.5,,,
91,363900,1.085975,1.073653,-20.498239,19.7713,19.7714,3.6649,3.6561,2.0701,0.0948,864.66,799.5,2,1,364000,472.0,0.014919,0.008746,0.003087
92,367900,1.097494,1.089724,-21.051551,20.2972,20.2973,4.0216,4.0341,2.2879,0.0957,105.71,67.5,2,0,368000,478.3,0.016974,0.010207,0.003383
93,371900,1.143785,1.137219,-21.515849,20.7780,20.7782,3.8541,4.0364,2.1876,0.0983,698.36,1001.0,2,0,372000,484.5,0.012902,0.007435,0.002733
94,375900,1.175241,1.158537,-21.993060,21.2434,21.2435,4.1154,4.0450,2.0679,0.0987,139.06,120.0,1,0,376000,490.7,0.016024,0.010374,0.002825
95,379900,,,,,,,,,,,,0,0,380000,491.1,,,
96,383900,1.224214,1.212564,-22.490674,21.7428,21.7424,4.1083,4.1569,2.0316,0.1010,,,0,0,384000,497.3,0.009837,0.004585,0.002626
97,387900,1.263343,1.250047,-22.939590,22.1890,22.1892,4.1759,4.3120,2.2171,0.1038,,,0,0,388000,504.1,0.011182,0.006250,0.002466
98,391900,1.289907,1.281468,-23.371896,22.6231,22.6230,4.4598,4.5317,2.2126,0.1056,754.71,662.0,1,0,392000,510.8,0.006851,0.002212,0.002320
99,395900,1.319336,1.300142,-23.847573,23.0919,23.0920,4.0266,4.2317,2.2992,0.1080,754.16,634.8,5,2,396000,517.5,0.033335,0.026021,0.003657
100,399900,,,,,,,,,,735.14,676.3,3,2,400000,517.9,,,
101,403900,1.399023,1.377760,-24.308339,23.5610,23.5605,4.6057,4.7656,2.1899,0.1077,909.33,893.9,33,12,404000,524.7,0.017234,0.011548,0.002843
102,407900,1.470390,1.460636,-24.794571,24.0564,24.0566,4.5211,4.5975,2.1256,0.1096,951.11,853.3,13,9,408000,531.7,0.149616,0.130515,0.009550
103,411900,1.503458,1.481655,-25.276037,24.5237,24.5235,4.6899,4.6561,2.1184,0.1123,848.51,784.7,10,7,412000,538.4,0.050947,0.040115,0.005416
104,415900,1.611928,1.596570,-25.742952,25.0034,25.0031,4.6254,4.6772,2.1549,0.1166,261.62,221.8,6,6,416000,545.3,0.059454,0.050863,0.004296
105,419900,,,,,,,,,,539.20,584.2,4,3,420000,545.6,,,
106,423900,1.636249,1.613421,-26.214484,25.4491,25.4490,5.1556,5.1930,2.1330,0.1179,933.88,886.6,15,8,424000,552.4,0.056169,0.047406,0.004381
107,427900,1.697677,1.679741,-26.656604,25.9072,25.9072,4.7574,4.8576,2.1132,0.1164,819.35,833.4,11,5,428000,559.2,0.083747,0.071637,0.006055
