epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi,mean_return,mean_length,episodes,buffer_size,elapsed_s
1,3900,,,,,,,,0,4000,0.2
2,7900,,,,,,,,0,8000,0.4
3,11900,0.121244,-1.806974,0.6985,0.8138,0.0476,,,0,12000,1.8
4,15900,0.152275,-1.670808,1.1611,1.6472,0.0994,,,0,16000,2.9
5,19900,,,,,,,,0,20000,3.0
6,23900,0.206858,-2.522984,1.7348,2.7690,0.2351,,,0,24000,4.2
7,27900,0.291902,-4.104262,3.1223,3.7658,0.3596,,,0,28000,5.5
8,31900,0.256103,-5.479622,4.4946,4.2863,0.4362,,,0,32000,6.7
9,35900,0.234078,-6.581062,5.5218,4.2189,0.4598,,,0,36000,7.9
10,39900,,,,,,,,0,40000,8.0
11,43900,0.224756,-7.846704,6.8152,4.2310,0.4605,,,0,44000,9.1
12,47900,0.286758,-9.335509,8.2331,4.8684,0.4687,,,0,48000,10.4
13,51900,0.310348,-10.985469,9.9099,5.7580,0.4155,,,0,52000,11.7
14,55900,0.377963,-12.929064,11.8254,6.9796,0.4094,,,0,56000,12.9
15,59900,,,,,,,,0,60000,13.0
16,63900,0.486381,-15.004380,13.9129,8.8428,0.4413,,,0,64000,14.3
17,67900,0.581410,-17.189743,16.1138,10.9209,0.4598,,,0,68000,15.5
18,71900,0.659432,-19.491000,18.3996,12.3187,0.4288,,,0,72000,16.7
19,75900,0.703675,-21.955420,20.8574,13.1941,0.3914,,,0,76000,18.0
20,79900,,,,,,,,0,80000,18.1
21,83900,0.724865,-24.554343,23.4498,14.9644,0.4093,,,0,84000,19.4
22,87900,0.756148,-27.316110,26.2108,15.6823,0.4414,,,0,88000,20.7
23,91900,0.784797,-30.090208,29.0007,19.5811,0.4476,,,0,92000,22.0
24,95900,0.795733,-32.790139,31.7355,19.9947,0.4852,,,0,96000,23.5
25,99900,,,,,,360.91,1000.0,100,100000,23.7
26,103900,2.255477,-35.482529,34.4542,29.1610,0.5519,,,0,104000,25.2
27,107900,2.447224,-38.109348,37.1742,26.5061,0.5520,,,0,108000,26.6
28,111900,2.451797,-40.385230,39.5036,24.0028,0.5590,,,0,112000,28.1
29,115900,2.503209,-42.701189,41.8466,22.1132,0.5477,,,0,116000,29.5
30,119900,,,,,,,,0,120000,29.6
31,123900,2.776105,-44.934190,44.0762,22.7220,0.5965,,,0,124000,30.9
32,127900,2.717835,-47.031342,46.1831,21.1607,0.6016,,,0,128000,32.1
33,131900,2.818404,-49.195284,48.3570,22.2888,0.6318,,,0,132000,33.3
34,135900,2.868573,-51.348381,50.5011,23.0107,0.6803,,,0,136000,34.6
35,139900,,,,,,,,0,140000,34.7
36,143900,2.975390,-53.581153,52.7278,20.7612,0.6600,,,0,144000,36.0
37,147900,3.174641,-55.857371,54.9973,21.5864,0.6760,,,0,148000,37.3
38,151900,2.918388,-58.150782,57.2929,20.1681,0.6742,,,0,152000,38.5
39,155900,3.244232,-60.457761,59.5932,22.7285,0.7046,,,0,156000,39.7
40,159900,,,,,,,,0,160000,39.8
41,163900,3.325069,-62.809571,61.9332,21.4331,0.7079,,,0,164000,41.0
42,167900,3.425818,-65.217254,64.3192,20.9716,0.7155,,,0,168000,42.3
43,171900,3.598424,-67.700352,66.7942,21.5658,0.7102,,,0,172000,43.5
44,175900,3.779442,-70.195768,69.2774,20.8653,0.7384,,,0,176000,44.9
45,179900,,,,,,,,0,180000,45.0
46,183900,3.672096,-72.724899,71.7961,19.4772,0.7170,,,0,184000,46.3
47,187900,3.663407,-75.272636,74.3441,20.7498,0.7336,,,0,188000,47.5
48,191900,3.583663,-77.826513,76.8960,20.5362,0.7699,,,0,192000,48.7
49,195900,3.636682,-80.419515,79.4813,19.8838,0.7788,,,0,196000,50.0
50,199900,,,,,,,,0,200000,50.1
51,203900,7.422472,-82.948140,82.0180,24.8944,0.8138,1185.50,1001.0,100,204000,51.4
52,207900,8.841116,-85.495102,84.5797,25.7550,0.8045,,,0,208000,52.7
53,211900,8.301809,-88.278631,87.3498,25.0119,0.8255,,,0,212000,54.0
54,215900,8.700501,-91.065838,90.1302,25.8120,0.8661,,,0,216000,55.3
55,219900,,,,,,,,0,220000,55.4
56,223900,9.063946,-93.892527,92.9306,26.9392,0.8828,,,0,224000,56.7
57,227900,8.400806,-96.701806,95.7480,25.6398,0.8554,,,0,228000,58.2
58,231900,9.038848,-99.559370,98.5935,27.3636,0.9011,,,0,232000,59.7
59,235900,9.118482,-102.425450,101.4473,28.4275,0.8980,,,0,236000,61.3
60,239900,,,,,,,,0,240000,61.4
61,243900,8.702511,-105.349155,104.3669,26.2902,0.9027,,,0,244000,62.9
62,247900,9.425294,-108.239230,107.2540,29.7261,0.9633,,,0,248000,64.4
63,251900,9.814988,-111.198063,110.1926,29.4753,0.9663,,,0,252000,65.8
64,255900,9.481122,-114.199561,113.1791,29.9074,0.9870,,,0,256000,67.1
65,259900,,,,,,,,0,260000,67.2
66,263900,9.125577,-117.190661,116.1548,28.7052,0.9886,,,0,264000,68.6
67,267900,9.711506,-120.145999,119.0928,29.3693,1.0448,,,0,268000,69.9
68,271900,10.208560,-123.179898,122.1094,30.6390,1.0575,,,0,272000,71.0
69,275900,10.129649,-126.233658,125.1712,28.9903,1.0520,,,0,276000,72.2
70,279900,,,,,,,,0,280000,72.4
71,283900,10.840701,-129.267320,128.1854,33.0893,1.0990,,,0,284000,73.6
72,287900,11.039684,-132.154796,131.0831,32.5879,1.1451,,,0,288000,74.8
73,291900,11.299259,-135.051412,133.9745,33.2990,1.1309,,,0,292000,76.0
74,295900,10.925171,-137.950282,136.8715,33.5423,1.1386,,,0,296000,77.3
75,299900,,,,,,,,0,300000,77.4
76,303900,11.548957,-140.731570,139.6797,32.6043,1.1502,2276.78,1001.0,100,304000,78.6
77,307900,21.133973,-143.208118,142.1821,36.7283,1.1658,,,0,308000,79.8
78,311900,20.206132,-145.825813,144.7907,35.6712,1.1672,,,0,312000,81.0
79,315900,19.887761,-148.400503,147.3776,36.8390,1.1461,,,0,316000,82.3
80,319900,,,,,,,,0,320000,82.4
81,323900,21.667496,-150.879915,149.8410,37.8791,1.1808,,,0,324000,83.7
82,327900,21.860446,-153.393173,152.3479,36.8457,1.2058,,,0,328000,84.9
83,331900,23.202237,-155.984543,154.9200,38.8649,1.2151,,,0,332000,86.1
84,335900,22.863384,-158.447989,157.3751,39.9077,1.2295,,,0,336000,87.3
85,339900,,,,,,,,0,340000,87.4
86,343900,22.593420,-161.009393,159.9209,37.7703,1.2797,,,0,344000,88.7
87,347900,23.293974,-163.422472,162.3408,39.0236,1.2323,,,0,348000,89.9
88,351900,21.496173,-165.850002,164.7927,37.8358,1.2513,,,0,352000,91.1
89,355900,22.626083,-168.152558,167.0950,36.8189,1.2835,,,0,356000,92.3
90,359900,,,,,,,,0,360000,92.4
91,363900,20.608380,-170.365245,169.3372,38.8730,1.3157,,,0,364000,93.6
92,367900,21.967132,-172.521333,171.4883,38.7352,1.2916,,,0,368000,94.9
93,371900,20.848821,-174.762376,173.7480,39.0304,1.2904,,,0,372000,96.1
94,375900,24.183754,-176.869831,175.8394,39.8608,1.3525,,,0,376000,97.3
95,379900,,,,,,,,0,380000,97.5
96,383900,23.675160,-178.933792,177.9110,41.9519,1.3464,,,0,384000,98.7
97,387900,22.783408,-180.964753,179.9394,38.2994,1.3010,,,0,388000,99.9
98,391900,21.486589,-183.022613,182.0119,40.0784,1.3108,,,0,392000,101.1
99,395900,23.895639,-184.968212,183.9616,40.1105,1.3144,,,0,396000,102.4
100,399900,,,,,,,,0,400000,102.6
