epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s,det_loss,det_dist_loss,det_alpha_loss
1,3999,,,,,,,,,,-41.36,111.9,33,5,4000,1.1,,,
2,7999,0.342968,0.339585,-1.378398,1.5932,1.5939,3.4806,3.4155,0.5694,0.0058,12.55,607.6,7,2,8000,14.0,,,
3,11999,0.733460,0.728677,-6.659330,6.0880,6.0880,6.1739,6.3291,1.4294,0.0118,-35.92,191.9,19,3,12000,30.5,,,
4,15999,0.635105,0.633865,-5.167220,4.7403,4.7401,4.7072,4.7555,1.5878,0.0899,4.03,334.9,12,1,16000,46.9,,,
5,19999,0.601789,0.604457,-5.167055,4.3181,4.3185,4.1384,4.1810,1.6632,0.3057,14.83,316.8,13,3,20000,63.4,,,
6,23999,0.582420,0.590965,-5.392319,4.3893,4.3895,3.6627,3.7698,1.7468,0.4290,68.45,470.6,7,2,24000,79.8,,,
7,27999,0.750934,0.759219,-6.342372,5.2991,5.2992,4.3535,4.5909,2.0682,0.6011,37.13,282.5,16,2,28000,96.3,,,
8,31999,0.722908,0.734216,-5.251244,4.4281,4.4280,3.8405,4.0955,2.0771,0.8108,31.09,286.1,15,5,32000,113.2,,,
9,35999,0.721475,0.730069,-3.927102,3.0404,3.0402,3.5856,3.7531,2.1352,0.9569,67.02,377.3,11,3,36000,129.7,,,
10,39999,0.716784,0.724707,-3.477540,2.5377,2.5377,3.7256,3.8289,2.2123,1.0560,77.65,420.4,9,2,40000,146.8,,,
11,43999,0.713172,0.717664,-3.392590,2.4634,2.4633,3.7975,3.8831,2.2466,1.1245,56.90,258.7,14,4,44000,163.4,,,
12,47999,0.722776,0.727824,-3.726794,2.7759,2.7762,4.0038,4.1421,2.2915,1.1897,110.22,520.6,8,3,48000,180.0,,,
13,51999,0.744303,0.747760,-4.180090,3.2080,3.2082,4.2824,4.4383,2.3181,1.2523,118.74,578.0,6,3,52000,196.7,,,
14,55999,0.750085,0.752588,-4.831389,3.8539,3.8545,4.6659,4.6687,2.3121,1.2890,110.72,346.0,13,4,56000,323.8,0.292031,0.236669,0.046081
15,59999,0.816286,0.821577,-5.676660,4.6971,4.6975,5.3086,5.3446,2.4142,1.3611,115.15,347.3,12,3,60000,455.6,0.125873,0.103180,0.015910
16,63999,0.911471,0.914217,-6.243678,5.2602,5.2606,5.6951,5.8259,2.5582,1.4660,156.14,569.9,7,2,64000,587.3,0.043551,0.033584,0.004843
17,67999,0.991475,0.989154,-6.517910,5.5313,5.5315,6.1711,6.3752,2.6658,1.5345,52.46,177.6,19,6,68000,719.2,0.029722,0.021594,0.003425
18,71999,1.036705,1.040190,-6.982791,5.9853,5.9857,6.6521,6.8045,2.7585,1.5759,64.60,198.3,22,7,72000,850.9,0.051476,0.040522,0.005953
19,75999,1.146845,1.143431,-7.306803,6.2891,6.2896,7.4205,7.5716,2.9011,1.6262,136.92,412.5,11,3,76000,982.5,0.067340,0.054205,0.007779
20,79999,1.142930,1.141869,-7.786293,6.7577,6.7580,7.7909,8.1203,2.9405,1.6400,145.05,398.6,9,3,80000,1114.1,0.027270,0.019835,0.003014
21,83999,1.151823,1.153029,-8.534295,7.4887,7.4892,8.4005,8.5999,2.9538,1.6686,175.66,438.4,8,4,84000,1245.6,0.032125,0.024027,0.003642
22,87999,1.202148,1.209538,-9.187562,8.1614,8.1617,9.0563,9.4636,2.9955,1.6755,105.80,280.6,17,6,88000,1377.0,0.036842,0.028450,0.003994
23,91999,1.292225,1.296519,-9.818718,8.7948,8.7947,9.9971,10.2854,3.0467,1.6951,70.71,194.4,20,8,92000,1508.4,0.038358,0.029494,0.004414
24,95999,1.421942,1.436274,-10.374626,9.3333,9.3330,10.8780,11.5905,3.1837,1.7297,97.06,248.4,17,4,96000,1639.8,0.080331,0.064858,0.010390
25,99999,1.555206,1.569615,-10.752666,9.6820,9.6818,11.5423,12.1328,3.3564,1.8110,205.91,465.6,7,2,100000,1771.2,0.025856,0.019038,0.002895
26,103999,1.612555,1.629159,-11.278084,10.1904,10.1903,12.9494,13.5570,3.4354,1.8258,281.09,684.5,6,3,104000,1902.7,0.029645,0.022361,0.003318
27,107999,1.698757,1.732863,-11.674984,10.5833,10.5834,13.5443,14.5313,3.5018,1.8313,124.23,330.3,14,5,108000,2034.2,0.050504,0.040404,0.005790
28,111999,1.709789,1.744624,-11.968275,10.9118,10.9117,14.2535,15.0398,3.4660,1.8155,135.03,361.7,10,6,112000,2165.6,0.087204,0.070405,0.011654
29,115999,1.733447,1.770106,-12.365868,11.3336,11.3333,14.7918,15.6111,3.4420,1.8006,140.53,327.1,11,3,116000,2297.0,0.026231,0.019496,0.002978
30,119999,1.800533,1.853649,-12.815570,11.7923,11.7928,15.5838,16.7171,3.4654,1.8160,207.76,447.3,10,1,120000,2428.5,0.042852,0.034041,0.004914
