step,episode_return
300,25.50641188029777
300,26.27859089705269
300,25.70064922663858
300,26.013666014063375
300,25.908200087394405
300,25.7645384375988
300,25.46445651992504
300,25.685990157364262
300,26.158423633406805
300,25.9427448940156
300,25.904436358145237
300,25.834845726281028
300,26.321284750021107
300,26.23528659609625
300,25.925308781870008
300,25.787119211772307
300,26.15305516664452
300,25.696739599156096
300,25.602181038877102
300,26.248659545101944
300,25.93096949858925
300,25.859387483493023
400,34.80532011481514
400,35.13760749746988
400,34.937905534616405
400,35.235889896013944
400,35.636561424253706
400,35.07218997034448
400,35.5374157751758
400,35.260060135896424
400,35.12893319118587
400,35.550376030548044
400,35.11361444648995
400,35.514464874771356
400,35.53032958594992
400,34.72076281694106
400,35.550042558501126
400,35.395697842074824
400,34.9031442980672
400,35.032083155503415
400,35.06860008609906
400,34.81924593611947
400,35.610915748800224
400,35.16980861315038
400,35.21577103863222
400,35.46877650862284
400,35.15793696605903
400,34.76465471926878
400,35.265386301295095
500,44.688108713652184
500,44.28436080589627
500,44.341258889589504
500,44.51228876966388
500,44.39907438192573
500,44.473125465383994
500,44.59262337087105
500,44.18676456502277
500,44.31529778362075
500,44.86964236148451
500,44.54853105261311
500,43.877099501277435
500,44.56858125501335
500,44.10371399604041
500,44.44445569357918
500,44.66364821753452
500,44.531521809334784
500,44.429143183616425
500,44.249725876328874
500,44.22129932937374
500,44.75295742711619
600,53.805936076726034
600,53.67106153383515
600,54.001283129268295
600,54.036813815834314
600,53.73795460309499
600,54.40156954673632
700,62.7370417211666
700,63.505484897517654
700,63.16657256777357
700,63.03357084591152
700,62.74048782491211
700,63.42807956008497
700,62.73892675385792
700,62.94186482883917
700,62.93865437449658
700,63.20517932655596
700,62.825910190821304
700,62.79520233223747
700,62.940748036184196
800,72.15455697779096
800,26.03605864632795
800,72.6416858287252
800,72.3417753832719
800,25.975693429248096
800,72.58278761141402
800,25.849859386508175
800,72.35974023140946
800,72.98369015323381
800,72.95783429166045
800,72.67620164819769
900,35.61712138506597
900,34.999756244401986
900,35.01146460795069
900,35.36256934972522
900,35.53646712171416
900,35.443928552644905
900,25.331910568393017
900,35.63791011507939
900,81.86249878410635
900,34.78794784102103
900,34.86050992915687
1000,35.283911755966265
1000,35.34310935145351
1000,44.93296170348948
1000,26.089660799327568
1000,44.21325947817326
1000,35.33179515988958
1000,26.072651060284937
1000,34.776881169372956
1000,44.645226135091406
1000,25.813966820552444
1000,25.44358061306385
1000,35.269107795914195
1000,25.707086144012212
1000,44.509703922407304
1000,34.99787122144419
1000,44.105672329507115
1000,44.75433372943763
1000,35.50950700508023
1100,44.64610593123669
1100,35.12116699092919
1100,35.064905803762386
1100,25.39273556470605
1100,34.9221713739735
1100,25.910820207855064
1100,44.49292272536388
1100,100.80446606202096
1100,34.92219152872763
1100,44.68684846820788
1200,44.41141829160079
1200,44.74918039781304
1200,53.28789654033001
1200,26.008729098894747
1200,62.84603863451873
1200,44.91485589698593
1200,54.07274018374429
1200,25.953051446327
1200,44.76295624094034
1200,53.63987787541282
1200,16.976488226444804
1200,110.25061254352354
1200,34.9621247541716
1200,26.04205322514607
1200,53.75509364964053
1300,54.161499184269175
1300,26.06949652497388
1300,71.82578690648823
1300,62.900971811349116
1300,53.88810891401796
1300,63.321695227785426
1300,72.30932336065656
1300,63.301693743075205
1300,53.95788702604436
1300,63.19309297496023
1300,72.00458141398165
1300,44.516130383518465
1300,35.33593870142073
1300,35.14178855634663
1300,25.65197964991408
1400,54.05045632134979
1400,63.26267366462915
1400,62.90103252700362
1400,35.23668358773355
1400,35.23395442561035
1400,72.80013730574859
1400,35.322372201783054
1400,53.99745187311041
1400,72.6113653415974
1400,44.45223668913622
1400,72.77226729089385
1400,72.46465182609755
1400,44.19303055557832
1400,25.754036381229945
1400,44.738580520759854
1400,62.92556379067224
1500,72.6801201866307
1500,53.34492463490322
1500,35.25496510058977
1500,81.671100674823
1500,81.99313060588719
1500,53.668635447503604
1500,35.14348206251699
1500,72.82459333252277
1500,25.902049302320336
1500,35.10248846289005
1500,81.51985961502422
1500,44.324561196965064
1500,25.967524624518923
1600,63.14423293054654
1600,44.528020695294934
1600,91.11105128234978
1600,63.385449407298005
1600,34.80449268912126
1600,35.409604303242695
1600,35.370513285113724
1600,25.87778838257315
1600,44.118285769887926
1600,35.267779373077744
1600,44.446479211380996
1600,63.48007630495828
1600,35.161850763404225
1600,53.83909807857512
1600,54.04246678641547
1700,44.30295779631969
1700,34.88015947187392
1700,34.865117490984716
1700,54.12592566573655
1700,44.521959215148875
1700,35.33767255718832
1700,35.48489736652747
1800,44.09016513846643
1800,62.47052542838743
1800,53.813037602557
1800,44.70398579496217
1800,35.624938170742034
1800,63.259236247884346
1800,35.119808066654834
1800,25.807146192698315
1800,25.84129700222497
1800,34.82704278273505
1800,53.921308247458384
1800,44.381448300584914
1800,72.72602405189912
1800,44.05160852748074
1800,34.90512162228186
1800,53.9101087208061
1800,35.24142462139722
1900,63.30151408463119
1900,44.071011576566185
1900,35.066380610885155
1900,44.59517516960348
1900,26.166425156188872
1900,53.71961610588556
1900,44.30074458795574
1900,82.01096303152009
1900,62.929465973905586
1900,35.551213732693405
1900,26.090325951869143
1900,44.386142100585
1900,63.345545288290204
1900,44.23938404572466
1900,34.79771109905545
1900,35.06284850096941
2000,35.18463278288553
2000,25.737156709710735
2000,34.94486664083806
2000,53.52518855321982
2000,44.84738272058699
2000,35.30436922923669
2000,72.67768524303071
2000,53.93331554758476
2000,72.03488120110624
2000,44.671846661935
2000,44.3939773374952
2000,16.682661024136607
2000,44.70114965829216
2000,25.588250460093178
2000,35.48134290895969
2000,25.64152302677391
2000,53.71892584155339
2100,81.92470658040104
2100,26.3014567496826
2100,63.56075782381283
2100,25.701405058135524
2100,63.338713465956644
2100,44.185681932503044
2100,44.64811361088739
2100,34.91182903897848
2100,35.24814018862962
2100,16.87915739832418
2100,44.498347852997796
2100,54.00249401736016
2100,54.05296354225311
2100,35.044362691538325
2200,26.26821720695912
2200,35.516505067704216
2200,34.803909533744665
2200,62.76674759970233
2200,35.256995683335944
2200,44.56545506151634
2200,44.828490980157035
2200,53.3612637943292
2200,34.915310916736075
2200,53.841044044842654
2200,54.06649081883487
2200,35.44466086774253
2200,100.02305910592646
2200,34.85400807016528
2200,34.882147053883294
2300,25.79045685509901
2300,25.92516696456508
2300,26.148730515893853
2300,26.121781161934575
2300,53.790595531965444
2300,53.52233464895369
2300,63.39463635054666
2300,44.45236951411325
2300,44.16336328236302
2300,35.33303624953706
2300,26.220406611286766
2400,44.55230469000792
2400,35.313131141961215
2400,72.88308412023378
2400,72.35100894414185
2400,45.03799616262848
2400,34.85522994856395
2400,25.363268164332034
2400,53.688701697929496
2400,35.26271310462473
2400,63.06213223475718
2500,25.96477170334321
2500,90.85299277698434
2500,44.96773634466098
2500,63.12376661931524
2500,44.562518885488956
2500,44.488611285448926
2500,35.42444710611158
2500,44.19522885279052
2500,34.79532825818312
2500,62.941164850699
2500,35.477637143181546
2500,25.787184731969564
2500,72.52293825117748
2500,91.37078930857184
2500,72.65806640781315
2500,26.134023211505724
2500,26.113281708339816
2500,26.169128946329614
2500,53.5477384192512
2600,35.123226853656945
2600,53.94870946581452
2600,26.03366887344326
2600,54.12505184203645
2600,35.458751056911986
2600,34.98130086250994
2600,35.382138562863446
2600,44.519147558388575
2600,25.782518885480158
2600,35.49325377355464
2700,44.64691739975577
2700,35.161446879587935
2700,100.28211527069169
2700,25.63919937755861
2700,25.741604271415973
2700,62.940552849460374
2700,53.515708848728345
2700,25.921999219240423
2700,25.93074966540262
2700,35.417037984914096
2700,53.768911076433945
2700,54.107897760687216
2700,54.03687253361855
2700,63.564070601732546
2700,53.5049827130706
2700,53.83788305289841
2800,34.85462677797068
2800,25.61915839544573
2800,44.194930432726515
2800,35.10769515212803
2800,34.820080219884424
2800,44.540189429485025
2800,72.54297392912852
2800,53.786276105905735
2800,53.82120579192224
2800,54.12512599260162
2800,35.56928751557598
2800,53.78059662155118
2800,34.78005132594197
2800,62.7845988041819
2800,63.52912173420325
2800,25.825289879982112
2800,53.98450016286546
2900,72.14849774099109
2900,25.891877480534617
2900,35.36693835839037
2900,25.723453025862607
2900,34.70264830264172
2900,53.536147079418235
2900,35.44956952990919
2900,53.465934148383546
2900,44.4568035190664
2900,44.313292272478215
3000,53.23753084792214
3000,63.5176257765944
3000,100.99206302039447
3000,35.33719302677282
3000,25.945908922439347
3000,44.69244628934189
3000,25.762165662062497
3000,63.07266317348966
3000,25.962966275548453
3000,35.36774069415945
3000,62.96656747838064
3000,26.06990026971081
3000,63.41892364143151
3000,44.30664186569466
3000,72.5584733362185
3000,25.927589100523875
3100,25.833599416038293
3100,35.13015585581862
3100,35.48135223317594
3100,35.00424520877801
3100,72.82967866063419
3100,53.751351358047785
3100,44.138641498934426
3100,62.81868544859403
3100,25.90785702898942
3100,35.18613066325105
3100,44.16960967344301
3100,35.45841000126791
3100,72.76482665903862
3100,44.7142215782204
3200,63.03455820081045
3200,26.0763540546046
3200,35.134086643854914
3200,44.74264461202741
3200,53.39711881986905
3200,53.857987676529675
3200,63.4347622664434
3200,25.61831895971935
3200,44.338182425022254
3200,35.35152316516732
3200,44.444577253748285
3200,72.43669952690897
3300,82.17096419661111
3300,26.326800160692596
3300,35.12540288047343
3300,34.92555093511971
3300,25.69118858208847
3300,43.87580632750464
3300,26.17344404309811
3300,34.94503871435112
3300,35.12135799097692
3300,53.56125678390292
3400,25.927461322772505
3400,54.012019434367396
3400,35.3579662923316
3400,53.75749640618057
3400,35.15238483343746
3400,44.640629730457675
3400,81.53918953712765
3400,35.52370939030173
3400,34.80730103272887
3400,63.64872774694362
3400,119.33808163880711
3400,34.78291549202613
3400,44.51671818922575
3400,43.98723307722336
3400,35.1278521989609
3400,25.747661804822467
3400,35.39483787397673
3400,63.2015027666099
3400,53.448316373030046
3400,44.11834074897052
3500,53.65271068668639
3500,81.8650930228456
3500,62.87702602049035
3500,44.309913936092826
3500,25.857512042199097
3500,44.19880269751023
3500,53.29271096942969
3500,72.75693208933106
3500,26.154645638886706
3500,44.574908340333245
3500,53.83907077900684
3600,72.28742704066916
3600,35.40429620680988
3600,137.1658400663814
3600,62.88335414507768
3600,53.895463510695485
3600,81.56752604085055
3600,34.839425953618615
3600,62.844843215186096
3600,35.35548162156123
3600,35.023674866886566
3600,82.3366723305923
3600,44.28827015748257
3600,35.383247145700565
3700,35.66067815394555
3700,63.36646958476914
3700,44.91659861358114
3700,25.920861254925427
3700,53.63387169187591
3700,44.49870229127516
3700,53.67479934514841
3700,35.122897129231035
3700,62.892988958510806
3700,35.50582159737856
3700,53.68940775140269
3700,63.645000946935575
3700,35.29506369134189
3700,53.51250030025528
3700,26.12725777435564
3700,25.357761491045125
3800,63.0005954494731
3800,44.34140241076784
3800,44.43707254751111
3800,35.08917243174353
3800,44.53413363899631
3800,44.78149184576924
3800,54.164241251391886
3800,53.93269905845598
3800,34.96493977507002
3800,63.14136320774277
3900,44.61511055128639
3900,63.01091587629688
3900,63.29741244051802
3900,25.920059341055506
3900,63.24977312590204
3900,44.19088933795058
3900,53.66480109607084
3900,53.66394818425697
3900,35.30696812534649
3900,44.42380673378453
3900,35.50464369850216
3900,25.800015869565495
3900,16.91235436659904
3900,34.954445608413494
3900,16.841879683101254
4000,81.54563417506562
4000,44.17588618543524
4000,35.35996248940818
4000,53.6663748090402
4000,99.94426183607023
4100,53.788472849758115
4100,53.944004649468766
4100,44.90920150716566
4100,35.28526146066536
4100,35.25000782690194
4100,34.69665549897619
4100,26.23139164002414
4100,44.670867504037346
4100,62.597058275168884
4100,53.22663176532823
4100,26.002753316451233
4100,26.147054388154128
4100,72.668087709114
4100,44.99796216777369
4100,72.57466114311471
4100,62.87219123813445
4100,44.409895804860014
4100,44.25241877902162
4100,26.085927118451945
4200,35.34308700002414
4200,91.6722989423652
4200,81.70417186049876
4200,54.18554740919658
4200,34.90031677862249
4200,25.814937938400696
4200,72.69303040446555
4200,35.35368462996983
4200,53.701221459991004
4200,63.252173226308685
4200,26.10183520519425
4200,54.06482554958013
4200,35.167317673522184
4200,25.996853190106364
4300,62.74339557374088
4300,35.52305226868899
4300,53.7591311761779
4300,100.56002787908405
4300,44.41972003979838
4300,62.798176893913755
4300,63.10964181845863
4300,63.31183150248751
4300,63.44870582941112
4300,53.95047412469673
4300,25.552291597743704
4300,35.347111439235874
4300,16.736409440189988
4400,44.787175707852384
4400,26.054622896860426
4400,53.7806368815583
4400,63.40182000802729
4400,62.92853466454654
4400,44.23518077778447
4400,35.24671545647765
4400,25.628023243497786
4400,72.87785352248675
4400,44.54204917417253
4400,26.040140341644914
4400,63.28337493187044
4400,25.457695211580546
4400,44.72905908373153
4400,44.26455753681234
4400,100.47521820436849
4400,81.99044936738903
4400,44.274200004425936
4400,72.68001071793704
4400,35.28445883834464
4400,35.18171364922381
4500,53.95176623732849
4500,53.96961296270401
