epoch,global_step,device,epoch_wall_s,steps_per_sec,updates_per_sec,env_step_total_s,env_step_mean_ms,buffer_sample_total_s,buffer_sample_mean_ms,update_total_s,update_mean_ms,gpu_mem_allocated_mb,gpu_mem_reserved_mb
1,3999,GPU (NVIDIA GeForce RTX 3080),1.09,3686.4,0.0,0.812,0.203,0.000,0.000,0.000,0.000,33.8,38.0
2,7999,GPU (NVIDIA GeForce RTX 3080),13.14,304.4,228.3,0.979,0.245,0.510,0.170,10.610,3.537,48.8,58.0
3,11999,GPU (NVIDIA GeForce RTX 3080),16.98,235.6,235.6,1.022,0.255,0.689,0.172,13.938,3.484,48.8,58.0
4,15999,GPU (NVIDIA GeForce RTX 3080),17.01,235.1,235.1,1.026,0.256,0.690,0.172,13.973,3.493,48.8,58.0
5,19999,GPU (NVIDIA GeForce RTX 3080),17.41,229.7,229.7,1.022,0.255,0.701,0.175,14.392,3.598,48.8,58.0
6,23999,GPU (NVIDIA GeForce RTX 3080),17.27,231.6,231.6,1.042,0.260,0.709,0.177,14.175,3.544,48.8,58.0
7,27999,GPU (NVIDIA GeForce RTX 3080),16.84,237.5,237.5,1.017,0.254,0.700,0.175,13.833,3.458,48.8,58.0
8,31999,GPU (NVIDIA GeForce RTX 3080),17.19,232.7,232.7,1.034,0.258,0.704,0.176,14.162,3.541,48.8,58.0
9,35999,GPU (NVIDIA GeForce RTX 3080),16.85,237.4,237.4,1.017,0.254,0.707,0.177,13.799,3.450,48.8,58.0
10,39999,GPU (NVIDIA GeForce RTX 3080),16.86,237.3,237.3,1.027,0.257,0.714,0.178,13.813,3.453,48.8,58.0
11,43999,GPU (NVIDIA GeForce RTX 3080),17.26,231.7,231.7,1.024,0.256,0.713,0.178,14.230,3.557,48.8,58.0
12,47999,GPU (NVIDIA GeForce RTX 3080),17.19,232.7,232.7,1.034,0.258,0.711,0.178,14.120,3.530,48.8,58.0
13,51999,GPU (NVIDIA GeForce RTX 3080),17.24,232.0,232.0,1.036,0.259,0.715,0.179,14.180,3.545,48.8,58.0
14,55999,GPU (NVIDIA GeForce RTX 3080),17.02,235.0,235.0,1.041,0.260,0.713,0.178,13.933,3.483,48.8,58.0
15,59999,GPU (NVIDIA GeForce RTX 3080),17.17,232.9,232.9,1.039,0.260,0.713,0.178,14.071,3.518,48.8,58.0
16,63999,GPU (NVIDIA GeForce RTX 3080),17.24,232.1,232.1,1.033,0.258,0.709,0.177,14.155,3.539,48.8,58.0
17,67999,GPU (NVIDIA GeForce RTX 3080),17.36,230.4,230.4,1.025,0.256,0.716,0.179,14.240,3.560,48.8,58.0
18,71999,GPU (NVIDIA GeForce RTX 3080),134.13,29.8,29.8,1.023,0.256,0.724,0.181,13.999,3.500,67.7,456.0
19,75999,GPU (NVIDIA GeForce RTX 3080),137.16,29.2,29.2,1.030,0.257,0.724,0.181,13.998,3.500,67.7,456.0
20,79999,GPU (NVIDIA GeForce RTX 3080),137.14,29.2,29.2,1.035,0.259,0.721,0.180,13.989,3.497,67.7,456.0
21,83999,GPU (NVIDIA GeForce RTX 3080),137.25,29.1,29.1,1.036,0.259,0.728,0.182,14.048,3.512,67.7,456.0
22,87999,GPU (NVIDIA GeForce RTX 3080),137.44,29.1,29.1,1.040,0.260,0.727,0.182,14.127,3.532,67.7,456.0
23,91999,GPU (NVIDIA GeForce RTX 3080),137.40,29.1,29.1,1.045,0.261,0.726,0.181,14.105,3.526,67.7,456.0
24,95999,GPU (NVIDIA GeForce RTX 3080),137.38,29.1,29.1,1.033,0.258,0.722,0.181,14.008,3.502,67.7,456.0
25,99999,GPU (NVIDIA GeForce RTX 3080),137.30,29.1,29.1,1.037,0.259,0.722,0.181,14.054,3.513,67.7,456.0
26,103999,GPU (NVIDIA GeForce RTX 3080),137.44,29.1,29.1,1.039,0.260,0.725,0.181,14.116,3.529,67.7,456.0
27,107999,GPU (NVIDIA GeForce RTX 3080),137.32,29.1,29.1,1.032,0.258,0.722,0.180,14.095,3.524,67.7,456.0
28,111999,GPU (NVIDIA GeForce RTX 3080),137.27,29.1,29.1,1.039,0.260,0.724,0.181,14.025,3.506,67.7,456.0
29,115999,GPU (NVIDIA GeForce RTX 3080),137.48,29.1,29.1,1.035,0.259,0.726,0.181,14.133,3.533,67.7,456.0
30,119999,GPU (NVIDIA GeForce RTX 3080),137.35,29.1,29.1,1.039,0.260,0.723,0.181,13.996,3.499,67.7,456.0
