episode_id,length,total_reward,has_disturbance,mean_alpha_target
0,152,-28.424848556518555,0,0.9000000357627869
1,26,-4.331780433654785,0,0.8999999165534973
2,1001,-392.588623046875,0,0.8999999165534973
3,25,-1.507069706916809,0,0.8999999165534973
4,88,-18.593746185302734,0,0.8999999761581421
5,40,1.0939037799835205,0,0.8999999761581421
6,42,9.167543411254883,0,0.9000000953674316
7,24,7.845590114593506,0,0.8999999165534973
8,48,-1.9073596000671387,0,0.9000000357627869
9,73,-37.75564193725586,0,0.9000000357627869
10,201,-9.733518600463867,0,0.8999999761581421
11,161,-73.25785827636719,0,0.8999999761581421
12,22,-22.024126052856445,0,0.8999998569488525
13,117,-12.234224319458008,0,0.8999999761581421
14,198,-71.95339965820312,1,0.10000002384185791
15,81,-52.743690490722656,1,0.10000001639127731
16,34,-15.359777450561523,1,0.09999999403953552
17,70,-54.72382354736328,0,0.9000001549720764
18,1001,-344.52587890625,0,0.8999999165534973
19,48,-10.421588897705078,0,0.9000000357627869
20,84,-8.816707611083984,0,0.9000000953674316
21,97,17.784883499145508,0,0.8999999761581421
22,16,-6.503740310668945,0,0.8999999761581421
23,50,-25.468605041503906,0,0.9000000953674316
24,100,-59.8183479309082,1,0.10000003129243851
25,307,-69.43310546875,0,0.8999999761581421
26,42,-22.786592483520508,1,0.09999999403953552
27,34,-9.20332145690918,0,0.8999999761581421
28,1001,-325.08404541015625,0,0.8999999165534973
29,1001,478.68292236328125,0,0.8999999165534973
30,71,49.19561767578125,0,0.9000001549720764
31,1001,451.08929443359375,0,0.8999999165534973
32,258,87.06743621826172,0,0.8999999165534973
33,1001,465.65545654296875,0,0.8999999165534973
34,13,1.2704768180847168,0,0.8999998569488525
35,53,-35.13812255859375,0,0.9000001549720764
36,28,-11.335432052612305,0,0.8999999165534973
37,132,36.67965316772461,1,0.10000000894069672
38,41,-3.258833169937134,1,0.09999999403953552
39,344,74.66195678710938,0,0.8999999165534973
40,27,3.792820930480957,1,0.09999999403953552
41,1001,306.63775634765625,1,0.10000001639127731
42,1001,248.85882568359375,1,0.10000001639127731
43,1001,92.73722839355469,0,0.8999999165534973
44,1001,-107.97351837158203,1,0.10000001639127731
45,93,-1.2830733060836792,0,0.9000000357627869
46,1001,301.6267395019531,1,0.10000001639127731
47,43,-19.435508728027344,0,0.9000000953674316
48,10,0.317514568567276,0,0.8999999165534973
49,1001,298.0216979980469,1,0.10000001639127731
50,53,-14.296987533569336,0,0.9000001549720764
51,1001,15.18204402923584,0,0.8999999165534973
52,413,97.17417907714844,0,0.8999998569488525
53,83,-52.58330154418945,0,0.9000000357627869
54,97,38.64717102050781,0,0.8999999761581421
55,55,-19.052038192749023,1,0.09999999403953552
56,13,-13.692846298217773,0,0.8999998569488525
57,26,-2.3557376861572266,0,0.8999999165534973
58,19,6.108933925628662,0,0.8999999165534973
59,47,14.765495300292969,0,0.9000002145767212
60,136,64.70993041992188,0,0.9000000953674316
61,131,34.657554626464844,0,0.9000000953674316
62,242,59.21686553955078,0,0.8999998569488525
63,57,-2.3299999237060547,0,0.9000000357627869
64,84,11.871907234191895,0,0.9000000953674316
65,288,-9.339451789855957,1,0.10000000894069672
66,613,39.73359298706055,1,0.10000001639127731
67,78,-14.542963981628418,0,0.9000001549720764
68,1001,346.6861877441406,0,0.8999999165534973
69,1001,287.5313720703125,0,0.8999999165534973
70,283,80.75898742675781,0,0.9000000953674316
71,1001,303.9158935546875,0,0.8999999165534973
72,91,13.509754180908203,1,0.10000002384185791
73,196,1.532674789428711,0,0.8999999761581421
74,335,-73.45272827148438,0,0.8999999761581421
75,108,-9.460827827453613,0,0.8999999761581421
76,956,210.71778869628906,0,0.8999999165534973
77,57,10.72079849243164,0,0.9000000357627869
78,137,3.170727252960205,0,0.9000000357627869
79,85,57.48044204711914,0,0.9000000953674316
80,69,26.557992935180664,0,0.9000001549720764
81,1001,272.875,0,0.8999999165534973
82,36,8.50368881225586,0,0.8999999165534973
83,1001,97.7635269165039,1,0.10000001639127731
84,114,-34.74105453491211,0,0.8999999165534973
85,95,13.76400375366211,0,0.9000000953674316
86,22,15.617395401000977,0,0.8999998569488525
87,69,-0.8032171726226807,1,0.10000000149011612
88,1001,138.4767608642578,0,0.8999999165534973
89,1001,-2.1435089111328125,1,0.10000001639127731
90,1001,-111.32160949707031,1,0.10000001639127731
91,131,22.810747146606445,0,0.9000000953674316
92,87,55.5301399230957,0,0.9000000953674316
93,399,-9.637454986572266,0,0.8999999165534973
94,279,-23.971691131591797,1,0.10000000894069672
95,137,31.459075927734375,0,0.9000000357627869
96,270,-14.94393253326416,0,0.8999999761581421
97,51,9.188379287719727,0,0.9000000953674316
98,1001,180.94557189941406,1,0.10000001639127731
99,40,13.932062149047852,0,0.8999999761581421
100,1001,249.85157775878906,0,0.8999999165534973
101,109,13.660264015197754,1,0.10000003129243851
102,83,-3.345020055770874,0,0.9000000357627869
103,33,1.2325708866119385,0,0.8999999761581421
104,129,47.031211853027344,0,0.9000000357627869
105,51,-26.3526611328125,0,0.9000000953674316
106,61,3.160519599914551,0,0.9000001549720764
107,1001,97.81199645996094,0,0.8999999165534973
108,307,60.94129943847656,1,0.10000001639127731
109,1001,119.56017303466797,0,0.8999999165534973
110,75,-19.183740615844727,0,0.9000000953674316
111,1001,349.90557861328125,0,0.8999999165534973
112,113,24.47343635559082,0,0.8999999165534973
113,1001,309.23590087890625,0,0.8999999165534973
114,39,-19.52467918395996,0,0.9000000357627869
115,207,-16.28792953491211,1,0.10000002384185791
116,1001,173.9442901611328,1,0.10000001639127731
117,117,58.85023498535156,1,0.10000003129243851
118,16,1.844147801399231,0,0.8999999761581421
119,159,-46.774696350097656,1,0.10000003129243851
120,99,34.01979064941406,0,0.8999999761581421
121,74,26.022531509399414,1,0.10000000894069672
122,205,-81.04927062988281,1,0.10000001639127731
123,1001,289.9164123535156,0,0.8999999165534973
124,210,22.948654174804688,0,0.8999999165534973
125,179,-92.66217041015625,0,0.9000000357627869
126,25,6.124812602996826,0,0.8999999165534973
127,145,-52.99258041381836,0,0.8999999761581421
128,57,7.189250946044922,0,0.9000000357627869
129,21,9.977619171142578,0,0.8999999165534973
130,32,-5.443291664123535,0,0.8999999761581421
131,1001,390.4508056640625,0,0.8999999165534973
132,1001,257.9971008300781,0,0.8999999165534973
133,308,-30.770206451416016,0,0.9000000357627869
134,260,70.10888671875,0,0.8999999761581421
135,134,-33.953285217285156,0,0.9000000953674316
136,91,-52.195289611816406,1,0.10000002384185791
137,1001,360.64642333984375,0,0.8999999165534973
138,81,14.268351554870605,0,0.9000000357627869
139,16,-8.394451141357422,1,0.10000000149011612
140,80,8.21440601348877,0,0.8999999761581421
141,364,19.426467895507812,0,0.8999999165534973
142,29,18.288328170776367,0,0.8999998569488525
143,1001,381.8629455566406,0,0.8999999165534973
144,1001,405.43548583984375,0,0.8999999165534973
145,46,26.448402404785156,0,0.9000002145767212
146,11,-2.810136318206787,0,0.8999998569488525
147,59,24.576204299926758,0,0.9000000953674316
148,52,18.21479034423828,1,0.09999999403953552
149,1001,447.9339599609375,0,0.8999999165534973
150,15,-14.405966758728027,0,0.8999997973442078
151,1001,497.59759521484375,0,0.8999999165534973
152,42,18.451534271240234,1,0.09999999403953552
153,50,24.410314559936523,1,0.10000000149011612
154,1001,388.02362060546875,1,0.10000001639127731
155,13,2.9017350673675537,0,0.8999998569488525
156,47,17.385087966918945,0,0.9000002145767212
157,22,25.060522079467773,0,0.8999998569488525
158,16,2.056210994720459,0,0.8999999761581421
159,288,-16.7640380859375,1,0.10000000894069672
160,51,-7.434279441833496,0,0.9000000953674316
161,35,-20.36170196533203,0,0.8999999165534973
162,45,16.45103645324707,0,0.9000001549720764
163,1001,78.90365600585938,1,0.10000001639127731
164,18,17.494096755981445,0,0.8999999165534973
165,18,7.54779052734375,0,0.8999999165534973
166,44,11.680973052978516,1,0.09999999403953552
167,79,4.4566874504089355,0,0.9000001549720764
168,1001,404.57537841796875,0,0.8999999165534973
