epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s,det_loss,det_dist_loss,det_alpha_loss
1,3999,,,,,,,,,,-35.92,108.9,35,6,4000,1.1,,,
2,7999,0.432540,0.423827,-2.470248,1.9684,1.9680,4.1047,4.1211,0.5857,0.0753,18.97,250.3,13,3,8000,13.5,,,
3,11999,0.847708,0.835562,-4.350527,3.9067,3.9066,6.2592,6.4401,1.1704,0.3262,1.78,340.0,14,0,12000,30.0,,,
4,15999,0.646362,0.644943,-1.921103,1.2846,1.2840,4.0785,4.2355,1.2375,0.3844,43.62,359.0,9,2,16000,46.5,,,
5,19999,0.499702,0.494615,-2.045197,1.2414,1.2412,2.9685,3.0734,1.1868,0.4215,59.38,330.2,12,1,20000,63.1,,,
6,23999,0.494780,0.494456,-3.691338,2.8206,2.8205,3.0041,3.2178,1.3365,0.5391,100.87,537.2,9,4,24000,79.7,,,
7,27999,0.635599,0.633809,-5.365551,4.4043,4.4040,3.6890,3.9452,1.6030,0.6709,41.80,258.1,16,4,28000,95.9,,,
8,31999,0.805295,0.797640,-6.304506,5.3668,5.3661,4.6113,4.7986,1.9082,0.7836,21.11,206.4,17,5,32000,112.7,,,
9,35999,0.919065,0.909819,-6.961744,5.9224,5.9224,5.1955,5.4095,2.2071,0.9404,76.88,379.6,11,4,36000,129.1,,,
10,39999,0.945089,0.938806,-7.568565,6.5496,6.5496,5.4418,5.6901,2.3146,1.0178,50.50,224.0,19,4,40000,145.6,,,
11,43999,1.074685,1.051129,-7.433446,6.4557,6.4549,6.0515,6.1816,2.4780,1.0929,33.41,197.9,18,1,44000,167.1,0.592840,0.374027,0.202152
12,47999,1.067590,1.051596,-7.551872,6.5366,6.5364,6.1674,6.3484,2.5639,1.1520,74.84,315.5,13,1,48000,190.1,0.209995,0.032405,0.171974
13,51999,1.130609,1.111320,-7.663273,6.6939,6.6935,6.5661,6.6396,2.6523,1.1702,26.35,161.0,25,6,52000,213.4,0.223908,0.060063,0.158805
14,55999,1.143423,1.131992,-7.542933,6.5490,6.5489,6.7506,6.8334,2.7644,1.2104,116.15,436.4,8,3,56000,236.4,0.176584,0.025760,0.146946
15,59999,1.146242,1.139713,-7.788826,6.7831,6.7830,7.0306,6.9736,2.7910,1.2371,51.08,170.4,27,6,60000,259.5,0.152230,0.014350,0.134786
16,63999,1.133690,1.140503,-8.338419,7.3354,7.3353,7.2957,7.4631,2.7926,1.2457,212.71,601.9,7,1,64000,282.6,0.136025,0.009057,0.124520
17,67999,1.152033,1.152804,-9.247782,8.2562,8.2565,7.8052,7.8995,2.8380,1.2541,65.17,214.6,18,5,68000,305.9,0.139959,0.022459,0.115167
18,71999,1.235734,1.237010,-10.037239,9.0445,9.0447,8.4411,8.4552,2.9334,1.2926,56.42,184.0,22,10,72000,329.2,0.134449,0.024981,0.107130
19,75999,1.314642,1.306300,-10.543672,9.5426,9.5429,9.1536,9.0603,3.0334,1.3246,158.36,550.7,6,1,76000,352.3,0.119351,0.018706,0.098939
20,79999,1.415486,1.411890,-11.147170,10.1192,10.1193,10.2166,10.0041,3.1559,1.3551,66.78,219.2,20,9,80000,375.6,0.109102,0.016418,0.091139
21,83999,1.466959,1.456392,-11.822100,10.7936,10.7937,10.5801,10.6505,3.1930,1.3685,89.44,263.3,15,2,84000,398.8,0.098802,0.013627,0.083755
22,87999,1.549939,1.554062,-12.565736,11.5422,11.5427,11.5118,11.4508,3.2515,1.3961,41.30,154.6,29,11,88000,421.8,0.087760,0.009826,0.076687
23,91999,1.575277,1.569445,-13.376387,12.3567,12.3566,12.1178,11.8716,3.2973,1.4093,94.72,248.4,14,6,92000,445.0,0.081585,0.009991,0.070393
24,95999,1.612479,1.610825,-14.309747,13.2879,13.2878,12.5530,12.5235,3.3564,1.4282,105.90,335.3,13,2,96000,468.0,0.075568,0.010193,0.064172
25,99999,1.779938,1.765257,-14.580226,13.5793,13.5788,13.8081,13.6114,3.4490,1.4681,46.69,151.7,24,6,100000,491.1,0.072900,0.013487,0.058178
26,103999,1.826489,1.837795,-14.739242,13.7333,13.7332,14.4168,14.4702,3.5395,1.5206,171.47,414.7,11,3,104000,514.1,0.057103,0.004879,0.051308
27,107999,1.962267,1.950699,-14.752114,13.7575,13.7573,15.8173,15.3660,3.6545,1.5620,88.97,240.4,16,5,108000,537.3,0.059788,0.012541,0.046206
28,111999,2.038350,2.046511,-14.743288,13.7638,13.7637,16.5596,16.6492,3.6967,1.5820,67.60,213.4,16,1,112000,560.4,0.048306,0.006451,0.040840
29,115999,2.030515,2.014621,-14.746608,13.7687,13.7686,17.2348,16.7082,3.7232,1.5958,81.60,197.6,19,6,116000,583.6,0.055508,0.017635,0.036684
30,119999,2.120016,2.120111,-14.746164,13.7741,13.7743,17.9613,17.4596,3.7663,1.6069,74.38,200.2,22,6,120000,606.6,0.053212,0.019106,0.032822
