epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s
42,167900,7573.561599,-3541.431741,3537.2369,117715.2783,0.2150,0.2230,,,0,0,168000,78.5
43,171900,8254.585903,-3633.132818,3628.7564,124203.7284,0.3559,0.2587,,,0,0,172000,80.8
44,175900,7663.977510,-3725.659605,3721.5039,122622.6775,0.3695,0.2862,,,0,0,176000,83.1
45,179900,,,,,,,,,0,0,180000,83.7
46,183900,6813.899978,-3812.738080,3809.1028,131596.5018,0.3223,0.2789,,,0,0,184000,86.0
47,187900,7838.927085,-3896.184545,3892.9588,143332.1005,0.3388,0.2378,,,0,0,188000,88.3
48,191900,8182.505450,-3976.763178,3973.7444,159162.9314,0.2940,0.2111,,,0,0,192000,90.6
49,195900,7936.602050,-4055.484414,4052.5698,165108.2984,0.3496,0.2267,,,0,0,196000,92.8
50,199900,,,,,,,,,0,0,200000,93.5
51,203900,16094.789590,-4129.430265,4126.0188,170492.5115,0.7933,0.2338,73852.35,1001.0,100,56,204000,95.8
52,207900,17071.222603,-4203.507463,4199.8476,198092.1564,0.8593,0.2288,,,0,0,208000,98.0
53,211900,16911.257423,-4279.676216,4276.1736,278002.2406,0.9210,0.2306,,,0,0,212000,100.3
54,215900,16997.009740,-4354.156215,4350.8929,230215.3163,0.7892,0.2054,,,0,0,216000,102.5
55,219900,,,,,,,,,0,0,220000,103.2
56,223900,17951.121411,-4430.429732,4427.0780,202557.1090,0.8918,0.2294,,,0,0,224000,105.4
57,227900,16721.494832,-4508.797745,4505.3654,224125.7837,0.8929,0.2335,,,0,0,228000,107.7
58,231900,18476.729219,-4586.519262,4583.2173,241823.7613,0.8718,0.2095,,,0,0,232000,109.9
59,235900,18142.646749,-4663.065478,4659.7564,219882.2126,0.9153,0.2034,,,0,0,236000,112.1
60,239900,,,,,,,,,0,0,240000,112.8
61,243900,17196.619638,-4740.391243,4737.0811,249162.3937,0.9649,0.2402,,,0,0,244000,115.1
62,247900,18430.379385,-4818.913282,4815.7343,230096.8497,0.9655,0.2112,,,0,0,248000,117.3
63,251900,18237.583335,-4892.688811,4889.4501,186308.2069,1.0425,0.2436,,,0,0,252000,119.6
64,255900,19316.443862,-4970.148871,4966.8152,208499.8330,1.2341,0.2491,,,0,0,256000,121.9
65,259900,,,,,,,,,0,0,260000,122.5
66,263900,20483.373759,-5044.894709,5041.7243,201339.8834,1.1825,0.2398,,,0,0,264000,124.7
67,267900,18113.068100,-5122.070691,5118.9773,218799.2807,1.3725,0.2315,,,0,0,268000,127.1
68,271900,18452.876336,-5198.404558,5195.3017,192627.9654,1.2799,0.2162,,,0,0,272000,129.3
69,275900,19925.760781,-5275.112694,5272.1290,146398.4496,1.4303,0.2644,,,0,0,276000,131.6
70,279900,,,,,,,,,0,0,280000,132.2
71,283900,19531.317422,-5349.149448,5346.2383,141284.3184,1.1835,0.2639,,,0,0,284000,134.5
72,287900,19736.450078,-5426.239961,5423.3610,125780.1351,1.4228,0.2357,,,0,0,288000,136.8
73,291900,18912.991870,-5504.312021,5501.2915,121295.1617,1.3508,0.2750,,,0,0,292000,139.1
74,295900,21032.127224,-5580.294833,5577.4670,128253.5278,1.5242,0.2469,,,0,0,296000,141.4
75,299900,,,,,,,,,0,0,300000,142.0
76,303900,18433.987451,-5656.637412,5653.8623,134048.5469,1.5571,0.2296,120352.04,1001.0,100,59,304000,144.3
77,307900,33621.722194,-5733.365573,5730.7435,118269.1037,1.3595,0.2378,,,0,0,308000,146.6
78,311900,33095.886363,-5801.251242,5798.6093,118493.1643,1.4903,0.2681,,,0,0,312000,148.9
79,315900,33982.091037,-5873.072688,5870.4997,105328.4961,1.4079,0.2663,,,0,0,316000,151.1
80,319900,,,,,,,,,0,0,320000,151.8
81,323900,32753.081483,-5940.601113,5938.0009,75471.5133,1.3264,0.2721,,,0,0,324000,154.0
82,327900,33607.365036,-6007.644459,6005.0735,89697.0527,1.2963,0.2418,,,0,0,328000,156.3
83,331900,33546.205066,-6074.104743,6071.4948,101169.5904,1.3387,0.2667,,,0,0,332000,158.7
84,335900,35552.763610,-6134.715657,6132.1059,104935.8988,1.4053,0.2591,,,0,0,336000,160.9
85,339900,,,,,,,,,0,0,340000,161.5
86,343900,33773.841251,-6192.686063,6189.9671,108781.2663,1.4301,0.2766,,,0,0,344000,163.8
87,347900,32769.267608,-6256.246101,6253.5178,119077.1106,1.5524,0.2870,,,0,0,348000,166.1
88,351900,35645.490785,-6321.111462,6318.3358,117188.1845,1.5483,0.2715,,,0,0,352000,168.4
89,355900,34431.424497,-6382.194285,6379.5530,118578.5761,1.5277,0.2604,,,0,0,356000,170.7
90,359900,,,,,,,,,0,0,360000,171.3
91,363900,32074.226596,-6444.280653,6441.7055,118482.4543,1.7280,0.3052,,,0,0,364000,173.5
92,367900,35469.506845,-6506.680815,6504.1352,99818.6580,1.6762,0.2986,,,0,0,368000,175.8
93,371900,31567.661991,-6567.221310,6564.6480,88804.2052,1.5672,0.2757,,,0,0,372000,178.0
94,375900,35154.148275,-6629.491187,6627.0433,70204.0673,1.6544,0.2698,,,0,0,376000,180.2
95,379900,,,,,,,,,0,0,380000,180.8
96,383900,34777.979278,-6686.365927,6683.7447,102336.5477,1.5812,0.2739,,,0,0,384000,183.1
97,387900,33678.327048,-6744.598070,6742.0602,113235.6627,1.8542,0.2766,,,0,0,388000,185.4
98,391900,34926.560309,-6801.357016,6799.0876,88088.3672,1.6000,0.2657,,,0,0,392000,187.7
99,395900,35179.425936,-6860.046069,6857.7358,97886.9821,1.6734,0.2621,,,0,0,396000,189.9
100,399900,,,,,,,,,0,0,400000,190.5
1,3900,,,,,,,,,,,,0,0,4000,0.4
2,7900,,,,,,,,,,,,0,0,8000,1.1
3,11900,363.204797,352.320967,-27.393374,26.5570,26.7718,1164.7508,1180.3481,0.1214,0.0137,,,0,0,12000,2.4
4,15900,160.075049,152.366285,-39.513526,39.2569,39.4179,429.9501,382.4364,0.0206,0.0009,,,0,0,16000,3.7
5,19900,,,,,,,,,,,,0,0,20000,4.5
6,23900,109.449489,108.948719,-47.991309,47.6297,47.7010,412.5897,377.4244,0.0040,0.0213,,,0,0,24000,6.0
7,27900,70.273416,71.604401,-53.730118,53.3692,53.3827,290.1147,283.4804,0.0039,0.0795,,,0,0,28000,7.4
8,31900,50.132880,51.771080,-58.187138,57.7484,57.7549,291.1763,283.3727,0.0033,0.2803,,,0,0,32000,8.7
9,35900,38.465042,40.261299,-61.925948,61.6147,61.6107,280.8509,278.7068,0.0037,0.1127,,,0,0,36000,10.1
10,39900,,,,,,,,,,,,0,0,40000,11.0
11,43900,31.418681,32.963969,-65.459431,65.2207,65.2082,348.4159,352.1463,0.0022,0.2161,,,0,0,44000,12.5
12,47900,26.874017,28.330563,-69.060435,68.8682,68.8644,353.1527,333.7552,0.0005,0.1213,,,0,0,48000,13.9
13,51900,23.220193,24.674586,-72.839749,72.5878,72.5896,312.4209,340.1645,0.0003,0.0001,,,0,0,52000,15.4
14,55900,21.438537,22.547973,-76.563395,76.3338,76.3260,404.5475,346.3151,0.0002,0.0001,,,0,0,56000,17.0
15,59900,,,,,,,,,,,,0,0,60000,17.9
16,63900,19.597349,20.744076,-80.281534,80.1390,80.1445,483.0241,510.0800,0.0002,0.0001,,,0,0,64000,19.4
17,67900,19.724758,20.905331,-84.500342,84.1719,84.1573,710.2997,865.1693,0.0002,0.0001,,,0,0,68000,20.9
18,71900,18.237087,19.348394,-88.193818,88.2727,88.2802,447.4758,646.5022,0.0002,0.0001,,,0,0,72000,22.4
19,75900,17.835400,19.160554,-92.201006,92.2091,92.1937,685.1205,838.4982,0.0002,0.0001,,,0,0,76000,24.0
20,79900,,,,,,,,,,,,0,0,80000,24.9
21,83900,17.388959,18.200076,-96.889817,96.6835,96.6611,674.0346,577.7128,0.0004,0.0001,,,0,0,84000,26.4
22,87900,17.615852,17.484218,-101.469156,101.2252,101.2517,1302.1945,741.4508,0.0002,0.0001,,,0,0,88000,27.9
23,91900,16.420565,17.337575,-106.028057,105.7876,105.7834,476.5542,620.0365,0.0001,0.0000,,,0,0,92000,29.3
24,95900,15.684207,17.111982,-110.644835,110.4402,110.4404,961.8186,1297.1738,0.0001,0.0000,,,0,0,96000,30.8
25,99900,,,,,,,,,,47188.88,1000.0,100,53,100000,31.8
26,103900,35.738007,36.241185,-114.528436,114.6578,114.6618,1531.5591,1439.2226,0.0001,0.0000,,,0,0,104000,33.2
27,107900,34.888814,34.935885,-117.797680,117.7957,117.7904,1572.9221,1380.7354,0.0001,0.0001,,,0,0,108000,34.6
28,111900,36.708108,37.228007,-122.736842,122.4460,122.4578,1216.0215,1252.3936,0.0001,0.0001,,,0,0,112000,36.2
29,115900,35.621701,36.602517,-126.143344,126.4279,126.4059,1491.1048,1573.6749,0.0001,0.0001,,,0,0,116000,37.7
30,119900,,,,,,,,,,,,0,0,120000,38.7
31,123900,39.764051,39.658477,-131.302920,131.3293,131.3373,1883.6071,1420.2038,0.0001,0.0001,,,0,0,124000,40.4
32,127900,41.095946,41.098094,-136.704170,136.6166,136.6179,1695.1228,1551.3279,0.0000,0.0000,,,0,0,128000,42.1
33,131900,39.585141,39.946993,-141.518320,141.7573,141.7606,1513.4793,1633.8711,0.0000,0.0000,,,0,0,132000,43.9
34,135900,32.691040,33.073831,-146.512809,146.5727,146.5785,1525.8181,1506.7239,0.0000,0.0000,,,0,0,136000,45.6
35,139900,,,,,,,,,,,,0,0,140000,46.7
36,143900,34.594641,35.509263,-151.997268,151.9859,151.9580,2236.3020,2493.4783,0.0000,0.0000,,,0,0,144000,48.6
37,147900,33.016556,33.665166,-156.410231,156.8589,156.8883,1305.0765,1320.9206,0.0000,0.0000,,,0,0,148000,50.1
38,151900,35.946658,35.684249,-161.377649,161.5291,161.5204,2158.6909,1672.1315,0.0000,0.0000,,,0,0,152000,51.6
39,155900,33.551928,33.999708,-167.755234,167.0511,167.0428,1416.7924,1474.6119,0.0000,0.0000,,,0,0,156000,53.2
40,159900,,,,,,,,,,,,0,0,160000,54.3
41,163900,39.807956,40.835748,-171.452070,171.6990,171.7023,3063.5323,3269.7192,0.0000,0.0000,,,0,0,164000,55.8
42,167900,45.414618,46.432892,-176.985324,177.2439,177.2181,2964.1448,3275.0980,0.0000,0.0000,,,0,0,168000,57.3
43,171900,37.755695,40.957151,-181.680747,182.0832,182.1164,1860.2784,3767.4346,0.0000,0.0000,,,0,0,172000,58.8
44,175900,38.977673,39.384895,-188.144363,188.2401,188.2122,1366.6670,1560.2716,0.0000,0.0000,,,0,0,176000,60.4
45,179900,,,,,,,,,,,,0,0,180000,61.4
46,183900,42.600353,41.577822,-192.313364,192.4401,192.4575,3084.7269,2676.7618,0.0000,0.0000,,,0,0,184000,62.9
47,187900,42.237450,42.222084,-198.042149,197.6768,197.6795,2572.8992,2198.1435,0.0000,0.0001,,,0,0,188000,64.4
48,191900,43.691938,43.719785,-203.551221,203.1421,203.1218,3205.7176,2845.4633,0.0000,0.0001,,,0,0,192000,66.0
49,195900,39.771603,40.354079,-208.431476,208.3348,208.3600,2784.6404,3123.9228,0.0000,0.0001,,,0,0,196000,67.5
50,199900,,,,,,,,,,,,0,0,200000,68.5
51,203900,65.838261,66.060883,-213.572540,213.1177,213.1184,3324.8298,3169.0776,0.0000,0.0001,46478.41,1001.0,100,49,204000,70.0
52,207900,65.259885,63.462838,-217.179000,216.6389,216.6434,4802.4273,3350.6277,0.0000,0.0003,,,0,0,208000,71.4
53,211900,81.933978,81.517935,-222.055859,221.3057,221.2900,3409.7692,2981.5585,0.0000,0.0007,,,0,0,212000,72.9
54,215900,66.117500,66.103010,-225.911688,225.6329,225.6232,3655.2518,3876.4197,0.0000,0.1526,,,0,0,216000,74.5
55,219900,,,,,,,,,,,,0,0,220000,75.5
56,223900,77.690673,81.140527,-230.954882,230.0406,230.0405,4435.8042,5620.2064,0.0000,0.0000,,,0,0,224000,77.0
57,227900,67.635023,68.204390,-235.858684,235.1028,235.1105,3594.1048,3830.5265,0.0000,0.0000,,,0,0,228000,78.5
58,231900,65.176720,64.707687,-240.943207,240.5589,240.5752,4058.5375,3871.2463,0.0000,0.0000,,,0,0,232000,80.1
59,235900,82.617627,83.403558,-245.492890,244.9970,244.9883,3873.7903,4270.1413,0.0000,0.0001,,,0,0,236000,81.6
60,239900,,,,,,,,,,,,0,0,240000,82.5
61,243900,81.010544,81.575124,-249.493144,249.4060,249.4086,4094.4501,4449.1654,0.0000,0.1753,,,0,0,244000,84.0
62,247900,87.093352,89.348381,-255.370771,254.8582,254.8448,2930.0559,4805.3929,0.0000,0.0000,,,0,0,248000,85.6
63,251900,97.727475,97.506172,-260.310485,260.2554,260.2594,3194.4289,3501.3581,0.0000,0.0000,,,0,0,252000,87.3
64,255900,83.052747,78.863854,-265.366839,264.5461,264.5369,8157.4000,6324.4997,0.0000,0.0000,,,0,0,256000,88.7
65,259900,,,,,,,,,,,,0,0,260000,89.7
66,263900,105.161667,106.647858,-270.273881,269.5044,269.5184,3986.4148,4824.4419,0.0000,0.0000,,,0,0,264000,91.2
67,267900,81.810401,82.459244,-274.963644,274.7667,274.7504,3142.5689,3408.2343,0.0000,0.0000,,,0,0,268000,92.8
68,271900,96.203756,96.497091,-280.175833,279.3819,279.3831,4323.6576,4640.4832,0.0000,0.0000,,,0,0,272000,94.3
69,275900,114.465287,113.674792,-286.238231,285.4561,285.4597,5147.7198,5237.4519,0.0000,0.0000,,,0,0,276000,95.9
70,279900,,,,,,,,,,,,0,0,280000,96.9
71,283900,97.583420,97.338162,-291.211033,289.9755,289.9796,3971.0461,4122.2102,0.0000,0.0000,,,0,0,284000,98.5
72,287900,91.732994,91.893951,-294.779688,294.0963,294.0920,4091.5246,4510.1789,0.0000,0.0000,,,0,0,288000,100.0
73,291900,112.441074,110.336878,-301.018745,299.2211,299.2158,9168.3916,8367.2158,0.0000,0.0000,,,0,0,292000,101.5
74,295900,109.561951,109.068189,-304.658052,303.9300,303.9482,4493.4795,4611.6818,0.0000,0.0000,,,0,0,296000,103.2
75,299900,,,,,,,,,,,,0,0,300000,104.2
76,303900,104.464779,103.549078,-310.209058,309.7191,309.7220,4477.5208,4482.6506,0.0000,0.0000,45162.10,1001.0,100,42,304000,105.6
77,307900,121.886277,122.123772,-313.748313,312.8361,312.8249,5618.8558,5893.7184,0.0000,0.2412,,,0,0,308000,107.1
78,311900,153.114837,152.107241,-317.256448,316.7115,316.7094,4345.5054,4172.1708,0.0000,0.0000,,,0,0,312000,108.7
79,315900,151.709296,151.612126,-321.940869,321.6348,321.6302,5135.1361,5357.5311,0.0000,0.0006,,,0,0,316000,110.1
80,319900,,,,,,,,,,,,0,0,320000,111.1
81,323900,128.079750,127.251709,-327.344471,326.1683,326.1826,5233.9785,5183.5935,0.0000,0.6349,,,0,0,324000,112.7
82,327900,166.930511,166.328271,-331.933713,331.3018,331.2867,7013.8260,7393.1733,0.0000,0.0000,,,0,0,328000,114.3
83,331900,149.740361,149.654328,-337.470664,336.3928,336.4108,6182.5418,6430.1390,0.0000,0.0000,,,0,0,332000,115.8
84,335900,158.190642,158.537667,-340.843345,341.2271,341.2180,4692.3459,5375.9261,0.0000,0.0000,,,0,0,336000,117.3
85,339900,,,,,,,,,,,,0,0,340000,118.4
86,343900,161.097680,160.917625,-347.294801,346.5466,346.5559,6582.4573,6735.1498,0.0000,0.0000,,,0,0,344000,119.9
87,347900,172.434247,170.817057,-353.475223,352.1383,352.1362,10845.7082,11358.1593,0.0001,0.0000,,,0,0,348000,121.5
88,351900,138.737791,137.509205,-357.313541,355.4528,355.4542,7993.4815,7652.9552,0.0577,0.0000,,,0,0,352000,123.0
89,355900,188.052716,187.326070,-364.296034,362.6693,362.6938,9744.6131,9845.3407,0.0385,0.0000,,,0,0,356000,124.6
90,359900,,,,,,,,,,,,0,0,360000,125.5
91,363900,161.670681,159.787566,-366.232267,365.5311,365.5093,8397.5023,9015.9565,0.0363,0.0000,,,0,0,364000,127.0
92,367900,148.808612,150.495691,-373.859076,371.8236,371.8406,8272.5433,10140.1640,0.0315,0.0000,,,0,0,368000,128.6
93,371900,122.917053,124.401402,-376.371461,376.7231,376.7022,6336.5567,7529.3065,0.0310,0.0000,,,0,0,372000,130.2
94,375900,170.317414,170.866057,-384.884175,382.8689,382.8694,4200.6444,4434.4464,0.0187,0.0000,,,0,0,376000,131.7
95,379900,,,,,,,,,,,,0,0,380000,132.6
96,383900,212.120854,211.407413,-387.358406,386.3543,386.3224,8601.4939,8759.9193,0.0249,0.0000,,,0,0,384000,134.1
97,387900,253.475944,250.197372,-392.667156,391.4128,391.4316,10828.8687,10482.4887,0.0144,0.0000,,,0,0,388000,135.7
98,391900,185.542360,184.742143,-397.888118,396.6606,396.6798,9045.4314,8989.5225,0.0182,0.0000,,,0,0,392000,137.2
99,395900,216.656823,215.131488,-404.213680,402.5872,402.5686,7588.8595,7951.7351,0.0107,0.0000,,,0,0,396000,138.7
100,399900,,,,,,,,,,,,0,0,400000,139.7
101,403900,179.531716,178.523810,-408.926715,406.8152,406.8122,7725.1657,8103.5132,0.0239,0.0000,47647.86,1001.0,100,39,404000,141.2
102,407900,290.320078,291.605834,-415.836932,413.8337,413.8485,10931.3525,10809.0307,0.0277,0.0000,,,0,0,408000,142.5
103,411900,290.190441,293.482419,-419.113595,418.0748,418.0619,6929.0339,7991.0078,0.0345,0.0000,,,0,0,412000,144.0
104,415900,299.893685,304.556924,-424.485699,422.4479,422.4405,7529.9345,7957.9139,0.0444,0.0000,,,0,0,416000,145.4
105,419900,,,,,,,,,,,,0,0,420000,146.4
106,423900,353.881080,353.776272,-430.586583,429.3656,429.3895,8802.9769,8656.3418,0.0539,0.0000,,,0,0,424000,147.9
107,427900,385.164593,384.932490,-435.351606,434.1523,434.1609,11715.4124,12491.5242,0.0567,0.0000,,,0,0,428000,149.4
108,431900,373.716561,377.864582,-442.808951,440.6741,440.6337,7354.4549,8170.9307,0.0569,0.0000,,,0,0,432000,150.9
109,435900,418.751895,425.349168,-447.261406,445.3823,445.3756,10506.8607,10614.3778,0.0319,0.5957,,,0,0,436000,152.5
110,439900,,,,,,,,,,,,0,0,440000,153.4
111,443900,374.426028,374.100137,-452.722457,451.1407,451.1473,11685.2093,11671.0823,0.0650,0.0000,,,0,0,444000,154.8
112,447900,370.910457,374.516941,-458.249435,456.5505,456.5346,10033.8018,10823.3588,0.0395,0.0000,,,0,0,448000,156.5
113,451900,493.614861,492.808621,-463.472072,462.4990,462.5167,15617.8066,16080.6369,0.0550,0.0000,,,0,0,452000,158.0
114,455900,372.853137,373.664445,-468.787181,467.9077,467.9085,12582.6106,12893.9609,0.0369,0.0000,,,0,0,456000,159.5
115,459900,,,,,,,,,,,,0,0,460000,160.4
116,463900,318.726513,319.687679,-477.064072,475.2600,475.2363,13745.1169,15282.4611,0.0515,0.0000,,,0,0,464000,162.0
117,467900,316.752155,306.831155,-482.818495,480.9402,480.9543,10544.1617,8496.2752,0.0412,0.0000,,,0,0,468000,163.5
118,471900,396.682928,396.613322,-489.371821,486.6321,486.6379,9274.2908,10148.3094,0.0611,0.0000,,,0,0,472000,165.0
119,475900,374.303225,373.999520,-492.927178,491.3635,491.3450,9799.4192,10537.3106,0.0759,0.0000,,,0,0,476000,166.5
120,479900,,,,,,,,,,,,0,0,480000,167.6
121,483900,329.567351,332.066130,-498.112397,496.8735,496.8890,8981.2933,9490.3417,0.0788,0.0000,,,0,0,484000,169.1
122,487900,375.731055,377.179817,-507.902548,504.9757,504.9680,11413.2343,13366.7505,0.0687,0.0000,,,0,0,488000,170.6
123,491900,394.923226,392.709892,-512.040480,509.3077,509.3238,14643.4987,14618.1309,0.0817,0.0001,,,0,0,492000,172.0
124,495900,411.446587,416.879823,-516.719703,515.7033,515.6754,11868.2478,13739.9631,0.0956,2.3248,,,0,0,496000,173.6
125,499900,,,,,,,,,,,,0,0,500000,174.6
126,503900,459.104979,456.388613,-522.934316,522.1956,522.2013,11124.5534,9341.9931,0.0893,0.0000,69251.29,1001.0,100,40,504000,176.0
127,507900,519.608369,522.816748,-531.681167,529.0663,529.0783,12935.6604,13370.7476,0.0692,0.0000,,,0,0,508000,177.5
128,511900,427.942260,428.604207,-536.720002,535.4469,535.4458,8605.5118,8850.5408,0.1064,0.0000,,,0,0,512000,178.9
129,515900,491.749174,490.208110,-542.077947,540.8210,540.8152,14191.3519,15085.4294,0.1013,0.0000,,,0,0,516000,180.5
130,519900,,,,,,,,,,,,0,0,520000,181.4
131,523900,517.297843,512.374194,-546.532637,545.0231,545.0429,18337.6223,16418.5316,0.0979,0.0000,,,0,0,524000,182.9
132,527900,473.946671,476.286952,-553.025244,551.2620,551.2410,10080.5538,9298.7615,0.1469,0.0000,,,0,0,528000,184.4
133,531900,572.309350,573.825393,-556.362402,553.2502,553.2756,14195.3059,14253.8755,0.1041,0.0000,,,0,0,532000,186.1
134,535900,540.077932,537.114620,-558.823562,557.6824,557.6726,18395.2832,15781.4280,0.0890,0.0000,,,0,0,536000,187.6
135,539900,,,,,,,,,,,,0,0,540000,188.6
136,543900,473.214940,468.150043,-561.655198,561.9430,561.9255,13810.4764,13435.0562,0.0893,0.0000,,,0,0,544000,190.2
137,547900,604.145739,601.573034,-567.970916,565.9666,565.9673,11225.2422,11372.0626,0.0998,0.0000,,,0,0,548000,191.8
138,551900,496.968933,497.292464,-573.876401,571.7439,571.7622,12457.9127,13865.1939,0.0733,0.0000,,,0,0,552000,193.4
139,555900,620.678024,627.807045,-577.899602,576.0511,576.0271,11185.1305,11560.7293,0.0488,0.0000,,,0,0,556000,194.9
140,559900,,,,,,,,,,,,0,0,560000,196.0
141,563900,645.544023,650.841186,-582.894631,580.8555,580.8344,11859.5046,13419.7741,0.1193,0.0000,,,0,0,564000,197.6
142,567900,482.607932,479.435506,-588.857158,585.6494,585.6762,13925.9054,13273.3538,0.1288,0.0000,,,0,0,568000,199.0
143,571900,539.745534,541.809389,-591.207073,589.5528,589.5296,19080.6753,19812.7193,0.1256,0.0000,,,0,0,572000,200.6
144,575900,556.112965,556.511653,-594.882419,593.7834,593.7863,14439.1818,15125.2342,0.0753,0.0000,,,0,0,576000,202.2
145,579900,,,,,,,,,,,,0,0,580000,203.1
146,583900,500.592802,506.427774,-600.300161,597.3874,597.3588,19968.8621,19984.2220,0.1099,0.0000,,,0,0,584000,204.7
147,587900,476.834517,484.867195,-605.639170,603.6791,603.6869,14654.4549,15789.5103,0.1459,0.0000,,,0,0,588000,206.2
148,591900,509.340888,509.217258,-607.236843,605.2437,605.2660,10968.0832,10605.5926,0.1245,0.0000,,,0,0,592000,207.9
149,595900,664.240322,662.437202,-611.629824,608.8736,608.8627,18220.0845,17980.6795,0.1425,0.0000,,,0,0,596000,209.4
150,599900,,,,,,,,,,,,0,0,600000,210.3
151,603900,536.561822,537.052134,-616.243284,615.4138,615.4126,13261.5749,11728.1069,0.1660,0.0000,47097.65,1001.0,100,47,604000,211.7
152,607900,535.894493,535.642206,-627.539387,623.9925,623.9947,12236.4535,11802.7365,0.1146,0.0000,,,0,0,608000,213.4
153,611900,761.483017,761.526670,-632.206987,629.2928,629.2829,18037.8650,17927.1015,0.2346,0.0000,,,0,0,612000,214.8
154,615900,709.747813,707.595602,-637.263950,634.4853,634.5228,22889.5371,22371.4237,0.2656,0.0000,,,0,0,616000,216.3
155,619900,,,,,,,,,,,,0,0,620000,217.3
156,623900,602.273961,594.736210,-641.437056,638.9841,638.9550,16551.1849,15965.9802,0.1868,0.0000,,,0,0,624000,218.9
157,627900,577.575757,577.110061,-645.094641,641.4623,641.4796,12201.6300,11699.2250,0.2200,0.0000,,,0,0,628000,220.4
158,631900,650.425002,649.334612,-647.240784,645.5140,645.5171,17446.0113,16127.5744,0.2632,0.0000,,,0,0,632000,221.8
