epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s
74,295900,9.558240,-89.204212,88.6320,40.1271,2.3253,0.3259,536.24,414.9,7,4,296000,97.7
75,299900,,,,,,,639.84,535.4,8,3,300000,98.0
76,303900,10.087365,-90.398948,89.8102,42.1296,2.3125,0.3431,885.32,934.4,8,3,304000,99.6
77,307900,9.741226,-91.620679,91.0357,40.3768,2.4636,0.3553,725.69,564.1,8,3,308000,101.3
78,311900,10.542654,-92.817367,92.2326,44.4293,2.3977,0.3521,648.64,756.1,8,0,312000,102.9
79,315900,11.259827,-94.031301,93.4348,47.4328,2.4067,0.3631,609.81,582.1,17,7,316000,104.6
80,319900,,,,,,,555.37,585.4,9,5,320000,104.8
81,323900,11.756076,-95.187548,94.5880,51.7907,2.4767,0.3589,643.85,358.9,7,4,324000,106.4
82,327900,11.170915,-96.670966,96.0700,45.6113,2.4903,0.3764,673.73,762.5,2,0,328000,108.1
83,331900,11.952433,-97.889970,97.2841,49.3494,2.4881,0.3756,488.00,509.5,6,4,332000,109.7
84,335900,12.100046,-99.156540,98.5436,45.0311,2.5334,0.3896,748.42,610.4,8,6,336000,111.3
85,339900,,,,,,,434.77,545.7,7,4,340000,111.5
86,343900,12.473651,-100.476027,99.8594,53.6970,2.6294,0.4021,1064.83,648.8,5,2,344000,113.1
87,347900,12.731050,-101.787587,101.1733,48.8792,2.5757,0.3927,501.28,375.1,12,4,348000,114.8
88,351900,13.266965,-102.986049,102.3528,53.8978,2.6026,0.4076,760.67,481.5,17,11,352000,116.4
89,355900,14.386123,-104.166214,103.5443,57.5440,2.6337,0.4024,511.37,382.6,8,4,356000,118.0
90,359900,,,,,,,569.31,388.0,8,3,360000,118.3
91,363900,14.346700,-105.364540,104.7427,55.9428,2.7919,0.4179,572.62,506.8,5,2,364000,119.9
92,367900,14.298155,-106.542347,105.9235,63.2504,2.8593,0.4293,712.21,544.4,8,4,368000,121.6
93,371900,15.177623,-107.668055,107.0015,66.6021,2.7951,0.4376,662.11,532.5,4,2,372000,123.3
94,375900,14.678359,-108.805199,108.1599,55.3150,2.7550,0.4482,867.74,664.0,6,4,376000,124.9
95,379900,,,,,,,541.34,321.8,5,2,380000,125.1
96,383900,14.769684,-109.788013,109.1421,59.9334,2.8385,0.4716,631.37,642.0,2,0,384000,126.7
97,387900,14.620833,-110.854550,110.2098,57.7347,2.8684,0.4653,925.06,581.7,7,6,388000,128.4
98,391900,15.872175,-111.825664,111.1834,62.4814,2.8207,0.4642,548.27,422.5,4,3,392000,130.0
99,395900,15.617546,-112.805698,112.1668,63.9109,2.7758,0.4572,823.25,642.6,7,4,396000,131.6
100,399900,,,,,,,221.82,557.5,2,0,400000,131.9
1,3900,,,,,,,,,,-11.40,23.7,31,19,4000,0.4
2,7900,,,,,,,,,,-14.20,43.3,15,7,8000,0.8
3,11900,0.344794,0.340082,-0.859516,0.4727,0.4721,1.4580,1.4511,0.1472,0.0125,4.86,101.3,3,1,12000,2.5
4,15900,0.435308,0.433241,-0.575101,-0.1077,-0.1073,2.3638,2.4108,0.6410,0.0006,,,0,0,16000,4.1
5,19900,,,,,,,,,,-114.13,165.8,17,6,20000,4.3
6,23900,0.714390,0.692000,-0.804151,-0.4083,-0.4084,4.1138,4.1760,1.3762,0.0000,-114.45,175.0,2,0,24000,5.9
7,27900,0.814691,0.815851,-1.444224,0.1910,0.1907,5.3656,5.5350,2.6487,0.0000,,,0,0,28000,7.5
8,31900,0.856313,0.856261,-2.435500,1.1965,1.1965,5.8411,5.7981,2.6559,0.0000,,,0,0,32000,9.2
9,35900,0.865009,0.865782,-3.305040,2.1184,2.1185,6.3365,6.2059,2.7860,0.0000,,,0,0,36000,10.9
10,39900,,,,,,,,,,,,0,0,40000,11.2
11,43900,0.854880,0.847898,-4.075118,2.9723,2.9721,6.3896,6.1443,2.9917,0.0000,,,0,0,44000,12.8
12,47900,0.844802,0.836299,-4.902129,3.8464,3.8462,6.4331,6.2555,2.5863,0.0000,,,0,0,48000,14.5
13,51900,0.838146,0.830146,-5.562287,4.6474,4.6475,6.1312,5.9907,2.8622,0.0261,,,0,0,52000,16.1
14,55900,0.830851,0.827540,-6.183200,5.3737,5.3738,5.9535,6.0057,2.6961,0.0382,,,0,0,56000,17.8
15,59900,,,,,,,,,,,,0,0,60000,18.0
16,63900,0.808083,0.808587,-6.860744,6.0944,6.0943,6.2459,6.0902,2.4416,0.0399,,,0,0,64000,19.7
17,67900,0.793653,0.791071,-7.526737,6.7990,6.7990,5.7726,5.4955,2.5138,0.0422,,,0,0,68000,21.3
18,71900,0.776650,0.770305,-8.220989,7.5103,7.5104,5.3876,5.1396,2.3130,0.0459,,,0,0,72000,23.0
19,75900,0.769404,0.771969,-8.876093,8.1976,8.1979,5.3971,5.3457,2.4470,0.0486,,,0,0,76000,24.7
20,79900,,,,,,,,,,,,0,0,80000,24.9
21,83900,0.751791,0.749889,-9.527033,8.8634,8.8632,4.8770,4.8498,2.1528,0.0498,,,0,0,84000,26.6
22,87900,0.739410,0.739643,-10.154093,9.5105,9.5104,4.8064,4.8610,2.2490,0.0544,,,0,0,88000,28.3
23,91900,0.737492,0.731055,-10.758559,10.1391,10.1391,4.8436,4.6525,2.2929,0.0567,,,0,0,92000,30.0
24,95900,0.708251,0.703775,-11.358823,10.7633,10.7633,4.4371,4.3688,2.3834,0.0554,676.20,748.0,1,1,96000,31.6
25,99900,,,,,,,,,,416.22,992.7,48,30,100000,31.9
26,103900,0.779064,0.774142,-11.951980,11.3673,11.3674,4.7277,4.6397,2.0737,0.0562,365.40,822.4,27,15,104000,33.5
27,107900,0.895910,0.888025,-12.634803,12.0831,12.0830,4.9761,4.7576,2.0066,0.0579,215.32,399.4,30,18,108000,35.2
28,111900,1.051676,1.042634,-13.363837,12.8333,12.8332,5.2016,5.0997,2.2659,0.0616,145.94,173.1,17,11,112000,36.9
29,115900,1.128868,1.130996,-14.050636,13.5301,13.5299,5.1441,5.1611,2.0164,0.0598,91.12,87.5,8,6,116000,38.6
30,119900,,,,,,,,,,668.93,844.9,18,10,120000,38.8
31,123900,1.166193,1.163146,-14.721579,14.1888,14.1886,5.2948,5.1805,2.1525,0.0685,459.01,439.3,3,1,124000,40.6
32,127900,1.192755,1.187614,-15.333540,14.8210,14.8208,5.4495,5.3756,2.1853,0.0691,75.21,67.0,1,0,128000,42.3
33,131900,1.194294,1.188514,-15.976538,15.4493,15.4489,5.3045,5.3487,1.9786,0.0717,250.65,184.0,2,1,132000,44.0
34,135900,1.246875,1.241084,-16.596197,16.0738,16.0737,5.6272,5.3761,2.0412,0.0749,271.85,240.0,2,0,136000,45.6
35,139900,,,,,,,,,,242.60,183.0,1,1,140000,45.9
36,143900,1.286542,1.284886,-17.234465,16.7124,16.7122,5.6107,5.5633,2.0860,0.0778,361.54,311.0,3,2,144000,47.5
37,147900,1.325799,1.320174,-17.888855,17.3526,17.3524,5.8887,5.7906,2.0629,0.0836,485.11,444.0,1,0,148000,49.2
38,151900,1.384163,1.376777,-18.569693,18.0419,18.0422,5.8595,5.7835,2.0779,0.0847,562.50,495.5,2,0,152000,50.8
39,155900,1.452459,1.451320,-19.220701,18.6739,18.6737,5.9759,5.9515,2.0142,0.0868,242.13,228.3,3,1,156000,52.5
40,159900,,,,,,,,,,632.38,502.0,3,2,160000,52.7
41,163900,1.481041,1.471766,-19.866862,19.3263,19.3264,5.8747,5.8258,2.1054,0.0913,594.59,504.4,8,3,164000,54.4
42,167900,1.605783,1.600310,-20.532682,19.9784,19.9784,6.7124,6.8289,2.0987,0.0937,530.95,464.2,5,1,168000,56.1
43,171900,1.685605,1.690968,-21.194436,20.6233,20.6229,6.6086,6.6603,1.9510,0.0989,438.88,394.6,8,4,172000,57.8
44,175900,1.774997,1.781487,-21.809250,21.2414,21.2414,6.9273,6.9742,2.2177,0.1026,606.41,483.7,9,6,176000,59.4
45,179900,,,,,,,,,,483.24,368.7,3,2,180000,59.6
46,183900,1.796051,1.805234,-22.442982,21.8371,21.8368,6.7246,6.9268,2.1138,0.1112,566.20,393.0,4,2,184000,61.3
47,187900,1.904129,1.897234,-23.004726,22.4020,22.4018,6.9249,6.9186,2.4327,0.1116,439.93,307.0,4,1,188000,62.9
48,191900,1.949045,1.951640,-23.474620,22.9096,22.9095,7.6548,7.5773,2.0747,0.1132,,,0,0,192000,64.6
49,195900,1.988356,1.999549,-23.983025,23.3927,23.3927,7.4193,7.6071,2.2330,0.1159,786.22,582.5,2,2,196000,66.3
50,199900,,,,,,,,,,585.11,607.0,5,4,200000,66.5
51,203900,2.017639,2.018431,-24.464270,23.8703,23.8704,7.6742,7.7089,2.1114,0.1195,753.51,821.5,24,11,204000,68.3
52,207900,2.202231,2.199379,-24.995448,24.4028,24.4028,8.2506,8.2972,2.1229,0.1240,686.23,712.7,21,12,208000,70.1
53,211900,2.219675,2.234772,-25.564744,24.9505,24.9504,7.9586,8.2151,2.0777,0.1274,810.27,842.2,11,6,212000,71.8
54,215900,2.383385,2.374853,-26.168217,25.5711,25.5710,8.6033,8.8506,2.2391,0.1317,708.76,855.5,6,4,216000,73.5
55,219900,,,,,,,,,,545.81,660.7,15,7,220000,73.7
56,223900,2.516251,2.509106,-26.805524,26.1902,26.1903,9.1382,9.5231,2.2395,0.1359,295.83,299.2,5,4,224000,75.4
57,227900,2.618168,2.601362,-27.507631,26.8856,26.8851,9.1933,9.3057,2.1161,0.1417,332.50,178.5,2,0,228000,77.0
58,231900,2.717745,2.708596,-28.139726,27.5125,27.5126,9.5426,9.6264,2.1519,0.1475,601.25,496.5,8,5,232000,78.7
59,235900,2.776695,2.765722,-28.796956,28.1619,28.1626,9.5330,9.9142,2.0968,0.1528,525.79,426.2,4,3,236000,80.4
60,239900,,,,,,,,,,549.29,335.2,4,2,240000,80.6
61,243900,2.851033,2.841595,-29.420448,28.8035,28.8035,10.2300,10.4392,2.1683,0.1554,536.64,311.8,8,5,244000,82.4
62,247900,3.032276,3.007314,-29.964692,29.3586,29.3583,10.7906,11.1156,2.2880,0.1622,796.31,429.0,1,1,248000,84.1
63,251900,3.038866,3.024562,-30.539248,29.9077,29.9080,10.7260,10.9017,2.3243,0.1672,552.65,269.0,1,0,252000,85.8
64,255900,3.190551,3.185225,-31.087113,30.4463,30.4464,11.2149,11.3201,2.2754,0.1705,733.21,512.2,6,4,256000,87.5
65,259900,,,,,,,,,,513.07,478.4,5,1,260000,87.7
66,263900,3.233355,3.225046,-31.604834,30.9471,30.9469,11.0405,11.4309,2.1489,0.1736,821.10,810.2,6,4,264000,89.4
67,267900,3.259796,3.240756,-32.087768,31.4264,31.4260,11.3120,11.3799,2.1743,0.1800,681.43,1001.0,4,2,268000,91.0
68,271900,3.425397,3.411776,-32.529909,31.9195,31.9197,12.0500,12.3720,2.4703,0.1865,744.27,939.8,5,4,272000,92.7
69,275900,3.563896,3.538092,-33.039596,32.3996,32.3991,11.9839,11.9846,2.2807,0.1894,713.59,828.9,8,4,276000,94.4
70,279900,,,,,,,,,,557.66,1001.0,1,1,280000,94.6
71,283900,3.581353,3.562727,-33.492793,32.8423,32.8428,12.2506,12.6040,2.3409,0.1926,498.50,525.0,2,1,284000,96.4
72,287900,3.742537,3.702257,-34.039798,33.3354,33.3355,12.6437,12.7655,2.3518,0.1980,1049.00,948.7,3,1,288000,98.1
73,291900,3.779071,3.757728,-34.474343,33.7841,33.7832,13.1109,13.2246,2.3225,0.2035,621.76,289.0,1,0,292000,99.8
74,295900,3.803709,3.784106,-34.896378,34.2201,34.2203,13.1174,13.0310,2.3593,0.2091,828.07,1001.0,1,0,296000,101.5
75,299900,,,,,,,,,,1490.57,998.7,3,2,300000,101.7
76,303900,3.950000,3.910697,-35.301356,34.6191,34.6191,13.6863,13.7371,2.3243,0.2156,1023.77,928.7,7,3,304000,103.4
77,307900,3.999102,3.972136,-35.851098,35.1538,35.1537,13.7026,13.8351,2.2279,0.2191,1006.32,1001.0,10,5,308000,105.1
78,311900,4.214109,4.156621,-36.331191,35.6221,35.6219,14.5882,14.3240,2.3473,0.2235,1002.69,770.7,11,6,312000,106.8
79,315900,4.366600,4.322021,-36.891190,36.1623,36.1622,14.8333,14.6738,2.5522,0.2302,721.33,1001.0,3,1,316000,108.4
80,319900,,,,,,,,,,876.90,778.5,13,5,320000,108.7
81,323900,4.551619,4.539215,-37.447231,36.7417,36.7422,15.2904,14.9448,2.4235,0.2388,537.33,412.7,11,3,324000,110.4
82,327900,4.687273,4.644642,-37.887305,37.2075,37.2074,15.7868,15.5538,2.4607,0.2408,607.55,369.0,8,5,328000,112.2
83,331900,4.960581,4.909506,-38.389143,37.7200,37.7196,16.7535,16.2263,2.3957,0.2506,819.80,869.6,7,3,332000,113.9
84,335900,4.995182,4.969210,-38.887022,38.2324,38.2322,16.8025,16.7648,2.4753,0.2540,947.09,1001.0,4,2,336000,115.5
85,339900,,,,,,,,,,1112.31,1001.0,2,0,340000,115.8
86,343900,5.140736,5.123700,-39.417312,38.7396,38.7395,17.2921,17.2791,2.5305,0.2597,1259.32,782.4,7,2,344000,117.5
87,347900,5.312658,5.255099,-39.830659,39.1694,39.1692,17.4463,16.9959,2.5810,0.2644,468.84,625.0,2,1,348000,119.2
88,351900,5.271723,5.259361,-40.372646,39.6473,39.6469,18.0830,17.7886,2.6624,0.2757,731.24,508.2,4,2,352000,120.9
89,355900,5.534027,5.499866,-40.768538,40.1113,40.1115,18.7641,18.2870,2.6602,0.2787,1147.76,804.5,8,3,356000,122.6
90,359900,,,,,,,,,,754.75,839.2,6,5,360000,122.9
91,363900,5.630672,5.594664,-41.259471,40.5820,40.5811,19.1541,18.7783,2.5927,0.2853,556.32,509.0,5,4,364000,124.5
92,367900,5.834925,5.822159,-41.835976,41.1539,41.1536,19.6107,19.2306,2.5185,0.2916,1062.58,616.5,6,5,368000,126.3
93,371900,5.875851,5.862239,-42.253078,41.5724,41.5726,20.2398,19.2691,2.8353,0.2934,980.97,745.2,6,4,372000,127.9
94,375900,6.052793,6.033583,-42.719839,42.0461,42.0453,20.2206,19.8886,2.6314,0.2993,1306.16,926.8,6,2,376000,129.6
95,379900,,,,,,,,,,,,0,0,380000,129.8
96,383900,6.135785,6.080091,-43.253682,42.5767,42.5772,21.0049,20.3822,2.7333,0.3111,585.89,438.2,4,4,384000,131.5
97,387900,6.368397,6.292675,-43.718527,43.0618,43.0610,21.7343,20.7115,2.6644,0.3142,1381.44,753.7,3,2,388000,133.1
98,391900,6.523528,6.499760,-44.254965,43.5930,43.5927,21.9446,21.5458,2.7004,0.3210,955.76,1001.0,1,1,392000,134.8
99,395900,6.467918,6.452723,-44.749694,44.0972,44.0976,21.6896,21.1328,2.6156,0.3244,1171.24,498.0,1,1,396000,136.4
100,399900,,,,,,,,,,1518.30,856.5,4,3,400000,136.7
101,403900,6.665700,6.653226,-45.277562,44.5725,44.5724,22.5305,21.7261,2.7931,0.3322,1262.50,852.4,8,1,404000,138.3
102,407900,6.932407,6.896019,-45.713019,45.0641,45.0632,23.0996,22.1228,2.7647,0.3324,1195.86,1001.0,4,1,408000,140.1
103,411900,7.020724,6.971320,-46.243571,45.5056,45.5052,23.3107,22.8787,2.7874,0.3415,1198.46,848.4,9,2,412000,141.7
104,415900,7.229624,7.176108,-46.640272,45.9644,45.9654,24.2928,22.9988,2.7434,0.3472,698.68,1001.0,2,1,416000,143.4
105,419900,,,,,,,,,,1006.59,807.0,9,3,420000,143.6
106,423900,7.104899,7.065540,-47.114995,46.4268,46.4254,23.7126,22.8678,3.1160,0.3553,1042.53,1001.0,5,3,424000,145.3
107,427900,7.201939,7.155851,-47.605904,46.9369,46.9361,24.2533,23.3658,2.9141,0.3622,1360.00,1001.0,4,1,428000,147.0
108,431900,7.441967,7.395339,-48.145181,47.5162,47.5166,25.0694,24.6117,2.9714,0.3664,1223.55,970.5,8,3,432000,148.7
109,435900,7.538868,7.453640,-48.747641,48.0602,48.0598,24.6764,24.1737,2.9527,0.3678,808.61,1001.0,3,2,436000,150.4
110,439900,,,,,,,,,,1498.34,1001.0,2,1,440000,150.6
111,443900,7.741116,7.658697,-49.329702,48.6327,48.6334,25.3687,24.1824,2.8904,0.3775,910.44,786.0,4,4,444000,152.3
112,447900,7.939132,7.836984,-49.840232,49.1617,49.1608,25.9012,25.1253,2.8501,0.3870,1392.36,620.5,4,2,448000,153.9
113,451900,7.833789,7.818753,-50.590981,49.7773,49.7779,25.6107,25.1797,2.9067,0.3858,1232.54,1001.0,3,2,452000,155.6
114,455900,8.204826,8.172858,-51.083036,50.3109,50.3103,26.4853,25.6300,2.8570,0.3906,1578.94,877.4,7,4,456000,157.2
115,459900,,,,,,,,,,2176.07,1001.0,4,2,460000,157.5
116,463900,8.316403,8.238481,-51.651464,50.8981,50.8985,27.0612,26.1430,2.9956,0.4003,1422.64,1001.0,4,3,464000,159.1
117,467900,8.440581,8.368789,-52.169387,51.4765,51.4766,27.3527,26.7055,2.9718,0.4044,1961.37,928.2,6,1,468000,160.8
118,471900,8.676743,8.611791,-52.841904,52.1333,52.1336,27.8597,26.6945,2.9614,0.4121,1081.39,704.0,3,1,472000,162.5
119,475900,8.930529,8.847535,-53.303107,52.5560,52.5554,28.8800,27.5272,3.0791,0.4164,1108.90,731.0,11,6,476000,164.2
120,479900,,,,,,,,,,333.91,126.0,1,0,480000,164.4
121,483900,9.183096,9.114630,-53.894129,53.2031,53.2031,29.7407,28.3320,3.0968,0.4261,1058.07,664.9,8,3,484000,166.1
122,487900,9.376112,9.306133,-54.700146,53.8990,53.8976,29.7936,28.6382,3.1242,0.4295,1264.64,691.8,5,3,488000,167.7
123,491900,9.667702,9.594258,-55.236973,54.4642,54.4647,30.6446,28.7796,3.0445,0.4359,1533.25,808.5,2,0,492000,169.4
124,495900,9.588144,9.538468,-55.745925,55.0133,55.0135,30.7257,29.6950,3.2766,0.4457,731.11,1001.0,1,1,496000,171.0
125,499900,,,,,,,,,,1662.95,821.0,6,5,500000,171.3
126,503900,9.843560,9.730653,-56.528157,55.7566,55.7548,31.6858,30.4108,3.0898,0.4484,1528.43,1001.0,5,2,504000,172.9
127,507900,9.908494,9.856560,-57.081350,56.3554,56.3562,32.2819,31.0650,3.2654,0.4585,996.46,1001.0,3,3,508000,174.6
128,511900,10.361273,10.168397,-57.705737,56.9351,56.9342,33.6866,31.2987,3.2204,0.4646,1766.04,866.3,9,4,512000,176.3
129,515900,10.962299,10.864675,-58.406955,57.6237,57.6230,34.4670,32.7704,3.0660,0.4618,2155.02,839.3,6,4,516000,178.0
130,519900,,,,,,,,,,1490.19,781.2,10,3,520000,178.2
131,523900,11.047814,10.972564,-58.991787,58.2115,58.2124,33.9599,33.1161,3.2688,0.4760,1633.70,870.4,7,4,524000,179.9
132,527900,11.434251,11.313448,-59.624920,58.7910,58.7911,35.5983,33.7920,3.1807,0.4820,1289.29,568.4,7,6,528000,181.7
133,531900,11.202593,11.069631,-60.162067,59.4174,59.4158,36.1206,34.2140,3.1292,0.4805,1690.55,738.5,8,5,532000,183.4
134,535900,11.712100,11.612158,-60.757004,59.9573,59.9580,36.9507,35.5125,3.1600,0.4805,1886.92,780.8,5,1,536000,185.1
135,539900,,,,,,,,,,969.94,359.8,4,2,540000,185.3
136,543900,11.900773,11.757316,-61.549128,60.7336,60.7335,37.6989,36.2469,3.3563,0.4967,936.20,484.0,8,4,544000,187.1
137,547900,12.435384,12.327420,-62.165486,61.4106,61.4101,39.8468,37.9314,3.1775,0.5064,1492.06,730.8,6,3,548000,188.7
138,551900,12.377843,12.276161,-62.922583,62.0195,62.0192,39.7756,38.0435,3.5182,0.5042,1939.90,780.2,5,4,552000,190.4
139,555900,12.736607,12.604260,-63.533312,62.7301,62.7302,41.3571,38.4230,3.5571,0.5096,1160.89,621.7,6,4,556000,192.1
140,559900,,,,,,,,,,2691.31,1001.0,1,0,560000,192.3
141,563900,12.916080,12.783765,-64.340303,63.4937,63.4935,41.6192,38.9749,3.2854,0.5183,2794.32,1001.0,3,2,564000,194.0
142,567900,13.021096,12.893069,-65.175755,64.2724,64.2723,41.7707,39.8284,3.6140,0.5299,1188.13,685.0,3,3,568000,195.9
143,571900,14.200583,14.137518,-65.693809,64.9495,64.9495,45.2296,42.8705,3.3882,0.5345,1517.82,557.3,3,2,572000,197.5
144,575900,13.662671,13.670660,-66.318543,65.5144,65.5136,43.4225,41.2971,3.4701,0.5406,2259.13,945.2,10,7,576000,199.1
