epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s
1,3999,,,,,,,,,,-73.55,236.2,16,2,4000,1.1
2,7999,0.220810,0.226769,-2.711163,2.0833,2.0831,4.6798,4.8179,0.9890,0.0340,1.70,463.9,9,2,8000,22.0
3,11999,0.421326,0.420832,-8.193561,7.3671,7.3671,7.5889,7.6823,2.4676,0.1083,20.69,369.7,9,3,12000,50.0
4,15999,0.520105,0.516945,-12.702013,11.5191,11.5190,8.2732,8.2938,3.4727,0.1408,31.40,415.3,9,1,16000,78.0
5,19999,0.646992,0.637346,-14.695289,13.5682,13.5681,9.7389,9.5832,4.0934,0.0602,34.28,326.6,13,2,20000,106.4
6,23999,0.695835,0.674173,-17.278324,15.9007,15.9006,10.1652,9.9654,4.3808,0.0812,25.14,284.1,15,3,24000,133.9
7,27999,0.763689,0.744297,-19.962107,18.4898,18.4895,10.9947,10.8280,4.6163,0.3596,65.96,547.1,8,1,28000,161.4
8,31999,0.789714,0.766446,-21.406578,19.9794,19.9793,11.2075,11.0087,4.7660,0.5319,54.15,457.6,8,2,32000,188.9
9,35999,0.835432,0.821742,-22.012418,20.6944,20.6942,11.5255,11.4149,4.9545,0.6573,125.12,547.9,8,2,36000,216.5
10,39999,0.940186,0.920982,-22.475397,21.1582,21.1582,12.5114,12.2282,5.1115,0.7754,47.30,336.3,12,1,40000,244.5
11,43999,0.965552,0.935921,-22.411334,21.0905,21.0903,12.8006,12.5923,5.2584,0.8697,125.62,502.3,7,1,44000,272.2
12,47999,0.966953,0.917181,-22.222112,20.9923,20.9920,12.4948,12.1823,5.1882,0.9156,89.27,442.6,9,2,48000,299.8
13,51999,0.987350,0.955372,-22.070737,20.8324,20.8320,12.9726,12.5633,5.3908,0.9822,181.81,616.0,7,1,52000,327.6
14,55999,1.025959,1.009160,-22.525752,21.3042,21.3039,13.5152,13.0484,5.4185,1.0944,110.91,446.1,8,0,56000,355.2
15,59999,1.054298,1.032047,-22.970281,21.8139,21.8137,13.4948,13.2028,5.3370,1.0872,198.38,694.0,6,1,60000,382.7
16,63999,1.128556,1.072734,-22.951014,21.8459,21.8456,14.4960,13.9435,5.3782,1.1427,62.93,333.0,12,3,64000,410.6
17,67999,1.150250,1.080211,-22.881710,21.7933,21.7934,15.1839,14.4448,5.5251,1.2419,128.01,493.2,9,2,68000,438.5
18,71999,1.243952,1.202285,-22.993436,21.8907,21.8906,15.8496,15.3314,5.6611,1.3012,141.43,420.1,9,2,72000,465.8
19,75999,1.282878,1.248885,-23.678690,22.5559,22.5555,16.2736,15.7797,5.7682,1.4118,149.38,491.0,7,3,76000,493.3
20,79999,1.358458,1.317044,-24.602554,23.4452,23.4448,16.6578,16.3145,5.8151,1.4576,107.95,331.9,14,4,80000,521.3
21,83999,1.304242,1.270740,-25.289703,24.1355,24.1350,16.3587,16.1853,5.8140,1.4994,193.84,528.7,6,1,84000,548.9
22,87999,1.306627,1.231512,-26.441052,25.2996,25.2997,16.5212,15.9779,5.7822,1.5305,155.12,481.9,10,3,88000,576.4
23,91999,1.346894,1.312537,-27.321292,26.2211,26.2211,16.8623,16.6021,5.8969,1.6609,193.16,510.0,7,0,92000,603.9
24,95999,1.423180,1.368361,-28.437602,27.3066,27.3063,17.2623,17.0410,5.9137,1.7135,190.90,507.7,9,1,96000,631.4
25,99999,1.463852,1.427177,-29.044568,27.9675,27.9674,17.6212,17.4003,5.9194,1.7156,210.66,627.0,5,1,100000,659.1
26,103999,1.463900,1.432601,-29.805961,28.7125,28.7123,17.7225,17.4968,5.9082,1.7701,286.90,689.0,6,3,104000,686.9
27,107999,1.579834,1.537030,-30.620593,29.5303,29.5302,18.6243,18.1621,5.9567,1.7693,81.78,253.9,17,3,108000,714.6
28,111999,1.664277,1.654636,-30.892123,29.8458,29.8453,19.2380,19.0957,6.0309,1.7797,263.73,625.0,7,3,112000,742.1
29,115999,1.706068,1.651710,-31.364633,30.2916,30.2913,19.7982,19.3450,6.1446,1.7742,194.68,469.3,7,3,116000,769.9
30,119999,1.741276,1.685786,-31.842563,30.7716,30.7716,20.2824,19.6558,6.1576,1.7947,187.91,491.0,9,2,120000,797.6
