epoch,global_step,device,epoch_wall_s,steps_per_sec,updates_per_sec,env_step_total_s,env_step_mean_ms,buffer_sample_total_s,buffer_sample_mean_ms,update_total_s,update_mean_ms,gpu_mem_allocated_mb,gpu_mem_reserved_mb
1,3999,GPU (NVIDIA GeForce RTX 3080),1.08,3711.5,0.0,0.809,0.202,0.000,0.000,0.000,0.000,22.6,28.0
2,7999,GPU (NVIDIA GeForce RTX 3080),20.93,191.1,286.7,0.993,0.248,0.831,0.139,17.892,2.982,30.1,36.0
3,11999,GPU (NVIDIA GeForce RTX 3080),27.97,143.0,286.1,1.035,0.259,1.126,0.141,24.358,3.045,30.1,36.0
4,15999,GPU (NVIDIA GeForce RTX 3080),28.03,142.7,285.4,1.042,0.261,1.123,0.140,24.413,3.052,30.1,36.0
5,19999,GPU (NVIDIA GeForce RTX 3080),28.38,141.0,281.9,1.037,0.259,1.139,0.142,24.698,3.087,30.1,36.0
6,23999,GPU (NVIDIA GeForce RTX 3080),27.51,145.4,290.8,1.033,0.258,1.131,0.141,23.893,2.987,30.1,36.0
7,27999,GPU (NVIDIA GeForce RTX 3080),27.50,145.4,290.9,1.039,0.260,1.128,0.141,23.845,2.981,30.1,36.0
8,31999,GPU (NVIDIA GeForce RTX 3080),27.52,145.4,290.7,1.045,0.261,1.132,0.142,23.867,2.983,30.1,36.0
9,35999,GPU (NVIDIA GeForce RTX 3080),27.60,144.9,289.8,1.040,0.260,1.136,0.142,23.980,2.998,30.1,36.0
10,39999,GPU (NVIDIA GeForce RTX 3080),27.99,142.9,285.8,1.037,0.259,1.138,0.142,24.283,3.035,30.1,36.0
11,43999,GPU (NVIDIA GeForce RTX 3080),27.69,144.5,288.9,1.042,0.261,1.148,0.143,24.047,3.006,30.1,36.0
12,47999,GPU (NVIDIA GeForce RTX 3080),27.64,144.7,289.4,1.037,0.259,1.142,0.143,23.972,2.996,30.1,36.0
13,51999,GPU (NVIDIA GeForce RTX 3080),27.73,144.3,288.5,1.052,0.263,1.145,0.143,24.068,3.009,30.1,36.0
14,55999,GPU (NVIDIA GeForce RTX 3080),27.64,144.7,289.4,1.039,0.260,1.132,0.141,24.028,3.003,30.1,36.0
15,59999,GPU (NVIDIA GeForce RTX 3080),27.54,145.2,290.5,1.032,0.258,1.142,0.143,23.927,2.991,30.1,36.0
16,63999,GPU (NVIDIA GeForce RTX 3080),27.89,143.4,286.8,1.027,0.257,1.137,0.142,24.200,3.025,30.1,36.0
17,67999,GPU (NVIDIA GeForce RTX 3080),27.83,143.7,287.4,1.035,0.259,1.141,0.143,24.166,3.021,30.1,36.0
18,71999,GPU (NVIDIA GeForce RTX 3080),27.36,146.2,292.4,1.034,0.258,1.136,0.142,23.705,2.963,30.1,36.0
19,75999,GPU (NVIDIA GeForce RTX 3080),27.48,145.6,291.2,1.037,0.259,1.147,0.143,23.808,2.976,30.1,36.0
20,79999,GPU (NVIDIA GeForce RTX 3080),28.04,142.6,285.3,1.028,0.257,1.149,0.144,24.402,3.050,30.1,36.0
21,83999,GPU (NVIDIA GeForce RTX 3080),27.55,145.2,290.4,1.041,0.260,1.146,0.143,23.871,2.984,30.1,36.0
22,87999,GPU (NVIDIA GeForce RTX 3080),27.50,145.4,290.9,1.028,0.257,1.137,0.142,23.894,2.987,30.1,36.0
23,91999,GPU (NVIDIA GeForce RTX 3080),27.46,145.7,291.3,1.042,0.260,1.141,0.143,23.838,2.980,30.1,36.0
24,95999,GPU (NVIDIA GeForce RTX 3080),27.56,145.1,290.2,1.039,0.260,1.146,0.143,23.925,2.991,30.1,36.0
25,99999,GPU (NVIDIA GeForce RTX 3080),27.66,144.6,289.2,1.041,0.260,1.148,0.144,24.030,3.004,30.1,36.0
26,103999,GPU (NVIDIA GeForce RTX 3080),27.84,143.7,287.4,1.035,0.259,1.147,0.143,24.214,3.027,30.1,36.0
27,107999,GPU (NVIDIA GeForce RTX 3080),27.62,144.8,289.6,1.036,0.259,1.149,0.144,23.931,2.991,30.1,36.0
28,111999,GPU (NVIDIA GeForce RTX 3080),27.56,145.1,290.2,1.031,0.258,1.147,0.143,23.904,2.988,30.1,36.0
29,115999,GPU (NVIDIA GeForce RTX 3080),27.77,144.0,288.1,1.040,0.260,1.147,0.143,24.136,3.017,30.1,36.0
30,119999,GPU (NVIDIA GeForce RTX 3080),27.66,144.6,289.3,1.035,0.259,1.147,0.143,24.021,3.003,30.1,36.0
