step,episode_return,has_disturbance
6,53.90810383158262,0
14,53.352723202908805,0
21,44.700374828932844,0
27,35.12599600309756,0
37,71.90516298032539,1
42,26.267598253040234,0
48,35.392038166308566,1
58,72.33010028761261,0
67,63.1393211635695,0
75,53.76141040345119,1
81,34.90053229102165,0
87,35.151578675430244,0
95,54.01777689963108,0
102,44.75951391807962,0
110,53.725887670384374,1
120,72.79599187800102,1
128,54.215169490929775,1
136,53.56442387998726,0
142,35.47148628161938,0
147,26.00013700040543,0
156,62.725891349145506,0
168,90.56656508591206,0
175,44.25172794760848,1
181,35.21767973876496,0
189,53.68869285888747,1
195,35.19405704444711,0
201,35.28572494050902,1
207,35.350648997272835,0
215,54.00539699776668,0
222,43.862006609179744,1
229,44.5327440787005,1
236,44.24004728196545,0
241,25.820243407166227,1
250,62.8291947167519,0
255,26.02719091571778,1
263,53.8279700327066,0
270,43.995625186912214,0
277,44.23900362487318,0
286,63.23618125870261,0
294,53.44082684355952,0
302,54.030368283583826,1
309,44.297925150480225,1
315,35.44981529142721,0
330,119.35721736586986,1
339,62.90083587025663,0
346,44.17519568314348,0
355,62.86328250099316,1
363,54.15253073002629,1
376,100.59084673451846,1
381,25.959370953411963,1
387,34.742658545997294,0
392,25.796441108282938,1
398,35.02526050677149,0
406,54.01708031275347,1
414,53.62700944348756,1
421,44.28893377534407,1
431,72.31880161881627,0
441,72.43017075516545,1
448,44.79149063136979,1
456,53.649206723125126,1
467,81.48364996149837,1
474,44.53661583517433,1
482,53.77249865599881,0
487,25.836716656900972,1
499,90.56304897207502,1
505,35.486182519974065,1
511,35.189832583924826,0
521,72.32464025535553,1
528,44.28994831807954,0
539,82.09721315712248,1
551,91.50319208335142,0
557,35.49770797081031,1
564,44.67709500833051,0
573,63.17716706782156,0
581,53.80224304766353,0
588,44.6610891420349,1
597,63.14756785651166,1
604,44.21670008299955,1
612,53.80073778367549,1
620,53.76462515113048,1
627,44.73397571526974,1
632,26.126651099187782,1
642,72.21530242378915,1
652,72.78259778927283,0
661,62.166653647001695,0
666,25.621336683072837,1
675,63.089741473713715,0
685,72.43536796566515,1
692,44.7407953876364,0
701,63.53998101255066,0
707,35.48658881747357,1
715,53.97360723052348,0
722,44.720719299654824,1
728,35.249834369692664,0
733,26.052945616915228,1
740,44.76136411260323,1
750,72.47241854386168,0
755,26.025488436002846,1
762,44.22001637484977,0
771,62.78942727144212,1
776,26.265951196498406,0
781,25.8110598859655,1
791,72.36569732028272,0
799,53.92837755663158,0
811,90.74618181125746,1
817,34.84710092303591,0
825,53.48573846103425,0
832,44.68774915715846,0
837,26.09208934711738,1
845,54.01954661288752,0
852,44.55417341322405,1
861,62.98164413801425,0
866,25.819704004411104,0
872,35.56161272063861,1
878,35.08865337398167,0
885,44.169080918915746,1
895,72.43353897794621,0
902,44.782894786357524,0
915,100.18600859663032,0
922,44.60034692790375,0
929,44.67100211240178,0
937,53.52932775018328,0
943,34.91710673553459,0
956,100.00379844568351,0
962,34.895606938660045,1
968,35.006712957264284,0
977,62.94678743489743,1
983,35.02360582418226,1
990,44.67342005078165,0
998,53.8135299153855,1
1003,26.279077002711407,0
1011,53.308069877318616,1
1018,44.77367904096021,1
1027,62.97152140139925,1
