step,episode_return,has_disturbance
1500,73.4035210340343,1
1600,78.43603990668414,0
1600,78.51348563271299,1
1600,78.36114078091228,1
1600,78.2695203043229,1
1600,78.3815703776831,1
1600,78.1172927596728,1
1600,78.05020133118957,1
1600,78.42677845680673,0
1700,82.63003165792962,1
1700,82.05966730976695,1
1700,83.0726676892158,1
1700,83.77857700542776,1
1700,83.27944783427172,1
1700,83.83256901086291,1
1700,83.17115387092475,1
1700,82.9981857151777,0
1700,83.04854630357148,0
1700,83.93658453166461,1
1700,84.12905508266807,1
1700,83.05308444602503,0
1700,83.50862808212611,0
1700,84.93085033654927,0
1800,88.58280448707245,0
1800,87.26268413571552,1
1800,89.54413900934713,1
1800,89.60785543505055,0
1800,88.37732229827493,0
1800,89.88403898212701,1
1800,88.99645865061397,0
1800,88.48855649527148,1
1800,89.75145082823136,0
1800,88.28413212615831,0
1800,87.22321027812487,1
1800,89.25463130077024,0
1800,89.89740620906392,1
1800,88.98065245717774,1
1800,88.27614341965538,0
1900,91.55934029469557,0
1900,92.79771113955887,1
1900,92.59937598034665,1
1900,92.34436238185857,0
1900,95.88473225351254,1
1900,93.98835958366638,0
1900,94.13005129986213,0
1900,91.52792028870368,0
1900,95.2969571935478,0
2000,100.11809221208661,0
2000,101.61409565969157,1
2000,96.70271505797598,0
2000,93.04977544417287,1
2000,100.68858469394684,0
2000,99.18341922579984,0
2000,98.23990579690114,0
2100,104.66005313132173,0
2100,103.72061655403877,1
2100,101.25724165069272,1
2200,109.35960285671072,0
2200,108.74235146100389,0
2200,109.11165408591735,1
2300,113.77305434658574,0
2300,111.41106096615093,1
2400,121.9695459501269,0
2400,116.6853203269945,0
2500,125.3134203512084,1
2500,124.91115815813846,1
2500,122.15523856696431,1
2500,119.90416032182529,1
2500,120.90090518201502,0
2500,125.07477967540848,1
2600,129.9546655030229,1
2600,125.3555009350005,0
2600,124.00444368937116,0
2600,126.42951500780794,0
2600,125.10518646458748,1
2600,131.56235229089722,0
2600,124.68983245693768,0
2700,134.51385216074726,0
2700,129.97045817403173,1
2800,138.43312540107493,1
2800,140.3556762507378,1
2800,134.0651591422858,0
2800,125.11953209999106,1
2800,142.72948933632668,1
3000,139.06529696091908,0
3100,151.38770993374914,1
3200,156.13857484800263,0
3300,163.3789109626691,0
3300,162.4869403301835,0
3400,169.83727929689977,0
3400,77.7819453404224,1
3500,158.97210933427502,1
3600,88.3171776771062,0
3600,83.55158827101556,1
3600,163.71908798100725,0
3600,167.0617699861433,1
3600,171.5890742306797,1
3600,83.59706844392761,0
3700,88.09083882955808,0
3700,77.992862113973,1
3700,89.16850262999027,1
3700,91.63836245989789,0
3700,89.02157381549222,1
3700,89.83074073292622,0
3700,90.85160408618103,0
3800,185.33788005097114,1
3800,88.19072336750588,0
3800,98.17539885097086,0
3800,94.98028501168785,1
3800,83.81672336092039,0
3800,95.24998369245377,1
3900,94.68990800608432,1
3900,190.90398533393756,1
3900,84.06782215312467,0
3900,202.3677035379181,0
4000,100.76227506576042,0
4000,91.37825965597654,1
4000,99.1564354513853,1
4000,77.77698786458532,1
4000,94.18534360022464,1
4000,103.3153218715737,1
4000,108.79281410530166,0
4000,95.10081195428202,0
4100,197.44470351739616,1
4100,197.45591781107748,1
4200,92.43586111156573,0
4200,97.96261883603714,1
4200,92.18471105390444,0
4200,114.69849279168258,1
4300,212.54670268550066,1
4300,116.52231029810683,0
4400,121.01634850657321,0
4400,84.52964091839445,0
4400,77.35184087034074,1
4400,128.7503161191391,1
4400,117.77784095111068,0
4500,105.37267123680074,1
4500,83.30216930886237,0
4500,120.84695411398307,0
4600,131.39402517694631,0
4600,83.7394018808646,0
4600,126.9582045983953,1
4600,94.29993345266651,1
4600,141.60369784473457,1
4700,148.50047436783737,0
4700,83.83677135575182,1
4700,93.05163632201489,1
4700,128.07356576810022,0
4700,99.37108538942034,0
4700,130.0216496978034,0
4700,132.7802154174335,0
4800,139.674895511521,1
4800,142.78585108873125,1
4900,133.63572040032795,1
4900,107.5530935927934,1
4900,136.6555108099472,0
5000,149.89432209973157,1
