epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s,det_loss,det_dist_loss,det_alpha_loss
114,455900,279.886259,283.466129,-120.314102,118.9043,118.9181,2744.7055,3383.3524,4.2286,0.3850,269.70,53.7,73,34,456000,230.8,0.656508,0.559963,0.048273
115,459900,,,,,,,,,,264.14,53.2,72,37,460000,231.4,,,
116,463900,279.808428,282.210667,-120.571660,119.1717,119.1723,2668.2357,3501.7368,4.2942,0.3972,276.94,55.4,73,36,464000,233.8,0.646963,0.552232,0.047366
117,467900,283.809385,283.561561,-120.814552,119.3458,119.3489,2862.9535,3442.2135,4.3204,0.4090,276.28,55.0,74,37,468000,236.3,0.658568,0.562455,0.048056
118,471900,286.975768,286.753967,-120.804038,119.4754,119.4804,2784.9560,3789.9094,4.3452,0.3965,283.66,56.5,65,24,472000,238.7,0.644920,0.550209,0.047355
119,475900,284.137093,285.670801,-120.832131,119.5321,119.5288,2787.9358,3669.8640,4.3773,0.3943,283.68,56.3,78,40,476000,241.1,0.643701,0.548935,0.047383
120,479900,,,,,,,,,,286.45,56.5,71,33,480000,241.7,,,
121,483900,282.686978,283.748917,-121.140491,119.8447,119.8448,2770.8698,3715.8704,4.1984,0.4124,285.76,56.7,67,33,484000,244.1,0.642037,0.548227,0.046905
122,487900,287.826443,288.112374,-121.323660,120.0393,120.0507,2930.3482,3793.9383,4.0190,0.4229,272.90,54.2,73,37,488000,246.6,0.648523,0.553296,0.047613
123,491900,285.828400,286.252401,-121.583110,120.1797,120.1829,2985.0202,3844.0342,3.9748,0.4200,265.28,52.7,85,40,492000,249.0,0.657092,0.561181,0.047956
124,495900,284.994316,286.745318,-121.819319,120.3935,120.3936,3014.2500,3942.0140,3.9054,0.4299,256.13,51.4,77,35,496000,251.4,0.656034,0.559298,0.048368
125,499900,,,,,,,,,,261.48,52.3,71,38,500000,252.0,,,
126,503900,286.115906,287.499969,-121.979944,120.5857,120.5868,3063.9671,3781.9839,3.7431,0.4366,272.00,54.4,72,38,504000,254.4,0.653578,0.557792,0.047893
127,507900,291.310782,292.402720,-122.068853,120.7113,120.7150,3041.9825,3973.6686,3.6078,0.4437,268.32,54.1,78,41,508000,256.9,0.646730,0.552777,0.046976
128,511900,291.058633,292.135015,-122.320932,120.8842,120.8851,2976.1188,4013.7711,3.4364,0.4685,279.42,56.2,58,28,512000,259.3,0.656335,0.560909,0.047713
129,515900,291.753649,289.465621,-122.427564,121.1238,121.1302,3061.0547,4102.0022,3.1015,0.4612,286.70,57.9,86,53,516000,261.8,0.651314,0.555747,0.047783
130,519900,,,,,,,,,,247.42,50.2,75,39,520000,262.3,,,
