epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s,det_loss,det_dist_loss,det_alpha_loss
1,3999,,,,,,,115.52,25.8,155,71,4000,1.4,,,
37,147900,134.413536,131.862950,-93.325954,91.4252,91.4345,1283.4225,1389.7765,1.7973,0.1172,347.93,72.3,52,23,148000,72.9,0.701682,0.599511,0.051086
38,151900,136.850264,134.862625,-95.707146,93.6682,93.6767,1314.7866,1566.3183,1.8949,0.1378,353.29,73.4,54,28,152000,75.5,0.695750,0.594854,0.050448
39,155900,140.343878,137.217706,-98.063556,96.0517,96.0484,1444.3955,1874.4792,1.8076,0.1423,352.50,73.2,54,26,156000,78.0,0.665759,0.569560,0.048099
40,159900,,,,,,,,,,357.11,74.2,55,25,160000,78.5,,,
41,163900,147.453026,139.257040,-100.233029,98.2538,98.2555,1561.7075,2346.5046,1.7804,0.1492,351.04,72.8,57,27,164000,81.0,0.658768,0.563141,0.047813
42,167900,154.538347,141.148316,-102.062082,99.9687,99.9661,1701.8678,2928.2184,1.8508,0.1546,351.85,73.2,45,19,168000,83.5,0.650207,0.556591,0.046808
43,171900,158.299094,142.910924,-103.619044,101.6010,101.6132,1852.1893,3188.4606,2.0280,0.1564,324.45,68.5,76,40,172000,86.0,0.624774,0.535892,0.044441
44,175900,161.832906,140.955172,-105.530365,103.4828,103.4777,2092.2332,3637.3904,1.8893,0.1696,300.99,63.7,66,31,176000,88.5,0.622693,0.533321,0.044686
45,179900,,,,,,,,,,306.68,64.7,51,27,180000,89.0,,,
46,183900,163.779534,141.702566,-107.191867,105.0489,105.0537,2362.7667,4412.7418,1.8753,0.1801,311.96,65.6,67,39,184000,91.5,0.616255,0.529453,0.043401
47,187900,166.330306,142.676989,-108.473008,106.3152,106.3127,2569.9951,5085.2258,2.0160,0.1887,345.41,71.8,43,23,188000,94.0,0.553651,0.475608,0.039021
48,191900,172.500472,145.068492,-109.748102,107.6010,107.5955,3130.1479,5536.0421,1.9434,0.1836,349.21,72.5,62,32,192000,96.4,0.569697,0.490073,0.039812
49,195900,173.128172,150.898486,-110.978816,108.7865,108.7775,3249.0192,6423.5929,1.8680,0.2143,347.86,72.3,52,25,196000,98.9,0.517707,0.445385,0.036161
50,199900,,,,,,,,,,357.56,74.3,54,27,200000,99.5,,,
51,203900,181.535858,152.607656,-112.199378,109.9530,109.9574,3658.3828,7346.6493,1.9042,0.2469,358.29,74.4,56,25,204000,102.0,0.558104,0.481665,0.038219
52,207900,188.549667,156.039754,-112.911060,110.7073,110.7034,3753.2828,7725.6217,1.9951,0.2660,359.15,74.8,50,27,208000,104.4,0.498556,0.429679,0.034439
53,211900,190.104921,157.710759,-114.085390,111.7989,111.8038,4124.8083,7649.4085,2.1119,0.2764,353.89,73.6,54,32,212000,106.9,0.525642,0.453038,0.036302
54,215900,197.387168,163.385526,-114.927412,112.6293,112.6211,4558.5974,7771.4983,1.9413,0.2920,363.20,75.6,53,30,216000,109.4,0.487296,0.418963,0.034167
55,219900,,,,,,,,,,362.27,75.5,57,24,220000,110.0,,,
56,223900,199.480816,167.606231,-115.870063,113.3889,113.3951,4759.0894,8671.7212,2.1138,0.3412,373.51,77.9,47,22,224000,112.5,0.490856,0.422032,0.034412
57,227900,196.124280,166.695614,-116.747484,114.2326,114.2355,5460.6247,8528.3106,1.8572,0.3183,361.34,75.2,55,32,228000,114.9,0.486873,0.420391,0.033241
58,231900,192.931155,169.794624,-117.492263,115.0388,115.0373,7080.4328,8827.3030,2.0043,0.3428,357.82,74.6,49,31,232000,117.4,0.425300,0.367537,0.028881
