epoch,global_step,device,epoch_wall_s,steps_per_sec,updates_per_sec,env_step_total_s,env_step_mean_ms,buffer_sample_total_s,buffer_sample_mean_ms,update_total_s,update_mean_ms,gpu_mem_allocated_mb,gpu_mem_reserved_mb
1,3999,GPU (NVIDIA GeForce RTX 3080),0.45,8921.5,0.0,0.234,0.059,0.000,0.000,0.000,0.000,1.0,2.0
1,3900,GPU (NVIDIA GeForce RTX 3080),0.16,25644.3,0.0,0.075,1.865,0.000,0.000,0.000,0.000,1.5,2.0
2,7900,GPU (NVIDIA GeForce RTX 3080),0.19,20799.0,0.0,0.073,1.835,0.000,0.000,0.000,0.000,10.7,24.0
3,11900,GPU (NVIDIA GeForce RTX 3080),0.32,12565.9,157.1,0.067,1.664,0.007,0.145,0.225,4.502,21.2,32.0
4,15900,GPU (NVIDIA GeForce RTX 3080),0.24,16971.6,212.1,0.068,1.699,0.007,0.137,0.104,2.088,21.2,32.0
5,19900,GPU (NVIDIA GeForce RTX 3080),0.09,45972.1,0.0,0.068,1.692,0.000,0.000,0.000,0.000,21.2,32.0
6,23900,GPU (NVIDIA GeForce RTX 3080),0.20,19658.5,245.7,0.071,1.779,0.007,0.145,0.105,2.100,21.2,32.0
7,27900,GPU (NVIDIA GeForce RTX 3080),0.21,19109.9,238.9,0.074,1.840,0.008,0.158,0.106,2.129,21.2,32.0
8,31900,GPU (NVIDIA GeForce RTX 3080),0.20,20167.4,252.1,0.067,1.675,0.007,0.142,0.105,2.090,21.2,32.0
9,35900,GPU (NVIDIA GeForce RTX 3080),0.20,20084.0,251.1,0.067,1.685,0.008,0.157,0.105,2.108,21.2,32.0
10,39900,GPU (NVIDIA GeForce RTX 3080),0.09,44032.5,0.0,0.073,1.833,0.000,0.000,0.000,0.000,21.2,32.0
11,43900,GPU (NVIDIA GeForce RTX 3080),0.20,19880.6,248.5,0.067,1.670,0.008,0.163,0.106,2.124,21.2,32.0
12,47900,GPU (NVIDIA GeForce RTX 3080),0.21,18668.8,233.4,0.072,1.803,0.008,0.158,0.115,2.299,21.2,32.0
13,51900,GPU (NVIDIA GeForce RTX 3080),0.20,20120.7,251.5,0.070,1.744,0.008,0.155,0.104,2.074,21.2,32.0
14,55900,GPU (NVIDIA GeForce RTX 3080),0.20,19678.4,246.0,0.072,1.806,0.008,0.158,0.104,2.085,21.2,32.0
15,59900,GPU (NVIDIA GeForce RTX 3080),0.08,49130.5,0.0,0.064,1.609,0.000,0.000,0.000,0.000,21.2,32.0
16,63900,GPU (NVIDIA GeForce RTX 3080),0.21,19291.8,241.1,0.066,1.651,0.008,0.161,0.115,2.309,21.2,32.0
17,67900,GPU (NVIDIA GeForce RTX 3080),0.20,20402.4,255.0,0.067,1.682,0.008,0.156,0.104,2.080,21.2,32.0
18,71900,GPU (NVIDIA GeForce RTX 3080),0.20,19676.4,246.0,0.071,1.779,0.009,0.182,0.105,2.102,21.2,32.0
19,75900,GPU (NVIDIA GeForce RTX 3080),0.20,20256.4,253.2,0.068,1.689,0.009,0.172,0.104,2.078,21.2,32.0
20,79900,GPU (NVIDIA GeForce RTX 3080),0.08,47983.7,0.0,0.066,1.652,0.000,0.000,0.000,0.000,21.2,32.0
21,83900,GPU (NVIDIA GeForce RTX 3080),0.20,19773.4,247.2,0.067,1.687,0.009,0.179,0.106,2.121,21.2,32.0
22,87900,GPU (NVIDIA GeForce RTX 3080),0.20,19977.2,249.7,0.070,1.746,0.009,0.172,0.104,2.085,21.2,32.0
23,91900,GPU (NVIDIA GeForce RTX 3080),0.20,19724.8,246.6,0.071,1.777,0.009,0.172,0.105,2.099,21.2,32.0
24,95900,GPU (NVIDIA GeForce RTX 3080),0.20,19607.5,245.1,0.071,1.787,0.009,0.183,0.106,2.127,21.2,32.0
25,99900,GPU (NVIDIA GeForce RTX 3080),0.09,46995.3,0.0,0.068,1.704,0.000,0.000,0.000,0.000,21.2,32.0
26,103900,GPU (NVIDIA GeForce RTX 3080),0.20,20499.7,256.2,0.065,1.625,0.009,0.173,0.103,2.069,21.2,32.0
27,107900,GPU (NVIDIA GeForce RTX 3080),0.20,20054.8,250.7,0.067,1.686,0.009,0.180,0.106,2.128,21.2,32.0
28,111900,GPU (NVIDIA GeForce RTX 3080),0.20,20192.0,252.4,0.067,1.680,0.009,0.176,0.106,2.123,21.2,32.0
29,115900,GPU (NVIDIA GeForce RTX 3080),0.20,20488.2,256.1,0.066,1.660,0.009,0.173,0.104,2.078,21.2,32.0
30,119900,GPU (NVIDIA GeForce RTX 3080),0.09,44354.0,0.0,0.072,1.792,0.000,0.000,0.000,0.000,21.2,32.0
31,123900,GPU (NVIDIA GeForce RTX 3080),0.21,18852.6,235.7,0.078,1.959,0.009,0.174,0.105,2.094,21.2,32.0
32,127900,GPU (NVIDIA GeForce RTX 3080),0.24,16327.8,204.1,0.068,1.703,0.009,0.176,0.115,2.294,21.2,32.0
33,131900,GPU (NVIDIA GeForce RTX 3080),0.20,20308.1,253.9,0.068,1.699,0.009,0.173,0.103,2.069,21.2,32.0
34,135900,GPU (NVIDIA GeForce RTX 3080),0.20,19527.1,244.1,0.072,1.809,0.009,0.189,0.105,2.099,21.2,32.0
35,139900,GPU (NVIDIA GeForce RTX 3080),0.09,45838.2,0.0,0.070,1.742,0.000,0.000,0.000,0.000,21.2,32.0
36,143900,GPU (NVIDIA GeForce RTX 3080),0.20,19913.9,248.9,0.067,1.674,0.010,0.200,0.107,2.149,21.2,32.0
37,147900,GPU (NVIDIA GeForce RTX 3080),0.20,19646.3,245.6,0.070,1.754,0.009,0.189,0.106,2.111,21.2,32.0
38,151900,GPU (NVIDIA GeForce RTX 3080),0.20,20256.1,253.2,0.066,1.662,0.009,0.187,0.104,2.090,21.2,32.0
39,155900,GPU (NVIDIA GeForce RTX 3080),0.20,20277.3,253.5,0.066,1.644,0.009,0.187,0.105,2.097,21.2,32.0
40,159900,GPU (NVIDIA GeForce RTX 3080),0.08,48156.1,0.0,0.066,1.640,0.000,0.000,0.000,0.000,21.2,32.0
41,163900,GPU (NVIDIA GeForce RTX 3080),0.21,19499.3,243.7,0.072,1.796,0.009,0.188,0.104,2.081,21.2,32.0
42,167900,GPU (NVIDIA GeForce RTX 3080),0.20,19640.4,245.5,0.070,1.743,0.010,0.190,0.106,2.121,21.2,32.0
43,171900,GPU (NVIDIA GeForce RTX 3080),0.20,19837.2,248.0,0.069,1.732,0.010,0.191,0.106,2.121,21.2,32.0
44,175900,GPU (NVIDIA GeForce RTX 3080),0.21,19155.7,239.4,0.075,1.880,0.010,0.192,0.106,2.114,21.2,32.0
45,179900,GPU (NVIDIA GeForce RTX 3080),0.10,41913.6,0.0,0.076,1.902,0.000,0.000,0.000,0.000,21.2,32.0
46,183900,GPU (NVIDIA GeForce RTX 3080),0.21,19286.6,241.1,0.073,1.824,0.010,0.195,0.107,2.133,21.2,32.0
47,187900,GPU (NVIDIA GeForce RTX 3080),0.21,19165.5,239.6,0.071,1.778,0.010,0.207,0.109,2.183,21.2,32.0
48,191900,GPU (NVIDIA GeForce RTX 3080),0.21,19106.0,238.8,0.076,1.900,0.010,0.193,0.106,2.111,21.2,32.0
49,195900,GPU (NVIDIA GeForce RTX 3080),0.22,18160.2,227.0,0.086,2.151,0.009,0.190,0.104,2.084,21.2,32.0
50,199900,GPU (NVIDIA GeForce RTX 3080),0.10,40652.3,0.0,0.079,1.980,0.000,0.000,0.000,0.000,21.2,32.0
51,203900,GPU (NVIDIA GeForce RTX 3080),0.21,18790.0,234.9,0.068,1.707,0.010,0.194,0.116,2.320,21.2,32.0
52,207900,GPU (NVIDIA GeForce RTX 3080),0.21,19297.7,241.2,0.074,1.838,0.010,0.194,0.105,2.104,21.2,32.0
53,211900,GPU (NVIDIA GeForce RTX 3080),0.20,20101.6,251.3,0.065,1.618,0.010,0.196,0.108,2.157,21.2,32.0
54,215900,GPU (NVIDIA GeForce RTX 3080),0.21,19169.6,239.6,0.075,1.880,0.010,0.191,0.105,2.108,21.2,32.0
55,219900,GPU (NVIDIA GeForce RTX 3080),0.09,45599.0,0.0,0.070,1.760,0.000,0.000,0.000,0.000,21.2,32.0
56,223900,GPU (NVIDIA GeForce RTX 3080),0.20,19541.6,244.3,0.070,1.754,0.010,0.200,0.106,2.123,21.2,32.0
57,227900,GPU (NVIDIA GeForce RTX 3080),0.20,20150.0,251.9,0.067,1.672,0.009,0.189,0.105,2.099,21.2,32.0
58,231900,GPU (NVIDIA GeForce RTX 3080),0.20,19895.9,248.7,0.066,1.656,0.010,0.201,0.107,2.150,21.2,32.0
59,235900,GPU (NVIDIA GeForce RTX 3080),0.25,16243.5,203.0,0.073,1.826,0.010,0.194,0.107,2.140,21.2,32.0
60,239900,GPU (NVIDIA GeForce RTX 3080),0.08,48995.4,0.0,0.065,1.635,0.000,0.000,0.000,0.000,21.2,32.0
61,243900,GPU (NVIDIA GeForce RTX 3080),0.20,19851.0,248.1,0.066,1.654,0.010,0.195,0.106,2.110,21.2,32.0
62,247900,GPU (NVIDIA GeForce RTX 3080),0.20,20268.1,253.4,0.066,1.659,0.009,0.189,0.105,2.090,21.2,32.0
63,251900,GPU (NVIDIA GeForce RTX 3080),0.21,19246.0,240.6,0.073,1.837,0.010,0.196,0.106,2.111,21.2,32.0
64,255900,GPU (NVIDIA GeForce RTX 3080),0.21,19432.7,242.9,0.070,1.760,0.010,0.196,0.108,2.157,21.2,32.0
65,259900,GPU (NVIDIA GeForce RTX 3080),0.08,48201.1,0.0,0.065,1.621,0.000,0.000,0.000,0.000,21.2,32.0
66,263900,GPU (NVIDIA GeForce RTX 3080),0.20,20062.2,250.8,0.066,1.652,0.010,0.191,0.106,2.124,21.2,32.0
67,267900,GPU (NVIDIA GeForce RTX 3080),0.20,20152.9,251.9,0.066,1.661,0.010,0.200,0.105,2.106,21.2,32.0
68,271900,GPU (NVIDIA GeForce RTX 3080),0.20,20033.3,250.4,0.067,1.671,0.010,0.199,0.105,2.092,21.2,32.0
69,275900,GPU (NVIDIA GeForce RTX 3080),0.21,19232.1,240.4,0.066,1.652,0.011,0.216,0.115,2.292,21.2,32.0
70,279900,GPU (NVIDIA GeForce RTX 3080),0.08,48573.7,0.0,0.065,1.621,0.000,0.000,0.000,0.000,21.2,32.0
71,283900,GPU (NVIDIA GeForce RTX 3080),0.20,20064.0,250.8,0.066,1.643,0.010,0.199,0.105,2.091,21.2,32.0
72,287900,GPU (NVIDIA GeForce RTX 3080),0.21,19272.1,240.9,0.073,1.825,0.010,0.201,0.106,2.128,21.2,32.0
73,291900,GPU (NVIDIA GeForce RTX 3080),0.22,18196.7,227.5,0.075,1.869,0.010,0.202,0.116,2.317,21.2,32.0
74,295900,GPU (NVIDIA GeForce RTX 3080),0.21,18881.2,236.0,0.069,1.736,0.010,0.200,0.115,2.308,21.2,32.0
75,299900,GPU (NVIDIA GeForce RTX 3080),0.09,45060.6,0.0,0.070,1.741,0.000,0.000,0.000,0.000,21.2,32.0
76,303900,GPU (NVIDIA GeForce RTX 3080),0.20,19650.6,245.6,0.070,1.762,0.010,0.204,0.106,2.118,21.2,32.0
77,307900,GPU (NVIDIA GeForce RTX 3080),0.20,19917.5,249.0,0.066,1.643,0.010,0.206,0.106,2.126,21.2,32.0
78,311900,GPU (NVIDIA GeForce RTX 3080),0.20,19994.8,249.9,0.068,1.695,0.010,0.205,0.106,2.118,21.2,32.0
79,315900,GPU (NVIDIA GeForce RTX 3080),0.21,19107.1,238.8,0.075,1.877,0.010,0.208,0.105,2.102,21.2,32.0
80,319900,GPU (NVIDIA GeForce RTX 3080),0.09,44427.4,0.0,0.073,1.813,0.000,0.000,0.000,0.000,21.2,32.0
81,323900,GPU (NVIDIA GeForce RTX 3080),0.21,18774.0,234.7,0.076,1.896,0.011,0.212,0.107,2.132,21.2,32.0
82,327900,GPU (NVIDIA GeForce RTX 3080),0.20,19979.6,249.7,0.068,1.712,0.010,0.198,0.104,2.084,21.2,32.0
83,331900,GPU (NVIDIA GeForce RTX 3080),0.21,19491.7,243.6,0.072,1.809,0.010,0.202,0.105,2.104,21.2,32.0
