epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s
40,159900,,,,,,,278.12,125.1,24,10,160000,58.4
41,163900,85.299647,-147.583114,145.3124,274.9484,2.2069,0.2632,349.55,157.6,25,12,164000,60.4
42,167900,90.982350,-152.165860,149.8766,278.3294,2.2528,0.2476,355.54,165.4,27,19,168000,62.2
43,171900,99.329585,-156.318081,154.0135,298.7174,2.2875,0.2344,362.33,164.2,22,12,172000,64.0
44,175900,106.077944,-160.599934,158.2339,308.2998,2.5611,0.2551,359.36,164.2,26,10,176000,65.9
45,179900,,,,,,,347.94,154.9,31,18,180000,66.1
46,183900,113.680152,-164.414471,162.1125,309.5925,2.3933,0.3065,336.01,151.3,21,11,184000,67.8
47,187900,117.262963,-168.322660,166.0138,337.9367,2.3933,0.2863,346.48,158.2,28,15,188000,69.6
48,191900,120.501485,-172.002312,169.6991,335.4499,2.6099,0.3063,336.48,150.0,31,16,192000,71.4
49,195900,128.135566,-175.368767,173.0443,366.4067,2.5531,0.2945,313.19,136.9,40,17,196000,73.4
50,199900,,,,,,,307.52,132.9,21,15,200000,73.5
51,203900,134.121468,-178.814874,176.5525,363.8346,2.6733,0.3185,340.53,132.2,28,18,204000,75.4
52,207900,136.560036,-182.104926,179.8299,376.0301,2.7356,0.3402,360.78,135.2,42,17,208000,77.3
53,211900,140.932651,-185.447305,183.1678,391.9076,2.7082,0.3271,376.42,136.2,19,13,212000,79.2
54,215900,147.015058,-188.710162,186.4462,387.2576,2.7413,0.3220,368.31,132.2,24,11,216000,81.3
55,219900,,,,,,,380.29,134.8,35,15,220000,81.5
56,223900,149.724327,-191.887709,189.6074,410.8797,2.7201,0.3678,371.11,132.5,32,12,224000,83.6
57,227900,153.986333,-195.327243,192.9403,408.4983,2.8407,0.4110,347.55,129.2,30,15,228000,85.6
58,231900,163.485804,-198.972574,196.5899,447.5055,2.9295,0.3844,361.78,130.8,28,12,232000,87.5
59,235900,167.989831,-202.511730,200.0500,392.8510,2.9260,0.3655,339.91,128.8,42,23,236000,89.4
60,239900,,,,,,,355.71,130.0,26,11,240000,89.6
61,243900,175.199899,-206.004504,203.5614,458.3963,3.0515,0.4352,321.84,120.9,30,13,244000,91.6
62,247900,182.409989,-209.306874,206.8644,446.7906,3.1029,0.4063,337.63,125.3,35,13,248000,93.5
63,251900,186.962041,-212.450185,210.0678,459.3244,3.1638,0.4058,360.27,132.6,24,15,252000,95.4
64,255900,190.778214,-215.403325,213.0053,443.6051,3.3663,0.4595,350.63,133.0,32,14,256000,97.2
65,259900,,,,,,,346.01,131.7,35,13,260000,97.4
66,263900,198.222012,-218.288820,215.8601,470.2890,3.2960,0.4581,344.06,131.5,27,13,264000,99.1
67,267900,202.116749,-221.226773,218.8232,507.9529,3.2667,0.4512,340.47,129.9,31,17,268000,101.0
68,271900,206.909223,-223.755990,221.3630,500.0651,3.3836,0.4507,340.53,129.4,32,20,272000,102.7
69,275900,206.103528,-226.434636,224.0467,480.6320,3.4075,0.4448,381.36,132.5,30,15,276000,104.4
70,279900,,,,,,,372.96,133.7,31,14,280000,104.6
71,283900,214.314568,-228.882551,226.4651,515.6644,3.4783,0.5028,355.17,130.3,36,22,284000,106.4
72,287900,220.094780,-231.447128,229.0347,523.1290,3.5937,0.5123,334.40,126.9,28,14,288000,108.1
73,291900,228.746345,-233.882320,231.4755,526.9265,3.4630,0.4734,346.73,126.5,23,11,292000,109.9
74,295900,236.762989,-236.106615,233.7044,530.4874,3.5930,0.4926,382.51,133.6,24,10,296000,111.7
75,299900,,,,,,,377.83,136.1,48,26,300000,111.8
76,303900,233.875894,-238.222117,235.8868,520.3156,3.7229,0.5107,367.94,134.0,21,8,304000,113.6
77,307900,233.249280,-240.282503,237.9689,571.9005,3.6792,0.5379,343.75,132.5,22,9,308000,115.3
78,311900,235.911231,-242.454516,240.0795,566.0295,3.6648,0.5322,337.83,144.9,24,13,312000,117.1
79,315900,239.002423,-244.167687,241.8986,554.7561,3.6943,0.5066,329.87,154.2,38,17,316000,118.8
80,319900,,,,,,,319.01,141.9,30,18,320000,119.0
81,323900,247.113799,-245.912864,243.6760,584.4762,3.6924,0.5342,325.61,135.7,23,15,324000,120.8
82,327900,254.580763,-247.377727,245.1732,566.2261,3.6966,0.5455,341.92,132.8,34,19,328000,122.7
83,331900,252.502766,-248.755721,246.5793,549.2033,3.7130,0.5368,355.14,132.2,28,13,332000,124.5
84,335900,254.068753,-250.310084,248.0725,568.3278,3.7298,0.5663,397.27,138.2,27,11,336000,126.3
85,339900,,,,,,,353.53,136.5,28,13,340000,126.4
86,343900,262.041367,-251.676716,249.4524,545.1802,3.9055,0.5575,323.87,134.9,35,14,344000,128.3
87,347900,264.406533,-253.071147,250.8996,570.1732,3.7196,0.6768,354.94,140.0,24,11,348000,130.0
88,351900,263.094017,-254.491668,252.2669,598.3741,3.7928,0.6461,322.29,143.8,13,4,352000,131.8
89,355900,272.187429,-255.685829,253.4780,595.2239,3.9919,0.6803,308.80,136.7,36,21,356000,133.7
90,359900,,,,,,,343.00,149.5,30,18,360000,133.9
91,363900,272.717774,-257.037855,254.8029,594.7782,4.0510,0.6452,419.56,178.0,28,16,364000,135.6
92,367900,273.048140,-258.256210,256.0986,575.9791,4.0958,0.6330,308.55,133.8,35,17,368000,137.6
93,371900,279.734428,-259.200223,257.0652,591.8710,4.0265,0.6127,315.88,134.7,28,14,372000,139.5
94,375900,280.031394,-260.378098,258.1998,612.9981,4.1751,0.6431,321.63,131.2,23,11,376000,141.3
95,379900,,,,,,,374.89,138.8,32,19,380000,141.5
96,383900,290.931195,-261.275924,259.0899,603.8955,4.1029,0.5993,383.88,139.6,29,13,384000,143.3
97,387900,286.566307,-262.467758,260.3003,594.7084,4.1718,0.6158,383.57,141.7,31,11,388000,145.0
98,391900,293.543090,-263.564151,261.4242,611.8738,4.1452,0.6213,370.19,136.9,25,10,392000,146.7
99,395900,302.895007,-264.366941,262.2283,599.5480,4.1837,0.6802,364.90,136.9,34,15,396000,148.4
100,399900,,,,,,,384.94,140.7,14,9,400000,148.6
