epoch,global_step,device,epoch_wall_s,steps_per_sec,updates_per_sec,env_step_total_s,env_step_mean_ms,buffer_sample_total_s,buffer_sample_mean_ms,update_total_s,update_mean_ms,gpu_mem_allocated_mb,gpu_mem_reserved_mb
1,3900,GPU (NVIDIA GeForce RTX 3080),0.15,27454.7,0.0,0.073,1.814,0.000,0.000,0.000,0.000,1.5,2.0
2,7900,GPU (NVIDIA GeForce RTX 3080),0.18,22015.3,0.0,0.069,1.723,0.000,0.000,0.000,0.000,10.7,24.0
3,11900,GPU (NVIDIA GeForce RTX 3080),0.34,11911.0,148.9,0.080,1.989,0.007,0.142,0.222,4.450,21.2,32.0
4,15900,GPU (NVIDIA GeForce RTX 3080),0.22,18253.5,228.2,0.081,2.021,0.007,0.137,0.104,2.073,21.2,32.0
5,19900,GPU (NVIDIA GeForce RTX 3080),0.11,37746.3,0.0,0.078,1.962,0.000,0.000,0.000,0.000,21.2,32.0
6,23900,GPU (NVIDIA GeForce RTX 3080),0.22,17982.8,224.8,0.083,2.076,0.007,0.144,0.103,2.053,21.2,32.0
7,27900,GPU (NVIDIA GeForce RTX 3080),0.22,18207.9,227.6,0.080,2.009,0.007,0.148,0.103,2.067,21.2,32.0
8,31900,GPU (NVIDIA GeForce RTX 3080),0.21,18659.1,233.2,0.077,1.926,0.007,0.144,0.103,2.069,21.2,32.0
9,35900,GPU (NVIDIA GeForce RTX 3080),0.22,18125.0,226.6,0.080,2.007,0.008,0.160,0.104,2.082,21.2,32.0
10,39900,GPU (NVIDIA GeForce RTX 3080),0.11,35475.3,0.0,0.083,2.076,0.000,0.000,0.000,0.000,21.2,32.0
11,43900,GPU (NVIDIA GeForce RTX 3080),0.23,17742.1,221.8,0.081,2.013,0.008,0.160,0.105,2.109,21.2,32.0
12,47900,GPU (NVIDIA GeForce RTX 3080),0.23,17533.6,219.2,0.087,2.183,0.008,0.155,0.103,2.064,21.2,32.0
13,51900,GPU (NVIDIA GeForce RTX 3080),0.22,18449.8,230.6,0.079,1.977,0.008,0.157,0.103,2.067,21.2,32.0
14,55900,GPU (NVIDIA GeForce RTX 3080),0.23,17693.7,221.2,0.084,2.089,0.008,0.162,0.106,2.116,21.2,32.0
15,59900,GPU (NVIDIA GeForce RTX 3080),0.11,36294.5,0.0,0.083,2.083,0.000,0.000,0.000,0.000,21.2,32.0
16,63900,GPU (NVIDIA GeForce RTX 3080),0.21,18963.9,237.0,0.075,1.886,0.008,0.157,0.103,2.057,21.2,32.0
17,67900,GPU (NVIDIA GeForce RTX 3080),0.22,18014.2,225.2,0.085,2.127,0.008,0.156,0.103,2.062,21.2,32.0
18,71900,GPU (NVIDIA GeForce RTX 3080),0.22,18323.6,229.0,0.082,2.061,0.008,0.169,0.103,2.063,21.2,32.0
19,75900,GPU (NVIDIA GeForce RTX 3080),0.21,18659.2,233.2,0.072,1.809,0.009,0.190,0.112,2.235,21.2,32.0
20,79900,GPU (NVIDIA GeForce RTX 3080),0.09,46076.1,0.0,0.068,1.697,0.000,0.000,0.000,0.000,21.2,32.0
21,83900,GPU (NVIDIA GeForce RTX 3080),0.20,19735.4,246.7,0.067,1.683,0.009,0.173,0.105,2.096,21.2,32.0
22,87900,GPU (NVIDIA GeForce RTX 3080),0.21,19382.0,242.3,0.073,1.821,0.009,0.182,0.105,2.100,21.2,32.0
23,91900,GPU (NVIDIA GeForce RTX 3080),0.20,19519.2,244.0,0.073,1.833,0.009,0.171,0.104,2.079,21.2,32.0
24,95900,GPU (NVIDIA GeForce RTX 3080),0.20,20187.6,252.3,0.067,1.676,0.009,0.173,0.104,2.078,21.2,32.0
25,99900,GPU (NVIDIA GeForce RTX 3080),0.10,40964.2,0.0,0.077,1.937,0.000,0.000,0.000,0.000,21.2,32.0
26,103900,GPU (NVIDIA GeForce RTX 3080),0.24,16815.1,210.2,0.073,1.821,0.009,0.171,0.103,2.060,21.2,32.0
27,107900,GPU (NVIDIA GeForce RTX 3080),0.20,20030.4,250.4,0.068,1.704,0.009,0.175,0.105,2.094,21.2,32.0
28,111900,GPU (NVIDIA GeForce RTX 3080),0.20,19562.2,244.5,0.073,1.820,0.008,0.170,0.104,2.073,21.2,32.0
29,115900,GPU (NVIDIA GeForce RTX 3080),0.20,19566.6,244.6,0.072,1.806,0.009,0.175,0.104,2.078,21.2,32.0
30,119900,GPU (NVIDIA GeForce RTX 3080),0.10,42059.1,0.0,0.074,1.861,0.000,0.000,0.000,0.000,21.2,32.0
31,123900,GPU (NVIDIA GeForce RTX 3080),0.21,18738.4,234.2,0.073,1.834,0.009,0.186,0.109,2.175,21.2,32.0
32,127900,GPU (NVIDIA GeForce RTX 3080),0.21,19421.0,242.8,0.073,1.833,0.009,0.176,0.105,2.092,21.2,32.0
33,131900,GPU (NVIDIA GeForce RTX 3080),0.21,19464.5,243.3,0.073,1.826,0.009,0.181,0.105,2.107,21.2,32.0
34,135900,GPU (NVIDIA GeForce RTX 3080),0.20,19768.4,247.1,0.072,1.790,0.009,0.183,0.104,2.072,21.2,32.0
35,139900,GPU (NVIDIA GeForce RTX 3080),0.08,48472.4,0.0,0.065,1.628,0.000,0.000,0.000,0.000,21.2,32.0
36,143900,GPU (NVIDIA GeForce RTX 3080),0.21,19175.8,239.7,0.066,1.660,0.010,0.192,0.116,2.311,21.2,32.0
37,147900,GPU (NVIDIA GeForce RTX 3080),0.21,19199.2,240.0,0.067,1.666,0.009,0.187,0.115,2.305,21.2,32.0
38,151900,GPU (NVIDIA GeForce RTX 3080),0.21,18957.9,237.0,0.074,1.845,0.010,0.194,0.109,2.183,21.2,32.0
39,155900,GPU (NVIDIA GeForce RTX 3080),0.21,19296.6,241.2,0.075,1.864,0.009,0.189,0.105,2.105,21.2,32.0
40,159900,GPU (NVIDIA GeForce RTX 3080),0.09,45055.7,0.0,0.071,1.777,0.000,0.000,0.000,0.000,21.2,32.0
41,163900,GPU (NVIDIA GeForce RTX 3080),0.21,18801.3,235.0,0.078,1.953,0.009,0.187,0.104,2.078,21.2,32.0
42,167900,GPU (NVIDIA GeForce RTX 3080),0.21,18928.9,236.6,0.077,1.917,0.010,0.198,0.107,2.135,21.2,32.0
43,171900,GPU (NVIDIA GeForce RTX 3080),0.20,20184.8,252.3,0.066,1.661,0.009,0.190,0.105,2.103,21.2,32.0
44,175900,GPU (NVIDIA GeForce RTX 3080),0.21,19486.3,243.6,0.069,1.721,0.010,0.190,0.110,2.205,21.2,32.0
45,179900,GPU (NVIDIA GeForce RTX 3080),0.09,46131.7,0.0,0.070,1.748,0.000,0.000,0.000,0.000,21.2,32.0
46,183900,GPU (NVIDIA GeForce RTX 3080),0.20,20218.4,252.7,0.067,1.664,0.009,0.187,0.105,2.092,21.2,32.0
47,187900,GPU (NVIDIA GeForce RTX 3080),0.20,19841.2,248.0,0.071,1.776,0.009,0.190,0.103,2.069,21.2,32.0
48,191900,GPU (NVIDIA GeForce RTX 3080),0.20,19755.1,246.9,0.073,1.818,0.009,0.187,0.103,2.060,21.2,32.0
49,195900,GPU (NVIDIA GeForce RTX 3080),0.20,19670.4,245.9,0.072,1.810,0.009,0.189,0.104,2.072,21.2,32.0
50,199900,GPU (NVIDIA GeForce RTX 3080),0.08,48957.9,0.0,0.066,1.645,0.000,0.000,0.000,0.000,21.2,32.0
