epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s,det_loss,det_dist_loss,det_alpha_loss
1,3999,,,,,,,,,,-53.61,176.1,18,3,4000,1.0,,,
2,7999,0.337079,0.328995,0.194640,1.1281,1.1289,2.8323,2.8284,0.4082,0.0382,23.15,313.3,15,2,8000,13.6,,,
3,11999,0.444523,0.440719,-0.423982,1.6911,1.6913,3.1125,3.2160,0.7372,0.0775,63.01,328.7,10,4,12000,30.0,,,
4,15999,0.425055,0.420792,-1.599172,1.8422,1.8421,2.8256,2.9758,1.0284,0.1238,32.37,247.4,18,6,16000,46.5,,,
5,19999,0.478313,0.472264,-3.261184,3.0518,3.0519,3.1132,3.2626,1.2905,0.2265,9.51,329.0,13,2,20000,63.0,,,
6,23999,0.545351,0.540985,-5.015080,4.3863,4.3867,3.4164,3.5741,1.5117,0.2576,8.72,136.6,29,10,24000,79.5,,,
7,27999,0.639660,0.632847,-6.378022,5.5139,5.5143,3.8915,4.0224,1.7515,0.2932,27.23,177.4,18,5,28000,96.0,,,
8,31999,0.724858,0.724253,-7.162072,6.2085,6.2083,4.3689,4.5825,1.9726,0.5749,73.56,364.5,13,5,32000,112.5,,,
9,35999,0.807223,0.800394,-6.658888,5.7884,5.7885,4.5301,4.7673,2.0627,0.7177,37.09,232.4,18,3,36000,128.9,,,
10,39999,0.935151,0.923862,-6.190495,5.1908,5.1905,5.0683,5.2562,2.3043,0.8637,25.50,142.2,26,10,40000,145.3,,,
11,43999,0.982642,0.974228,-6.130285,5.0048,5.0048,5.3347,5.5585,2.4725,0.9907,67.37,299.4,12,1,44000,161.9,,,
12,47999,1.122679,1.112711,-5.952270,4.8275,4.8277,5.9387,6.1470,2.6401,1.0707,10.68,136.4,34,4,48000,241.6,0.055598,0.009339,0.045650
13,51999,1.255645,1.241474,-5.084064,4.0767,4.0769,6.4660,6.6000,2.8169,1.2921,36.92,171.7,20,4,52000,373.3,0.000541,0.000204,0.000222
14,55999,1.161724,1.152476,-4.786790,3.7724,3.7727,6.4003,6.4552,2.8058,1.2937,65.19,210.2,21,6,56000,505.5,0.000493,0.000360,0.000027
15,59999,1.101498,1.098008,-5.041631,4.0027,4.0027,6.5468,6.6706,2.8045,1.3081,114.18,339.2,10,3,60000,637.8,0.000096,0.000002,0.000000
16,63999,1.067152,1.073547,-5.976838,4.9845,4.9843,6.9457,7.1242,2.7753,1.3154,105.86,281.6,17,3,64000,769.9,0.000481,0.000371,0.000013
17,67999,1.236182,1.232936,-6.398840,5.5139,5.5133,8.2583,8.1831,2.8502,1.3568,24.18,117.4,29,4,68000,902.0,0.000302,0.000192,0.000016
18,71999,1.354164,1.357388,-6.882688,5.9281,5.9279,9.5333,9.7461,3.0378,1.4452,216.76,531.4,8,3,72000,1034.1,0.000388,0.000280,0.000017
19,75999,1.465468,1.463784,-7.356076,6.3673,6.3671,10.4150,10.5259,3.1302,1.4893,47.69,214.6,20,5,76000,1166.4,0.000495,0.000359,0.000030
20,79999,1.546130,1.541162,-7.622519,6.6369,6.6362,11.3347,11.4049,3.2538,1.5361,63.67,266.3,14,2,80000,1298.7,0.000332,0.000216,0.000018
21,83999,1.628005,1.626127,-7.768068,6.7521,6.7516,11.8611,11.9484,3.3934,1.5509,107.27,288.0,12,3,84000,1431.1,0.000474,0.000346,0.000027
22,87999,1.646755,1.658588,-8.067568,7.0430,7.0427,12.5591,12.5158,3.4584,1.5913,46.79,132.1,37,12,88000,1563.6,0.000909,0.000726,0.000063
23,91999,1.712336,1.727857,-8.402664,7.4114,7.4114,13.1084,13.3524,3.4795,1.6116,88.52,231.4,17,2,92000,1695.9,0.000253,0.000140,0.000014
24,95999,1.975943,1.972306,-8.443156,7.4727,7.4720,15.1245,14.9978,3.6981,1.6761,65.12,226.6,18,6,96000,1828.1,0.000377,0.000250,0.000025
25,99999,2.088465,2.090087,-8.398789,7.3993,7.3987,15.9627,16.0275,3.8683,1.7384,47.27,161.4,19,8,100000,1960.4,0.000869,0.000677,0.000059
26,103999,2.132486,2.122582,-8.385158,7.3964,7.3958,16.5411,16.2661,3.9246,1.7693,107.68,265.6,18,7,104000,2092.7,0.000437,0.000298,0.000029
27,107999,2.229633,2.203273,-8.490286,7.5011,7.5005,17.9914,17.2882,3.9575,1.7691,50.32,159.5,26,7,108000,2225.0,0.000374,0.000241,0.000023
28,111999,2.291536,2.267106,-8.616552,7.6435,7.6439,17.7831,17.7715,3.9893,1.8049,48.68,124.6,27,7,112000,2357.3,0.000440,0.000303,0.000028
29,115999,2.414602,2.375272,-8.703709,7.7319,7.7319,19.2009,18.4716,4.0453,1.8282,46.22,129.5,36,15,116000,2489.8,0.000547,0.000394,0.000039
30,119999,2.517733,2.494247,-8.755364,7.7734,7.7733,20.0894,19.6057,4.1496,1.8871,110.32,250.3,14,3,120000,2622.4,0.000473,0.000325,0.000031
