epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s,det_loss,det_dist_loss,det_alpha_loss
1,3999,,,,,,,,,,-55.28,132.8,30,5,4000,1.0,,,
2,7999,0.290017,0.292173,-2.456781,1.4809,1.4817,2.7960,2.9531,0.4660,0.0425,41.48,465.9,8,2,8000,14.2,,,
3,11999,0.556006,0.555032,-7.276193,6.0900,6.0902,4.7472,4.7469,1.0173,0.2396,2.43,225.8,18,3,12000,30.9,,,
4,15999,0.659814,0.649706,-5.957093,5.2136,5.2135,4.5600,4.6005,1.3287,0.4180,4.61,263.3,15,3,16000,47.7,,,
5,19999,0.704509,0.701031,-5.558719,4.5756,4.5754,4.4862,4.4942,1.6380,0.6096,43.86,356.2,12,2,20000,64.3,,,
6,23999,0.789270,0.796885,-6.164909,5.0731,5.0732,4.9769,5.0571,1.9325,0.7961,45.83,296.0,13,3,24000,81.0,,,
7,27999,1.022543,1.031332,-6.354185,5.1844,5.1840,5.9985,6.0342,2.3006,1.0171,22.15,194.4,21,8,28000,97.8,,,
8,31999,1.120225,1.131421,-6.459326,5.1851,5.1839,6.4101,6.5665,2.6139,1.1634,25.73,193.8,20,5,32000,118.2,0.233346,0.078355,0.149140
9,35999,1.075014,1.092887,-6.302126,5.0146,5.0132,6.2377,6.3582,2.7183,1.2240,103.16,521.9,8,1,36000,163.3,0.021303,0.000335,0.020502
10,39999,1.079393,1.092753,-6.656932,5.4266,5.4255,6.4521,6.5821,2.6840,1.2405,21.45,179.5,17,3,40000,208.3,0.001221,0.000899,0.000131
11,43999,1.073690,1.089478,-7.184235,6.0146,6.0141,6.7999,6.6666,2.7208,1.2596,116.13,377.9,13,2,44000,253.4,0.000713,0.000498,0.000059
12,47999,1.111195,1.135948,-7.896399,6.7418,6.7412,7.3874,7.2331,2.7655,1.3013,43.35,235.2,17,7,48000,298.4,0.001186,0.000947,0.000083
13,51999,1.211678,1.235414,-8.125039,6.9676,6.9665,7.7460,7.6940,2.9079,1.3595,32.68,197.1,20,5,52000,343.7,0.001263,0.001018,0.000095
14,55999,1.429818,1.459627,-8.415642,7.2432,7.2425,9.0906,8.8215,3.1798,1.4630,60.06,233.9,16,5,56000,388.9,0.001097,0.000868,0.000082
15,59999,1.590756,1.620777,-8.216425,7.0294,7.0292,9.7053,9.6150,3.4081,1.5449,41.58,196.8,18,8,60000,434.0,0.001001,0.000784,0.000069
16,63999,1.678991,1.713165,-7.960691,6.7474,6.7470,10.3114,10.0335,3.5737,1.5895,61.53,204.1,21,6,64000,478.9,0.000784,0.000578,0.000061
17,67999,1.796454,1.832140,-7.911130,6.6510,6.6502,11.1584,10.8739,3.7641,1.6690,121.63,322.8,13,2,68000,523.8,0.000455,0.000292,0.000029
18,71999,1.806335,1.839000,-7.926726,6.6534,6.6526,11.7241,11.2656,3.8582,1.6968,133.92,372.8,9,2,72000,568.9,0.000847,0.000647,0.000057
19,75999,1.895448,1.940333,-7.973695,6.7053,6.7044,12.4215,12.2454,3.9513,1.7205,95.30,365.5,13,3,76000,614.1,0.000822,0.000630,0.000054
20,79999,2.082216,2.119331,-7.898889,6.6330,6.6324,13.8187,13.3395,4.1459,1.7876,52.31,207.2,20,7,80000,659.1,0.001376,0.001127,0.000098
21,83999,2.220474,2.243332,-7.369926,6.0895,6.0895,14.5345,14.0223,4.2984,1.8472,91.72,280.9,13,6,84000,704.2,0.000797,0.000597,0.000057
22,87999,2.328503,2.330064,-7.120211,5.8306,5.8307,15.4899,15.1047,4.3832,1.8658,73.30,250.9,16,4,88000,749.6,0.000933,0.000726,0.000067
23,91999,2.340785,2.370718,-6.977796,5.7016,5.7015,16.4626,15.9246,4.4025,1.8833,82.95,319.9,11,3,92000,794.7,0.000847,0.000647,0.000061
24,95999,2.311853,2.348213,-7.338655,6.0623,6.0619,17.4986,16.7097,4.4032,1.9046,158.82,374.5,13,1,96000,839.6,0.000349,0.000202,0.000024
25,99999,2.453922,2.501247,-7.525037,6.2766,6.2771,18.1232,17.4307,4.4759,1.9254,54.71,172.8,20,5,100000,885.2,0.001028,0.000823,0.000075
26,103999,2.510220,2.536009,-7.530762,6.3077,6.3075,18.7731,17.9588,4.4812,1.9530,108.03,325.9,11,1,104000,930.2,0.000538,0.000367,0.000048
27,107999,2.711357,2.727051,-7.313331,6.1001,6.1000,19.9606,18.9578,4.6112,2.0059,68.69,175.6,25,4,108000,975.5,0.000913,0.000719,0.000069
28,111999,2.748296,2.778091,-7.171556,5.9506,5.9504,20.0289,20.1674,4.6704,2.0286,195.73,443.4,10,2,112000,1020.7,0.000481,0.000332,0.000034
29,115999,2.831291,2.892590,-7.085427,5.8610,5.8606,21.5718,21.0117,4.7025,2.0703,53.46,180.6,23,5,116000,1065.6,0.001047,0.000844,0.000077
30,119999,2.906141,2.950111,-6.742488,5.5570,5.5569,21.9337,21.8163,4.7139,2.0928,101.41,269.9,14,1,120000,1110.5,0.000548,0.000391,0.000044
