epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s,det_loss,det_dist_loss,det_alpha_loss
1,3999,,,,,,,,,,-62.44,196.8,16,2,4000,1.1,,,
2,7999,0.280078,0.281665,-1.840553,1.5547,1.5551,3.0019,3.1395,0.5716,0.1232,-46.36,371.7,13,3,8000,14.0,,,
3,11999,0.475298,0.481397,-3.753947,3.9518,3.9519,4.1052,4.4862,1.1194,0.2610,2.98,302.0,13,5,12000,31.3,,,
4,15999,0.479014,0.484703,-5.397824,5.0141,5.0145,3.6150,4.0006,1.3146,0.3767,37.80,451.4,9,2,16000,48.4,,,
5,19999,0.540113,0.549339,-6.938624,6.2747,6.2748,3.8760,4.4520,1.5874,0.4847,35.89,328.4,12,1,20000,65.5,,,
6,23999,0.598006,0.604820,-7.761459,7.0688,7.0690,4.0783,4.7617,1.7459,0.6345,23.44,222.8,15,4,24000,82.3,,,
7,27999,0.633388,0.643063,-7.578187,6.9312,6.9309,4.0846,4.7647,1.8302,0.7459,32.62,262.9,16,4,28000,99.3,,,
8,31999,0.607371,0.616498,-6.991765,6.3423,6.3416,3.8880,4.5143,1.8396,0.8156,119.31,621.1,7,1,32000,116.2,,,
9,35999,0.612684,0.618319,-6.215038,5.5809,5.5807,3.8487,4.5422,1.8667,0.8682,69.28,423.6,8,3,36000,132.9,,,
10,39999,0.627955,0.633777,-5.833206,5.1317,5.1313,3.9677,4.6525,1.8459,0.8979,42.36,246.2,18,8,40000,149.9,,,
11,43999,0.592112,0.598981,-6.175825,5.4344,5.4342,4.0227,4.6267,1.8264,0.9429,81.73,315.8,12,2,44000,166.7,,,
12,47999,0.629363,0.641394,-6.535824,5.7912,5.7912,4.1895,4.8793,1.8923,1.0041,57.35,366.6,11,1,48000,183.5,,,
13,51999,0.703969,0.714659,-6.595987,5.8509,5.8507,4.5987,5.2858,2.0134,1.0747,52.25,230.2,18,3,52000,227.5,0.114306,0.021967,0.091193
14,55999,0.722365,0.741613,-6.863163,6.1041,6.1037,4.6783,5.3264,2.0851,1.1327,125.99,326.5,12,1,56000,364.6,0.006491,0.000354,0.005954
15,59999,0.730379,0.748109,-7.705024,6.9256,6.9255,5.0911,5.7651,2.1222,1.1548,158.01,445.7,10,2,60000,501.8,0.000409,0.000262,0.000028
16,63999,0.761708,0.780638,-8.490245,7.7185,7.7181,5.6099,6.3605,2.1841,1.1862,188.74,478.9,7,1,64000,639.0,0.000276,0.000157,0.000013
17,67999,0.828313,0.845739,-9.125877,8.3926,8.3924,6.1117,6.8895,2.2241,1.1942,72.96,250.1,17,3,68000,776.1,0.000352,0.000233,0.000018
18,71999,0.880374,0.906190,-9.541887,8.8178,8.8173,6.6482,7.3292,2.3218,1.2492,203.19,510.2,8,3,72000,913.4,0.000194,0.000105,0.000007
19,75999,0.899241,0.923701,-10.061025,9.3215,9.3213,7.2951,8.2297,2.3586,1.2566,93.80,248.5,16,7,76000,1049.9,0.000410,0.000288,0.000023
20,79999,0.948129,0.978556,-10.522848,9.7878,9.7877,8.0842,8.6307,2.3996,1.2755,99.25,268.1,15,4,80000,1186.0,0.000330,0.000223,0.000019
21,83999,1.013718,1.046195,-10.836783,10.1048,10.1046,8.6971,9.4770,2.4739,1.3122,129.60,330.8,11,2,84000,1322.5,0.000124,0.000046,0.000005
22,87999,1.078883,1.112706,-11.183596,10.4467,10.4465,9.2739,10.2617,2.5673,1.3444,172.58,463.2,10,2,88000,1459.0,0.000142,0.000070,0.000006
23,91999,1.213564,1.246282,-11.227564,10.5036,10.5036,10.4719,11.1446,2.7015,1.3835,52.78,193.8,18,4,92000,1595.6,0.000352,0.000261,0.000015
24,95999,1.302020,1.329875,-10.862415,10.1496,10.1493,11.0166,11.5504,2.7849,1.4222,89.44,236.6,16,2,96000,1732.0,0.000155,0.000080,0.000007
25,99999,1.357483,1.369420,-10.568624,9.8488,9.8484,11.5235,12.0846,2.8109,1.4198,198.05,573.8,8,2,100000,1868.0,0.000259,0.000175,0.000013
26,103999,1.347974,1.356340,-10.647152,9.9089,9.9088,12.2062,12.6301,2.8498,1.4398,169.15,419.6,8,1,104000,2010.6,0.000278,0.000191,0.000015
27,107999,1.425782,1.433839,-10.735842,9.9966,9.9967,13.1797,13.9348,2.9118,1.4615,120.11,321.5,15,3,108000,2147.5,0.000439,0.000337,0.000026
28,111999,1.448756,1.455214,-10.661696,9.9269,9.9270,13.7981,14.2728,2.9519,1.4737,115.20,302.8,12,6,112000,2286.8,0.000456,0.000332,0.000028
29,115999,1.488341,1.504438,-10.758205,10.0171,10.0173,14.1923,14.9424,2.9677,1.5042,77.62,291.2,13,5,116000,2421.1,0.000354,0.000249,0.000022
30,119999,1.490249,1.499755,-10.738246,10.0040,10.0042,14.5659,15.2683,2.9817,1.5337,203.92,477.4,9,1,120000,2553.5,0.000232,0.000145,0.000011
