global_step,episode_return
5135,122.92896990595294
5156,101.59841936998217
5179,111.33657560553678
5207,134.64310546287982
5234,132.58118941964813
5252,84.94006149470805
5280,135.0543675446344
5300,95.93165283814704
5322,105.51085763809418
5357,162.51659773713214
5386,140.58978917423875
5413,128.7681507684863
5434,102.42451469476734
5460,122.13895956059474
5479,91.17855051824353
5499,93.44602483536737
5522,112.84711323015873
5545,111.81387690605649
5565,97.93976500384083
5589,113.45857635948126
5612,111.33419423034111
5647,157.25512728968747
5670,108.80471126050817
5694,116.99855038964334
5730,171.02208073741826
5756,125.69294209465122
5787,148.7070436081992
5812,119.23668520811067
5833,100.88755623555478
5851,84.92389509168464
5878,131.6060029388958
5897,91.33968437981036
5928,151.28763052470433
5951,111.59126427891464
5976,117.02699336069354
6006,145.33766497932498
6025,91.16739538723726
6053,133.47862572754843
6087,158.02024167008483
6108,102.93759807369892
6147,186.17266133420205
6171,115.89498869557609
6193,107.23539859352556
6217,117.12071330208602
6239,105.68438880017911
6258,90.34479044326936
6280,104.51420814265833
6300,95.4012614378706
6330,141.76399162835648
6356,123.65332926113282
6388,150.04359528800939
6414,123.96990181463629
6434,95.63768472954953
6458,114.00428728062671
6485,129.96049821114724
6508,111.26372559245104
6528,96.78904026591644
6550,107.08329874237279
6569,91.07199124781944
6594,121.89830305893881
6614,95.90104043903297
6634,96.28849867758593
6657,110.72471599078364
6677,96.57509622939463
6698,101.92437445572577
6729,146.9593673883476
6756,133.17224323490095
6779,113.0318924766739
6805,124.9920349841835
6831,126.53991593076042
6850,90.57660682526958
6884,159.65291028304694
6920,166.43418428687247
6938,84.83334360328062
6962,117.07971894721497
6986,118.04879326835871
7017,148.40687625786788
7042,122.57703339037036
7066,117.87568244751267
7087,101.58550205956251
7117,142.1904348660529
7141,114.7487478385371
7165,117.31647996460421
7194,136.35659284876508
7222,138.75148253100969
7252,146.89892222232064
7275,111.29887271094339
7301,128.51740013914292
7325,116.0896682476182
7345,95.91667834053159
7373,138.65433513059574
7392,91.54847434923649
7412,96.13242132449946
7431,90.73215079997586
7456,121.30256139410133
7475,90.93545831283376
7497,106.94503661649512
7518,102.39952510312071
7537,91.0946013460621
7566,139.19227094049322
7596,145.9227630473561
7617,100.38207045066177
7645,137.06286075063966
7665,97.0057100545868
7683,85.91772688691985
7714,148.55709298211917
7742,136.00801825977274
7765,108.73774431054615
7788,109.84415835564516
7811,112.78832132523003
7843,149.136229383346
7861,85.26734563417945
7881,96.08967514487793
7903,103.43760726005873
7921,84.32900176642009
7956,166.52813637363582
7980,117.83834440179594
8011,151.26688216035208
8032,101.28352984412507
8054,107.15603094710424
8084,146.7744033787779
8113,135.71097000202795
8139,123.74559814342533
8169,147.57188420468245
8193,115.80509029327536
8214,102.60138867807657
8240,126.75077119133924
8265,120.26266220383455
8297,155.19148528001028
8321,118.01267789742009
8340,90.35501369130048
8364,115.54131923197374
8417,269.9997351796963
8442,120.05589154533494
8472,142.1353052829413
8493,100.37104949535913
8534,195.18315590339222
8556,105.42477506054288
8575,90.39046063806875
8603,137.60092338198186
8623,96.46924451873127
8644,102.18251652540046
8680,169.9146246659896
8703,111.04606897274667
8725,107.67462989890265
8747,107.40538395590241
8794,228.61232386814262
8821,128.2010512389377
8845,116.06967469712089
8865,96.57993399119458
8890,116.9513711584761
8914,115.11860045348212
8943,141.4001768531497
8963,96.21288300634616
9004,206.04421261690848
9030,126.10413582465729
9055,120.62294307392082
9085,143.2587709614188
9105,94.6915444027413
9139,149.21112310109208
9172,157.76664131689918
9197,122.32265578732571
9228,152.4948214350558
9250,109.29439835211618
9283,160.40682149656675
9301,83.75263968611537
9333,154.09971290776153
9360,135.17816322969955
9387,132.70776062321147
9419,157.48043809688647
9440,102.46346694783959
9463,112.87300261995145
9483,96.06794297306038
9520,184.21022761473847
9546,124.31974850336826
9567,101.60119082677748
9586,91.29457446139757
9615,133.86638735976555
9642,130.92372699645526
9668,127.76045048989019
9689,102.64193830637004
9719,149.6666439986705
9747,134.04489084552912
9772,118.6283266410362
9796,117.24021918265096
9817,101.51265070766136
9837,96.27482944603187
9867,148.0350032212687
9895,131.13069395908062
9915,95.7476054239191
9946,148.6126157060097
9971,120.11817852919408
16,78.2969225419108
45,139.3322354268893
63,83.57211611272506
82,88.05116431672036
99,78.31190236775291
118,87.3320663534919
138,93.95244402549393
157,89.51109180769936
192,172.62031044955071
219,129.91028104501717
238,90.07057752285348
259,98.2023141555752
280,94.71203588324381
301,96.04927201088691
320,88.7621655806086
351,142.69512664671697
370,88.14091131396977
387,78.48544143566967
413,111.33580802045059
433,93.43408739824373
493,306.20408047604764
510,78.1325161939074
527,78.625057527425
546,89.6125487838744
566,93.65521566181033
583,77.84130170532096
601,82.77615291253923
628,124.29714448806033
648,95.31291618425006
668,93.57269894475066
688,94.46329691263045
722,152.45132419011102
743,97.75902680976817
767,111.2919683194834
793,122.47316826201316
825,147.06649018523933
843,82.90501939067515
874,137.21660406754032
902,131.91641685211025
920,83.00129828240398
938,83.46008054083445
978,184.55961908722392
1018,187.53374402384807
1041,111.14866580198205
1075,163.4232926836629
1094,86.77497186919032
1116,104.55028602201695
1140,116.51069096913447
1158,81.66014507309336
1186,133.80361552861382
1204,83.103922324251
1240,176.6285108091045
1267,127.47040058071389
1287,93.63444369898161
1306,87.64715119600554
1335,140.93745774501974
1353,83.12630165087268
1370,78.52675151534196
1403,149.1987109706383
1427,115.73194358985319
1456,137.21170246410745
1477,87.60669023492582
1501,113.35847490412016
1520,89.52706884802483
1537,78.5118004685232
1565,132.00191967943272
1583,82.98816474148224
1607,108.4060975445778
1628,98.28773112305548
1646,83.65918611532733
1665,85.90144748364483
1685,95.34656324844666
1714,136.39391592280907
1732,81.42637786562653
1751,87.99709067702348
1773,101.06087517261523
1809,157.67017706116837
1829,94.59075659814224
1846,78.48349628724738
1865,87.90896697133863
1884,88.76107419606414
1901,78.54508074594747
1920,87.34771975362781
1941,98.67355412234039
1961,93.53803008440359
1978,78.39898653027842
2001,104.3381649059818
2021,94.85069981562738
2045,115.74279557418464
2069,112.45654518582118
2094,116.61568176523778
2122,138.9823157150082
2140,83.34048826661572
2157,78.40709519773792
2198,195.22729663811438
2218,92.52627370246778
2250,155.77115452048153
2275,119.94228855576117
2293,83.54979559523699
2310,78.18428261609817
2350,178.92097026331643
2368,83.17639134043986
2391,111.0454366221834
2416,115.45650541408611
2434,83.40316307181871
2457,108.67648268966504
2494,173.71859692475047
2513,90.00170132314068
2535,104.56785934714482
2555,93.06252335228373
2576,97.89413783444746
2599,108.9334840095282
2619,94.43084061681377
2648,136.59817364550676
2671,108.65614474202714
2692,98.55050396810752
2712,90.26782607315117
2736,109.2837483729235
2759,107.257700826398
2791,142.34656641325202
2812,99.74909540406368
2836,116.0171056572822
2854,83.10208309405934
2878,112.81694650734394
2898,94.78808379589118
2927,140.48276548020894
2960,160.30661603401296
2978,82.60850301624235
2995,77.28568924794044
3014,87.53429809632124
3033,85.84229618311633
3050,78.27901531145775
3079,133.60808422599032
3097,83.292674367194
3129,141.63727442947422
3157,130.05142392210539
3178,99.08865943206943
3208,142.93104667032267
3233,118.00237992125281
3260,127.91305990176159
3284,110.6339495512846
3302,83.47549066804537
3346,214.95691721538287
3379,157.55833154050976
3405,118.23042919645363
3431,123.27651608632215
3465,152.31195378338316
3489,114.11695481926493
3516,129.03997342951493
3542,122.09168474214357
3565,110.0439100876082
3590,115.27609690484852
3617,124.84718984696369
3635,83.25356549223575
3657,105.65743946292888
3681,107.0066824142428
3699,82.6775447289133
3718,89.63879071659835
3761,191.7720189794427
3780,89.64378135441935
3806,123.40734027643623
3870,289.0461589305215
3896,126.33244254835053
3925,142.06079142011095
3956,146.75442069793425
3973,77.92322540498415
3990,78.31564305974538
4021,149.46236405439117
4040,88.65852400396899
4060,94.0950162484157
4098,180.94110986046203
4122,115.98582945082522
4144,104.8602670593463
4168,113.48741314619264
4192,102.64502232294556
4215,108.1139109059061
4240,114.89902472856754
4263,109.22897739941811
4286,109.16919031234559
4319,140.31868591530548
4341,104.65909180177684
4363,103.09356324746112
4391,130.89741997893225
4412,94.16171288297086
4431,88.74375431541532
4449,83.65362431595904
4467,82.78001402632073
4504,166.9837779559655
4544,191.08403831068904
4574,146.05632893958406
4602,135.3970694860882
4636,164.80327218592043
4662,124.1179443335157
4681,87.22460635641538
4700,87.32540583938442
4722,105.75201038044442
4740,82.37185875306976
4762,104.7753084081044
4785,107.98431113654061
4805,92.34350293044871
4823,83.03460902967436
4845,101.66550546967811
4869,116.08285937468654
4888,88.52988692023928
4913,115.29039231945096
4932,88.58301079010718
4955,105.95317216883078
4992,165.98085105671186
5010,84.02315783131104
5028,84.56239921678092
5049,100.30779899506794
5069,94.91312712192024
5089,96.84661652434323
5112,111.67142145604295
5131,91.23947009996083
5163,155.466335252776
5198,171.27161483215244
5219,101.35522297730311
5245,126.64830732786052
5267,105.73396404929166
5293,126.38366980300741
5315,106.41604271595078
5337,108.30798780954872
5357,96.92431409803959
5387,149.5066916229519
5415,134.77642243856204
5440,118.03144710634166
5470,143.89183156429323
5497,126.10405936221942
5523,124.26351235674463
5555,152.28323626546378
5581,127.34479855984988
5601,96.39519522434865
5627,127.32197092554757
5650,110.55049787954034
5702,242.06439862242593
5740,178.272257073358
5762,106.21408338969331
5784,105.50400386272072
5802,84.8011503441022
5825,113.30398285065282
5848,109.78925287649344
5872,118.56893170487584
5892,93.25542212887451
5918,127.1817377911499
5936,84.64641369036478
5964,139.3608809309384
5983,91.00226231156783
6022,177.8283516403039
6044,105.28873536812172
6070,121.97870197836802
6102,152.08203675283335
6122,95.98276022454172
6149,133.13765964039303
6175,120.977497528182
6197,106.18715187842402
6220,112.506819394598
6240,96.91559997792784
6259,89.6710498862556
6284,119.99900444165127
6308,118.20973954978174
6344,175.0960937193713
6367,113.49161230961339
6398,151.31855967289826
6417,90.5867894822417
6466,223.26218833346053
6486,94.91563145502016
6505,90.1440029813883
6527,108.00129295717326
6574,211.7601294325528
6594,94.81637199109701
6614,96.85387669712897
6658,198.67065226558861
6677,90.17359785407464
6706,142.62554154624559
6733,132.76114224103975
6763,148.18184535045557
6786,110.52587681685698
6813,131.05852645450653
6839,124.92490295090062
6868,146.55929013128107
6898,135.31027758978348
6946,220.1961947316233
6966,96.56974251341926
6986,96.90766917105692
7009,108.91030651186793
7029,96.50107848355938
7048,90.97412342187503
7081,147.35800975745792
7113,151.1149290457848
7145,151.50689472386895
7171,123.92546722240593
7189,84.30818766303797
7213,114.84592748245518
7235,104.62467620971879
7256,96.08329871348083
7279,112.70872338039857
7302,105.817439280664
7339,176.58089764733248
7375,175.41052459456571
7396,102.4656959176493
7420,112.93280359279048
7456,174.50168870518112
7482,127.73236104233109
7515,159.0846966214827
7548,159.7783441795865
7569,99.33251627555724
7591,106.28523195986877
7616,123.24433508997343
7647,151.188509817308
7667,96.38343443469081
7694,130.23699539238555
7715,101.44547739676705
7748,158.62352851605158
7779,147.65133168812457
7798,90.40583643175287
7817,90.99517169688636
7835,85.20819448718896
7853,84.73073581151074
7877,113.75194672074345
7904,129.8052805988411
7929,119.47121866261884
7953,116.27535377290317
7974,102.00385907399857
7998,117.34269222426958
8027,142.5151401988061
8055,139.15372847632324
8074,90.51263461758963
8095,101.60472919542381
8118,111.45389074071593
8139,99.96160527164947
8170,149.92419101910045
8193,109.8227310486912
8213,97.25287848644042
8245,151.3358619323084
8271,127.7847112707106
8295,115.45961236734784
8323,134.77465068853482
8345,107.69206244362657
8366,102.42920857605903
8386,96.45180175151744
8407,99.573744146816
8427,96.59531828281438
8450,111.7223666571191
8497,224.24780559088427
8520,112.50708001766927
8546,122.10559205186003
8569,111.47941275410209
8597,137.2180941884183
8615,84.98377566324817
8636,101.95727800827547
8673,179.57253550844342
8692,90.4350766599551
8711,90.84725329742759
8744,159.3174837309357
8763,90.4965523572499
8785,105.83361389105386
8805,96.43972855918129
8833,139.48959371686342
8862,138.46400535403973
8900,184.82471032249697
8924,115.5238223525221
8946,106.90530676540554
8969,111.03039773698332
8992,112.36489380085946
9011,90.81892725422652
9036,123.81711581490605
9057,102.00342052409262
9081,118.21870244803057
9106,120.30180867166317
9128,106.59607183439988
9157,140.86666104164448
9179,104.88633457534483
9201,106.05188351589082
9250,232.27486962056727
9269,90.1351386846172
9291,106.0124612567058
9316,120.61425506788999
9344,137.78972533409126
9366,103.53984554394297
9394,139.35643666726807
9448,244.96426686812023
9475,132.42522549737345
9522,231.94729043252568
9546,118.46844040778805
9572,126.37537859536884
9597,122.72639838636718
9625,134.17064958505895
9648,111.041362153923
9667,91.50420465946793
9696,141.35077085892445
9717,99.65370375562577
9744,130.54861352220723
9772,137.0000327366477
9792,97.25808193875729
9818,128.11080423446842
9837,90.78225968719677
9872,165.73514630498485
9898,126.19636952794625
9917,91.8046533899189
9935,84.48477815445851
9962,129.69937978556308
9998,179.42144195763936
17,82.17167900983736
35,82.52884910093248
73,185.69908508377657
95,106.7294496893268
115,93.91417907369868
143,136.263283596825
169,123.58275224490538
202,143.99021823510583
226,115.21716391497701
247,97.48565758834467
275,134.41828177333517
295,94.01647649993951
327,156.92723896676452
361,152.43287719653406
385,114.10818858478268
414,125.56844212118364
439,115.30624586622385
470,142.46206142248164
495,118.01116878105736
516,100.35081035744861
556,188.05059570274875
578,103.73158615519864
604,123.13120182758257
631,131.70894357187697
665,164.749736131672
689,113.80421099253822
708,90.02686672321664
729,99.89843491518558
746,78.75291732429075
768,101.9124517841336
785,78.17421683666103
805,94.56741721991108
826,100.4577622951312
845,88.3234586273553
873,136.35760730834804
891,83.45527125889159
908,78.47930440591547
927,87.41474352506685
958,142.74992527778454
980,102.86936831651899
1022,187.3508170870544
1056,161.39248909387985
1076,93.65576332592497
1093,78.09798556942589
1113,95.89899846994626
1136,109.75141414185981
1156,92.4908422985344
1184,128.85414323342835
1213,135.44583357061836
1247,159.88836279249796
1270,107.92645123845809
1288,83.1812423556986
1316,132.49103827842418
1339,107.04099378674042
1357,82.74329721230045
1383,116.6586444447092
1405,105.12041421919788
1423,82.48254608801457
1442,87.54928444633991
1464,105.62893686851832
1485,99.87527235857675
1502,78.30005971166142
1536,171.23343818975374
1555,87.83631982495892
1598,206.87365837022543
1625,119.85208811748561
1649,113.44694040826215
1670,98.40432223575984
1689,87.64699671459408
1709,91.69803833649627
1747,182.97700238358695
1765,83.55869957174339
1787,101.27992629728922
1809,104.94077394759563
1839,140.09027099434948
1873,151.66834414896837
1896,108.18543815371596
1914,85.2499790923018
1950,162.17974410972707
1981,152.62351598693567
1998,78.70082498007487
2014,73.06105634154733
2047,158.77810750073783
2073,122.82263752354821
2092,89.1703438994134
2111,88.27901750419916
2133,104.83133120162589
2162,137.3685451817937
2187,117.02919358233895
2209,101.38749623828578
2227,82.74332611825135
2247,92.85932841048214
2265,83.70238244505771
2284,89.52418748502296
2301,78.79709351837538
2318,78.14792889392017
2344,124.55247975751911
2362,83.55557285312693
2390,129.71016414817646
2416,118.33723311319905
2440,114.86243387577196
2459,88.05732685265136
2514,258.61211045355077
2543,140.8086660375991
2564,94.0821613451609
2586,105.06395188791
2605,87.15348775847852
2631,121.244902037645
2659,129.1474073875934
2681,98.27934256867913
2720,186.85003676310558
2757,173.53834601472118
2786,141.3135813431682
2809,105.23935004333288
2828,88.89464941721278
2846,83.89372419931082
2870,108.6486571139471
2891,100.11112519977841
2912,100.27569570997109
2933,100.11328885791268
2963,132.3018620418562
2991,132.72953299092583
3008,78.58438127900203
3025,78.5294907213707
3061,171.7160210235138
3088,129.62253765738052
3106,83.4301862659307
3134,139.73262024079355
3152,82.41661364379692
3190,178.3240944308095
3226,170.54810471026548
3258,155.10860602985838
3296,169.03342525443713
3324,130.2656327047817
3341,78.12349571545866
3361,93.89203858190089
3381,94.82833267981388
3406,117.96426562473474
3424,83.97920921837249
3443,89.49734521405306
3462,89.27386342557357
3492,143.2426833063366
3513,99.4728749180607
3541,126.62805419362758
3560,85.5792481641051
3580,92.3668466084241
3601,102.1118467298769
3624,108.95627691719261
3654,142.13124399663536
3673,88.47153330056533
3691,82.98446840120383
3711,89.69700193457564
3729,83.24202881687143
3758,137.24369099680595
3776,84.15499249190005
3801,120.84348792973545
3828,118.56522791332236
3848,95.19623030859414
3871,110.13318861224036
3899,134.30693909496577
3923,111.66279806369447
3947,114.38157640225396
3966,90.5785892676899
3995,136.03505920521812
4012,77.74372229020005
4040,132.19164232272928
4058,83.77563146552295
4078,91.88716460585161
4100,101.89187291155429
4120,92.91494712316292
4143,108.10188178806557
4174,152.51810320028102
4192,82.51567348907113
4229,165.90899571297098
4246,78.72218759695104
4268,107.08101309674767
4308,180.37595541036006
4332,109.28107961589286
4358,126.01740359676901
4379,99.08584315650066
4416,180.25424300985878
4436,92.46705605400969
4455,87.4019907398768
4484,136.0539785620491
4502,83.43953933706288
4536,165.1520041861507
4554,83.31931271709388
4576,102.25987189181805
4594,84.16657881483782
4611,75.09007824415491
4639,132.73917213197498
4668,131.19392272533503
4696,128.82381679969868
4718,103.37078740766829
4737,89.03839846626659
4764,122.48743434907789
4793,137.1454903240116
4813,93.25877682455418
4834,94.71382422536612
4859,113.7093978644695
4884,117.6408279202707
4908,116.45136254893033
4929,96.93052263774695
4954,117.2720568059157
4972,84.39203632375317
5006,166.24640396528304
5035,138.78834869032428
5060,121.36844070752613
5082,107.521382475458
5101,91.19690534258771
5124,111.45164105539756
5146,108.00927036672208
5184,176.20586842654458
5215,149.380722081293
5242,128.30835220297718
5260,84.49439386638149
5284,116.35385388512084
5305,101.33117326541166
5332,130.22158070219652
5359,126.97732527975067
5386,127.31032868915807
5406,95.99626512933962
5427,103.0434122842301
5449,106.92514990013736
5479,146.11068107358838
5498,90.66894368622876
5522,114.56115204526319
5550,134.94949195290076
5577,127.776710774814
5603,128.13184892505475
5628,123.22061993827712
5654,125.08193446577384
5681,131.6138583273524
5713,155.8545529481445
5734,102.61742836471417
5756,105.58463206872766
5777,100.98271074296215
5798,100.66749697974889
5824,118.97157868599471
5846,106.57261600590229
5890,212.45972957340143
5915,119.59158326143097
5945,147.16119616046197
5966,99.12856286325209
5986,96.87827149963866
6013,131.6759738440169
6032,89.87081144812997
6052,96.9557028905114
6074,106.84659211836625
6096,106.83484377594614
6125,139.04871039861828
6164,173.81867111347074
6211,217.4328722037879
6231,95.47859940591881
6249,85.36237137678474
6276,130.58243755844956
6303,129.2898242903899
6332,136.79835896883364
6360,133.2168050587754
6385,122.07672066027132
6406,100.89800609422414
6430,116.53329954470918
6477,224.568685856926
6500,112.01043236382256
6519,90.08406012359197
6547,135.25494049379606
6573,125.99320505268982
6595,107.77895712601601
6629,163.38027730879656
6654,121.9622190774613
6697,210.33085848340207
6730,160.4943878076406
6769,183.58825570762033
6802,157.77468245147466
6833,149.5793345631328
6853,96.51713260828959
6894,199.36378293715006
6913,90.71790651709179
6934,101.26393123102818
6952,85.80110842509066
6985,156.3110001783244
7024,187.24759614614396
7056,156.67745177247474
7084,135.480728675597
7105,100.64777412625995
7130,119.48191810347673
7150,97.00271448650196
7170,96.85576278294668
7190,95.42931733424693
7209,91.67655446817761
7235,125.25606307216998
7269,165.51707841078735
7307,189.2404045362889
7334,129.63145019184708
7376,187.1250867284547
7399,111.69704545226043
7428,141.49842245505096
7455,133.83302463002875
7479,115.89761709506953
7497,85.63826346401886
7524,133.36292269993248
7551,130.65562120856117
7571,96.72985117508459
7592,100.34850309195944
7612,96.4050671364998
7636,116.70487405701942
7656,96.33308930200978
7686,146.8674537354553
7712,123.73626758507496
7731,90.59823515641034
7757,126.57793489013844
7777,95.08888245391887
7796,90.11104686509317
7820,116.12250497153919
7841,101.89204129114518
7879,178.28854792258585
7902,109.82070606225884
7932,144.61988570448554
7961,142.40389326948963
7989,135.03021563554395
8024,157.31986569987413
8043,90.19683605493279
8093,242.0885869091162
8115,106.30220632205858
8135,95.97661816242531
8167,154.20968015885128
8199,157.69047694917484
8221,107.58845742219609
8252,150.56688302222216
8270,85.29688285386
8301,153.80124420160902
8325,116.91754627492047
8355,137.96613004490453
8377,107.44277275270785
8397,97.32543798282211
8442,208.92237784697318
8478,170.89804149379523
8509,146.27154700403955
8535,126.76038453224095
8559,116.12338039259978
8592,160.83004094728085
8617,120.3962080006141
8637,94.95471689564944
8666,139.9176904235319
8689,113.39585337517927
8722,162.03954367256117
8744,104.81438218661215
8764,95.0239319043413
8786,105.94129050354127
8805,90.82684479534983
8832,128.67066180381195
8859,128.80372008035962
8879,96.63497453379013
8902,111.80102304627796
8923,102.23653082856522
8951,129.17107814894857
8975,116.83867183181401
8994,89.72702363116464
9019,123.4495017465327
9047,131.3193742889034
9072,120.58120443964495
9091,90.74434619830414
9110,91.20054235090176
9135,124.37893062441277
9160,121.67928101003952
9181,101.21611612364893
9206,118.2735967844312
9237,149.32801464889104
9264,126.16788486911284
9285,100.55428262808931
9307,106.54723076096833
9327,96.30908176969197
9364,186.74946618382225
9385,103.48440076966887
9408,111.5123192734272
9431,112.9792292348586
9452,101.98507031740044
9472,96.96476063956187
9495,109.96123602811737
9517,104.87793780283268
9538,102.3366217681093
9598,301.0120323796471
9621,113.95801527944928
9652,147.7431728040343
9673,101.5667823245858
9698,121.8891429069228
9720,103.43105379542709
9745,119.9984802966899
9770,122.27557930911453
9789,90.95390793903839
9822,149.51352445072354
9841,90.93509154648963
9863,106.87512299264631
9888,119.9507525346721
9910,108.40208120073959
9936,124.94884972362335
9963,127.03049051929928
9983,93.91646549525149
10008,116.78862807398282
10023,54.86994335737251
10038,50.4200272792892
10053,51.50443373018374
10067,54.6732953421829
10081,59.2984090880858
10096,62.03856215790787
10110,59.30705000683711
10124,59.333658238385844
10138,57.527351814013144
