epoch,global_step,device,epoch_wall_s,steps_per_sec,updates_per_sec,env_step_total_s,env_step_mean_ms,buffer_sample_total_s,buffer_sample_mean_ms,update_total_s,update_mean_ms,gpu_mem_allocated_mb,gpu_mem_reserved_mb
1,3900,GPU (NVIDIA GeForce RTX 3080),0.48,8398.2,0.0,0.315,7.874,0.000,0.000,0.000,0.000,5.6,8.0
2,7900,GPU (NVIDIA GeForce RTX 3080),0.63,6354.9,0.0,0.421,10.527,0.000,0.000,0.000,0.000,14.7,28.0
3,11900,GPU (NVIDIA GeForce RTX 3080),6.01,665.4,83.2,0.468,11.702,0.867,1.735,4.559,9.117,33.1,64.0
4,15900,GPU (NVIDIA GeForce RTX 3080),5.43,736.7,92.1,0.486,12.148,0.807,1.614,4.029,8.058,33.1,64.0
5,19900,GPU (NVIDIA GeForce RTX 3080),0.59,6773.5,0.0,0.457,11.428,0.000,0.000,0.000,0.000,33.1,64.0
6,23900,GPU (NVIDIA GeForce RTX 3080),5.59,715.7,89.5,0.466,11.662,0.854,1.708,4.136,8.272,33.1,64.0
7,27900,GPU (NVIDIA GeForce RTX 3080),5.54,721.7,90.2,0.445,11.126,0.819,1.639,4.160,8.320,33.1,64.0
8,31900,GPU (NVIDIA GeForce RTX 3080),5.59,715.1,89.4,0.465,11.613,0.834,1.667,4.183,8.367,33.1,64.0
9,35900,GPU (NVIDIA GeForce RTX 3080),5.61,712.6,89.1,0.456,11.406,0.811,1.622,4.235,8.470,33.1,64.0
10,39900,GPU (NVIDIA GeForce RTX 3080),0.55,7262.7,0.0,0.440,10.988,0.000,0.000,0.000,0.000,33.1,64.0
11,43900,GPU (NVIDIA GeForce RTX 3080),5.64,709.2,88.6,0.430,10.756,0.850,1.700,4.247,8.495,33.1,64.0
12,47900,GPU (NVIDIA GeForce RTX 3080),5.56,719.6,90.0,0.443,11.067,0.781,1.563,4.224,8.447,33.1,64.0
13,51900,GPU (NVIDIA GeForce RTX 3080),5.55,720.5,90.1,0.437,10.932,0.819,1.638,4.157,8.315,33.1,64.0
14,55900,GPU (NVIDIA GeForce RTX 3080),5.55,720.4,90.1,0.424,10.600,0.841,1.681,4.143,8.286,33.1,64.0
15,59900,GPU (NVIDIA GeForce RTX 3080),0.56,7163.8,0.0,0.457,11.435,0.000,0.000,0.000,0.000,33.1,64.0
16,63900,GPU (NVIDIA GeForce RTX 3080),5.51,726.3,90.8,0.482,12.043,0.805,1.609,4.102,8.204,33.1,64.0
17,67900,GPU (NVIDIA GeForce RTX 3080),5.59,715.7,89.5,0.497,12.421,0.817,1.633,4.171,8.343,33.1,64.0
18,71900,GPU (NVIDIA GeForce RTX 3080),5.60,714.4,89.3,0.492,12.312,0.838,1.675,4.160,8.319,33.1,64.0
19,75900,GPU (NVIDIA GeForce RTX 3080),5.62,711.5,88.9,0.490,12.262,0.830,1.661,4.197,8.394,33.1,64.0
20,79900,GPU (NVIDIA GeForce RTX 3080),0.61,6550.8,0.0,0.511,12.783,0.000,0.000,0.000,0.000,33.1,64.0
21,83900,GPU (NVIDIA GeForce RTX 3080),5.73,697.9,87.2,0.523,13.085,0.838,1.677,4.258,8.516,33.1,64.0
22,87900,GPU (NVIDIA GeForce RTX 3080),5.65,708.4,88.5,0.534,13.353,0.845,1.690,4.182,8.363,33.1,64.0
23,91900,GPU (NVIDIA GeForce RTX 3080),5.71,700.8,87.6,0.531,13.287,0.875,1.750,4.171,8.342,33.1,64.0
24,95900,GPU (NVIDIA GeForce RTX 3080),5.57,717.9,89.7,0.521,13.014,0.798,1.595,4.159,8.318,33.1,64.0
25,99900,GPU (NVIDIA GeForce RTX 3080),0.67,5947.0,0.0,0.572,14.304,0.000,0.000,0.000,0.000,33.1,64.0
26,103900,GPU (NVIDIA GeForce RTX 3080),5.81,687.9,86.0,0.556,13.899,0.861,1.723,4.299,8.598,33.1,64.0
27,107900,GPU (NVIDIA GeForce RTX 3080),5.68,704.0,88.0,0.573,14.331,0.832,1.664,4.168,8.337,33.1,64.0
28,111900,GPU (NVIDIA GeForce RTX 3080),5.70,701.8,87.7,0.582,14.548,0.833,1.666,4.176,8.352,33.1,64.0
29,115900,GPU (NVIDIA GeForce RTX 3080),5.76,694.9,86.9,0.561,14.028,0.850,1.699,4.247,8.495,33.1,64.0
30,119900,GPU (NVIDIA GeForce RTX 3080),0.68,5890.2,0.0,0.581,14.521,0.000,0.000,0.000,0.000,33.1,64.0
31,123900,GPU (NVIDIA GeForce RTX 3080),5.64,708.8,88.6,0.580,14.500,0.853,1.706,4.107,8.213,33.1,64.0
32,127900,GPU (NVIDIA GeForce RTX 3080),5.80,690.2,86.3,0.563,14.068,0.871,1.741,4.268,8.536,33.1,64.0
33,131900,GPU (NVIDIA GeForce RTX 3080),5.78,691.5,86.4,0.571,14.287,0.819,1.639,4.277,8.554,33.1,64.0
34,135900,GPU (NVIDIA GeForce RTX 3080),5.70,701.8,87.7,0.526,13.159,0.840,1.679,4.221,8.442,33.1,64.0
35,139900,GPU (NVIDIA GeForce RTX 3080),0.63,6361.4,0.0,0.542,13.562,0.000,0.000,0.000,0.000,33.1,64.0
36,143900,GPU (NVIDIA GeForce RTX 3080),5.57,717.7,89.7,0.560,14.009,0.832,1.665,4.081,8.163,33.1,64.0
37,147900,GPU (NVIDIA GeForce RTX 3080),5.62,711.3,88.9,0.543,13.563,0.823,1.645,4.161,8.323,33.1,64.0
38,151900,GPU (NVIDIA GeForce RTX 3080),5.71,700.9,87.6,0.583,14.563,0.814,1.629,4.179,8.357,33.1,64.0
39,155900,GPU (NVIDIA GeForce RTX 3080),5.54,722.2,90.3,0.530,13.253,0.845,1.691,4.059,8.119,33.1,64.0
40,159900,GPU (NVIDIA GeForce RTX 3080),0.66,6078.2,0.0,0.557,13.930,0.000,0.000,0.000,0.000,33.1,64.0
41,163900,GPU (NVIDIA GeForce RTX 3080),5.60,714.1,89.3,0.532,13.293,0.838,1.676,4.091,8.181,33.1,64.0
42,167900,GPU (NVIDIA GeForce RTX 3080),5.56,719.1,89.9,0.573,14.325,0.806,1.612,4.085,8.170,33.1,64.0
43,171900,GPU (NVIDIA GeForce RTX 3080),5.60,714.3,89.3,0.576,14.400,0.877,1.755,4.043,8.086,33.1,64.0
44,175900,GPU (NVIDIA GeForce RTX 3080),5.86,682.8,85.4,0.564,14.097,0.843,1.686,4.359,8.718,33.1,64.0
45,179900,GPU (NVIDIA GeForce RTX 3080),0.65,6145.4,0.0,0.536,13.392,0.000,0.000,0.000,0.000,33.1,64.0
46,183900,GPU (NVIDIA GeForce RTX 3080),5.66,706.9,88.4,0.541,13.535,0.847,1.695,4.182,8.365,33.1,64.0
47,187900,GPU (NVIDIA GeForce RTX 3080),5.66,706.8,88.4,0.529,13.237,0.867,1.735,4.166,8.331,33.1,64.0
