epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s
1,3999,,,,,,,,,,-44.76,138.5,28,6,4000,1.1
2,7999,1.731600,1.745374,10.981853,-8.4508,-8.4506,124.0802,126.7875,7.0099,0.0027,-182.27,177.8,23,9,8000,187.5
3,11999,2.258205,2.281928,10.209446,-16.3469,-16.3468,113.2997,119.2452,11.1396,0.0000,-142.80,118.1,26,7,12000,436.8
4,15999,1.262958,1.259350,11.808946,-18.2758,-18.2759,46.0067,46.2152,10.2817,0.0000,-96.90,87.6,47,13,16000,686.4
5,19999,3.264658,3.241689,17.217709,-27.8352,-27.8353,97.4103,95.8193,19.6381,0.0000,-136.73,98.3,48,12,20000,935.1
6,23999,21.270775,21.175189,19.489091,-44.3115,-44.3115,551.9139,534.3854,51.5359,0.0000,-135.41,81.2,44,14,24000,1184.3
7,27999,229.557373,227.838902,-7.399319,-60.4026,-60.4024,5103.2763,4982.7566,151.6959,0.0000,-112.67,66.3,66,27,28000,1433.4
8,31999,11858.526850,11818.918936,-54.470622,-344.8125,-344.8193,215851.8020,211918.6972,950.9278,0.0000,-91.79,53.9,67,26,32000,1683.5
9,35999,274841.622110,272817.508039,-149.563581,-1724.7929,-1724.7767,4183300.5426,4103338.3694,4638.7875,0.0000,-227.83,121.8,33,12,36000,1931.9
10,39999,2606283.231701,2559775.279447,-538.411225,-5070.6771,-5070.6625,33351074.3849,32988936.1401,14197.0385,0.0000,-145.65,77.9,46,19,40000,2180.9
11,43999,14777023.064275,14670669.203647,-1011.265858,-11773.6482,-11773.5241,164432863.8318,164374284.3486,33603.9864,0.0000,-101.62,53.5,83,37,44000,2428.6
12,47999,63149904.913600,62033533.003625,6001.156802,-30414.4170,-30414.2047,614513978.2935,617105033.4332,67921.1045,0.0000,-110.17,60.9,73,29,48000,2677.1
13,51999,193910310.500000,191600755.757600,14941.932101,-54297.5668,-54302.3178,1694145725.1067,1712865067.1650,118530.0266,0.0000,-151.23,79.2,51,18,52000,2926.4
14,55999,565115231.490800,551400396.936800,65545.469835,-128354.3054,-128355.0185,4441607408.8618,4465260696.4983,202335.0581,0.0000,-92.87,48.4,81,32,56000,3174.4
15,59999,1301696169.427200,1277903325.044000,88473.139143,-183721.8958,-183719.6168,9522543619.4728,9571112812.2389,306405.0522,0.0000,-75.38,38.6,85,36,60000,3421.9
16,63999,2688372565.648000,2648870212.588800,151772.301185,-280201.6938,-280221.4799,18176834723.4223,18290871468.8444,434708.2563,0.0000,-198.25,101.8,47,13,64000,3669.8
17,67999,5300100708.307200,5233731072.880000,255759.293738,-426974.7734,-427005.4666,33290534463.3797,33519536924.8203,607142.4155,0.0000,-122.22,60.7,66,27,68000,3918.6
18,71999,9347393008.390400,9323775445.087999,350339.633967,-571448.2430,-571459.7091,55173741730.7133,55732147622.1535,802174.4185,0.0000,-73.78,39.4,82,36,72000,4168.8
19,75999,14914852946.956800,14756738839.571199,471337.885843,-741385.9067,-741438.2325,83637485830.0070,83861229912.4610,1009135.5649,0.0000,-174.19,88.9,54,24,76000,4418.4
20,79999,23969371437.465599,23575060078.144001,653238.577975,-980712.0427,-980758.4290,127823598506.0444,127360404948.8842,1268223.9091,0.0000,-160.83,78.5,44,19,80000,4666.5
21,83999,34113475226.905602,33406964804.710400,783029.115908,-1164601.8539,-1164670.9880,174265785209.8083,173677900469.0837,1503580.9800,0.0000,-84.15,43.3,105,30,84000,4916.9
22,87999,44589648149.196800,43423604850.483200,890196.684677,-1305670.2420,-1305741.6041,218041730517.5152,217933734804.6390,1694762.1849,0.0000,-121.12,61.8,64,34,88000,5164.7
23,91999,58456840466.944000,57258222792.652802,1098715.774266,-1560233.2669,-1560346.3491,274705473326.0817,276643130141.0989,1918440.5382,0.0000,-213.82,109.4,37,11,92000,5412.1
24,95999,74023105453.926407,72512571402.956802,1302092.177184,-1805759.8035,-1805813.3627,336583526648.7077,339028257892.7987,2133599.7414,0.0000,-85.13,43.4,92,32,96000,5660.3
25,99999,95136223126.886398,93244453852.467194,1569044.064641,-2119985.1787,-2120061.7989,416242026238.0085,419805727838.6252,2381107.1309,0.0000,-72.32,38.1,104,36,100000,5909.6
26,103999,111644780092.927994,109941840328.601593,1649994.249716,-2244313.7193,-2244391.0198,480452786567.4694,485004293029.5615,2573655.0281,0.0000,-116.04,58.0,69,21,104000,6157.7
27,107999,132380646706.892807,129444736316.825607,1849082.464028,-2481057.3995,-2481201.9288,554036224665.7671,557854943636.9595,2760039.1170,0.0000,-128.31,63.9,63,24,108000,6407.1
28,111999,153521355764.428802,150398951788.646393,2044012.876906,-2708659.2381,-2708732.3345,630686619895.0638,636700471945.9000,2944323.0194,0.0000,-92.91,46.1,86,31,112000,6654.9
29,115999,174455194908.364807,170207288883.302399,2249898.871069,-2936254.0999,-2936354.4801,703766998578.7719,710343750635.6530,3108250.0993,0.0000,-156.04,76.1,45,24,116000,6903.8
30,119999,188551429866.905609,185004505360.998413,2426225.961894,-3116699.8081,-3116674.2020,751350337259.3459,760929312549.3538,3199462.4995,0.0000,-77.24,37.8,122,43,120000,7154.0
