epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s
42,167900,4353.145820,-2723.951404,2720.5994,61320.6166,0.2573,0.0495,,,0,0,168000,77.7
43,171900,4301.374777,-2810.051719,2806.5934,65180.6390,0.1997,0.0427,,,0,0,172000,79.9
44,175900,4335.037616,-2898.446027,2894.9056,68546.2393,0.1729,0.0429,,,0,0,176000,82.2
45,179900,,,,,,,,,0,0,180000,82.9
46,183900,4413.841153,-2985.877032,2982.2962,66260.5405,0.1561,0.0468,,,0,0,184000,85.1
47,187900,4599.630987,-3071.790942,3068.2552,76855.3874,0.1731,0.0554,,,0,0,188000,87.4
48,191900,4825.554303,-3161.660593,3157.7410,75219.0317,0.1600,0.0438,,,0,0,192000,89.6
49,195900,4542.034677,-3247.693868,3243.2958,78980.2144,0.1683,0.0554,,,0,0,196000,91.9
50,199900,,,,,,,,,0,0,200000,92.5
51,203900,12255.313288,-3328.203554,3324.4194,65919.7257,0.1119,0.0520,82060.90,1001.0,100,46,204000,94.7
52,207900,12026.278429,-3408.750083,3405.0736,78378.4855,0.1407,0.0555,,,0,0,208000,96.9
53,211900,11845.283131,-3488.322944,3484.4404,75580.4479,0.1770,0.0570,,,0,0,212000,99.2
54,215900,11878.781248,-3565.882396,3562.2993,81639.9420,0.2398,0.0614,,,0,0,216000,101.3
55,219900,,,,,,,,,0,0,220000,101.9
56,223900,12456.970524,-3642.534712,3638.6542,84621.3238,0.2359,0.0630,,,0,0,224000,104.2
57,227900,13142.374792,-3718.347298,3714.3051,77479.6539,0.2265,0.0646,,,0,0,228000,106.4
58,231900,13545.628664,-3793.109449,3789.3487,75411.7311,0.3162,0.0622,,,0,0,232000,108.6
59,235900,14057.433633,-3866.912275,3863.2890,82636.1797,0.6954,0.0640,,,0,0,236000,110.8
60,239900,,,,,,,,,0,0,240000,111.4
61,243900,13770.770414,-3938.344960,3934.5255,91124.1684,0.8435,0.0693,,,0,0,244000,113.6
62,247900,14229.913330,-4010.088411,4006.2436,96848.1569,1.4440,0.0764,,,0,0,248000,115.8
63,251900,13476.862157,-4083.194645,4079.4949,90953.4281,1.8340,0.0843,,,0,0,252000,118.0
64,255900,13831.015860,-4154.937485,4151.5430,83029.8654,2.3899,0.0804,,,0,0,256000,120.2
65,259900,,,,,,,,,0,0,260000,120.8
66,263900,13562.490315,-4225.082730,4221.7333,110367.9994,1.4707,0.0848,,,0,0,264000,123.0
67,267900,14797.741013,-4296.280325,4292.9053,103448.0634,1.1794,0.0879,,,0,0,268000,125.2
68,271900,14881.430707,-4364.580512,4361.6501,95288.2046,0.9648,0.1005,,,0,0,272000,127.5
69,275900,14629.279856,-4431.122276,4428.3708,96634.9449,0.8752,0.0823,,,0,0,276000,129.7
70,279900,,,,,,,,,0,0,280000,130.3
71,283900,14526.447343,-4494.607415,4492.0783,114323.9733,0.4615,0.0833,,,0,0,284000,132.5
72,287900,14589.637606,-4555.174937,4552.7523,104634.9492,1.0865,0.0726,,,0,0,288000,134.8
73,291900,15141.124208,-4618.827915,4616.0882,97121.1396,0.7925,0.0747,,,0,0,292000,137.0
74,295900,15122.382542,-4677.554891,4674.9324,131026.4771,1.0244,0.0887,,,0,0,296000,139.2
75,299900,,,,,,,,,0,0,300000,139.8
76,303900,16411.045128,-4735.057664,4731.8685,118810.1278,0.4139,0.0808,84399.07,1001.0,100,59,304000,142.0
77,307900,23429.316624,-4792.388921,4789.0846,126256.7280,0.9069,0.0702,,,0,0,308000,144.3
78,311900,24777.887678,-4851.262818,4848.0169,132674.9625,0.5993,0.0764,,,0,0,312000,146.5
79,315900,23210.232555,-4905.346956,4902.5492,148967.8773,0.5261,0.0838,,,0,0,316000,148.8
80,319900,,,,,,,,,0,0,320000,149.4
81,323900,24657.284277,-4958.526221,4955.8185,126892.5364,0.4413,0.0867,,,0,0,324000,151.6
82,327900,23772.654442,-5012.316273,5009.2014,131854.3329,0.5600,0.0893,,,0,0,328000,153.8
83,331900,23342.733691,-5067.528779,5063.4471,134749.5068,0.6322,0.0913,,,0,0,332000,156.1
84,335900,23858.907165,-5118.908160,5115.4423,151793.6358,0.6862,0.0850,,,0,0,336000,158.3
85,339900,,,,,,,,,0,0,340000,158.9
86,343900,25591.262116,-5170.855104,5167.7985,137559.0984,0.6486,0.0902,,,0,0,344000,161.1
87,347900,25806.574332,-5220.337424,5217.0560,130150.2130,0.6104,0.0870,,,0,0,348000,163.3
88,351900,24573.660323,-5269.613394,5265.8325,166067.1481,1.0067,0.0823,,,0,0,352000,165.6
89,355900,25762.449898,-5330.369461,5327.1587,114414.4617,0.7689,0.0764,,,0,0,356000,167.8
90,359900,,,,,,,,,0,0,360000,168.4
91,363900,26946.868041,-5376.613333,5373.7594,85795.7266,0.9668,0.0708,,,0,0,364000,170.7
92,367900,26813.829137,-5420.933090,5418.1508,78920.3694,0.7890,0.0747,,,0,0,368000,172.9
93,371900,24706.477712,-5467.980141,5464.8117,72070.7612,0.8630,0.0850,,,0,0,372000,175.1
94,375900,26860.544903,-5506.881931,5504.0121,63091.1454,0.9884,0.0956,,,0,0,376000,177.3
95,379900,,,,,,,,,0,0,380000,177.9
96,383900,24585.590517,-5549.424027,5546.4624,59724.3885,0.8746,0.0893,,,0,0,384000,180.1
97,387900,25372.927181,-5589.239428,5586.6531,60604.3732,0.8416,0.0800,,,0,0,388000,182.3
98,391900,22729.100884,-5628.953100,5626.6219,56601.9584,0.6824,0.0845,,,0,0,392000,184.6
99,395900,25090.893506,-5669.585111,5667.0071,49392.9247,0.7068,0.0921,,,0,0,396000,186.8
100,399900,,,,,,,,,0,0,400000,187.4
1,3900,,,,,,,,,,,,0,0,4000,0.6
2,7900,,,,,,,,,,,,0,0,8000,1.3
3,11900,282.707516,306.188080,-25.882665,24.9874,24.4388,999.1407,1218.5245,0.0510,0.0105,,,0,0,12000,3.0
4,15900,126.340681,134.136459,-38.475068,38.2491,38.0097,372.3170,355.1527,0.0306,0.0106,,,0,0,16000,4.5
5,19900,,,,,,,,,,,,0,0,20000,5.4
6,23900,70.732432,75.458363,-47.526001,47.1960,47.0784,253.1659,263.2829,0.0087,0.0244,,,0,0,24000,6.9
7,27900,77.364332,80.473762,-52.307693,52.0154,51.9606,490.4147,485.2776,0.0028,0.0801,,,0,0,28000,8.5
8,31900,70.778707,71.466160,-56.782118,56.3122,56.3247,535.2342,525.9048,0.0003,0.0007,,,0,0,32000,10.0
9,35900,52.262184,54.029249,-60.390681,60.0955,60.1106,342.9534,328.2704,0.0002,0.0667,,,0,0,36000,11.5
10,39900,,,,,,,,,,,,0,0,40000,12.5
11,43900,39.044606,40.815987,-64.377631,63.8272,63.8277,316.8913,303.0706,0.0002,0.1155,,,0,0,44000,14.2
12,47900,33.158980,34.946795,-68.172186,67.3998,67.4194,337.1861,348.5164,0.0001,0.2325,,,0,0,48000,15.8
13,51900,28.630707,30.073594,-71.439498,70.9197,70.9070,325.5179,349.3339,0.0001,0.0005,,,0,0,52000,17.2
14,55900,25.312447,26.416081,-75.256877,74.5900,74.6061,425.6069,332.8821,0.0001,0.0031,,,0,0,56000,18.9
15,59900,,,,,,,,,,,,0,0,60000,19.9
16,63900,23.636113,25.304298,-78.884584,78.1734,78.1651,426.0404,429.4079,0.0001,0.1724,,,0,0,64000,21.4
17,67900,22.204121,23.806498,-82.834183,82.0457,82.0448,465.4662,554.1266,0.0001,0.0001,,,0,0,68000,23.0
18,71900,21.453163,22.509377,-86.887688,86.1271,86.1254,447.3776,457.3813,0.0001,0.0001,,,0,0,72000,24.7
19,75900,21.370854,22.258474,-90.737878,89.9062,89.8890,618.0201,541.5965,0.0000,0.0002,,,0,0,76000,26.2
20,79900,,,,,,,,,,,,0,0,80000,27.1
21,83900,20.015218,21.536613,-94.893965,93.9868,94.0020,592.4000,713.9631,0.0000,0.1912,,,0,0,84000,28.8
22,87900,19.697537,20.878755,-98.873175,97.8581,97.8663,536.1596,503.6482,0.0000,0.0003,,,0,0,88000,30.3
23,91900,19.662648,20.624450,-103.239182,102.2824,102.2790,831.8577,762.5573,0.0000,0.0000,,,0,0,92000,31.9
24,95900,19.931017,20.564002,-107.530982,106.5479,106.5549,902.6624,769.9908,0.0000,0.0000,,,0,0,96000,33.4
25,99900,,,,,,,,,,46219.38,1000.0,100,44,100000,34.5
26,103900,29.086458,30.140887,-111.667203,110.6654,110.6602,882.8218,1023.3193,0.0000,0.0000,,,0,0,104000,35.9
27,107900,35.116296,37.188543,-115.075280,113.8770,113.8742,983.9230,1348.9131,0.0000,0.0003,,,0,0,108000,37.4
28,111900,33.651924,35.250375,-120.044088,118.8748,118.8443,1407.6904,1547.4548,0.0000,0.1453,,,0,0,112000,38.8
29,115900,32.672979,34.885401,-124.529173,123.6755,123.6806,747.9297,1156.3093,0.0000,0.0001,,,0,0,116000,40.4
30,119900,,,,,,,,,,,,0,0,120000,41.4
31,123900,32.876859,33.883442,-128.855229,127.9247,127.9307,1004.6974,1068.6963,0.0000,0.0002,,,0,0,124000,43.0
32,127900,35.125025,36.437193,-133.556978,132.9079,132.8956,1348.1358,1369.5383,0.0000,0.4064,,,0,0,128000,44.5
33,131900,32.759858,33.820873,-138.538853,137.6311,137.6224,1158.1350,1125.1313,0.0000,0.0000,,,0,0,132000,46.2
34,135900,32.781226,33.511439,-142.861414,142.0404,142.0737,1530.8313,1322.3589,0.0000,0.0000,,,0,0,136000,47.8
35,139900,,,,,,,,,,,,0,0,140000,48.7
36,143900,32.920295,34.079857,-148.538282,147.6522,147.6377,1692.9458,1735.7668,0.0000,0.0000,,,0,0,144000,50.4
37,147900,33.398059,35.591683,-152.793790,152.0907,152.1065,1109.4155,1721.3658,0.0000,0.0000,,,0,0,148000,52.0
38,151900,36.639367,37.542504,-157.580530,156.9148,156.9165,1493.8374,1326.2647,0.0000,0.0001,,,0,0,152000,53.6
39,155900,35.945040,36.832594,-162.606124,162.0530,162.0303,1352.8313,1142.3399,0.0000,0.3362,,,0,0,156000,55.1
40,159900,,,,,,,,,,,,0,0,160000,56.2
41,163900,38.557812,39.003973,-167.760844,167.7524,167.7622,1843.3900,1669.6001,0.0000,0.4338,,,0,0,164000,57.8
42,167900,31.798264,32.717100,-173.129402,172.1464,172.1395,1506.4051,1482.1731,0.0000,0.0000,,,0,0,168000,59.4
43,171900,36.876240,37.178524,-178.117302,177.4011,177.4069,1743.1052,1603.3863,0.0000,0.0000,,,0,0,172000,61.1
44,175900,35.648692,36.198090,-182.481360,182.0389,182.0408,2074.7912,2198.3948,0.0000,0.0000,,,0,0,176000,62.7
45,179900,,,,,,,,,,,,0,0,180000,63.6
46,183900,38.196835,38.936767,-187.350086,186.9384,186.9238,2314.6314,2362.6011,0.0000,0.0000,,,0,0,184000,65.2
47,187900,42.287917,44.087199,-192.195353,191.8882,191.8890,2459.7997,2646.1865,0.0000,0.0000,,,0,0,188000,66.9
48,191900,39.315116,40.319289,-198.145079,197.3140,197.3296,2225.4720,2280.5507,0.0000,0.0000,,,0,0,192000,68.5
49,195900,44.026877,45.178583,-202.896950,202.5140,202.4859,2255.1998,2373.0555,0.0000,0.0000,,,0,0,196000,70.0
50,199900,,,,,,,,,,,,0,0,200000,71.0
51,203900,55.899488,56.425627,-207.757864,207.3779,207.3877,2476.9896,2277.1638,0.0000,0.0000,48512.92,1001.0,100,42,204000,72.5
52,207900,64.282553,65.874722,-211.520931,211.2402,211.2606,2655.7357,3323.7435,0.0000,0.0000,,,0,0,208000,74.0
53,211900,66.894973,65.269807,-216.686039,216.4250,216.4204,3791.0955,2765.4295,0.0000,0.0000,,,0,0,212000,75.5
54,215900,57.110924,58.123658,-221.831154,221.6076,221.5978,1931.8000,2524.3584,0.0000,0.0000,,,0,0,216000,77.0
55,219900,,,,,,,,,,,,0,0,220000,78.0
56,223900,57.041480,57.930184,-227.075536,226.6325,226.6369,2955.8698,2752.3919,0.0000,0.0000,,,0,0,224000,79.6
57,227900,66.963044,68.932867,-232.677063,231.9336,231.9111,3679.6467,4242.0367,0.0000,0.0000,,,0,0,228000,81.2
58,231900,68.027290,70.265691,-237.761451,237.3246,237.3254,3566.5000,4607.3766,0.0000,0.0000,,,0,0,232000,82.9
59,235900,61.888065,62.645722,-242.141635,242.1812,242.1990,3678.9223,3802.6629,0.0000,0.0000,,,0,0,236000,84.5
60,239900,,,,,,,,,,,,0,0,240000,85.5
61,243900,61.681932,61.142849,-248.088679,247.5458,247.5337,3222.7162,2697.6110,0.0000,0.0000,,,0,0,244000,87.2
62,247900,65.402926,64.598034,-253.093433,252.9434,252.9475,3681.9631,2864.8155,0.0000,0.0000,,,0,0,248000,88.8
63,251900,67.804035,67.882442,-259.056696,258.1879,258.1823,2847.0039,2203.5762,0.0000,0.0000,,,0,0,252000,90.3
64,255900,72.505880,72.651893,-263.700441,263.3914,263.4126,4419.4881,4302.3094,0.0000,0.0000,,,0,0,256000,92.1
65,259900,,,,,,,,,,,,0,0,260000,93.1
66,263900,73.525094,74.055413,-269.009408,268.5593,268.5545,3044.9987,2866.4820,0.0000,0.0000,,,0,0,264000,94.7
67,267900,79.633867,80.573932,-273.733865,273.4988,273.4865,2985.4456,2868.2783,0.0000,0.0000,,,0,0,268000,96.3
68,271900,78.889999,79.452376,-278.876943,278.3092,278.3176,3587.7283,3834.9385,0.0000,0.0000,,,0,0,272000,98.1
69,275900,96.219392,96.087901,-284.715526,284.2436,284.2500,4825.9767,4456.3201,0.0000,0.0000,,,0,0,276000,99.7
70,279900,,,,,,,,,,,,0,0,280000,100.6
71,283900,87.949966,90.075752,-289.833118,289.2313,289.2106,3891.3974,3933.2084,0.0000,0.0000,,,0,0,284000,102.2
72,287900,83.479891,84.555781,-294.401012,294.0808,294.1141,4084.3430,4399.4364,0.0000,0.0000,,,0,0,288000,103.9
73,291900,85.922943,86.717185,-300.479045,299.3834,299.3614,4455.7575,4282.8277,0.0000,0.0000,,,0,0,292000,105.4
74,295900,85.145493,86.783054,-305.708350,304.3879,304.3920,3805.1850,3765.6720,0.0000,0.0000,,,0,0,296000,107.2
75,299900,,,,,,,,,,,,0,0,300000,108.1
76,303900,98.941464,99.442615,-310.331688,309.4528,309.4521,3881.6549,3921.7688,0.0000,0.0000,48907.15,1001.0,100,42,304000,109.7
77,307900,145.454047,145.969029,-314.692101,313.6962,313.7135,4233.3870,3891.9487,0.0000,0.0000,,,0,0,308000,111.4
78,311900,127.206050,127.168726,-319.397040,318.9560,318.9373,7320.0138,6922.7557,0.0000,0.0000,,,0,0,312000,112.9
79,315900,136.000981,137.518625,-325.039792,323.8371,323.8403,5938.9378,5762.8777,0.0000,0.0000,,,0,0,316000,114.5
80,319900,,,,,,,,,,,,0,0,320000,115.6
81,323900,128.639338,129.393355,-329.411957,328.9605,328.9783,6927.6639,7120.2970,0.0000,0.0000,,,0,0,324000,117.3
82,327900,114.329095,117.565797,-335.063965,334.1451,334.1229,4124.7512,4864.6543,0.0000,0.0000,,,0,0,328000,118.9
83,331900,128.628370,129.290243,-339.645834,339.0853,339.0982,6914.3690,6671.5187,0.0000,0.0000,,,0,0,332000,120.7
84,335900,137.000619,137.409071,-344.963054,344.2905,344.2848,4296.6018,4218.3553,0.0000,0.0000,,,0,0,336000,122.3
85,339900,,,,,,,,,,,,0,0,340000,123.3
86,343900,130.895467,132.371892,-349.980825,349.2243,349.2288,7245.1757,7406.1601,0.0000,0.0000,,,0,0,344000,125.0
87,347900,132.596914,133.917793,-355.208683,354.3217,354.3391,6153.8948,6594.8811,0.0000,0.0000,,,0,0,348000,126.6
88,351900,171.992034,172.966421,-359.590964,359.3507,359.3285,6134.7803,5975.1790,0.0000,0.0000,,,0,0,352000,128.3
89,355900,134.456684,134.503558,-365.423191,364.5277,364.5527,4839.9313,4993.1389,0.0000,0.0000,,,0,0,356000,130.1
90,359900,,,,,,,,,,,,0,0,360000,131.0
91,363900,147.738724,148.098872,-370.579384,369.7822,369.7761,5989.0834,6243.7327,0.0000,0.0000,,,0,0,364000,132.6
92,367900,141.470305,141.379405,-375.728678,374.5419,374.5283,4613.1482,4026.5791,0.0000,0.0000,,,0,0,368000,134.4
93,371900,154.952736,156.889590,-380.474225,379.4089,379.4119,5413.1828,5343.4719,0.0000,0.0000,,,0,0,372000,136.0
94,375900,153.687591,156.382864,-385.719344,384.5925,384.5742,10161.6216,10581.5519,0.0000,0.0000,,,0,0,376000,137.7
95,379900,,,,,,,,,,,,0,0,380000,138.7
96,383900,202.001338,202.535463,-390.265300,389.6302,389.6320,5962.6957,4671.9441,0.0000,0.0000,,,0,0,384000,140.4
97,387900,138.707002,139.093563,-395.629365,394.9920,394.9899,6374.6816,6046.6951,0.0000,0.0000,,,0,0,388000,142.0
98,391900,149.653551,150.008998,-401.269893,400.1141,400.1303,6030.3778,5636.5630,0.0000,0.0000,,,0,0,392000,143.7
99,395900,149.508582,151.605072,-406.188665,404.7709,404.7700,4728.6211,5072.4362,0.0000,0.0000,,,0,0,396000,145.3
100,399900,,,,,,,,,,,,0,0,400000,146.3
101,403900,199.793382,201.077579,-410.949836,410.2047,410.2186,6111.5105,6481.5256,0.0000,0.0000,48864.21,1001.0,100,51,404000,148.0
102,407900,238.406811,239.656267,-415.334901,413.5751,413.5723,7605.0324,7218.4165,0.0000,0.0000,,,0,0,408000,149.5
103,411900,216.105622,213.593660,-420.680850,419.4622,419.4535,12066.3278,10833.2035,0.0000,0.0000,,,0,0,412000,151.2
104,415900,264.363617,266.309342,-424.150774,423.4971,423.4963,8712.8799,8337.9305,0.0000,0.0000,,,0,0,416000,152.9
105,419900,,,,,,,,,,,,0,0,420000,153.9
106,423900,194.713964,197.194986,-430.314299,429.3796,429.3866,4889.9359,5015.6855,0.0000,0.0000,,,0,0,424000,155.6
107,427900,238.577698,238.653099,-435.796063,434.0185,433.9958,6116.6896,5457.7196,0.0001,0.0000,,,0,0,428000,157.4
108,431900,171.810765,174.303205,-441.126633,439.8638,439.8795,6408.1370,6693.6595,0.0027,0.0000,,,0,0,432000,159.0
109,435900,225.114806,225.528127,-445.286084,443.9482,443.9267,8641.2348,7927.7189,0.2789,0.0000,,,0,0,436000,160.7
110,439900,,,,,,,,,,,,0,0,440000,161.8
111,443900,196.282442,196.105997,-451.377968,449.1817,449.1965,9173.0787,8579.6389,0.6320,0.0000,,,0,0,444000,163.5
112,447900,205.955228,208.177581,-454.707563,453.3912,453.4006,6284.2298,6138.9346,0.3139,0.0000,,,0,0,448000,165.4
113,451900,234.799947,235.449724,-460.947809,458.9828,458.9871,8461.0308,8224.6078,0.2336,0.0000,,,0,0,452000,167.0
114,455900,265.255944,267.411118,-464.507472,463.8053,463.8010,9281.0297,9003.7958,0.1812,0.0000,,,0,0,456000,168.8
115,459900,,,,,,,,,,,,0,0,460000,169.9
116,463900,258.291694,260.509166,-469.964982,468.4608,468.4541,13845.4317,13709.7646,0.1667,0.0000,,,0,0,464000,171.4
117,467900,273.392582,276.740127,-474.986205,473.1418,473.1501,5957.3141,6188.5153,0.1751,0.0000,,,0,0,468000,173.0
118,471900,210.677195,213.303883,-480.372233,478.8500,478.8312,6557.1312,6592.0726,0.1485,0.0000,,,0,0,472000,174.4
119,475900,205.133592,206.571995,-485.104337,483.2560,483.2811,11633.2759,10882.8794,0.1403,0.0000,,,0,0,476000,176.0
120,479900,,,,,,,,,,,,0,0,480000,176.8
121,483900,241.497782,244.137329,-489.930879,488.4041,488.3886,9460.5224,9565.8877,0.1659,0.0000,,,0,0,484000,178.3
122,487900,243.865294,243.955867,-494.737856,492.4000,492.3880,12928.9157,11438.1467,0.2049,0.0000,,,0,0,488000,179.8
123,491900,270.654220,270.835315,-501.032031,498.3705,498.3825,7036.4103,6294.1058,0.2063,0.0000,,,0,0,492000,181.4
124,495900,239.122780,239.001083,-504.721240,503.2158,503.2228,7133.7937,6666.1467,0.2075,0.0000,,,0,0,496000,182.9
125,499900,,,,,,,,,,,,0,0,500000,183.7
126,503900,261.310239,259.407707,-510.813564,508.7448,508.7193,9729.0038,7553.7469,0.2081,0.0000,48832.73,1001.0,100,55,504000,185.3
127,507900,393.027014,392.576230,-516.126953,513.8560,513.9137,12195.4969,11842.6726,0.2362,0.0000,,,0,0,508000,186.9
128,511900,297.343743,310.461226,-519.920575,518.1717,518.1222,8845.2921,7885.3618,0.2488,0.0000,,,0,0,512000,188.5
129,515900,457.557545,456.541574,-524.132888,523.2122,523.1843,16395.7141,15519.6382,0.2173,0.0000,,,0,0,516000,190.0
130,519900,,,,,,,,,,,,0,0,520000,190.8
131,523900,367.439147,366.008273,-531.211729,528.7886,528.8734,15819.2715,14186.2775,0.2038,0.0000,,,0,0,524000,192.3
132,527900,393.892081,396.367960,-535.585459,532.8643,532.8331,10620.4555,9923.5723,0.2496,0.0000,,,0,0,528000,193.9
133,531900,426.946331,428.098475,-539.649214,537.6957,537.6973,9459.2667,8601.2588,0.3009,0.0000,,,0,0,532000,195.4
134,535900,339.582842,346.229474,-544.823730,542.3785,542.3575,9097.2353,10588.3659,0.2531,0.0000,,,0,0,536000,196.9
135,539900,,,,,,,,,,,,0,0,540000,197.7
136,543900,336.455755,345.355796,-550.742017,548.0969,548.0916,7905.2148,8833.5802,0.2278,0.0000,,,0,0,544000,199.2
137,547900,409.386777,414.335191,-555.103884,552.6060,552.6314,11485.9538,11499.1205,0.3144,0.0000,,,0,0,548000,200.8
138,551900,337.575675,342.202370,-560.725518,558.8286,558.8163,10679.2672,10760.4086,0.2436,0.0000,,,0,0,552000,202.3
139,555900,364.248162,369.854808,-566.450413,563.8031,563.8183,11545.6972,11584.2796,0.2801,0.0000,,,0,0,556000,203.9
140,559900,,,,,,,,,,,,0,0,560000,204.7
141,563900,460.417226,461.551644,-571.609336,569.5341,569.5358,18012.2250,16917.6996,0.2861,0.0000,,,0,0,564000,206.3
142,567900,360.039145,360.137114,-578.643062,575.4577,575.4411,11421.6249,10987.4322,0.2372,0.0000,,,0,0,568000,207.8
143,571900,379.580307,379.896897,-583.682595,580.7777,580.7747,11039.5987,10165.7326,0.3284,0.0000,,,0,0,572000,209.4
144,575900,365.843649,368.457689,-590.826035,587.5703,587.5843,10944.1578,10640.0043,0.2476,0.0000,,,0,0,576000,211.0
145,579900,,,,,,,,,,,,0,0,580000,211.9
146,583900,342.728108,349.112824,-596.087627,593.2277,593.2300,9039.0720,9878.0491,0.2693,0.0000,,,0,0,584000,213.4
147,587900,441.410060,444.266927,-601.473623,599.0137,599.0052,11182.1301,10612.8593,0.3132,0.0000,,,0,0,588000,215.0
148,591900,410.701958,413.499977,-606.460813,603.7478,603.7463,13654.9188,12473.5379,0.2557,0.0000,,,0,0,592000,216.5
149,595900,313.942124,315.776417,-614.055217,611.1297,611.1411,13403.5915,12780.8327,0.4061,0.0000,,,0,0,596000,218.0
150,599900,,,,,,,,,,,,0,0,600000,218.9
151,603900,401.138637,404.391586,-619.510325,616.8688,616.8855,9295.2859,9317.9663,0.3437,0.0000,86756.53,1001.0,100,48,604000,220.4
152,607900,410.309487,412.605759,-626.939937,623.6258,623.5950,9326.1231,9919.3841,0.3759,0.0000,,,0,0,608000,221.9
153,611900,367.513048,372.389504,-632.882981,630.0388,630.0463,10216.8413,11493.0906,0.3304,0.0000,,,0,0,612000,223.4
154,615900,463.406232,468.060268,-640.296882,636.7339,636.7344,11742.7803,12286.5584,0.3465,0.0000,,,0,0,616000,224.9
155,619900,,,,,,,,,,,,0,0,620000,225.7
156,623900,373.287636,375.435085,-645.762859,642.9390,642.9300,10898.9810,10421.8951,0.2046,0.0000,,,0,0,624000,227.3
157,627900,408.726391,413.169239,-651.239673,647.8394,647.8565,12818.5629,13381.5188,0.3316,0.0000,,,0,0,628000,228.7
158,631900,511.947099,518.179756,-658.862805,655.7811,655.7803,12030.9545,11292.9787,0.3443,0.0000,,,0,0,632000,230.2
