epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s,det_loss,det_dist_loss,det_alpha_loss
1,3999,,,,,,,,,,-48.67,152.0,25,4,4000,1.1,,,
2,7999,0.285292,0.290700,-0.128490,1.3661,1.3663,2.5309,2.6839,0.4505,0.0744,79.94,464.4,8,1,8000,13.7,,,
3,11999,0.518409,0.515682,-2.625798,3.4598,3.4598,3.6044,3.8524,0.9348,0.1492,108.78,364.1,10,5,12000,30.1,,,
4,15999,0.503817,0.510973,-6.077211,5.9408,5.9410,3.7385,4.0821,1.1566,0.2731,68.71,525.4,8,3,16000,46.6,,,
5,19999,0.538021,0.536433,-7.954834,7.4911,7.4908,3.8259,4.0900,1.2457,0.3958,34.16,243.6,18,3,20000,63.3,,,
6,23999,0.683924,0.673537,-9.597364,8.8347,8.8346,4.6554,5.0314,1.5108,0.5814,80.58,386.4,11,1,24000,79.9,,,
7,27999,0.910837,0.919306,-9.453718,8.6032,8.6036,5.5007,6.0510,1.8421,0.7666,59.78,378.7,9,2,28000,96.4,,,
8,31999,1.024763,1.025378,-7.941751,7.1096,7.1095,5.6898,6.1323,2.0179,0.9300,13.80,399.7,11,4,32000,112.8,,,
9,35999,0.992876,0.998231,-7.206451,6.1443,6.1439,5.6951,6.1587,2.1959,1.0565,49.49,350.1,11,2,36000,129.1,,,
10,39999,1.028023,1.040229,-7.377207,6.2749,6.2744,6.0275,6.6622,2.2869,1.0745,67.89,336.0,12,6,40000,145.6,,,
11,43999,1.140019,1.130748,-7.115159,6.0351,6.0345,6.6152,6.9638,2.4769,1.1892,72.74,353.3,12,0,44000,162.0,,,
12,47999,1.148654,1.137893,-6.824796,5.8058,5.8057,6.9570,7.2183,2.5877,1.3215,84.29,283.3,14,3,48000,178.3,,,
13,51999,1.090835,1.089118,-7.307129,6.3082,6.3078,7.4104,7.6590,2.6047,1.3151,98.66,259.1,14,4,52000,194.7,,,
14,55999,1.200749,1.198043,-7.435068,6.4524,6.4517,8.0278,8.3130,2.7293,1.3979,92.26,342.7,13,5,56000,211.2,,,
15,59999,1.215756,1.218196,-7.580354,6.5887,6.5878,8.4194,8.8272,2.7630,1.4184,89.01,313.1,12,4,60000,338.3,0.066422,0.009649,0.055910
16,63999,1.270146,1.266923,-7.966080,6.9660,6.9650,9.0274,9.2941,2.8219,1.4627,50.12,262.5,16,6,64000,470.5,0.001622,0.000529,0.000890
17,67999,1.365911,1.351357,-7.776137,6.8023,6.8010,9.6701,10.0281,2.9238,1.5070,176.09,535.7,6,0,68000,602.6,0.000192,0.000037,0.000008
18,71999,1.361475,1.344987,-7.902102,6.9178,6.9171,10.3031,10.3136,2.9237,1.4813,104.66,345.4,14,3,72000,734.6,0.000453,0.000290,0.000022
19,75999,1.366466,1.354134,-8.299514,7.3259,7.3251,10.7039,11.1389,2.9348,1.4996,96.22,258.4,14,4,76000,866.9,0.000356,0.000212,0.000014
20,79999,1.303946,1.297656,-9.074367,8.0972,8.0966,11.1044,11.4054,2.9023,1.4975,199.08,488.2,9,3,80000,999.3,0.000400,0.000255,0.000022
21,83999,1.336178,1.330249,-9.866445,8.9106,8.9106,11.8950,12.1638,2.8926,1.4895,94.04,277.0,13,1,84000,1131.5,0.000137,0.000015,0.000002
22,87999,1.336285,1.323277,-10.763494,9.8144,9.8144,12.1255,12.2834,2.8865,1.4907,121.00,325.9,11,3,88000,1263.6,0.000300,0.000167,0.000013
23,91999,1.392567,1.374703,-11.474837,10.5260,10.5260,12.5681,12.7625,2.9240,1.4873,109.82,341.0,14,5,92000,1395.9,0.000421,0.000277,0.000019
24,95999,1.472114,1.448475,-11.862320,10.9321,10.9316,13.2741,13.0898,2.9983,1.5087,64.82,239.6,16,4,96000,1528.1,0.000230,0.000096,0.000008
25,99999,1.563447,1.541306,-12.204197,11.2558,11.2552,14.6518,14.5277,3.1030,1.5442,246.82,595.7,7,2,100000,1660.3,0.000162,0.000035,0.000003
26,103999,1.585528,1.557771,-12.576003,11.6102,11.6099,15.1027,15.0081,3.1580,1.5954,345.76,805.6,5,2,104000,1792.7,0.000191,0.000059,0.000006
27,107999,1.584447,1.566059,-12.826288,11.8623,11.8616,15.2688,15.7984,3.1512,1.5701,140.14,393.7,9,3,108000,1925.1,0.000598,0.000447,0.000020
28,111999,1.651362,1.637745,-13.172210,12.2238,12.2235,16.0957,15.7332,3.1743,1.5850,106.47,315.0,12,0,112000,2057.4,0.000171,0.000045,0.000003
29,115999,1.737316,1.726115,-13.273538,12.3347,12.3344,17.2813,17.5706,3.2091,1.6098,124.49,284.9,16,3,116000,2189.7,0.000132,0.000012,0.000002
30,119999,1.811442,1.788994,-13.347635,12.4247,12.4242,17.3983,17.4361,3.2510,1.6465,95.90,243.6,15,6,120000,2321.8,0.000416,0.000261,0.000019
