epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s
32,127900,3.138288,-44.097213,43.4350,14.1533,1.5129,0.1114,258.54,226.8,4,3,128000,40.6
33,131900,3.169187,-45.685412,45.0283,14.9955,1.5701,0.1211,356.34,332.7,6,3,132000,42.2
34,135900,3.151850,-47.347326,46.6662,13.8426,1.6798,0.1262,301.30,450.3,3,2,136000,43.8
35,139900,,,,,,,213.98,142.3,3,0,140000,44.0
36,143900,3.118612,-48.958491,48.2727,14.7962,1.6350,0.1329,241.85,205.3,6,1,144000,45.7
37,147900,3.439618,-50.536497,49.8415,16.7151,1.6943,0.1385,422.62,411.0,6,1,148000,47.4
38,151900,3.649259,-52.075261,51.3817,16.2039,1.6241,0.1441,,,0,0,152000,49.0
39,155900,3.621779,-53.648844,52.9366,17.0203,1.7889,0.1509,726.75,768.7,3,2,156000,50.6
40,159900,,,,,,,361.44,450.0,5,4,160000,50.9
41,163900,3.641789,-55.234024,54.5172,17.0226,1.7841,0.1558,584.40,1001.0,1,0,164000,52.5
42,167900,3.747613,-56.759550,56.0305,17.1203,1.7187,0.1593,424.49,572.5,4,1,168000,54.1
43,171900,3.994697,-58.362583,57.6325,17.2364,1.8145,0.1666,614.75,445.6,9,5,172000,55.8
44,175900,4.267347,-59.933128,59.1829,20.5343,1.9047,0.1753,501.63,518.2,5,3,176000,57.4
45,179900,,,,,,,401.23,722.3,3,0,180000,57.7
46,183900,4.422337,-61.623688,60.8562,20.1880,1.8779,0.1786,397.40,638.0,5,2,184000,59.3
47,187900,4.647186,-63.255071,62.4782,21.9461,2.0318,0.1940,321.35,640.0,5,1,188000,60.9
48,191900,4.575939,-64.808646,64.0338,20.7218,1.9094,0.1902,734.93,759.7,3,2,192000,62.6
49,195900,4.765749,-66.331667,65.5680,20.4596,1.9167,0.1949,461.62,785.7,3,2,196000,64.2
50,199900,,,,,,,904.88,668.2,6,2,200000,64.4
51,203900,5.147289,-67.849664,67.0905,22.3250,1.9464,0.2034,667.53,879.6,32,11,204000,66.1
52,207900,6.009621,-69.551084,68.7637,21.2284,2.0723,0.2071,460.68,717.0,10,5,208000,67.8
53,211900,6.208829,-71.502956,70.7075,23.0472,2.0585,0.2172,569.13,887.1,8,6,212000,69.4
54,215900,6.652414,-73.566129,72.7659,24.0919,2.0910,0.2263,785.80,726.1,9,4,216000,71.1
55,219900,,,,,,,497.22,271.2,5,2,220000,71.3
56,223900,6.603931,-75.630268,74.8497,25.5510,2.1535,0.2371,619.64,588.8,4,2,224000,73.0
57,227900,7.137867,-77.525308,76.7457,24.8269,2.1602,0.2402,387.50,532.2,5,3,228000,74.7
58,231900,6.912647,-79.455604,78.6846,27.2962,2.1890,0.2534,525.52,629.0,4,1,232000,76.3
59,235900,7.271330,-81.470721,80.6756,26.8704,2.2356,0.2576,604.23,657.3,3,2,236000,78.0
60,239900,,,,,,,770.07,489.6,7,2,240000,78.2
61,243900,7.691665,-83.522131,82.7183,29.2459,2.2507,0.2696,563.66,312.2,8,4,244000,79.9
62,247900,8.055786,-85.360916,84.5750,33.2302,2.3398,0.2900,747.65,688.0,4,3,248000,81.5
63,251900,8.432550,-87.254079,86.4599,33.7125,2.4653,0.2795,781.68,423.1,7,4,252000,83.1
64,255900,8.711981,-89.165649,88.3756,36.2324,2.3994,0.2883,841.25,565.5,4,0,256000,84.8
65,259900,,,,,,,988.68,631.2,11,4,260000,85.0
66,263900,9.431906,-90.898216,90.1006,35.0783,2.5226,0.3046,249.01,138.0,3,2,264000,86.6
67,267900,9.287282,-92.532303,91.7500,35.0143,2.5561,0.3047,1059.31,763.7,6,3,268000,88.2
68,271900,10.268574,-94.135398,93.3498,44.0695,2.5722,0.3204,646.20,809.1,7,4,272000,89.9
69,275900,10.205961,-95.901501,95.1066,37.3045,2.4520,0.3139,775.64,615.5,4,1,276000,91.6
70,279900,,,,,,,889.60,658.6,5,1,280000,91.8
71,283900,10.557765,-97.455061,96.6441,38.0873,2.4752,0.3389,657.40,675.7,6,2,284000,93.5
72,287900,10.924010,-99.198774,98.4077,38.9164,2.5759,0.3354,1386.91,1001.0,5,3,288000,95.2
73,291900,11.069544,-100.905035,100.1010,42.0329,2.5405,0.3479,1124.38,499.5,2,2,292000,96.8
74,295900,11.441149,-102.628254,101.8196,40.6044,2.7322,0.3572,1098.72,528.7,3,1,296000,98.5
75,299900,,,,,,,1368.50,1001.0,3,2,300000,98.7
76,303900,11.672365,-104.243649,103.4272,40.8513,2.7242,0.3500,1391.69,906.9,9,5,304000,100.4
77,307900,12.302564,-105.837362,105.0050,46.2403,2.7268,0.3727,779.05,665.9,10,5,308000,102.0
78,311900,12.954287,-107.503631,106.6654,43.9481,2.8034,0.3803,776.71,599.0,4,1,312000,103.6
79,315900,13.038834,-109.315932,108.4757,43.0816,2.6496,0.3758,960.20,761.1,9,4,316000,105.3
80,319900,,,,,,,760.68,486.6,5,1,320000,105.5
81,323900,13.803637,-111.178987,110.3341,51.6190,2.7446,0.3988,734.74,599.5,6,4,324000,107.2
82,327900,15.009952,-113.034384,112.2008,53.8093,2.8303,0.3989,881.30,496.8,6,4,328000,108.8
83,331900,15.036934,-114.764817,113.9308,50.7410,2.8605,0.4172,1419.42,1001.0,2,2,332000,110.4
84,335900,15.773854,-116.575507,115.7083,49.5047,2.7477,0.4186,677.35,376.1,7,3,336000,112.1
85,339900,,,,,,,1265.22,802.2,6,4,340000,112.3
86,343900,15.179449,-118.349648,117.4962,56.2615,2.8360,0.4326,1469.84,717.3,9,3,344000,113.9
87,347900,15.843816,-120.005426,119.1652,52.4856,2.7792,0.4393,1069.78,625.5,8,5,348000,115.5
88,351900,17.267960,-121.855676,121.0338,60.9482,2.9349,0.4617,650.26,703.1,8,6,352000,117.2
89,355900,17.850491,-123.785233,122.9477,62.5321,3.1099,0.4643,1487.38,714.3,7,3,356000,118.8
90,359900,,,,,,,1045.34,861.4,7,4,360000,119.1
91,363900,17.281459,-125.412901,124.6008,56.0466,2.9667,0.4630,1925.14,836.2,4,1,364000,120.7
92,367900,18.076170,-127.125746,126.3168,58.6083,3.1239,0.4618,1283.69,655.8,9,4,368000,122.4
93,371900,18.290241,-128.908023,128.1112,61.8348,3.0959,0.4800,1428.19,1001.0,2,1,372000,124.0
94,375900,18.696854,-130.602263,129.7964,64.0384,3.0856,0.4925,653.67,806.0,3,1,376000,125.7
95,379900,,,,,,,595.21,516.3,3,1,380000,125.9
96,383900,18.920755,-132.216485,131.4050,61.3939,3.0260,0.4820,1555.57,838.8,4,3,384000,127.6
97,387900,18.539566,-133.760674,132.9391,59.6043,3.1082,0.4851,1478.55,889.6,5,4,388000,129.3
98,391900,19.103569,-135.449002,134.6367,61.4086,3.0923,0.4900,922.25,382.7,3,2,392000,130.9
99,395900,19.708005,-137.248996,136.4358,65.7555,3.0909,0.4978,876.78,526.7,6,4,396000,132.6
100,399900,,,,,,,1340.52,563.2,5,2,400000,132.8
