epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s
49,195900,3.538494,-55.728700,55.1517,14.1501,1.6524,0.1620,327.43,263.3,3,1,196000,64.0
50,199900,,,,,,,141.73,108.7,3,2,200000,64.2
51,203900,3.952580,-56.963198,56.3955,14.8483,1.6609,0.1666,761.78,981.5,32,19,204000,65.8
52,207900,4.314057,-58.356237,57.7752,15.1202,1.7092,0.1754,571.60,538.8,11,4,208000,67.4
53,211900,4.455539,-59.732097,59.1534,16.3316,1.6504,0.1792,508.01,488.4,13,4,212000,69.0
54,215900,4.649190,-61.099666,60.5252,17.0353,1.7260,0.1861,587.77,686.7,3,2,216000,70.5
55,219900,,,,,,,522.69,569.8,4,1,220000,70.8
56,223900,4.943940,-62.367747,61.8014,17.6356,1.7953,0.1921,686.31,877.3,7,3,224000,72.4
57,227900,5.060637,-63.760487,63.1777,18.5728,1.7501,0.2013,445.81,506.2,5,3,228000,74.0
58,231900,5.077018,-65.140129,64.5325,18.0160,1.7860,0.2022,283.50,166.5,2,2,232000,75.6
59,235900,5.247920,-66.468237,65.8616,19.5150,1.8448,0.2097,315.71,179.5,4,1,236000,77.2
60,239900,,,,,,,676.51,845.5,4,3,240000,77.4
61,243900,5.408539,-67.861711,67.2562,20.1787,1.8431,0.2148,592.88,660.8,6,5,244000,79.0
62,247900,5.539639,-69.235398,68.6092,20.1933,1.7771,0.2250,968.49,601.0,1,0,248000,80.6
63,251900,5.861267,-70.515198,69.8904,22.2955,1.8281,0.2324,528.29,664.7,7,2,252000,82.1
64,255900,6.044351,-71.838868,71.2000,22.6575,1.9497,0.2398,436.39,487.2,8,3,256000,83.7
65,259900,,,,,,,712.41,1001.0,1,1,260000,84.0
66,263900,5.943904,-73.177661,72.5368,20.4239,1.8601,0.2456,776.36,854.8,6,2,264000,85.6
67,267900,6.561407,-74.613167,73.9672,24.2906,1.8829,0.2504,648.95,1001.0,4,2,268000,87.1
68,271900,6.632011,-76.022906,75.3691,23.2692,1.8998,0.2557,676.43,701.9,11,6,272000,88.7
69,275900,6.995019,-77.448987,76.8081,25.3516,2.0461,0.2682,364.25,442.5,6,1,276000,90.3
70,279900,,,,,,,379.24,209.8,6,2,280000,90.5
71,283900,7.365745,-78.735618,78.0851,27.0300,1.9784,0.2718,967.10,794.4,5,3,284000,92.2
72,287900,7.614575,-80.230577,79.5722,29.0305,1.9837,0.2938,644.67,507.3,3,2,288000,93.7
73,291900,7.595320,-81.422431,80.7713,29.4743,2.0060,0.2915,559.37,498.0,7,4,292000,95.3
74,295900,8.147831,-82.839021,82.1667,29.8684,2.0500,0.2954,553.19,440.8,5,4,296000,96.9
75,299900,,,,,,,357.27,400.0,3,0,300000,97.1
76,303900,8.618280,-84.143872,83.4500,30.9454,2.0751,0.3037,863.03,887.6,19,6,304000,98.7
77,307900,8.667234,-85.640988,84.9495,30.5244,2.0917,0.3101,702.77,773.0,10,5,308000,100.4
78,311900,9.120619,-87.245240,86.5572,31.3237,2.1241,0.3124,1077.61,885.0,7,5,312000,101.9
79,315900,9.477835,-88.893634,88.1999,31.0282,2.1336,0.3170,498.68,367.4,7,4,316000,103.5
80,319900,,,,,,,898.28,649.8,6,3,320000,103.8
81,323900,10.068670,-90.318594,89.6245,31.8877,2.0909,0.3290,737.36,630.9,8,3,324000,105.3
82,327900,10.429129,-91.999049,91.3011,35.9319,2.2693,0.3413,539.34,596.0,8,3,328000,107.0
83,331900,11.735947,-93.656579,92.9325,37.7657,2.2149,0.3585,464.93,276.3,11,3,332000,108.6
84,335900,12.197112,-95.134559,94.4303,45.3812,2.3664,0.3676,532.74,423.8,9,5,336000,110.2
85,339900,,,,,,,911.35,795.0,4,3,340000,110.4
86,343900,12.034260,-96.823651,96.1215,41.6656,2.2858,0.3790,745.40,655.3,10,4,344000,112.0
87,347900,13.046551,-98.369037,97.6592,46.7137,2.4217,0.3828,603.18,363.9,7,4,348000,113.5
88,351900,13.646771,-99.872212,99.1334,47.4750,2.2844,0.3951,567.64,283.0,10,4,352000,115.1
89,355900,13.886316,-101.572989,100.8384,51.6584,2.3979,0.4001,827.95,755.6,8,5,356000,116.7
90,359900,,,,,,,,,0,0,360000,116.9
91,363900,14.443538,-103.032236,102.3217,50.3228,2.4867,0.4139,1007.62,850.0,2,2,364000,118.5
92,367900,14.017168,-104.640836,103.9287,49.3241,2.4101,0.4186,537.47,231.8,5,3,368000,120.2
93,371900,15.202813,-106.185438,105.4579,53.4218,2.5038,0.4379,883.88,842.2,6,1,372000,121.8
94,375900,14.810769,-107.728288,107.0038,52.2640,2.5343,0.4460,1006.95,588.8,5,3,376000,123.4
95,379900,,,,,,,1112.03,706.4,5,1,380000,123.6
96,383900,15.333853,-109.194390,108.4780,56.0693,2.5655,0.4540,1382.96,811.8,5,3,384000,125.2
97,387900,16.375042,-110.699117,109.9792,52.9130,2.6504,0.4646,1070.02,685.5,4,1,388000,126.8
98,391900,16.740987,-112.176808,111.4528,56.1987,2.6464,0.4735,901.19,726.8,8,5,392000,128.4
99,395900,16.795006,-113.584925,112.8632,59.7009,2.7035,0.4859,231.62,111.0,1,0,396000,129.9
100,399900,,,,,,,1051.48,433.0,2,0,400000,130.2
1,3900,,,,,,,,,,-11.08,26.2,35,19,4000,0.4
2,7900,,,,,,,,,,-8.96,46.8,11,3,8000,0.7
3,11900,0.339651,0.337653,-1.159667,0.6798,0.6797,1.3275,1.3177,0.0677,0.0039,24.85,86.4,5,3,12000,2.4
4,15900,0.506613,0.476412,-1.443560,0.1075,0.1069,1.8789,1.9230,0.1687,0.0001,-103.89,135.4,93,40,16000,4.0
5,19900,,,,,,,,,,,,0,0,20000,4.3
6,23900,0.578710,0.538507,-0.657243,-0.3416,-0.3418,2.8434,2.8827,0.7978,0.0000,,,0,0,24000,5.9
7,27900,0.555801,0.530320,0.583233,-1.2248,-1.2249,3.4330,3.6337,1.6264,0.0000,-229.24,114.9,17,7,28000,7.5
8,31900,0.722099,0.698538,0.041833,-1.6552,-1.6550,3.9408,4.0464,1.6686,0.0000,-191.23,117.1,16,9,32000,9.2
9,35900,0.794841,0.773899,-0.466785,-1.2082,-1.2079,4.4833,4.3944,2.1547,0.0063,-218.57,198.0,1,1,36000,10.8
10,39900,,,,,,,,,,,,0,0,40000,11.1
11,43900,0.769718,0.762105,-1.138586,-0.3950,-0.3949,4.9347,4.9670,1.9551,0.0224,,,0,0,44000,12.8
12,47900,0.735078,0.722021,-1.781340,0.2940,0.2940,4.7471,4.7041,2.0895,0.0226,,,0,0,48000,14.4
13,51900,0.681675,0.676025,-2.406070,0.9922,0.9921,4.8440,4.8598,2.1379,0.0210,,,0,0,52000,16.1
14,55900,0.639178,0.634761,-2.966976,1.6380,1.6380,4.5617,4.6022,2.2820,0.0208,,,0,0,56000,17.7
15,59900,,,,,,,,,,,,0,0,60000,17.9
16,63900,0.630149,0.629014,-3.607417,2.3603,2.3603,4.4802,4.5245,2.2748,0.0310,,,0,0,64000,19.6
17,67900,0.631885,0.626636,-4.281296,3.1074,3.1071,4.2449,4.1887,2.3339,0.0320,,,0,0,68000,21.2
18,71900,0.639422,0.635379,-5.015250,3.8941,3.8942,4.6304,4.3994,2.0214,0.0352,,,0,0,72000,22.8
19,75900,0.662154,0.657880,-5.779132,4.7306,4.7304,4.4631,4.4301,2.3695,0.0383,116.79,582.0,1,1,76000,24.5
20,79900,,,,,,,,,,,,0,0,80000,24.7
21,83900,0.675169,0.677916,-6.571467,5.5724,5.5722,4.4728,4.4443,2.1741,0.0388,330.42,571.2,4,4,84000,26.3
22,87900,0.710964,0.711512,-7.336601,6.3685,6.3685,4.3267,4.2317,2.1417,0.0407,186.30,631.0,2,2,88000,28.0
23,91900,0.708296,0.712529,-8.023811,7.0955,7.0953,4.2965,4.2941,2.0972,0.0438,433.82,597.5,2,1,92000,29.6
24,95900,0.747390,0.749823,-8.758457,7.8618,7.8617,4.3244,4.3349,2.2214,0.0473,283.51,461.0,3,2,96000,31.3
25,99900,,,,,,,,,,11.00,839.5,6,2,100000,31.5
26,103900,0.771124,0.771974,-9.524785,8.6607,8.6605,4.2448,4.1643,2.2329,0.0502,400.42,826.2,5,1,104000,33.2
27,107900,0.824847,0.820541,-10.248293,9.3952,9.3948,4.4911,4.3687,2.3568,0.0517,502.49,682.5,4,1,108000,34.8
28,111900,0.851503,0.856198,-10.976280,10.1295,10.1292,4.4763,4.5564,2.4736,0.0545,246.61,244.0,1,0,112000,36.4
29,115900,0.859957,0.860965,-11.702697,10.8476,10.8477,4.4219,4.4780,2.0312,0.0544,368.59,1000.6,58,31,116000,38.1
30,119900,,,,,,,,,,38.67,29.0,6,0,120000,38.4
31,123900,1.050507,1.041647,-12.511206,11.6719,11.6714,4.9211,4.8707,2.1958,0.0598,123.15,104.2,5,2,124000,40.0
32,127900,1.096690,1.092328,-13.286919,12.4476,12.4476,5.1377,5.1946,2.1837,0.0605,545.41,756.9,11,7,128000,41.6
33,131900,1.157726,1.156001,-14.056925,13.2309,13.2304,5.0611,4.9850,2.5194,0.0653,578.23,736.1,14,7,132000,43.3
34,135900,1.291104,1.285662,-14.828776,14.0244,14.0243,5.5444,5.4635,2.5132,0.0676,211.52,143.6,8,5,136000,45.0
35,139900,,,,,,,,,,234.16,181.4,5,5,140000,45.3
36,143900,1.314063,1.319248,-15.524055,14.7024,14.7025,5.5115,5.6432,2.4659,0.0692,93.84,71.0,4,1,144000,47.0
37,147900,1.411000,1.413795,-16.218298,15.3924,15.3922,5.9670,5.8962,2.9714,0.0764,358.21,266.5,4,1,148000,48.7
38,151900,1.464465,1.471111,-16.981789,16.1108,16.1106,5.9228,6.0043,2.2596,0.0751,477.74,343.0,3,1,152000,50.3
39,155900,1.509460,1.525967,-17.647220,16.7687,16.7688,6.3444,6.4778,2.1390,0.0775,535.16,520.0,1,1,156000,52.0
40,159900,,,,,,,,,,402.55,292.0,2,1,160000,52.2
41,163900,1.546980,1.553254,-18.237485,17.3833,17.3829,6.4660,6.2600,2.3217,0.0808,317.27,248.5,2,0,164000,53.8
42,167900,1.611911,1.625876,-18.835308,17.9581,17.9581,6.5684,6.6443,2.4270,0.0836,340.65,248.7,3,0,168000,55.5
43,171900,1.646492,1.649060,-19.391741,18.5174,18.5173,6.7267,6.7193,2.4061,0.0863,145.40,105.0,1,1,172000,57.1
44,175900,1.724017,1.727298,-19.880309,19.0183,19.0174,7.1274,7.1001,2.4890,0.0880,545.49,549.7,3,1,176000,58.7
45,179900,,,,,,,,,,585.03,608.5,2,0,180000,59.0
46,183900,1.785128,1.792228,-20.418464,19.5513,19.5518,7.5120,7.6927,2.5238,0.0928,892.07,1001.0,2,1,184000,60.7
47,187900,1.842450,1.839909,-20.981333,20.0779,20.0779,7.5722,7.5687,2.2710,0.0947,723.99,1001.0,1,1,188000,62.3
48,191900,1.869762,1.879357,-21.448113,20.5587,20.5587,7.5398,7.8329,2.3511,0.0956,712.79,746.8,4,2,192000,64.0
49,195900,1.952582,1.956962,-21.968496,21.0498,21.0494,8.0130,8.1548,2.4357,0.1043,525.42,515.5,2,1,196000,65.7
50,199900,,,,,,,,,,541.24,492.3,3,3,200000,65.9
51,203900,1.974295,1.980762,-22.401309,21.5157,21.5158,8.1221,8.2424,2.4735,0.1055,659.14,789.1,9,4,204000,67.6
52,207900,2.033205,2.040165,-22.843642,21.9681,21.9679,8.1318,8.1974,2.3690,0.1080,794.05,951.0,5,2,208000,69.2
53,211900,2.126139,2.131842,-23.284313,22.4219,22.4215,8.4208,8.2959,2.2178,0.1113,158.51,86.2,4,1,212000,70.9
54,215900,2.141877,2.153869,-23.747630,22.8747,22.8747,8.5231,8.7591,2.5201,0.1146,793.70,1001.0,32,13,216000,72.5
55,219900,,,,,,,,,,605.85,805.6,5,5,220000,72.8
56,223900,2.331774,2.331693,-24.324194,23.4325,23.4325,8.6108,8.7849,2.6826,0.1181,487.68,533.8,8,2,224000,74.4
57,227900,2.383138,2.393662,-24.914008,24.0286,24.0287,9.0142,9.3913,2.2352,0.1208,688.08,778.6,8,4,228000,76.1
58,231900,2.526931,2.507154,-25.456633,24.5886,24.5883,9.4609,9.6199,2.3209,0.1240,598.74,729.9,10,6,232000,77.7
59,235900,2.575119,2.572036,-26.061786,25.1950,25.1950,9.1729,9.5293,2.2838,0.1283,832.39,1001.0,4,2,236000,79.4
60,239900,,,,,,,,,,560.60,576.3,6,3,240000,79.6
61,243900,2.668988,2.677562,-26.698632,25.8183,25.8179,9.5290,10.0390,2.2943,0.1339,878.74,1001.0,4,1,244000,81.3
62,247900,2.765768,2.767542,-27.306144,26.4151,26.4152,9.8192,10.2045,2.3484,0.1394,787.86,1001.0,2,0,248000,82.9
63,251900,2.930446,2.917666,-27.986206,27.1150,27.1148,10.6535,10.9535,2.2330,0.1398,854.69,834.8,4,1,252000,84.7
64,255900,2.907039,2.888587,-28.673010,27.7915,27.7917,10.2927,10.6670,2.2988,0.1458,725.12,385.7,3,2,256000,86.4
65,259900,,,,,,,,,,846.02,1001.0,2,2,260000,86.6
66,263900,3.076630,3.063956,-29.277756,28.4055,28.4051,10.7745,11.1810,2.3954,0.1485,551.51,236.0,3,2,264000,88.3
67,267900,3.135522,3.140071,-29.880577,29.0402,29.0402,10.9266,11.4994,2.3995,0.1528,860.10,1001.0,2,1,268000,89.9
68,271900,3.263484,3.282976,-30.496840,29.6602,29.6599,11.4171,11.7899,2.4722,0.1575,481.27,207.5,2,0,272000,91.6
69,275900,3.332317,3.320583,-31.172822,30.3017,30.3013,11.9033,12.1286,2.2427,0.1623,711.08,614.9,7,6,276000,93.3
70,279900,,,,,,,,,,652.37,525.3,3,3,280000,93.5
71,283900,3.426154,3.425205,-31.745179,30.8812,30.8815,12.2405,12.4687,2.4123,0.1671,831.24,1001.0,2,1,284000,95.2
72,287900,3.574562,3.584535,-32.409549,31.5272,31.5277,12.1464,12.3633,2.4319,0.1734,775.40,1001.0,1,1,288000,96.8
73,291900,3.641051,3.655795,-33.003620,32.1188,32.1182,12.6113,13.4461,2.6212,0.1798,966.88,848.4,5,4,292000,98.5
74,295900,3.859564,3.861056,-33.654048,32.7953,32.7959,13.2365,13.9020,2.6452,0.1870,855.88,610.5,4,0,296000,100.1
75,299900,,,,,,,,,,475.93,697.3,3,1,300000,100.4
76,303900,3.992317,3.982270,-34.162016,33.2722,33.2713,13.7311,14.1625,2.4764,0.1891,906.41,659.5,14,6,304000,102.0
77,307900,4.121606,4.116469,-34.679427,33.8424,33.8422,14.3148,14.6736,2.5432,0.1952,580.50,821.8,5,3,308000,103.7
78,311900,4.296122,4.322888,-35.259959,34.3767,34.3767,14.7737,15.6478,2.5550,0.2001,772.34,1001.0,3,2,312000,105.3
79,315900,4.306321,4.295779,-35.824068,34.9151,34.9154,14.9209,15.4254,2.5792,0.2056,1021.64,972.8,22,13,316000,107.0
80,319900,,,,,,,,,,1100.76,1001.0,2,1,320000,107.2
81,323900,4.690124,4.713711,-36.652855,35.7381,35.7380,15.9335,16.7160,2.6763,0.2116,1308.24,995.5,6,2,324000,108.9
82,327900,4.920406,4.922949,-37.421693,36.4707,36.4710,16.4154,17.2672,2.6454,0.2193,1540.15,791.1,8,2,328000,110.6
83,331900,5.158533,5.164030,-38.201209,37.2780,37.2779,17.0749,17.4998,2.7741,0.2229,1762.66,1001.0,6,3,332000,112.2
84,335900,5.461266,5.444301,-38.922518,37.9840,37.9844,17.6062,18.4169,2.8808,0.2305,1623.86,783.0,3,0,336000,113.9
85,339900,,,,,,,,,,1412.24,844.0,5,1,340000,114.1
86,343900,5.645852,5.637755,-39.677379,38.7341,38.7332,17.8369,18.7689,2.6972,0.2334,1002.53,622.5,6,0,344000,115.8
87,347900,5.879393,5.875517,-40.423547,39.5409,39.5408,19.0226,20.3176,2.7974,0.2428,958.48,365.5,2,1,348000,117.4
88,351900,5.902459,5.908011,-41.328106,40.3080,40.3076,19.1882,19.7924,2.6823,0.2474,1407.24,1001.0,3,2,352000,119.1
89,355900,6.168874,6.158783,-42.098159,41.1527,41.1525,20.3511,20.9697,3.0257,0.2526,1594.01,668.0,4,0,356000,120.8
90,359900,,,,,,,,,,698.40,410.2,4,2,360000,121.0
91,363900,6.442937,6.437451,-43.002336,41.9394,41.9391,20.6595,21.0272,2.7955,0.2585,1286.87,485.7,3,3,364000,122.7
92,367900,6.478925,6.474034,-43.704893,42.7103,42.7101,20.5168,21.5303,2.8409,0.2642,1296.42,819.5,2,2,368000,124.4
93,371900,6.847689,6.856685,-44.392431,43.4869,43.4871,22.1835,22.9423,3.0429,0.2691,1055.52,677.6,5,2,372000,126.0
94,375900,7.140817,7.115375,-45.142364,44.1257,44.1252,22.5176,23.2188,2.9921,0.2775,1413.95,898.9,7,3,376000,127.6
95,379900,,,,,,,,,,851.51,452.2,5,2,380000,127.9
96,383900,7.447337,7.477685,-45.946013,44.9292,44.9298,24.1211,25.2943,2.9581,0.2850,1289.09,834.8,4,3,384000,129.5
97,387900,7.625463,7.588533,-46.678472,45.6601,45.6596,24.6792,24.7397,3.0574,0.2895,1984.42,700.0,1,0,388000,131.2
98,391900,8.005664,8.001366,-47.416707,46.3919,46.3918,25.0173,26.1318,3.0986,0.2975,1666.32,943.3,3,2,392000,132.9
99,395900,7.945235,7.979152,-48.067545,47.0962,47.0959,26.5216,27.1837,2.9728,0.3016,864.75,1001.0,3,1,396000,134.5
100,399900,,,,,,,,,,1486.22,554.5,4,2,400000,134.7
101,403900,8.219755,8.197973,-48.940085,47.9030,47.9019,26.1816,26.9361,3.2392,0.3099,1696.53,893.4,14,11,404000,136.5
102,407900,8.629634,8.639146,-49.482683,48.5300,48.5296,27.0540,27.7241,3.1348,0.3144,1583.15,810.8,4,2,408000,138.2
103,411900,8.809361,8.839077,-50.365638,49.3756,49.3757,28.3503,29.3579,3.2969,0.3180,2600.44,1001.0,2,0,412000,139.8
104,415900,9.299943,9.319084,-51.135479,50.1462,50.1457,27.7760,29.0432,3.3416,0.3264,1582.51,852.0,17,6,416000,141.5
105,419900,,,,,,,,,,681.64,364.6,7,2,420000,141.7
106,423900,9.820892,9.841317,-52.136386,51.0376,51.0370,29.8899,31.4838,3.6173,0.3362,1060.19,598.3,6,5,424000,143.4
107,427900,9.955608,9.936783,-52.995994,51.9183,51.9187,31.9007,32.1327,3.3618,0.3389,1492.59,972.5,8,5,428000,145.0
108,431900,10.346503,10.291445,-53.978082,52.8430,52.8425,32.0457,32.4892,3.1624,0.3497,2679.62,1001.0,3,0,432000,146.7
109,435900,10.433194,10.496331,-54.795272,53.7711,53.7717,31.4728,31.8345,3.3638,0.3589,1583.51,668.8,5,2,436000,148.3
110,439900,,,,,,,,,,1219.71,638.8,8,5,440000,148.6
111,443900,10.860803,10.863377,-55.751730,54.7210,54.7210,33.8206,34.6503,3.3377,0.3569,1852.77,1001.0,5,3,444000,150.3
112,447900,11.221678,11.228398,-56.912482,55.6702,55.6703,33.7438,35.3167,3.1999,0.3686,2442.69,777.0,1,0,448000,151.9
113,451900,11.439473,11.428819,-57.778023,56.6476,56.6468,34.0985,34.9700,3.3609,0.3722,919.33,1001.0,1,0,452000,153.5
114,455900,11.605199,11.628547,-58.760504,57.6370,57.6370,34.8235,36.9411,3.4971,0.3775,1895.76,788.7,3,2,456000,155.1
115,459900,,,,,,,,,,1395.35,469.1,7,6,460000,155.4
116,463900,12.153328,12.167110,-59.984271,58.7236,58.7229,36.9035,38.0895,3.7685,0.3901,1891.45,1001.0,2,1,464000,157.0
117,467900,12.412331,12.428743,-60.903114,59.7064,59.7065,36.7330,39.2622,3.8263,0.3979,2425.42,781.0,5,0,468000,158.6
118,471900,12.892359,12.940661,-61.855223,60.6907,60.6906,38.1146,39.0464,3.7863,0.4029,1977.32,820.8,5,2,472000,160.3
119,475900,13.214920,13.235320,-62.858720,61.7268,61.7269,38.5543,39.7707,3.6364,0.4069,2074.98,1001.0,6,2,476000,161.9
120,479900,,,,,,,,,,2700.20,914.0,3,2,480000,162.1
121,483900,13.044413,13.107998,-63.780577,62.6412,62.6408,38.8958,41.0623,3.9127,0.4109,2688.43,878.4,5,4,484000,164.0
122,487900,13.925597,13.920086,-64.665853,63.4917,63.4923,41.7150,42.8251,3.5952,0.4171,,,0,0,488000,165.6
123,491900,13.847249,13.916377,-65.984665,64.6813,64.6802,39.7845,41.8126,3.5216,0.4226,1867.10,1001.0,2,1,492000,167.3
124,495900,14.120604,14.222107,-66.686136,65.4866,65.4868,42.8926,45.1711,3.6654,0.4357,2883.14,1001.0,1,1,496000,169.0
125,499900,,,,,,,,,,2225.05,836.8,4,1,500000,169.3
126,503900,14.849604,14.897388,-67.846418,66.6197,66.6183,43.2143,45.2163,3.7736,0.4444,2272.69,931.1,11,6,504000,170.9
127,507900,15.350816,15.324840,-68.901420,67.6557,67.6558,44.2928,46.4920,3.8504,0.4546,3337.13,1001.0,2,0,508000,172.7
128,511900,15.361258,15.393167,-69.896682,68.6342,68.6345,44.5944,46.0948,3.9394,0.4562,3326.34,1001.0,1,0,512000,174.3
129,515900,15.771100,15.768894,-70.889045,69.7012,69.6990,45.5874,47.8558,3.9557,0.4628,2816.25,941.4,11,5,516000,176.0
130,519900,,,,,,,,,,2343.31,975.9,7,2,520000,176.2
131,523900,16.114225,16.204941,-71.949663,70.6934,70.6936,46.0740,48.7583,3.9540,0.4663,3316.40,1001.0,4,1,524000,177.9
132,527900,16.719072,16.775541,-72.931218,71.7008,71.7016,47.4771,49.3792,3.8357,0.4784,3373.93,1001.0,6,2,528000,179.7
133,531900,16.691783,16.687174,-73.932312,72.6952,72.6943,47.5015,49.5660,4.1867,0.4828,2760.73,961.6,5,1,532000,181.3
134,535900,18.038983,18.105253,-75.087814,73.8481,73.8480,48.1652,50.8486,3.9859,0.4926,2479.52,737.3,7,4,536000,183.0
135,539900,,,,,,,,,,2704.55,909.0,7,3,540000,183.2
136,543900,17.527271,17.600046,-76.243024,74.9355,74.9359,47.9301,50.3049,4.3583,0.5070,3174.89,933.6,5,4,544000,184.9
137,547900,18.092311,18.130253,-77.191769,75.8888,75.8884,51.7302,53.6364,4.4047,0.5071,1782.40,539.5,6,3,548000,186.5
138,551900,18.971647,19.123429,-78.333068,76.9646,76.9656,53.5780,56.9612,4.3278,0.5177,105.14,50.0,1,0,552000,188.2
139,555900,19.612338,19.652114,-79.352395,78.1195,78.1184,54.0668,56.2834,4.2697,0.5199,3514.70,1001.0,3,1,556000,189.8
140,559900,,,,,,,,,,2148.29,851.5,6,0,560000,190.0
141,563900,19.530160,19.586891,-80.465175,79.1558,79.1552,55.7868,58.5034,4.1304,0.5231,2066.27,593.3,3,1,564000,191.7
142,567900,19.676462,19.783400,-81.556103,80.1710,80.1717,56.0558,58.7387,4.3686,0.5383,3561.60,1001.0,3,1,568000,193.4
143,571900,19.765741,19.842986,-82.834997,81.4172,81.4162,55.8357,59.4789,4.3648,0.5478,3220.25,947.7,6,5,572000,195.1
