epoch,global_step,device,epoch_wall_s,steps_per_sec,updates_per_sec,env_step_total_s,env_step_mean_ms,buffer_sample_total_s,buffer_sample_mean_ms,update_total_s,update_mean_ms,gpu_mem_allocated_mb,gpu_mem_reserved_mb
1,3900,GPU (NVIDIA GeForce RTX 3080),0.31,12978.3,0.0,0.197,4.930,0.000,0.000,0.000,0.000,2.6,4.0
2,7900,GPU (NVIDIA GeForce RTX 3080),0.30,13277.4,0.0,0.191,4.766,0.000,0.000,0.000,0.000,11.7,24.0
3,11900,GPU (NVIDIA GeForce RTX 3080),1.65,2423.6,302.9,0.201,5.034,0.154,0.308,1.261,2.521,24.0,38.0
4,15900,GPU (NVIDIA GeForce RTX 3080),1.56,2561.2,320.1,0.203,5.071,0.163,0.326,1.162,2.325,24.0,38.0
5,19900,GPU (NVIDIA GeForce RTX 3080),0.24,17016.4,0.0,0.201,5.022,0.000,0.000,0.000,0.000,24.0,38.0
6,23900,GPU (NVIDIA GeForce RTX 3080),1.61,2482.1,310.3,0.204,5.109,0.176,0.351,1.196,2.391,24.0,38.0
7,27900,GPU (NVIDIA GeForce RTX 3080),1.72,2329.6,291.2,0.212,5.289,0.191,0.382,1.273,2.546,24.0,38.0
8,31900,GPU (NVIDIA GeForce RTX 3080),1.69,2361.5,295.2,0.209,5.222,0.190,0.379,1.258,2.517,24.0,38.0
9,35900,GPU (NVIDIA GeForce RTX 3080),1.70,2349.8,293.7,0.206,5.148,0.195,0.390,1.264,2.528,24.0,38.0
10,39900,GPU (NVIDIA GeForce RTX 3080),0.24,16791.8,0.0,0.204,5.103,0.000,0.000,0.000,0.000,24.0,38.0
11,43900,GPU (NVIDIA GeForce RTX 3080),1.56,2559.6,320.0,0.205,5.113,0.175,0.349,1.144,2.287,24.0,38.0
12,47900,GPU (NVIDIA GeForce RTX 3080),1.59,2510.3,313.8,0.203,5.082,0.178,0.356,1.175,2.351,24.0,38.0
13,51900,GPU (NVIDIA GeForce RTX 3080),1.61,2481.1,310.1,0.200,4.989,0.176,0.351,1.200,2.401,24.0,38.0
14,55900,GPU (NVIDIA GeForce RTX 3080),1.65,2424.6,303.1,0.203,5.074,0.179,0.357,1.231,2.463,24.0,38.0
15,59900,GPU (NVIDIA GeForce RTX 3080),0.24,16973.1,0.0,0.201,5.022,0.000,0.000,0.000,0.000,24.0,38.0
16,63900,GPU (NVIDIA GeForce RTX 3080),1.57,2542.0,317.7,0.204,5.095,0.176,0.352,1.156,2.312,24.0,38.0
