epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s,det_loss,det_dist_loss,det_alpha_loss
37,147900,6010.461661,-3002.138532,2998.7598,28746.1528,4.0981,0.1695,,,0,0,148000,72.7,0.002000,0.001845,0.000077
38,151900,6369.782336,-3106.223533,3102.7383,30334.4431,3.6527,0.1644,,,0,0,152000,75.3,0.001592,0.001474,0.000059
39,155900,7113.520271,-3208.634949,3205.0933,33066.2144,3.7335,0.1367,,,0,0,156000,78.0,0.001306,0.001207,0.000050
40,159900,,,,,,,,,0,0,160000,78.6,,,
41,163900,6682.853884,-3312.893551,3309.3490,31888.7370,4.3686,0.1305,,,0,0,164000,81.2,0.001119,0.001032,0.000043
42,167900,7080.250485,-3416.284910,3412.6370,33797.7671,4.9252,0.1630,,,0,0,168000,83.6,0.000940,0.000862,0.000039
43,171900,6855.266953,-3518.210463,3514.7792,37696.0781,5.1563,0.1583,,,0,0,172000,86.0,0.000798,0.000732,0.000033
44,175900,7544.940733,-3618.577679,3615.1961,43125.5156,5.0536,0.1625,,,0,0,176000,88.7,0.000693,0.000633,0.000030
45,179900,,,,,,,,,0,0,180000,89.3,,,
46,183900,7226.843561,-3717.262295,3713.7578,45367.5504,5.3901,0.1414,,,0,0,184000,92.2,0.000606,0.000555,0.000025
47,187900,7869.222073,-3817.193906,3813.8339,45817.3775,5.3014,0.1639,,,0,0,188000,95.0,0.000566,0.000510,0.000028
48,191900,7841.919442,-3917.156713,3914.0262,52604.1282,5.4662,0.1442,,,0,0,192000,97.9,0.000485,0.000441,0.000022
49,195900,7854.455765,-4016.626727,4013.4208,53057.6273,4.9674,0.1565,,,0,0,196000,101.0,0.000427,0.000389,0.000019
50,199900,,,,,,,,,0,0,200000,101.6,,,
51,203900,18508.315412,-4111.582686,4108.3678,55561.3952,5.0918,0.1643,106341.43,1001.0,100,49,204000,104.5,1.023018,0.925618,0.048700
52,207900,18167.597270,-4212.260121,4209.1785,54485.2249,5.3045,0.1604,,,0,0,208000,107.2,0.349809,0.298499,0.025655
53,211900,18576.009632,-4312.740443,4309.4535,63100.0945,5.3594,0.1678,,,0,0,212000,110.0,0.267080,0.228574,0.019253
54,215900,19023.805788,-4407.257349,4404.0458,68317.8985,5.5925,0.1876,,,0,0,216000,112.8,0.140893,0.121455,0.009719
55,219900,,,,,,,,,0,0,220000,113.4,,,
56,223900,20191.204377,-4501.631522,4498.5031,59673.0546,6.0187,0.1892,,,0,0,224000,115.9,0.138848,0.121035,0.008906
57,227900,19317.161641,-4594.521849,4591.5908,69980.6099,5.6501,0.1775,,,0,0,228000,118.3,0.061305,0.053452,0.003926
58,231900,18712.747272,-4686.632713,4683.7091,67625.6588,6.3967,0.1934,,,0,0,232000,120.8,0.035542,0.031523,0.002009
59,235900,19437.089051,-4778.701881,4775.9539,65787.8493,6.5914,0.1920,,,0,0,236000,123.5,0.021625,0.019265,0.001180
60,239900,,,,,,,,,0,0,240000,124.1,,,
61,243900,20103.159406,-4864.271824,4861.4105,75706.0646,6.7251,0.1802,,,0,0,244000,126.9,0.009192,0.008325,0.000434
62,247900,19985.564012,-4955.806102,4953.0283,75304.8750,7.4812,0.1882,,,0,0,248000,129.6,0.011804,0.010657,0.000574
63,251900,21547.310904,-5042.507636,5039.6617,81639.9357,8.0203,0.2081,,,0,0,252000,132.1,0.022938,0.020850,0.001044
64,255900,22660.283658,-5130.253821,5127.3418,80622.7725,8.9894,0.1630,,,0,0,256000,134.5,0.031040,0.028364,0.001338
65,259900,,,,,,,,,0,0,260000,135.2,,,
66,263900,22756.165454,-5217.191786,5214.2778,82130.1984,8.3647,0.1823,,,0,0,264000,137.6,0.001296,0.001125,0.000086
67,267900,22452.654562,-5302.720087,5299.7674,87613.4020,8.1974,0.1908,,,0,0,268000,140.1,0.016352,0.014914,0.000719
68,271900,21333.593959,-5384.761101,5381.7977,84668.6861,9.1965,0.1742,,,0,0,272000,142.7,0.003051,0.002643,0.000204
69,275900,25069.004390,-5463.881595,5460.9995,89225.8426,8.4207,0.1698,,,0,0,276000,145.4,0.001370,0.001205,0.000082
70,279900,,,,,,,,,0,0,280000,146.0,,,
71,283900,24451.982143,-5544.089582,5541.2682,92310.9788,9.9161,0.1944,,,0,0,284000,148.7,0.008875,0.008068,0.000404
72,287900,23501.382459,-5625.434416,5622.6322,96338.6398,9.4841,0.1955,,,0,0,288000,151.1,0.033050,0.030318,0.001366
73,291900,24562.098698,-5700.990348,5698.2065,100349.7206,9.2297,0.2241,,,0,0,292000,153.6,0.026381,0.024516,0.000933
74,295900,25262.725407,-5773.827659,5771.0496,122042.4508,10.0988,0.1956,,,0,0,296000,156.1,0.015273,0.013928,0.000673
75,299900,,,,,,,,,0,0,300000,156.7,,,
76,303900,26462.975655,-5846.199312,5843.3894,130774.4112,10.1906,0.2031,105280.95,1001.0,100,51,304000,159.1,0.007357,0.006827,0.000265
77,307900,40158.924479,-5926.776227,5924.0397,129458.0522,10.4916,0.1959,,,0,0,308000,161.5,0.721205,0.669791,0.025707
78,311900,37197.283039,-6009.619907,6006.7876,142522.5760,10.7971,0.1905,,,0,0,312000,163.9,0.212013,0.189561,0.011226
79,315900,39398.177424,-6082.675178,6079.8938,152154.8004,13.1073,0.2237,,,0,0,316000,166.3,0.098178,0.086911,0.005633
80,319900,,,,,,,,,0,0,320000,166.9,,,
81,323900,39698.133070,-6150.351322,6147.5122,151306.6819,12.3922,0.2104,,,0,0,324000,169.4,0.056968,0.050313,0.003327
82,327900,39409.488359,-6219.618589,6216.7803,150302.0744,11.5873,0.2346,,,0,0,328000,171.8,0.007753,0.006747,0.000503
83,331900,37480.141458,-6288.199597,6285.3123,145002.8347,12.0139,0.2473,,,0,0,332000,174.3,0.020056,0.018027,0.001015
84,335900,39052.798443,-6350.053157,6347.0192,146893.1239,12.0990,0.2523,,,0,0,336000,176.8,0.031720,0.029303,0.001208
85,339900,,,,,,,,,0,0,340000,177.4,,,
86,343900,40616.135854,-6411.899337,6408.9443,144013.2366,11.4233,0.2504,,,0,0,344000,179.9,0.015732,0.014108,0.000812
87,347900,41130.490902,-6469.928757,6466.9764,149970.7949,12.8438,0.2263,,,0,0,348000,182.4,0.007931,0.007264,0.000333
88,351900,41592.345955,-6531.066462,6528.0996,161120.3477,13.1920,0.2243,,,0,0,352000,184.9,0.005876,0.005381,0.000248
89,355900,38960.478605,-6589.688446,6586.5810,169131.7306,12.7855,0.2289,,,0,0,356000,187.6,0.001774,0.001586,0.000094
90,359900,,,,,,,,,0,0,360000,188.2,,,
91,363900,39589.908999,-6644.938872,6641.6021,170796.5599,14.4561,0.2347,,,0,0,364000,190.8,0.014359,0.013138,0.000611
92,367900,41542.393832,-6701.936521,6698.5127,173431.4623,13.9842,0.2492,,,0,0,368000,193.3,0.005799,0.005348,0.000226
93,371900,39126.399111,-6749.774749,6746.4927,182977.0831,13.3570,0.2340,,,0,0,372000,196.2,0.001820,0.001640,0.000090
94,375900,39537.028715,-6803.188062,6799.9318,167972.1163,13.7845,0.2548,,,0,0,376000,199.2,0.000191,0.000184,0.000004
95,379900,,,,,,,,,0,0,380000,199.8,,,
96,383900,39744.736665,-6853.392647,6850.2906,172119.2802,14.3921,0.2368,,,0,0,384000,202.5,0.000176,0.000168,0.000004
97,387900,40970.746686,-6905.126509,6901.9676,161986.8652,13.6742,0.2383,,,0,0,388000,205.4,0.004205,0.003773,0.000216
98,391900,40237.712223,-6947.675235,6944.3756,179707.5318,14.6341,0.2428,,,0,0,392000,207.9,0.000386,0.000301,0.000043
99,395900,42653.306735,-6992.949891,6989.8315,172595.3616,14.5061,0.2501,,,0,0,396000,210.5,0.000131,0.000124,0.000003
100,399900,,,,,,,,,0,0,400000,211.1,,,
1,3999,,,,,,,32531.16,1000.7,3,0,4000,2.7,,,
1,3900,,,,,,,,,,,,0,0,4000,0.4,,,
2,7900,,,,,,,,,,,,0,0,8000,0.9,,,
3,11900,1496.597848,1513.900822,-39.571441,37.9089,37.4838,2911.1779,2966.7178,0.1127,0.0189,,,0,0,12000,1.7,,,
4,15900,561.418006,587.682968,-72.748871,72.2437,72.1583,1163.2152,1223.4652,0.2046,0.0337,,,0,0,16000,2.4,,,
5,19900,,,,,,,,,,,,0,0,20000,3.0,,,
6,23900,306.416944,317.932919,-87.376368,86.9961,86.8174,1253.5261,1141.7293,0.0013,0.0163,,,0,0,24000,3.8,,,
7,27900,184.144819,187.673440,-94.969235,94.1422,94.0183,762.1825,774.9973,0.0005,0.0747,,,0,0,28000,4.6,,,
8,31900,136.920697,137.062369,-100.953924,100.2727,100.2277,713.8448,698.6612,0.0004,0.0001,,,0,0,32000,5.4,,,
9,35900,113.724990,113.939426,-106.998130,106.1077,106.0868,733.8591,683.5942,0.0003,0.0001,,,0,0,36000,6.3,,,
10,39900,,,,,,,,,,,,0,0,40000,6.9,,,
11,43900,97.367713,97.091638,-112.876874,111.8480,111.8247,648.1828,654.3475,0.0002,0.0005,,,0,0,44000,7.8,,,
12,47900,82.970152,82.594223,-118.663247,118.0716,118.0685,916.4040,900.6618,0.0002,0.0617,,,0,0,48000,8.6,,,
13,51900,76.301813,75.585044,-124.869431,124.1055,124.1011,998.8870,990.8852,0.0002,0.0001,,,0,0,52000,9.4,,,
14,55900,72.247507,71.359246,-131.406686,130.3549,130.3586,1187.2731,964.5607,0.0003,0.0002,,,0,0,56000,10.3,,,
15,59900,,,,,,,,,,,,0,0,60000,10.9,,,
16,63900,66.344388,65.400100,-137.571714,136.6321,136.6345,954.2212,917.5918,0.0003,0.3376,,,0,0,64000,11.7,,,
17,67900,60.314516,59.948634,-144.373993,143.2173,143.2104,1063.5340,1053.3752,0.1966,0.0002,,,0,0,68000,12.5,,,
18,71900,57.720147,57.011083,-151.158832,149.7125,149.7191,1206.3282,1101.4299,0.0002,0.0000,,,0,0,72000,13.4,,,
19,75900,54.424125,54.140169,-157.667845,156.4271,156.4230,1337.6810,1259.5887,0.0003,0.0000,,,0,0,76000,14.2,,,
20,79900,,,,,,,,,,,,0,0,80000,14.9,,,
21,83900,52.091098,51.977181,-164.447224,163.2554,163.2634,1799.1192,2044.9787,0.0002,0.0001,,,0,0,84000,15.7,,,
22,87900,49.282049,49.896763,-171.251497,170.3275,170.2955,1805.6753,1891.6595,0.0001,0.2841,,,0,0,88000,16.6,,,
23,91900,48.059347,47.353523,-178.456932,177.1228,177.1488,2112.0331,1861.9591,0.0001,0.0140,,,0,0,92000,17.4,,,
24,95900,46.686782,46.220429,-185.401308,184.1676,184.1765,2207.6947,1687.0055,0.0001,0.9472,,,0,0,96000,18.2,,,
25,99900,,,,,,,,,,75787.34,1000.0,100,51,100000,18.9,,,
26,103900,86.762585,85.813769,-192.265866,191.3057,191.3008,4115.7176,3799.9886,0.0001,0.0000,,,0,0,104000,19.9,0.845329,0.646165,0.099582
27,107900,85.451244,85.610715,-202.880063,201.6854,201.6882,2407.1969,2597.2348,0.0001,0.0000,,,0,0,108000,20.9,0.643797,0.517048,0.063375
28,111900,81.630246,82.256587,-214.489885,213.5203,213.5218,2487.9242,2995.0354,0.0001,0.0000,,,0,0,112000,21.9,0.418310,0.330039,0.044136
29,115900,78.358819,77.851117,-226.575436,225.2116,225.2123,3179.1233,2818.1999,0.0001,0.0000,,,0,0,116000,22.9,0.252961,0.195160,0.028901
30,119900,,,,,,,,,,,,0,0,120000,23.5,,,
31,123900,86.476364,84.116354,-238.565320,236.7963,236.8058,5111.2942,4216.0129,0.0001,0.0000,,,0,0,124000,24.5,0.105530,0.074283,0.015624
32,127900,81.180260,81.477458,-249.816718,248.8846,248.8911,3090.9917,3280.5540,0.0000,0.0000,,,0,0,128000,25.5,0.037395,0.025744,0.005825
33,131900,81.909530,81.208752,-261.165925,260.3322,260.3300,3697.3506,3674.6516,0.0000,0.0000,,,0,0,132000,26.6,0.013750,0.010139,0.001806
34,135900,88.704213,88.281836,-272.865254,271.4158,271.4237,2554.7195,2869.7205,0.0000,0.0000,,,0,0,136000,27.6,0.005932,0.004442,0.000745
35,139900,,,,,,,,,,,,0,0,140000,28.2,,,
36,143900,90.214928,90.330369,-285.515885,284.4652,284.4656,2811.0696,2808.7957,0.0000,0.0000,,,0,0,144000,29.2,0.005066,0.003994,0.000536
37,147900,84.508148,84.019011,-296.893547,295.9710,295.9800,2905.9882,3460.6978,0.0000,0.0000,,,0,0,148000,30.2,0.002444,0.001907,0.000269
38,151900,86.110976,85.705428,-309.871250,308.6615,308.6812,4164.7917,4051.5992,0.0000,0.0000,,,0,0,152000,31.3,0.001785,0.001401,0.000192
39,155900,89.661254,89.789668,-321.359263,320.0453,320.0613,5634.4879,6025.7854,0.0000,0.0000,,,0,0,156000,32.3,0.001368,0.001073,0.000147
40,159900,,,,,,,,,,,,0,0,160000,32.9,,,
41,163900,78.316332,78.580302,-332.578781,331.7115,331.6683,4046.9105,4304.4922,0.0000,0.0000,,,0,0,164000,33.9,0.001157,0.000898,0.000130
42,167900,80.157189,81.734770,-344.508340,343.6939,343.7238,3987.0758,4847.8391,0.0000,0.0000,,,0,0,168000,34.9,0.000885,0.000704,0.000090
43,171900,93.399699,94.524183,-355.951045,355.9768,355.9640,4766.9620,5460.3912,0.0000,0.0000,,,0,0,172000,36.0,0.000750,0.000601,0.000074
44,175900,87.977581,88.284281,-370.186028,369.0977,369.1201,4840.9823,4840.5710,0.0000,0.0000,,,0,0,176000,37.0,0.000634,0.000501,0.000066
45,179900,,,,,,,,,,,,0,0,180000,37.6,,,
46,183900,93.608760,91.336756,-381.579866,380.7586,380.7353,5878.9222,5452.5184,0.0000,0.0000,,,0,0,184000,38.7,0.000550,0.000434,0.000058
47,187900,103.023347,102.184766,-393.588698,392.1040,392.1054,4096.6452,4608.9671,0.0000,0.0000,,,0,0,188000,39.7,0.000475,0.000376,0.000050
48,191900,99.887977,100.974029,-405.453190,404.8923,404.9087,6737.9754,8257.5678,0.0000,0.0000,,,0,0,192000,40.7,0.000419,0.000334,0.000042
49,195900,105.104118,104.945043,-418.164468,416.6723,416.6444,6488.4223,6287.5006,0.0000,0.0000,,,0,0,196000,41.7,0.000376,0.000301,0.000037
50,199900,,,,,,,,,,,,0,0,200000,42.3,,,
51,203900,198.484297,199.128453,-430.297556,429.1722,429.1228,9605.9997,9660.7198,0.0000,0.0000,117767.00,1001.0,100,53,204000,43.3,0.834634,0.760085,0.037275
52,207900,243.085705,247.766024,-442.273081,440.6619,440.7932,9984.4731,12515.3936,0.0000,0.0000,,,0,0,208000,44.3,0.303273,0.260090,0.021592
53,211900,270.651855,270.508484,-453.970680,452.6647,452.6029,8703.7961,8771.4649,0.0000,0.0000,,,0,0,212000,45.4,0.141226,0.121704,0.009761
54,215900,280.422960,283.733204,-467.383201,465.5176,465.4750,8502.7563,13382.5579,0.0000,0.0000,,,0,0,216000,46.4,0.056598,0.049311,0.003643
55,219900,,,,,,,,,,,,0,0,220000,47.0,,,
56,223900,217.441160,214.202085,-480.250609,478.1084,478.1565,8888.3240,8356.0167,0.0000,0.0000,,,0,0,224000,48.0,0.081567,0.072980,0.004294
57,227900,259.596617,254.300058,-492.730958,490.4385,490.3844,9738.3633,7451.3779,0.0000,0.0000,,,0,0,228000,49.0,0.012979,0.011293,0.000843
58,231900,272.848732,269.836129,-503.924606,502.0633,502.0937,11191.8661,10529.0654,0.0000,0.0000,,,0,0,232000,50.0,0.010407,0.009372,0.000517
59,235900,264.913621,259.177407,-517.034076,515.1770,515.1928,14745.6103,12514.3613,0.0000,0.0000,,,0,0,236000,51.1,0.011848,0.010443,0.000703
60,239900,,,,,,,,,,,,0,0,240000,51.7,,,
61,243900,292.694100,289.004644,-529.297622,527.8368,527.8217,12771.7614,10190.4773,0.0000,0.0000,,,0,0,244000,52.7,0.003219,0.002686,0.000267
62,247900,263.813532,262.890197,-543.346365,540.0906,540.0938,9004.6709,8658.0849,0.0000,0.0000,,,0,0,248000,53.7,0.008357,0.007560,0.000399
63,251900,346.656911,348.282578,-556.083813,553.5352,553.5506,13450.6628,14103.8264,0.0000,0.0000,,,0,0,252000,54.8,0.001821,0.001488,0.000167
64,255900,290.812380,292.409417,-566.425469,563.9157,563.9092,8587.6384,8851.3209,0.0000,0.0000,,,0,0,256000,55.8,0.001262,0.001060,0.000101
65,259900,,,,,,,,,,,,0,0,260000,56.4,,,
66,263900,324.201366,328.625255,-579.998018,577.3292,577.3296,8770.8842,9181.9413,0.0000,0.0000,,,0,0,264000,57.5,0.000227,0.000187,0.000020
67,267900,294.206654,291.560844,-592.103643,589.4705,589.4578,14848.3293,14172.8878,0.0000,0.0000,,,0,0,268000,58.5,0.000204,0.000166,0.000019
68,271900,334.198793,339.187083,-605.801455,602.4996,602.5110,17641.7022,18579.2212,0.0000,0.0000,,,0,0,272000,59.5,0.000201,0.000160,0.000020
69,275900,253.633300,253.476086,-616.239165,614.1901,614.1933,11054.4844,9672.3746,0.0000,0.0000,,,0,0,276000,60.5,0.000179,0.000144,0.000017
70,279900,,,,,,,,,,,,0,0,280000,61.1,,,
71,283900,370.579636,373.922362,-629.972119,627.2626,627.2679,11371.9039,12061.2996,0.0000,0.0000,,,0,0,284000,62.2,0.000155,0.000127,0.000014
72,287900,353.986959,357.506819,-643.111709,639.6128,639.6317,13983.4003,16343.0012,0.0000,0.0000,,,0,0,288000,63.2,0.000150,0.000120,0.000015
73,291900,384.028257,378.550220,-655.333315,652.0653,651.9929,13766.2778,13166.0893,0.0000,0.0000,,,0,0,292000,64.2,0.000176,0.000119,0.000029
74,295900,387.062081,378.117423,-667.004705,663.3212,663.3691,20709.7685,16774.8502,0.0000,0.0000,,,0,0,296000,65.2,0.008006,0.007171,0.000417
75,299900,,,,,,,,,,,,0,0,300000,65.9,,,
76,303900,286.814239,285.885660,-681.089231,676.7302,676.7237,8852.4093,8539.1054,0.0000,0.0000,117763.70,1001.0,100,48,304000,66.9,0.010187,0.009128,0.000529
77,307900,648.391433,647.554343,-690.777654,687.7472,687.7472,15288.8685,16440.7579,0.0000,0.0000,,,0,0,308000,67.9,0.542320,0.509237,0.016542
78,311900,563.381349,562.868365,-703.627695,699.5624,699.5686,12667.3538,12787.3319,0.0000,0.0000,,,0,0,312000,68.9,0.175460,0.161738,0.006861
79,315900,512.073125,513.487886,-716.424380,713.1836,713.1738,13272.9261,13754.3998,0.0000,0.0000,,,0,0,316000,69.9,0.182155,0.167046,0.007554
80,319900,,,,,,,,,,,,0,0,320000,70.5,,,
81,323900,539.279494,539.476384,-726.889929,723.4205,723.3857,27638.4524,26323.1120,0.0000,0.0000,,,0,0,324000,71.5,0.217044,0.197253,0.009896
82,327900,578.447469,576.477740,-739.736055,735.6425,735.6797,15957.2863,15078.4062,0.0000,0.0000,,,0,0,328000,72.6,0.030333,0.026337,0.001998
83,331900,614.334297,614.135774,-751.552698,748.3441,748.3584,18809.4965,19306.6856,0.0000,0.0000,,,0,0,332000,73.7,0.047205,0.042293,0.002456
84,335900,550.571397,556.706880,-764.811221,760.8187,760.7804,28770.0788,32602.5257,0.0000,0.0000,,,0,0,336000,74.7,0.015205,0.013786,0.000710
85,339900,,,,,,,,,,,,0,0,340000,75.3,,,
86,343900,763.804326,765.735610,-774.733218,770.6374,770.6547,14947.6034,15676.4500,0.0000,0.0000,,,0,0,344000,76.3,0.000260,0.000227,0.000016
87,347900,504.856378,504.100894,-787.811565,783.7208,783.7263,10615.7906,10161.3566,0.0000,0.0000,,,0,0,348000,77.4,0.000657,0.000583,0.000037
88,351900,560.387187,560.537349,-799.650774,794.6293,794.6412,14625.1306,15628.1978,0.0000,0.0000,,,0,0,352000,78.4,0.000773,0.000685,0.000044
89,355900,601.683601,599.331960,-811.881077,808.3849,808.3852,16059.5504,15763.7789,0.0000,0.0000,,,0,0,356000,79.4,0.001015,0.000903,0.000056
90,359900,,,,,,,,,,,,0,0,360000,80.0,,,
91,363900,640.582785,641.022873,-824.699963,819.6646,819.6840,23206.8534,22948.6648,0.0000,0.0000,,,0,0,364000,81.1,0.082033,0.076607,0.002713
92,367900,640.629833,642.314159,-835.719629,831.6466,831.6037,15244.8753,15938.5405,0.0000,0.0000,,,0,0,368000,82.1,0.187119,0.175720,0.005699
93,371900,676.871094,678.535406,-847.260894,843.4263,843.4419,11784.9355,13375.6193,0.0000,0.0000,,,0,0,372000,83.1,0.252384,0.234301,0.009042
94,375900,748.253585,748.690952,-860.662727,855.6069,855.6181,18767.1059,18100.8066,0.0000,0.0000,,,0,0,376000,84.1,0.151875,0.137256,0.007310
95,379900,,,,,,,,,,,,0,0,380000,84.8,,,
96,383900,702.874245,699.677507,-872.511245,868.0698,868.1002,21166.6501,21166.1510,0.0000,0.0000,,,0,0,384000,85.8,0.001386,0.001189,0.000098
97,387900,619.507066,622.599519,-885.151558,879.9924,879.9557,13199.1292,14474.7083,0.0000,0.0000,,,0,0,388000,86.8,0.032272,0.029568,0.001352
98,391900,645.618320,649.432068,-895.792920,892.3488,892.3599,24974.0707,24123.1794,0.0000,0.0000,,,0,0,392000,87.9,0.011342,0.010262,0.000540
99,395900,740.154336,741.928749,-909.206589,904.7235,904.7145,26341.5236,26985.9647,0.0000,0.0000,,,0,0,396000,88.9,0.004367,0.003948,0.000210
100,399900,,,,,,,,,,,,0,0,400000,89.5,,,
101,403900,670.741990,671.461360,-920.652607,916.0898,916.1081,14282.1177,14908.4213,0.0000,0.0000,117377.15,1001.0,100,55,404000,90.6,0.001250,0.001152,0.000049
102,407900,1025.847436,1022.289508,-931.737502,928.0694,928.0570,45735.0552,45051.5278,0.0000,0.0000,,,0,0,408000,91.6,0.467731,0.437338,0.015197
103,411900,902.477629,901.305935,-946.895432,939.0998,939.1078,33649.4148,33337.7561,0.0000,0.0000,,,0,0,412000,92.6,0.335519,0.309810,0.012855
104,415900,903.089477,903.230531,-956.741851,950.6966,950.7211,13903.5686,14348.6741,0.0000,0.0000,,,0,0,416000,93.6,0.280140,0.253967,0.013087
105,419900,,,,,,,,,,,,0,0,420000,94.2,,,
106,423900,942.407636,946.945123,-968.630339,963.9084,963.9019,20783.3508,19984.3564,0.0000,0.0000,,,0,0,424000,95.3,0.035143,0.031272,0.001936
107,427900,1062.728589,1052.963188,-981.320994,975.4788,975.4631,44796.7434,41527.7197,0.0000,0.0000,,,0,0,428000,96.3,0.063960,0.057825,0.003068
108,431900,807.528941,805.877820,-993.796680,987.7367,987.7672,24296.5894,23106.1450,0.0000,0.0000,,,0,0,432000,97.3,0.014244,0.012931,0.000656
109,435900,1080.616535,1082.589566,-1002.616689,997.7791,997.7665,24983.4639,23938.5546,0.0000,0.0000,,,0,0,436000,98.3,0.070466,0.064259,0.003104
110,439900,,,,,,,,,,,,0,0,440000,98.9,,,
111,443900,1104.947626,1104.517179,-1017.158538,1010.2263,1010.2506,20573.3935,20991.4479,0.0000,0.0000,,,0,0,444000,100.0,0.017777,0.016083,0.000847
112,447900,1160.429363,1155.324055,-1029.525669,1023.3916,1023.3827,24913.1908,25009.8732,0.0000,0.0000,,,0,0,448000,101.0,0.082816,0.075921,0.003447
113,451900,1057.649254,1059.684294,-1040.259844,1034.6642,1034.6745,30444.8004,29114.8613,0.0000,0.0000,,,0,0,452000,102.0,0.015760,0.014112,0.000824
114,455900,1115.437998,1115.276581,-1051.141289,1044.9822,1044.9747,27147.4629,28690.6785,0.0000,0.0000,,,0,0,456000,103.0,0.006645,0.006079,0.000283
115,459900,,,,,,,,,,,,0,0,460000,103.6,,,
116,463900,994.728672,990.890486,-1064.647144,1057.6888,1057.6961,37002.8909,35111.4958,0.0000,0.0000,,,0,0,464000,104.6,0.008943,0.007935,0.000504
117,467900,1097.004139,1099.306827,-1075.414902,1069.8361,1069.8241,20935.3398,22019.1381,0.0000,0.0000,,,0,0,468000,105.7,0.001996,0.001699,0.000148
