epoch,global_step,device,epoch_wall_s,steps_per_sec,updates_per_sec,env_step_total_s,env_step_mean_ms,buffer_sample_total_s,buffer_sample_mean_ms,update_total_s,update_mean_ms,gpu_mem_allocated_mb,gpu_mem_reserved_mb
1,3900,GPU (NVIDIA GeForce RTX 3080),0.35,11404.9,0.0,0.239,5.970,0.000,0.000,0.000,0.000,6.1,8.0
2,7900,GPU (NVIDIA GeForce RTX 3080),0.51,7815.1,0.0,0.372,9.296,0.000,0.000,0.000,0.000,15.2,28.0
3,11900,GPU (NVIDIA GeForce RTX 3080),2.17,1843.2,230.4,0.432,10.793,0.318,0.636,1.364,2.728,31.7,62.0
4,15900,GPU (NVIDIA GeForce RTX 3080),2.08,1921.2,240.2,0.513,12.815,0.328,0.656,1.188,2.375,31.7,62.0
5,19900,GPU (NVIDIA GeForce RTX 3080),0.62,6465.9,0.0,0.568,14.211,0.000,0.000,0.000,0.000,31.7,62.0
6,23900,GPU (NVIDIA GeForce RTX 3080),2.19,1823.3,227.9,0.591,14.776,0.340,0.681,1.211,2.423,31.7,62.0
7,27900,GPU (NVIDIA GeForce RTX 3080),2.19,1825.4,228.2,0.595,14.878,0.340,0.679,1.206,2.413,31.7,62.0
8,31900,GPU (NVIDIA GeForce RTX 3080),2.21,1811.8,226.5,0.601,15.019,0.342,0.685,1.215,2.430,31.7,62.0
9,35900,GPU (NVIDIA GeForce RTX 3080),2.19,1828.9,228.6,0.578,14.442,0.347,0.693,1.215,2.430,31.7,62.0
10,39900,GPU (NVIDIA GeForce RTX 3080),0.59,6791.6,0.0,0.538,13.457,0.000,0.000,0.000,0.000,31.7,62.0
11,43900,GPU (NVIDIA GeForce RTX 3080),2.18,1837.5,229.7,0.562,14.043,0.347,0.693,1.213,2.425,31.7,62.0
12,47900,GPU (NVIDIA GeForce RTX 3080),2.20,1814.3,226.8,0.568,14.190,0.348,0.697,1.239,2.478,31.7,62.0
