epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s
91,363900,26.874842,-182.077262,180.9773,46.8148,2.0595,0.5032,,,0,0,364000,103.8
92,367900,27.896302,-185.503527,184.3835,46.6324,2.0995,0.5200,,,0,0,368000,105.3
93,371900,28.740954,-188.738291,187.6320,49.8160,2.1757,0.5311,,,0,0,372000,106.7
94,375900,26.740755,-191.813941,190.7394,47.7329,2.1738,0.5511,,,0,0,376000,108.2
95,379900,,,,,,,,,0,0,380000,108.3
96,383900,31.112453,-194.899986,193.8076,52.7600,2.2472,0.5629,,,0,0,384000,109.7
97,387900,27.842446,-198.035110,196.9437,48.2526,2.1639,0.5576,,,0,0,388000,111.1
98,391900,28.369963,-201.042510,199.9691,47.9038,2.1806,0.5453,,,0,0,392000,112.6
99,395900,28.557697,-204.046439,202.9859,50.4014,2.3365,0.5592,,,0,0,396000,114.0
100,399900,,,,,,,,,0,0,400000,114.2
