epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi,mean_return,mean_length,episodes,buffer_size,elapsed_s
1,3900,,,,,,,,,46.78,7.0,522,4000,0.3
2,7900,,,,,,,,,66.67,9.4,401,8000,0.6
3,11900,45.787090,46.143731,-3.257641,3.0645,2.9049,32.8289,35.6666,0.1869,49.75,7.6,585,12000,1.3
4,15900,21.840806,22.749572,-5.533638,5.4160,5.4430,34.5354,35.9608,0.0489,23.97,4.8,821,16000,1.9
5,19900,,,,,,,,,22.55,4.7,858,20000,2.1
6,23900,7.625245,7.566371,-7.059457,6.6979,6.6581,11.4397,12.7923,0.0271,22.43,4.7,861,24000,2.6
7,27900,6.309823,6.225312,-7.318007,7.0529,7.0568,7.8928,7.3959,0.0083,22.32,4.6,858,28000,3.2
8,31900,6.207691,6.186646,-7.425956,7.3111,7.3110,8.8895,8.0830,0.0030,22.47,4.7,860,32000,3.8
9,35900,6.083122,6.111352,-7.819498,7.7170,7.7166,9.2793,8.9790,0.0018,22.50,4.7,853,36000,4.4
10,39900,,,,,,,,,22.33,4.6,867,40000,4.5
11,43900,6.347029,6.445485,-8.052821,8.0169,8.0131,10.3060,10.0494,0.0013,22.34,4.6,863,44000,5.1
12,47900,6.548340,6.680059,-8.453207,8.3636,8.3622,9.8239,10.2147,0.0012,22.20,4.6,871,48000,5.7
13,51900,6.728119,6.894278,-8.761712,8.7032,8.6997,12.0638,12.1834,0.0010,22.30,4.6,857,52000,6.3
14,55900,7.131047,7.322121,-9.108472,9.1081,9.1075,11.3295,10.6858,0.0006,22.26,4.6,864,56000,6.8
15,59900,,,,,,,,,22.16,4.6,862,60000,7.0
16,63900,7.606041,7.826207,-9.512811,9.4799,9.4797,13.9188,13.5609,0.0002,22.50,4.7,866,64000,7.6
17,67900,8.121482,8.360435,-9.826738,9.8202,9.8193,16.8314,17.1178,0.0002,22.40,4.6,854,68000,8.2
18,71900,8.440297,8.685558,-10.170686,10.2122,10.2136,10.9483,11.2397,0.0006,22.28,4.6,862,72000,8.8
19,75900,9.256267,9.512030,-10.398635,10.4703,10.4691,10.5670,10.5003,0.0014,22.44,4.7,863,76000,9.4
