epoch,global_step,device,epoch_wall_s,steps_per_sec,updates_per_sec,env_step_total_s,env_step_mean_ms,buffer_sample_total_s,buffer_sample_mean_ms,update_total_s,update_mean_ms,gpu_mem_allocated_mb,gpu_mem_reserved_mb
1,3900,GPU (NVIDIA GeForce RTX 3080),0.34,11785.4,0.0,0.217,5.436,0.000,0.000,0.000,0.000,7.3,8.0
2,7900,GPU (NVIDIA GeForce RTX 3080),0.46,8634.1,0.0,0.322,8.062,0.000,0.000,0.000,0.000,16.4,30.0
3,11900,GPU (NVIDIA GeForce RTX 3080),2.43,1649.0,206.1,0.370,9.250,0.329,0.658,1.389,2.779,40.1,76.0
4,15900,GPU (NVIDIA GeForce RTX 3080),2.35,1702.9,212.9,0.402,10.049,0.338,0.676,1.284,2.569,40.1,76.0
5,19900,GPU (NVIDIA GeForce RTX 3080),0.54,7366.9,0.0,0.479,11.985,0.000,0.000,0.000,0.000,40.1,76.0
6,23900,GPU (NVIDIA GeForce RTX 3080),2.40,1666.2,208.3,0.482,12.056,0.346,0.691,1.285,2.570,40.1,76.0
7,27900,GPU (NVIDIA GeForce RTX 3080),2.38,1683.7,210.5,0.429,10.721,0.348,0.695,1.283,2.566,40.1,76.0
8,31900,GPU (NVIDIA GeForce RTX 3080),2.40,1664.8,208.1,0.379,9.481,0.349,0.699,1.389,2.778,40.1,76.0
9,35900,GPU (NVIDIA GeForce RTX 3080),2.37,1690.5,211.3,0.445,11.128,0.356,0.712,1.272,2.545,40.1,76.0
10,39900,GPU (NVIDIA GeForce RTX 3080),0.50,7940.0,0.0,0.435,10.869,0.000,0.000,0.000,0.000,40.1,76.0
11,43900,GPU (NVIDIA GeForce RTX 3080),2.43,1644.3,205.5,0.434,10.862,0.363,0.725,1.332,2.664,40.1,76.0
12,47900,GPU (NVIDIA GeForce RTX 3080),2.45,1635.0,204.4,0.446,11.162,0.353,0.705,1.325,2.650,40.1,76.0
13,51900,GPU (NVIDIA GeForce RTX 3080),2.41,1657.6,207.2,0.468,11.710,0.362,0.724,1.291,2.581,40.1,76.0
14,55900,GPU (NVIDIA GeForce RTX 3080),2.36,1693.4,211.7,0.437,10.920,0.356,0.713,1.276,2.552,40.1,76.0
