epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi,mean_return,mean_length,episodes,buffer_size,elapsed_s
1,3900,,,,,,,,0,4000,0.3
2,7900,,,,,,,,0,8000,0.8
3,11900,97.448694,-52.842718,52.6652,221.1991,0.0003,,,0,12000,2.7
4,15900,81.911450,-126.398325,126.2472,122.5758,0.0014,,,0,16000,4.6
5,19900,,,,,,,,0,20000,5.2
6,23900,68.686015,-200.610419,200.4601,88.1538,0.0000,,,0,24000,7.2
7,27900,46.070869,-276.242636,276.0624,81.1567,0.0026,,,0,28000,9.0
8,31900,156.523482,-351.517643,351.2051,1126.6577,0.0345,,,0,32000,10.9
9,35900,49.363104,-425.193509,424.7895,286.2316,0.0544,,,0,36000,12.8
10,39900,,,,,,,,0,40000,13.4
11,43900,46.358079,-495.538150,494.9380,345.8071,0.0787,,,0,44000,15.4
12,47900,52.075322,-564.996319,564.1404,517.3981,0.1050,,,0,48000,17.3
13,51900,65.026439,-633.910938,632.8363,739.8121,0.1389,,,0,52000,19.2
14,55900,76.533881,-702.332538,701.0991,956.9682,0.2031,,,0,56000,21.2
15,59900,,,,,,,,0,60000,21.8
16,63900,87.783877,-769.446728,768.0837,1335.4195,0.2614,,,0,64000,23.8
17,67900,102.270184,-835.395324,833.9421,1784.4703,0.3258,,,0,68000,25.7
18,71900,211.365408,-900.725460,899.1554,3105.1316,0.5156,,,0,72000,27.6
19,75900,218.153348,-964.279467,962.6792,3547.6321,0.5815,,,0,76000,29.6
20,79900,,,,,,,,0,80000,30.2
21,83900,186.040985,-1027.681505,1026.0175,3160.1348,0.5926,,,0,84000,32.1
22,87900,279.491202,-1093.260200,1091.4931,3927.1459,0.7105,,,0,88000,34.1
23,91900,241.884305,-1161.396807,1159.4842,3477.7018,0.8340,,,0,92000,36.1
24,95900,278.742497,-1229.483017,1227.4919,4075.5669,0.9871,,,0,96000,38.1
25,99900,,,,,,37879.80,1000.0,100,100000,38.8
26,103900,1982.749225,-1294.990310,1292.8313,4784.5085,1.0106,,,0,104000,40.7
27,107900,2443.018164,-1368.320638,1365.8674,5367.2264,1.0087,,,0,108000,42.9
28,111900,2319.436958,-1447.139437,1444.4061,5625.5356,1.1277,,,0,112000,45.0
29,115900,2642.330738,-1527.094690,1524.0267,6516.0069,1.3407,,,0,116000,47.0
30,119900,,,,,,,,0,120000,47.7
31,123900,2853.790749,-1608.355058,1605.0791,6418.0204,1.3471,,,0,124000,49.9
32,127900,2989.635180,-1691.782440,1688.2984,6946.0736,1.3377,,,0,128000,51.9
33,131900,3110.125674,-1775.652536,1772.0478,8003.7499,1.5040,,,0,132000,54.1
34,135900,3211.493664,-1858.741006,1855.0386,8472.4220,1.5161,,,0,136000,56.2
35,139900,,,,,,,,0,140000,56.9
36,143900,3422.515223,-1943.078486,1939.2932,9331.9972,1.7226,,,0,144000,58.9
37,147900,3600.583018,-2027.916090,2024.0979,10235.0032,1.4219,,,0,148000,61.0
38,151900,3656.006794,-2111.174118,2107.2845,10819.2840,1.3984,,,0,152000,63.1
39,155900,3803.522258,-2194.286491,2190.3638,11255.6354,1.4177,,,0,156000,65.2
40,159900,,,,,,,,0,160000,65.8
41,163900,4133.642296,-2276.408238,2272.5123,12039.5913,1.4107,,,0,164000,67.9
42,167900,4124.869351,-2357.829062,2353.9284,12192.8830,1.6284,,,0,168000,70.0
43,171900,4015.512784,-2437.930341,2434.0752,13465.4394,1.4205,,,0,172000,72.1
44,175900,4145.583023,-2517.029898,2513.0977,13935.1348,1.4844,,,0,176000,74.2
45,179900,,,,,,,,0,180000,74.8
46,183900,4165.422500,-2596.615457,2592.6641,14158.8143,1.4918,,,0,184000,76.8
47,187900,4238.549941,-2673.923708,2670.0181,14324.7267,1.6093,,,0,188000,78.9
48,191900,4697.883588,-2750.202438,2746.3170,15730.2181,1.4462,,,0,192000,81.0
49,195900,4216.685036,-2826.444293,2822.6123,15447.5372,1.4094,,,0,196000,83.0
50,199900,,,,,,,,0,200000,83.6
51,203900,10172.002123,-2896.257083,2892.4959,16653.0968,1.4870,68896.99,1001.0,100,204000,85.5
52,207900,9861.538820,-2966.598182,2962.9163,17178.1262,1.4624,,,0,208000,87.5
53,211900,10469.167771,-3036.561444,3032.8750,17804.1755,1.5131,,,0,212000,89.5
54,215900,10130.643600,-3104.647476,3101.0197,17632.4340,1.4081,,,0,216000,91.5
55,219900,,,,,,,,0,220000,92.1
56,223900,10421.300964,-3173.423169,3169.8243,18431.6919,1.4755,,,0,224000,94.0
57,227900,11270.254947,-3239.388287,3235.8291,19696.2660,1.3192,,,0,228000,96.1
58,231900,11109.259088,-3305.053063,3301.5935,19287.5321,1.3811,,,0,232000,98.1
59,235900,10987.165041,-3369.547913,3366.1313,21415.0006,1.3590,,,0,236000,100.2
60,239900,,,,,,,,0,240000,100.8
61,243900,10687.490360,-3433.537215,3430.1698,20135.4124,1.3430,,,0,244000,102.8
62,247900,10898.546444,-3493.071264,3489.6389,19918.5263,1.3286,,,0,248000,105.0
63,251900,10870.391016,-3555.215393,3551.7633,21255.8571,1.2594,,,0,252000,107.1
64,255900,11990.469511,-3615.548980,3612.1737,21620.3922,1.3259,,,0,256000,109.2
65,259900,,,,,,,,0,260000,109.8
66,263900,11406.114406,-3674.689557,3671.3096,21821.1546,1.3000,,,0,264000,111.9
67,267900,11399.389735,-3732.566115,3729.3552,21857.5658,1.1121,,,0,268000,113.9
68,271900,12119.494569,-3786.257170,3782.9942,23450.1300,1.1818,,,0,272000,116.0
69,275900,11820.066479,-3841.925125,3838.6321,23149.0717,1.5447,,,0,276000,118.3
70,279900,,,,,,,,0,280000,118.9
71,283900,12180.801208,-3897.308562,3894.0757,23945.3284,1.5088,,,0,284000,121.0
72,287900,11507.776212,-3950.614014,3947.4489,22711.2252,1.3984,,,0,288000,123.0
73,291900,12639.882467,-4001.360255,3998.2470,22867.4691,1.4775,,,0,292000,125.0
74,295900,11815.250255,-4051.865652,4048.7632,24556.0971,1.5116,,,0,296000,127.1
75,299900,,,,,,,,0,300000,127.7
76,303900,11993.528453,-4101.308365,4098.2544,24269.6078,2.0873,69722.48,1001.0,100,304000,129.7
77,307900,17262.339750,-4150.229256,4147.1703,25029.1996,1.4850,,,0,308000,131.8
78,311900,18782.627926,-4196.951812,4193.8853,26106.7657,1.6282,,,0,312000,134.0
79,315900,19338.686315,-4243.561031,4240.5118,24941.3861,1.7578,,,0,316000,136.2
80,319900,,,,,,,,0,320000,136.9
81,323900,18849.759472,-4289.405408,4286.4011,26321.4345,1.6192,,,0,324000,139.1
82,327900,18585.920949,-4329.919570,4326.8886,29967.8476,1.6377,,,0,328000,141.3
83,331900,18780.119222,-4373.674540,4370.6250,31281.6832,1.7438,,,0,332000,143.4
84,335900,18902.385658,-4415.927774,4412.8957,29859.7002,1.7879,,,0,336000,145.6
85,339900,,,,,,,,0,340000,146.2
86,343900,18878.775968,-4456.833996,4453.7988,30592.9406,1.8094,,,0,344000,148.3
87,347900,20031.178368,-4496.626514,4493.6477,30076.8599,1.7409,,,0,348000,150.5
88,351900,19983.744260,-4535.270388,4532.2505,29507.9017,1.6321,,,0,352000,152.6
89,355900,19378.602827,-4571.358563,4568.3592,30148.6035,1.9523,,,0,356000,154.6
90,359900,,,,,,,,0,360000,155.2
91,363900,19240.363829,-4609.773814,4606.8436,30156.2051,1.7808,,,0,364000,157.3
92,367900,18387.626678,-4647.037925,4644.0781,30339.8625,1.7607,,,0,368000,159.3
93,371900,18860.695305,-4681.887328,4678.9370,30702.8266,1.9001,,,0,372000,161.4
94,375900,19005.595170,-4716.840360,4713.7896,32911.5202,1.9547,,,0,376000,163.4
95,379900,,,,,,,,0,380000,164.1
96,383900,17361.820906,-4752.066045,4749.0505,30968.1239,1.9122,,,0,384000,166.1
97,387900,17096.249466,-4786.743898,4783.7551,33995.3766,2.0677,,,0,388000,168.1
98,391900,18667.864377,-4820.515198,4817.4911,35733.8958,1.8819,,,0,392000,170.1
99,395900,18557.837284,-4853.304084,4850.2696,32971.7713,1.8452,,,0,396000,172.2
100,399900,,,,,,,,0,400000,172.8
1,3900,,,,,,,,,,,0,4000,0.3
2,7900,,,,,,,,,,,0,8000,0.8
3,11900,275.096711,296.706178,-25.916731,25.1342,24.5068,966.3367,1062.8927,0.0518,,,0,12000,1.7
4,15900,93.931932,97.453085,-35.408075,35.1590,34.9949,238.5311,253.7804,0.0132,,,0,16000,2.5
5,19900,,,,,,,,,,,0,20000,3.1
6,23900,51.584311,53.054939,-41.879449,41.5737,41.5302,305.2648,287.1083,0.0027,,,0,24000,3.8
7,27900,33.057585,34.563567,-46.623911,46.2927,46.2649,185.4593,169.0254,0.0013,,,0,28000,4.6
8,31900,24.949489,26.028602,-50.364863,50.1019,50.0729,183.8084,186.3816,0.0004,,,0,32000,5.4
9,35900,19.468412,20.379190,-54.096821,53.6747,53.6679,203.9484,205.2641,0.0003,,,0,36000,6.2
10,39900,,,,,,,,,,,0,40000,6.8
11,43900,15.821439,16.735180,-57.518551,57.0886,57.0851,194.6182,251.0888,0.0029,,,0,44000,7.6
12,47900,13.640255,14.745301,-60.717364,60.2905,60.2726,221.9277,293.6798,0.0124,,,0,48000,8.4
13,51900,12.103053,12.847215,-64.038091,63.5084,63.5066,294.4864,229.4391,0.0038,,,0,52000,9.2
