epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s,det_loss,det_dist_loss,det_alpha_loss
1,3999,,,,,,,,,,-52.42,154.2,25,4,4000,1.1,,,
2,7999,0.320025,0.320033,-1.915366,2.0928,2.0933,3.3785,3.6228,0.6362,0.0568,-10.50,458.1,9,3,8000,13.7,,,
3,11999,0.571606,0.575181,-1.579167,4.3007,4.3001,4.4225,4.8318,1.1815,0.0342,15.96,278.1,12,4,12000,30.7,,,
4,15999,0.508909,0.513066,-1.192867,2.2541,2.2535,3.2218,3.4333,1.2737,0.0766,44.17,412.2,11,3,16000,47.6,,,
5,19999,0.541102,0.544633,-2.131603,2.3262,2.3258,3.1212,3.2975,1.4511,0.2730,49.49,315.1,11,3,20000,64.2,,,
6,23999,0.593431,0.595254,-3.603715,3.3044,3.3040,3.4357,3.6767,1.6713,0.4465,46.30,347.3,13,2,24000,80.6,,,
7,27999,0.638141,0.644238,-4.388900,4.0169,4.0168,3.7173,4.0079,1.8212,0.5822,49.32,354.9,10,4,28000,97.3,,,
8,31999,0.714497,0.713927,-5.316644,4.6779,4.6780,4.2182,4.5413,1.9925,0.7298,89.09,497.0,9,2,32000,114.0,,,
9,35999,0.701689,0.709675,-6.237110,5.5125,5.5124,4.3559,4.7769,2.0055,0.8741,71.30,290.9,13,3,36000,130.6,,,
10,39999,0.708159,0.716364,-7.348983,6.5981,6.5982,4.6181,5.1081,2.0122,0.9547,87.22,340.8,12,3,40000,147.1,,,
11,43999,0.788883,0.798123,-7.973863,7.1841,7.1840,5.1831,5.5587,2.0907,1.0253,167.71,601.6,7,2,44000,192.7,0.021923,0.005964,0.015428
12,47999,0.887769,0.894592,-7.219007,6.4564,6.4564,5.6144,5.9774,2.1899,1.1032,53.75,378.3,10,4,48000,262.0,0.001142,0.000875,0.000097
13,51999,0.937399,0.939398,-6.607982,5.8112,5.8111,6.2258,6.4373,2.2584,1.1812,128.69,472.4,9,1,52000,331.5,0.000697,0.000500,0.000045
14,55999,0.940340,0.939173,-6.558390,5.7314,5.7312,6.5654,6.7258,2.2695,1.2278,50.93,261.8,12,2,56000,400.7,0.002345,0.001981,0.000207
15,59999,0.908388,0.904972,-6.808310,6.0044,6.0045,6.4333,6.9211,2.2398,1.2395,76.46,269.8,18,4,60000,470.0,0.001758,0.001445,0.000147
16,63999,0.954738,0.946131,-6.950419,6.1903,6.1901,6.6678,7.0373,2.2924,1.2735,42.26,175.3,22,5,64000,539.3,0.014690,0.012856,0.001359
17,67999,0.939285,0.927251,-7.363761,6.5806,6.5807,6.7762,6.9379,2.3397,1.3099,61.60,227.6,14,3,68000,608.3,0.002626,0.002187,0.000212
18,71999,0.974882,0.963117,-7.916415,7.1188,7.1187,7.0900,7.2895,2.4059,1.3422,72.18,222.9,18,6,72000,677.4,0.005798,0.004890,0.000505
19,75999,1.060135,1.055275,-8.235240,7.4265,7.4263,7.7262,8.1493,2.5129,1.3797,63.98,234.7,19,2,76000,746.7,0.001431,0.001065,0.000119
20,79999,1.075564,1.077055,-8.439437,7.6211,7.6206,8.0668,8.4785,2.5852,1.4142,131.57,372.7,12,2,80000,816.1,0.001706,0.001361,0.000140
21,83999,1.166343,1.165908,-8.749769,7.9216,7.9215,8.6398,9.0993,2.6608,1.4669,26.93,115.5,28,2,84000,885.6,0.005228,0.004455,0.000483
22,87999,1.290593,1.285065,-8.740871,7.8918,7.8917,9.1098,9.6775,2.8193,1.5310,79.86,267.2,16,2,88000,955.1,0.001640,0.001327,0.000136
23,91999,1.338176,1.336563,-8.756533,7.8801,7.8805,9.7209,10.2442,2.9401,1.5876,128.42,323.6,14,4,92000,1024.3,0.001941,0.001576,0.000166
24,95999,1.373130,1.388838,-8.700931,7.8301,7.8302,10.1218,10.8504,2.9836,1.6149,71.88,234.0,17,4,96000,1093.4,0.002279,0.001884,0.000173
25,99999,1.355852,1.368835,-9.031503,8.1551,8.1550,10.5221,11.1819,2.9766,1.6102,155.95,422.6,8,4,100000,1162.6,0.015460,0.013380,0.001548
26,103999,1.411337,1.422577,-9.159632,8.2963,8.2961,11.0668,11.8198,3.0241,1.6287,90.08,309.5,15,2,104000,1231.7,0.002030,0.001628,0.000152
27,107999,1.528678,1.542092,-9.028399,8.1739,8.1736,11.5684,12.2535,3.1164,1.6730,86.73,284.0,14,3,108000,1301.0,0.004261,0.003551,0.000386
28,111999,1.553668,1.565012,-8.959644,8.0946,8.0945,12.0663,12.6423,3.1594,1.7011,130.69,284.2,12,3,112000,1370.5,0.001390,0.001076,0.000109
29,115999,1.569030,1.581133,-9.013839,8.1605,8.1604,12.5588,13.5667,3.1521,1.7055,102.08,269.8,17,1,116000,1440.2,0.029697,0.025901,0.002875
30,119999,1.610184,1.628241,-9.101106,8.2522,8.2523,13.2121,14.0454,3.1714,1.7038,64.09,208.4,18,8,120000,1510.1,0.032718,0.027911,0.003387
