epoch,global_step,device,epoch_wall_s,steps_per_sec,updates_per_sec,env_step_total_s,env_step_mean_ms,buffer_sample_total_s,buffer_sample_mean_ms,update_total_s,update_mean_ms,gpu_mem_allocated_mb,gpu_mem_reserved_mb
1,3900,GPU (NVIDIA GeForce RTX 3080),0.26,15634.8,0.0,0.139,3.483,0.000,0.000,0.000,0.000,1.9,4.0
2,7900,GPU (NVIDIA GeForce RTX 3080),0.24,16332.4,0.0,0.133,3.314,0.000,0.000,0.000,0.000,11.0,24.0
3,11900,GPU (NVIDIA GeForce RTX 3080),1.56,2559.4,319.9,0.137,3.435,0.087,0.174,1.305,2.609,21.6,36.0
4,15900,GPU (NVIDIA GeForce RTX 3080),1.43,2790.4,348.8,0.135,3.378,0.086,0.172,1.183,2.367,21.6,36.0
5,19900,GPU (NVIDIA GeForce RTX 3080),0.18,21927.6,0.0,0.145,3.632,0.000,0.000,0.000,0.000,21.6,36.0
6,23900,GPU (NVIDIA GeForce RTX 3080),1.49,2692.8,336.6,0.141,3.520,0.099,0.197,1.212,2.424,21.6,36.0
7,27900,GPU (NVIDIA GeForce RTX 3080),1.51,2648.0,331.0,0.144,3.593,0.099,0.198,1.236,2.472,21.6,36.0
8,31900,GPU (NVIDIA GeForce RTX 3080),1.52,2628.4,328.5,0.146,3.644,0.107,0.213,1.234,2.469,21.6,36.0
9,35900,GPU (NVIDIA GeForce RTX 3080),1.55,2578.1,322.3,0.140,3.498,0.117,0.234,1.263,2.526,21.6,36.0
10,39900,GPU (NVIDIA GeForce RTX 3080),0.18,22103.6,0.0,0.143,3.584,0.000,0.000,0.000,0.000,21.6,36.0
11,43900,GPU (NVIDIA GeForce RTX 3080),1.52,2637.4,329.7,0.138,3.453,0.113,0.225,1.234,2.467,21.6,36.0
12,47900,GPU (NVIDIA GeForce RTX 3080),1.44,2769.6,346.2,0.140,3.510,0.105,0.209,1.163,2.326,21.6,36.0
13,51900,GPU (NVIDIA GeForce RTX 3080),1.49,2691.8,336.5,0.143,3.577,0.108,0.217,1.200,2.399,21.6,36.0
14,55900,GPU (NVIDIA GeForce RTX 3080),1.57,2542.7,317.8,0.150,3.749,0.114,0.229,1.268,2.537,21.6,36.0
15,59900,GPU (NVIDIA GeForce RTX 3080),0.22,18355.2,0.0,0.144,3.611,0.000,0.000,0.000,0.000,21.6,36.0
16,63900,GPU (NVIDIA GeForce RTX 3080),1.46,2739.6,342.5,0.143,3.569,0.106,0.213,1.176,2.352,21.6,36.0
17,67900,GPU (NVIDIA GeForce RTX 3080),1.51,2650.5,331.3,0.141,3.536,0.109,0.218,1.219,2.439,21.6,36.0
18,71900,GPU (NVIDIA GeForce RTX 3080),1.50,2665.7,333.2,0.143,3.585,0.117,0.234,1.206,2.413,21.6,36.0
19,75900,GPU (NVIDIA GeForce RTX 3080),1.55,2583.5,322.9,0.147,3.666,0.125,0.250,1.240,2.480,21.6,36.0
20,79900,GPU (NVIDIA GeForce RTX 3080),0.19,20763.6,0.0,0.148,3.698,0.000,0.000,0.000,0.000,21.6,36.0
21,83900,GPU (NVIDIA GeForce RTX 3080),1.63,2459.9,307.5,0.143,3.564,0.133,0.266,1.315,2.631,21.6,36.0
22,87900,GPU (NVIDIA GeForce RTX 3080),1.60,2500.7,312.6,0.150,3.749,0.129,0.257,1.281,2.563,21.6,36.0
23,91900,GPU (NVIDIA GeForce RTX 3080),1.59,2517.6,314.7,0.145,3.623,0.133,0.267,1.276,2.553,21.6,36.0
24,95900,GPU (NVIDIA GeForce RTX 3080),1.66,2405.3,300.7,0.147,3.677,0.141,0.282,1.336,2.672,21.6,36.0
25,99900,GPU (NVIDIA GeForce RTX 3080),0.17,22960.4,0.0,0.142,3.542,0.000,0.000,0.000,0.000,21.6,36.0
26,103900,GPU (NVIDIA GeForce RTX 3080),1.51,2650.3,331.3,0.142,3.549,0.118,0.236,1.215,2.430,21.6,36.0
27,107900,GPU (NVIDIA GeForce RTX 3080),1.54,2596.6,324.6,0.145,3.620,0.120,0.241,1.239,2.478,21.6,36.0
28,111900,GPU (NVIDIA GeForce RTX 3080),1.58,2532.0,316.5,0.143,3.580,0.124,0.249,1.262,2.525,21.6,36.0
29,115900,GPU (NVIDIA GeForce RTX 3080),1.54,2605.1,325.6,0.142,3.545,0.124,0.248,1.235,2.470,21.6,36.0
30,119900,GPU (NVIDIA GeForce RTX 3080),0.18,21724.9,0.0,0.146,3.651,0.000,0.000,0.000,0.000,21.6,36.0
31,123900,GPU (NVIDIA GeForce RTX 3080),1.53,2615.7,327.0,0.139,3.476,0.125,0.249,1.229,2.458,21.6,36.0
32,127900,GPU (NVIDIA GeForce RTX 3080),1.53,2619.1,327.4,0.144,3.605,0.118,0.235,1.230,2.460,21.6,36.0
33,131900,GPU (NVIDIA GeForce RTX 3080),1.46,2736.3,342.0,0.143,3.566,0.115,0.230,1.168,2.335,21.6,36.0
34,135900,GPU (NVIDIA GeForce RTX 3080),1.51,2650.2,331.3,0.143,3.565,0.124,0.248,1.209,2.419,21.6,36.0
35,139900,GPU (NVIDIA GeForce RTX 3080),0.18,21671.3,0.0,0.151,3.767,0.000,0.000,0.000,0.000,21.6,36.0
36,143900,GPU (NVIDIA GeForce RTX 3080),1.52,2633.3,329.2,0.142,3.541,0.124,0.248,1.218,2.436,21.6,36.0
