epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s
1,3999,,,,,,,,,,-60.85,191.2,18,3,4000,1.1
2,7999,0.117737,0.118941,1.011434,0.0798,0.0806,1.1246,1.1859,0.4062,0.0015,133.77,619.0,7,0,8000,13.9
3,11999,0.253972,0.255584,-1.464463,1.9446,1.9446,1.7755,1.8694,0.6396,0.0024,372.50,812.6,5,1,12000,31.1
4,15999,0.434110,0.437896,-3.834344,3.7188,3.7189,2.7696,2.8498,1.0335,0.0000,310.10,827.2,5,3,16000,48.0
5,19999,0.613609,0.618715,-5.348804,4.8106,4.8106,3.9004,4.0379,1.3858,0.0000,124.31,358.4,11,4,20000,64.8
6,23999,0.688687,0.691933,-6.061781,5.3103,5.3103,4.3833,4.6157,1.5436,0.0000,240.89,793.5,4,0,24000,81.8
7,27999,0.775506,0.783181,-6.342584,5.5872,5.5870,4.8401,5.1142,1.6865,0.0000,241.87,690.3,6,1,28000,98.7
8,31999,0.915926,0.931843,-6.918888,5.9365,5.9364,5.4595,6.0262,1.8897,0.0000,219.81,680.6,7,0,32000,115.4
9,35999,1.036006,1.042111,-6.646655,5.9031,5.9027,6.0157,6.4761,2.0069,0.2882,128.36,416.5,8,2,36000,132.3
10,39999,1.054428,1.064639,-5.104627,4.8104,4.8101,6.1462,6.5656,2.0537,0.6203,138.43,405.5,10,3,40000,148.9
11,43999,0.995237,1.012632,-4.348073,3.9215,3.9211,6.0261,6.4852,2.1575,0.7636,172.30,442.4,10,3,44000,165.7
12,47999,0.948547,0.963773,-3.894764,3.3716,3.3713,5.8799,6.3473,2.2480,0.8863,150.06,338.2,11,2,48000,182.5
13,51999,1.034401,1.040847,-3.641142,3.0632,3.0630,6.0852,6.5315,2.3666,1.0012,94.85,236.8,16,1,52000,199.5
14,55999,1.068307,1.080234,-3.368758,2.7511,2.7508,6.1828,6.5727,2.4883,1.0964,184.25,425.6,11,4,56000,216.2
15,59999,1.061037,1.069690,-3.306467,2.6473,2.6469,6.2258,6.6982,2.5389,1.1803,159.34,330.3,12,3,60000,232.9
16,63999,1.091554,1.102428,-3.356536,2.6931,2.6927,6.4099,6.9149,2.5983,1.2854,162.11,325.2,11,3,64000,249.6
17,67999,1.148320,1.160193,-3.390676,2.7177,2.7172,6.9633,7.2978,2.6936,1.4147,147.29,332.9,12,4,68000,266.2
18,71999,1.162308,1.173736,-3.216459,2.6369,2.6366,7.0318,7.3744,2.7349,1.4831,152.26,298.6,14,3,72000,283.1
19,75999,1.193889,1.202134,-3.235951,2.6926,2.6927,7.2729,7.5110,2.7535,1.5659,82.80,175.2,19,7,76000,299.8
20,79999,1.209585,1.215384,-3.250501,2.7338,2.7333,7.4358,7.6901,2.7701,1.6178,119.76,259.5,19,5,80000,316.5
21,83999,1.241959,1.240456,-3.382313,2.8142,2.8140,7.5620,7.9121,2.8358,1.7323,140.35,248.1,16,4,84000,333.3
22,87999,1.260632,1.273834,-3.846777,3.2211,3.2209,7.9702,8.3954,2.9439,1.8715,170.00,332.4,11,4,88000,350.1
23,91999,1.297055,1.308403,-4.482327,3.8151,3.8146,8.5169,8.9787,3.0387,1.9573,208.69,306.3,12,1,92000,366.8
24,95999,1.376851,1.384875,-5.067276,4.4103,4.4100,9.0584,9.3607,3.1244,2.0223,93.92,192.5,24,5,96000,383.7
25,99999,1.412487,1.418206,-5.644670,4.9772,4.9767,9.7320,9.9245,3.2130,2.1091,337.58,582.2,6,2,100000,400.5
26,103999,1.485048,1.494719,-6.348820,5.6533,5.6530,10.1329,10.4061,3.3362,2.2311,180.93,300.9,14,2,104000,417.4
27,107999,1.575678,1.588446,-6.915785,6.2059,6.2056,11.0380,11.2821,3.4853,2.3287,188.95,321.1,11,3,108000,434.0
28,111999,1.660950,1.687238,-7.299891,6.6038,6.6032,11.6990,11.7395,3.6266,2.3866,131.35,211.6,19,6,112000,450.8
29,115999,1.707176,1.729629,-7.784327,7.0757,7.0751,12.0750,12.3237,3.7367,2.4251,321.01,596.0,7,1,116000,467.8
30,119999,1.730619,1.759370,-8.250308,7.5183,7.5177,12.3414,12.7751,3.8246,2.5197,292.33,530.1,8,3,120000,484.7
