epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s
1,3999,,,,,,,,,,-50.85,153.1,26,4,4000,1.1
2,7999,0.585127,0.583548,-2.216412,3.0897,3.0898,5.5879,5.7609,0.9658,0.0411,-11.39,152.2,24,5,8000,25.0
3,11999,0.675999,0.674867,-3.653323,3.2776,3.2778,4.8582,5.2320,1.7869,0.1211,-22.40,268.5,16,2,12000,56.3
4,15999,0.731222,0.733089,-3.716715,2.4459,2.4461,4.6055,5.0714,2.4755,0.2857,-7.27,231.1,17,1,16000,87.4
5,19999,0.890354,0.893181,-2.949273,1.4076,1.4079,5.2296,5.7625,3.0011,0.5142,-9.26,422.0,9,2,20000,118.5
6,23999,1.054771,1.062972,-1.576555,0.0083,0.0084,5.9948,6.4771,3.4908,0.7286,7.59,288.2,15,4,24000,149.3
7,27999,1.258600,1.276320,0.890901,-2.5085,-2.5088,6.8871,7.2023,3.9929,0.9447,-16.81,285.6,13,5,28000,180.4
8,31999,1.963951,2.010807,7.135220,-8.6091,-8.6092,11.1304,10.7908,4.9126,1.2102,-6.59,202.6,21,7,32000,211.6
9,35999,6.027481,6.201178,21.518555,-23.2919,-23.2882,31.5765,30.3679,7.5706,1.8266,12.66,96.7,32,3,36000,242.5
10,39999,24.207041,24.882622,56.010622,-58.7724,-58.7539,113.4524,112.6025,14.0364,3.2855,-87.63,189.3,26,7,40000,273.7
11,43999,24.559848,25.302113,69.922363,-75.1430,-75.1247,111.4873,109.9806,18.5720,4.3316,-37.91,94.7,41,9,44000,304.5
12,47999,29.260212,30.443450,87.165105,-93.1178,-93.1058,125.2528,124.5393,22.9817,5.4700,-42.82,80.1,49,12,48000,335.6
13,51999,43.064523,44.245865,110.940168,-118.3973,-118.3890,179.2298,178.5279,29.5792,7.1441,-59.15,74.1,56,19,52000,366.6
14,55999,60.844919,63.342764,135.415858,-144.2038,-144.1967,249.3113,251.1104,37.1467,9.1703,-64.80,77.8,52,18,56000,397.7
15,59999,88.632776,92.620790,159.117146,-169.7406,-169.7352,340.6797,347.7775,45.9092,11.2574,-37.79,42.8,93,13,60000,428.9
16,63999,122.796084,127.810686,188.432866,-200.6628,-200.6610,459.3587,467.2772,55.5175,13.9216,-64.87,61.8,65,14,64000,460.3
17,67999,170.722209,178.994365,219.424807,-233.6042,-233.6061,613.4770,629.3596,67.0429,17.0678,-48.35,45.5,88,21,68000,491.8
18,71999,241.317256,251.993489,258.840811,-275.2318,-275.2355,841.6291,863.5913,80.3848,20.7522,-74.51,65.1,58,14,72000,523.1
19,75999,328.899254,348.028692,307.980687,-326.3757,-326.3774,1119.4108,1167.8090,94.7284,24.9065,-84.02,70.5,58,11,76000,554.4
20,79999,447.877020,470.808703,357.727101,-378.0587,-378.0608,1465.3845,1538.4349,109.8283,28.8772,-44.12,38.8,107,26,80000,585.5
21,83999,596.773496,626.652863,403.193996,-426.8417,-426.8406,1868.5631,1973.9906,127.9041,33.6193,-60.06,52.0,77,21,84000,616.4
22,87999,778.190569,815.070048,464.098130,-489.6980,-489.7001,2391.9589,2524.3380,146.4872,38.6192,-69.59,58.6,68,14,88000,647.4
23,91999,1044.287994,1093.852359,525.707674,-554.2089,-554.2167,3100.3692,3270.8930,168.6604,44.3967,-27.94,26.8,150,41,92000,678.3
24,95999,1268.798786,1331.674305,565.677083,-597.7696,-597.7749,3665.4944,3886.4853,189.6786,50.1740,-39.63,31.3,126,27,96000,709.5
25,99999,1509.550510,1591.122967,612.064169,-646.5684,-646.5797,4306.5340,4584.8682,208.7623,56.2119,-39.91,30.9,131,39,100000,740.5
26,103999,1827.198125,1918.479484,661.087634,-697.3829,-697.3992,5102.5882,5407.1963,228.0408,61.4282,-27.02,18.9,167,39,104000,771.8
27,107999,2221.803379,2342.128859,723.959259,-762.1184,-762.1470,6095.9760,6484.3139,250.4363,68.0954,-55.74,36.5,126,31,108000,803.4
28,111999,2745.083699,2865.456616,805.107307,-845.9738,-845.9920,7446.3037,7854.1289,276.0387,75.2989,-42.36,27.2,156,38,112000,835.1
29,115999,3252.398373,3390.743867,856.567597,-900.4015,-900.4346,8613.5630,9131.8409,300.1325,82.4140,-23.86,16.3,245,57,116000,866.5
30,119999,3738.171935,3911.135470,891.784181,-937.7709,-937.7962,9747.4569,10309.8091,325.0843,89.4816,-45.13,27.4,146,31,120000,897.9
