epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s
1,3999,,,,,,,,,,-119.06,394.0,10,0,4000,1.0
2,7999,0.088443,0.086323,-1.587754,0.7463,0.7466,0.9747,0.9245,0.3223,0.0933,70.41,384.4,8,3,8000,11.3
3,11999,0.246558,0.247019,-4.120488,3.4309,3.4307,2.1165,2.1078,0.6777,0.2338,272.60,827.8,6,1,12000,24.7
4,15999,0.470876,0.470289,-5.285422,4.6838,4.6839,3.2164,3.0997,1.0726,0.4501,164.66,662.8,6,1,16000,38.1
5,19999,0.628863,0.641015,-5.421707,4.8169,4.8170,3.8182,3.6996,1.3766,0.6360,99.98,438.7,9,1,20000,51.5
6,23999,0.653749,0.666131,-5.414484,4.8542,4.8546,3.8859,3.7972,1.4778,0.7380,96.88,379.4,10,2,24000,64.8
7,27999,0.706034,0.715554,-5.606936,5.0231,5.0231,4.1772,4.0615,1.5582,0.8294,162.32,589.4,7,0,28000,78.3
8,31999,0.728423,0.748257,-5.843952,5.2437,5.2434,4.1272,4.1867,1.6891,0.8971,201.18,661.0,5,0,32000,91.7
9,35999,0.751705,0.781859,-5.958702,5.3893,5.3891,4.4493,4.5096,1.7508,0.9232,148.05,546.9,8,1,36000,105.4
10,39999,0.806571,0.828346,-5.873830,5.3297,5.3296,4.9695,4.7665,1.8028,0.9525,178.24,574.6,7,0,40000,118.9
11,43999,0.864208,0.900056,-5.801995,5.2805,5.2804,5.4206,5.0438,1.8610,1.0002,134.59,437.7,9,0,44000,132.3
12,47999,0.866812,0.897721,-5.916193,5.3920,5.3921,5.6518,5.3235,1.9035,1.0293,165.32,497.5,8,1,48000,145.8
13,51999,0.908128,0.948132,-5.972911,5.4744,5.4742,6.0970,5.8650,1.9696,1.0695,122.66,424.7,9,2,52000,159.3
14,55999,1.038810,1.078806,-5.742618,5.2786,5.2787,6.7887,6.5895,2.0641,1.1401,134.19,525.3,9,1,56000,172.6
15,59999,1.142999,1.182303,-5.391949,4.9381,4.9380,7.2775,7.1853,2.1814,1.2082,167.86,524.1,7,2,60000,186.1
16,63999,1.194645,1.239614,-5.035271,4.5751,4.5749,7.8087,7.7165,2.2844,1.2798,172.04,553.7,7,2,64000,199.5
17,67999,1.251607,1.291353,-4.902887,4.4067,4.4070,8.6372,8.2909,2.3694,1.3647,188.60,631.3,6,2,68000,212.9
18,71999,1.296526,1.344057,-4.815150,4.3036,4.3035,8.9824,9.1144,2.4593,1.3981,234.60,596.0,7,1,72000,226.4
19,75999,1.301494,1.353632,-4.786887,4.2370,4.2369,9.5741,9.2079,2.4848,1.4093,169.21,559.1,8,3,76000,239.8
20,79999,1.313148,1.358877,-4.850663,4.2818,4.2817,10.3198,10.0145,2.5334,1.4621,204.06,551.7,6,1,80000,253.3
21,83999,1.360012,1.404566,-4.724867,4.1865,4.1868,11.3225,11.2956,2.5345,1.4575,135.64,432.8,10,2,84000,266.8
22,87999,1.384374,1.436746,-4.702976,4.1953,4.1956,12.1929,12.4066,2.5355,1.4941,136.85,347.6,11,4,88000,280.3
23,91999,1.366194,1.421767,-4.865805,4.3522,4.3526,12.9346,13.0233,2.5605,1.5097,158.51,361.6,11,0,92000,293.7
24,95999,1.347146,1.409430,-5.051971,4.5414,4.5418,14.0092,14.2855,2.5457,1.5002,273.35,599.6,7,0,96000,307.1
25,99999,1.401363,1.464573,-5.128664,4.6337,4.6338,14.7861,14.9671,2.5775,1.4955,148.04,402.2,9,1,100000,320.6
26,103999,1.414738,1.488533,-5.358910,4.8457,4.8457,15.7552,15.8032,2.5648,1.5246,140.73,294.4,15,2,104000,333.9
27,107999,1.464636,1.539167,-5.552001,5.0606,5.0610,17.0828,17.3607,2.5980,1.5540,199.00,495.1,7,1,108000,347.3
28,111999,1.500879,1.577471,-5.730851,5.2371,5.2370,17.7863,18.4515,2.6307,1.5858,296.45,635.0,7,0,112000,360.6
29,115999,1.542913,1.616690,-5.874579,5.4029,5.4030,19.5242,19.4738,2.6667,1.5698,165.43,399.6,11,0,116000,373.9
30,119999,1.640238,1.713789,-5.845389,5.3896,5.3890,20.2271,20.2333,2.6715,1.5911,129.45,359.6,10,2,120000,387.6
