epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s,det_loss,det_dist_loss,det_alpha_loss
1,3999,,,,,,,,,,-68.70,232.6,17,3,4000,1.1,,,
2,7999,0.263067,0.264841,-2.696817,2.0324,2.0332,2.7047,2.9053,0.4855,0.0464,17.69,208.8,16,3,8000,13.9,,,
3,11999,0.611429,0.613956,-6.609619,6.0469,6.0470,5.1008,5.3699,1.1500,0.2271,7.08,247.5,15,3,12000,30.4,,,
4,15999,0.675205,0.681607,-5.352686,4.7635,4.7629,4.4443,4.7923,1.4024,0.2785,12.09,191.2,25,10,16000,47.2,,,
5,19999,0.655083,0.666065,-4.866560,4.0127,4.0121,3.9144,4.2931,1.5729,0.4809,42.40,358.8,9,2,20000,63.8,,,
6,23999,0.702135,0.716450,-4.348346,3.4818,3.4809,3.7724,4.1372,1.7286,0.6605,47.12,261.5,18,4,24000,80.4,,,
7,27999,0.686903,0.696817,-4.357220,3.4884,3.4875,3.7501,4.0793,1.8694,0.7658,61.80,462.6,9,4,28000,97.1,,,
8,31999,0.728750,0.738635,-4.578906,3.6787,3.6778,3.9715,4.3388,2.0323,0.8783,34.43,215.9,16,4,32000,113.7,,,
9,35999,0.746435,0.756205,-5.539285,4.5367,4.5363,4.3907,4.8250,2.1628,0.9794,128.77,463.7,10,4,36000,130.2,,,
10,39999,0.826763,0.827150,-6.740233,5.7517,5.7517,5.0805,5.4680,2.3086,1.0845,120.48,338.1,10,1,40000,146.7,,,
11,43999,0.841971,0.844225,-7.128265,6.2059,6.2053,5.3404,5.7500,2.3734,1.1392,69.38,383.8,12,4,44000,163.0,,,
12,47999,0.901004,0.911860,-7.251893,6.3593,6.3587,5.6790,6.2665,2.4369,1.1878,83.01,286.2,14,5,48000,179.5,,,
13,51999,0.939425,0.952829,-7.644120,6.7623,6.7623,6.0347,6.6866,2.4993,1.2217,54.49,210.7,19,5,52000,206.1,0.150402,0.041025,0.107051
14,55999,1.031056,1.036658,-7.578904,6.6963,6.6964,6.5450,7.0707,2.6162,1.2555,79.39,311.3,11,2,56000,234.1,0.044784,0.001170,0.043121
15,59999,1.060175,1.074273,-7.588479,6.7038,6.7037,6.7890,7.4775,2.6988,1.2781,110.38,381.8,12,1,60000,262.1,0.013079,0.000968,0.011717
16,63999,1.120137,1.127291,-7.398903,6.5286,6.5283,7.1408,7.6482,2.7877,1.3192,80.54,327.2,11,0,64000,290.1,0.003205,0.000386,0.002592
17,67999,1.184800,1.188157,-6.900293,6.0452,6.0444,7.5460,8.1655,2.8667,1.3602,28.12,242.9,15,5,68000,318.1,0.001940,0.001089,0.000636
18,71999,1.191594,1.205071,-6.424729,5.5743,5.5740,7.8245,8.3222,2.8912,1.3910,112.91,364.2,13,5,72000,346.1,0.002832,0.002258,0.000310
19,75999,1.168646,1.180265,-6.468784,5.6240,5.6239,7.9642,8.4500,2.8801,1.3998,105.20,332.8,12,1,76000,374.1,0.000215,0.000020,0.000033
20,79999,1.225645,1.243544,-6.546668,5.7164,5.7165,8.3322,9.0117,2.9293,1.4200,252.81,702.6,5,2,80000,402.2,0.002916,0.002429,0.000224
21,83999,1.284123,1.303882,-6.844121,5.9855,5.9856,9.0976,9.5979,2.9912,1.4673,98.38,245.9,17,1,84000,430.3,0.001195,0.000877,0.000109
22,87999,1.320202,1.336635,-7.152036,6.2879,6.2881,9.3417,9.9071,3.0262,1.4761,178.50,442.2,8,1,88000,458.2,0.002121,0.001733,0.000182
23,91999,1.397288,1.421453,-7.483418,6.6153,6.6154,10.3226,10.8970,3.0735,1.5134,121.88,353.8,11,4,92000,486.0,0.003736,0.003146,0.000336
24,95999,1.430684,1.461908,-7.924799,7.0445,7.0449,10.6519,11.7082,3.1243,1.5368,114.89,287.1,17,4,96000,513.9,0.002698,0.002259,0.000199
25,99999,1.448983,1.480787,-8.242685,7.3872,7.3871,11.5153,12.0741,3.1015,1.5408,78.33,224.1,18,5,100000,542.1,0.000905,0.000683,0.000056
26,103999,1.504631,1.529317,-8.618462,7.7746,7.7751,11.9631,12.3741,3.1060,1.5370,155.81,306.3,11,1,104000,570.1,0.000926,0.000652,0.000098
27,107999,1.564997,1.588393,-8.883941,8.0520,8.0520,12.9055,13.3200,3.1556,1.5479,113.88,293.8,13,5,108000,598.2,0.002522,0.002126,0.000184
28,111999,1.603307,1.641779,-9.079150,8.2300,8.2299,13.4595,14.1703,3.2352,1.5693,197.67,549.5,8,4,112000,626.0,0.000923,0.000688,0.000071
29,115999,1.648050,1.677243,-9.196322,8.3257,8.3256,13.7168,14.4745,3.3383,1.5906,219.86,583.3,7,2,116000,654.0,0.000900,0.000649,0.000080
30,119999,1.683539,1.720539,-9.411601,8.5379,8.5383,14.2730,14.7789,3.3751,1.6182,299.12,608.7,7,0,120000,682.0,0.000769,0.000571,0.000040
