epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi,mean_return,mean_length,episodes,buffer_size,elapsed_s
1,3900,,,,,,,,0,4000,0.3
2,7900,,,,,,,,0,8000,0.8
3,11900,98.435294,-53.094239,52.9158,227.5775,0.0003,,,0,12000,2.7
4,15900,72.026859,-129.531561,129.3740,129.7828,0.0000,,,0,16000,4.6
5,19900,,,,,,,,0,20000,5.2
6,23900,46.552391,-210.043034,209.6708,123.4997,0.0037,,,0,24000,7.1
7,27900,128.263255,-302.006608,300.8460,219.2125,0.0013,,,0,28000,8.9
8,31900,469.352606,-417.501914,415.2303,1177.7610,0.0125,,,0,32000,10.9
9,35900,454.593897,-553.896740,549.9142,1390.7492,0.0002,,,0,36000,12.8
10,39900,,,,,,,,0,40000,13.4
11,43900,550.820732,-698.337383,693.0013,2427.9255,0.0003,,,0,44000,15.4
12,47900,665.650373,-846.550740,840.3318,3838.0489,0.0182,,,0,48000,17.4
13,51900,779.581180,-996.637629,989.8780,5210.1090,0.1039,,,0,52000,19.3
14,55900,880.936764,-1145.515927,1138.5615,6211.3631,0.2546,,,0,56000,21.3
15,59900,,,,,,,,0,60000,21.9
16,63900,982.226429,-1294.750272,1287.0555,7581.1507,0.1668,,,0,64000,23.9
17,67900,1030.512473,-1443.632881,1435.1655,7130.1942,0.2574,,,0,68000,25.8
18,71900,1041.925409,-1591.314815,1582.6522,6332.9701,0.2356,,,0,72000,27.8
19,75900,1055.200284,-1734.776650,1726.6824,5528.2841,0.1577,,,0,76000,29.8
20,79900,,,,,,,,0,80000,30.4
21,83900,1071.824593,-1872.370399,1865.2825,5464.3755,0.1112,,,0,84000,32.3
22,87900,1073.636297,-2007.502957,2000.9674,5475.6076,0.0234,,,0,88000,34.4
23,91900,1066.179514,-2139.472936,2133.0055,5488.6724,0.0178,,,0,92000,36.5
24,95900,1064.663649,-2270.374148,2264.1659,5905.3978,0.0115,,,0,96000,38.7
25,99900,,,,,,87497.51,1000.0,100,100000,39.3
26,103900,6652.687259,-2396.068181,2390.3194,8499.0176,0.0021,,,0,104000,41.5
27,107900,7329.708936,-2519.828758,2513.9771,9606.4456,0.0008,,,0,108000,43.6
28,111900,7045.444566,-2646.162743,2640.3566,9629.1133,0.0010,,,0,112000,45.8
29,115900,8130.975289,-2770.986401,2765.1872,9547.6985,0.0001,,,0,116000,47.9
30,119900,,,,,,,,0,120000,48.5
31,123900,7731.059504,-2895.083202,2889.3295,10050.6927,0.0001,,,0,124000,50.5
32,127900,8695.739884,-3020.073043,3013.8786,9427.7474,0.0173,,,0,128000,52.5
33,131900,8015.720259,-3145.184926,3139.0452,9580.2732,0.0163,,,0,132000,54.5
34,135900,8876.562723,-3268.256001,3262.4493,10240.4439,0.0340,,,0,136000,56.5
35,139900,,,,,,,,0,140000,57.1
36,143900,8056.493004,-3389.428552,3384.0184,9991.2840,0.2902,,,0,144000,59.0
37,147900,8890.886175,-3511.243710,3506.0804,10865.9528,0.2449,,,0,148000,61.0
38,151900,8538.082694,-3630.422833,3625.4724,11544.0069,0.2537,,,0,152000,63.0
39,155900,9249.491734,-3749.779486,3744.6829,11605.2125,0.2367,,,0,156000,65.0
40,159900,,,,,,,,0,160000,65.6
41,163900,9602.411167,-3867.049061,3862.1958,13508.8195,0.2797,,,0,164000,67.6
42,167900,10216.153324,-3983.810819,3979.4538,16102.1558,0.2677,,,0,168000,69.6
43,171900,10507.853520,-4100.099766,4095.6175,16977.5927,0.2824,,,0,172000,71.6
44,175900,10987.242938,-4215.686696,4211.0372,17484.9894,0.3032,,,0,176000,73.5
45,179900,,,,,,,,0,180000,74.2
46,183900,10458.284463,-4332.167686,4327.0460,18259.7718,0.2792,,,0,184000,76.1
47,187900,11259.120005,-4447.548503,4441.7540,17500.6298,0.4167,,,0,188000,78.1
48,191900,11170.765884,-4564.760991,4559.1389,17354.3713,0.3899,,,0,192000,80.1
49,195900,10127.482297,-4680.303332,4674.8971,16710.2358,0.4309,,,0,196000,82.1
50,199900,,,,,,,,0,200000,82.7
51,203900,23539.015634,-4789.198462,4784.2603,16544.0051,0.4124,111556.33,1001.0,100,204000,84.6
52,207900,24032.504250,-4895.026773,4890.3005,18762.6388,0.4888,,,0,208000,86.5
53,211900,24343.164831,-4997.444987,4992.6734,25884.2975,0.5543,,,0,212000,88.5
54,215900,23514.449719,-5096.620900,5091.9987,23037.6826,0.5330,,,0,216000,90.5
55,219900,,,,,,,,0,220000,91.1
56,223900,22555.978326,-5192.464507,5187.8287,25088.9662,0.5630,,,0,224000,93.0
57,227900,25823.769246,-5283.211826,5278.7718,24228.6224,0.5069,,,0,228000,95.0
58,231900,25513.620913,-5375.049057,5370.8064,22733.3278,0.5784,,,0,232000,96.9
59,235900,25701.923459,-5463.088585,5458.9242,21702.1884,0.5534,,,0,236000,98.9
60,239900,,,,,,,,0,240000,99.5
61,243900,25480.477195,-5549.692740,5545.6430,24513.2193,0.5421,,,0,244000,101.4
62,247900,24990.241339,-5634.470789,5630.6519,25527.5580,0.5516,,,0,248000,103.4
63,251900,25544.594539,-5718.177173,5713.9222,27933.9049,0.6278,,,0,252000,105.3
64,255900,25164.774048,-5802.052370,5797.8850,25953.0881,0.5829,,,0,256000,107.2
65,259900,,,,,,,,0,260000,107.8
66,263900,28559.610486,-5881.611162,5877.3889,26278.0190,0.5487,,,0,264000,109.8
67,267900,25254.141813,-5960.114864,5956.1522,28798.7056,0.5258,,,0,268000,111.7
68,271900,28753.525722,-6036.747117,6032.6116,26308.0746,0.5982,,,0,272000,113.7
69,275900,26463.695977,-6113.928673,6109.8350,34403.8381,0.6265,,,0,276000,115.7
70,279900,,,,,,,,0,280000,116.3
71,283900,28325.395997,-6185.988978,6181.7021,34746.1676,0.4767,,,0,284000,118.2
72,287900,29578.893266,-6256.406248,6252.5039,29649.4554,0.6261,,,0,288000,120.2
73,291900,27458.997992,-6325.136498,6321.2613,27305.1155,0.5241,,,0,292000,122.1
74,295900,28657.791745,-6394.627755,6390.7643,26360.2674,0.5014,,,0,296000,124.1
75,299900,,,,,,,,0,300000,124.7
76,303900,26280.672224,-6460.411483,6456.5689,27046.9740,0.5250,93093.35,1001.0,100,304000,126.6
77,307900,36762.796236,-6533.712392,6530.0523,27684.9313,0.5223,,,0,308000,128.5
78,311900,40415.806424,-6596.367338,6592.7466,27500.6540,0.4844,,,0,312000,130.4
79,315900,42170.614855,-6654.379242,6651.2593,29355.2659,0.5632,,,0,316000,132.4
80,319900,,,,,,,,0,320000,133.0
81,323900,40601.022358,-6710.930539,6707.6409,30335.0870,0.4781,,,0,324000,135.0
82,327900,40936.865130,-6769.041236,6765.6086,32293.6832,0.4650,,,0,328000,136.9
83,331900,39286.445585,-6822.652654,6819.2935,30366.4696,0.5429,,,0,332000,138.9
84,335900,41132.182124,-6873.933354,6870.5555,29664.1984,0.6436,,,0,336000,140.8
85,339900,,,,,,,,0,340000,141.5
86,343900,36714.380938,-6928.425246,6925.3035,28429.1581,0.6121,,,0,344000,143.5
87,347900,38453.227698,-6980.542079,6977.2993,28040.4169,0.6976,,,0,348000,145.4
88,351900,40231.952135,-7035.049917,7031.8085,32063.7634,0.7251,,,0,352000,147.4
89,355900,43231.533680,-7083.277127,7080.1255,29337.7006,0.8108,,,0,356000,149.4
90,359900,,,,,,,,0,360000,150.0
91,363900,44006.292468,-7130.832393,7127.7704,30926.3318,0.8609,,,0,364000,151.9
92,367900,42254.770232,-7178.705118,7175.8793,31696.9601,0.7371,,,0,368000,153.8
93,371900,40714.283776,-7223.139441,7220.4191,29380.3628,0.7067,,,0,372000,155.7
94,375900,42280.675614,-7266.960003,7264.1545,28365.4453,0.7690,,,0,376000,157.8
95,379900,,,,,,,,0,380000,158.4
96,383900,39388.287200,-7310.371590,7307.4194,31606.8987,0.7224,,,0,384000,160.3
97,387900,40200.761927,-7353.594318,7350.7624,34442.1197,0.7023,,,0,388000,162.3
98,391900,38919.620558,-7396.591917,7393.9008,32330.8905,0.6740,,,0,392000,164.2
99,395900,42286.303517,-7439.425635,7436.7684,28788.0161,0.7381,,,0,396000,166.2
100,399900,,,,,,,,0,400000,166.8
1,3900,,,,,,,,,,,0,4000,0.3
2,7900,,,,,,,,,,,0,8000,0.8
3,11900,391.804804,402.062483,-26.078536,25.0722,24.7080,1239.2959,1357.8488,0.0652,,,0,12000,1.6
4,15900,192.283580,191.326897,-38.475045,38.2632,38.3106,661.6687,599.1536,0.0269,,,0,16000,2.3
5,19900,,,,,,,,,,,0,20000,2.9
6,23900,106.760457,105.700208,-48.062769,47.6081,47.5596,441.2784,409.0952,0.0106,,,0,24000,3.7
7,27900,63.233451,64.471011,-54.215171,53.8444,53.7955,311.6167,340.9091,0.0090,,,0,28000,4.5
8,31900,48.467843,49.672479,-58.986076,58.7095,58.7025,305.5891,338.0446,0.0041,,,0,32000,5.3
9,35900,39.108598,40.030792,-63.296546,62.9054,62.8974,385.3891,378.0847,0.0002,,,0,36000,6.2
10,39900,,,,,,,,,,,0,40000,6.8
11,43900,33.177870,34.048959,-67.438623,67.0114,67.0000,463.2642,350.2606,0.0002,,,0,44000,7.7
12,47900,29.246681,29.847771,-71.700114,71.1715,71.1640,631.3137,497.8589,0.0001,,,0,48000,8.5
13,51900,26.800870,27.133785,-75.665667,75.0640,75.0612,649.4077,630.2394,0.0001,,,0,52000,9.3
