epoch,global_step,device,epoch_wall_s,steps_per_sec,updates_per_sec,env_step_total_s,env_step_mean_ms,buffer_sample_total_s,buffer_sample_mean_ms,update_total_s,update_mean_ms,gpu_mem_allocated_mb,gpu_mem_reserved_mb
1,3900,GPU (NVIDIA GeForce RTX 3080),0.32,12670.9,0.0,0.240,6.009,0.000,0.000,0.000,0.000,2.4,4.0
2,7900,GPU (NVIDIA GeForce RTX 3080),0.46,8619.9,0.0,0.356,8.888,0.000,0.000,0.000,0.000,11.6,24.0
3,11900,GPU (NVIDIA GeForce RTX 3080),1.89,2111.7,264.0,0.430,10.758,0.344,0.687,1.084,2.167,26.1,54.0
4,15900,GPU (NVIDIA GeForce RTX 3080),1.90,2101.4,262.7,0.537,13.422,0.352,0.703,0.979,1.958,26.1,54.0
5,19900,GPU (NVIDIA GeForce RTX 3080),0.60,6670.4,0.0,0.568,14.191,0.000,0.000,0.000,0.000,26.1,54.0
6,23900,GPU (NVIDIA GeForce RTX 3080),1.89,2120.1,265.0,0.493,12.333,0.359,0.718,0.999,1.997,26.1,54.0
7,27900,GPU (NVIDIA GeForce RTX 3080),1.85,2158.6,269.8,0.523,13.080,0.358,0.717,0.936,1.871,26.1,54.0
8,31900,GPU (NVIDIA GeForce RTX 3080),1.89,2111.6,264.0,0.529,13.229,0.359,0.719,0.970,1.940,26.1,54.0
9,35900,GPU (NVIDIA GeForce RTX 3080),1.91,2090.4,261.3,0.535,13.374,0.373,0.746,0.972,1.944,26.1,54.0
10,39900,GPU (NVIDIA GeForce RTX 3080),0.59,6800.4,0.0,0.555,13.869,0.000,0.000,0.000,0.000,26.1,54.0
11,43900,GPU (NVIDIA GeForce RTX 3080),2.05,1947.4,243.4,0.585,14.627,0.371,0.742,1.047,2.095,26.1,54.0
12,47900,GPU (NVIDIA GeForce RTX 3080),1.95,2047.7,256.0,0.538,13.455,0.374,0.747,1.008,2.016,26.1,54.0
13,51900,GPU (NVIDIA GeForce RTX 3080),1.95,2054.4,256.8,0.553,13.818,0.364,0.727,0.998,1.996,26.1,54.0
14,55900,GPU (NVIDIA GeForce RTX 3080),1.95,2048.2,256.0,0.588,14.688,0.369,0.738,0.963,1.926,26.1,54.0
15,59900,GPU (NVIDIA GeForce RTX 3080),0.59,6750.9,0.0,0.559,13.965,0.000,0.000,0.000,0.000,26.1,54.0
16,63900,GPU (NVIDIA GeForce RTX 3080),2.00,2004.5,250.6,0.566,14.150,0.382,0.765,1.014,2.028,26.1,54.0
17,67900,GPU (NVIDIA GeForce RTX 3080),2.00,2004.1,250.5,0.559,13.979,0.378,0.757,1.024,2.048,26.1,54.0
18,71900,GPU (NVIDIA GeForce RTX 3080),1.96,2038.1,254.8,0.568,14.207,0.379,0.757,0.981,1.963,26.1,54.0
19,75900,GPU (NVIDIA GeForce RTX 3080),1.96,2042.4,255.3,0.563,14.082,0.378,0.755,0.983,1.966,26.1,54.0
20,79900,GPU (NVIDIA GeForce RTX 3080),0.60,6670.0,0.0,0.566,14.141,0.000,0.000,0.000,0.000,26.1,54.0
21,83900,GPU (NVIDIA GeForce RTX 3080),1.97,2034.7,254.3,0.555,13.881,0.380,0.760,0.995,1.991,26.1,54.0
22,87900,GPU (NVIDIA GeForce RTX 3080),2.08,1922.9,240.4,0.561,14.024,0.404,0.808,1.082,2.163,26.1,54.0
23,91900,GPU (NVIDIA GeForce RTX 3080),2.07,1934.5,241.8,0.565,14.123,0.399,0.799,1.069,2.137,26.1,54.0
24,95900,GPU (NVIDIA GeForce RTX 3080),2.19,1823.1,227.9,0.567,14.177,0.418,0.837,1.174,2.348,26.1,54.0
25,99900,GPU (NVIDIA GeForce RTX 3080),0.59,6726.5,0.0,0.562,14.040,0.000,0.000,0.000,0.000,26.1,54.0
26,103900,GPU (NVIDIA GeForce RTX 3080),2.18,1836.0,229.5,0.515,12.887,0.427,0.853,1.200,2.400,26.1,54.0
27,107900,GPU (NVIDIA GeForce RTX 3080),2.14,1864.9,233.1,0.573,14.332,0.406,0.813,1.132,2.263,26.1,54.0
28,111900,GPU (NVIDIA GeForce RTX 3080),2.17,1840.1,230.0,0.583,14.585,0.412,0.824,1.146,2.292,26.1,54.0
29,115900,GPU (NVIDIA GeForce RTX 3080),2.11,1892.2,236.5,0.582,14.551,0.404,0.808,1.095,2.189,26.1,54.0
30,119900,GPU (NVIDIA GeForce RTX 3080),0.62,6467.4,0.0,0.586,14.655,0.000,0.000,0.000,0.000,26.1,54.0
31,123900,GPU (NVIDIA GeForce RTX 3080),1.99,2012.9,251.6,0.586,14.662,0.375,0.750,0.991,1.981,26.1,54.0
32,127900,GPU (NVIDIA GeForce RTX 3080),2.00,2004.1,250.5,0.587,14.664,0.378,0.756,0.998,1.997,26.1,54.0
33,131900,GPU (NVIDIA GeForce RTX 3080),1.97,2028.6,253.6,0.583,14.583,0.371,0.741,0.986,1.972,26.1,54.0
34,135900,GPU (NVIDIA GeForce RTX 3080),2.01,1992.5,249.1,0.580,14.506,0.375,0.750,1.019,2.039,26.1,54.0
35,139900,GPU (NVIDIA GeForce RTX 3080),0.61,6604.4,0.0,0.575,14.365,0.000,0.000,0.000,0.000,26.1,54.0
36,143900,GPU (NVIDIA GeForce RTX 3080),1.96,2036.6,254.6,0.570,14.261,0.380,0.761,0.979,1.959,26.1,54.0
37,147900,GPU (NVIDIA GeForce RTX 3080),1.97,2030.8,253.8,0.583,14.578,0.377,0.755,0.977,1.953,26.1,54.0
38,151900,GPU (NVIDIA GeForce RTX 3080),1.96,2045.3,255.7,0.603,15.081,0.375,0.749,0.944,1.888,26.1,54.0
39,155900,GPU (NVIDIA GeForce RTX 3080),2.01,1985.6,248.2,0.586,14.651,0.376,0.752,1.020,2.040,26.1,54.0
40,159900,GPU (NVIDIA GeForce RTX 3080),0.62,6433.9,0.0,0.589,14.735,0.000,0.000,0.000,0.000,26.1,54.0
41,163900,GPU (NVIDIA GeForce RTX 3080),2.03,1967.6,245.9,0.590,14.747,0.379,0.758,0.988,1.976,26.1,54.0
42,167900,GPU (NVIDIA GeForce RTX 3080),1.98,2021.2,252.6,0.592,14.798,0.374,0.747,0.979,1.958,26.1,54.0
43,171900,GPU (NVIDIA GeForce RTX 3080),1.98,2015.4,251.9,0.586,14.649,0.379,0.757,0.988,1.975,26.1,54.0
44,175900,GPU (NVIDIA GeForce RTX 3080),1.95,2054.4,256.8,0.578,14.443,0.376,0.752,0.962,1.923,26.1,54.0
45,179900,GPU (NVIDIA GeForce RTX 3080),0.61,6523.6,0.0,0.582,14.545,0.000,0.000,0.000,0.000,26.1,54.0
46,183900,GPU (NVIDIA GeForce RTX 3080),1.95,2048.5,256.1,0.583,14.566,0.374,0.748,0.962,1.925,26.1,54.0
47,187900,GPU (NVIDIA GeForce RTX 3080),1.99,2006.1,250.8,0.588,14.688,0.381,0.762,0.991,1.982,26.1,54.0
48,191900,GPU (NVIDIA GeForce RTX 3080),2.00,1996.3,249.5,0.579,14.473,0.379,0.758,1.013,2.027,26.1,54.0
49,195900,GPU (NVIDIA GeForce RTX 3080),1.96,2041.4,255.2,0.587,14.669,0.375,0.749,0.966,1.931,26.1,54.0
50,199900,GPU (NVIDIA GeForce RTX 3080),0.62,6502.9,0.0,0.583,14.576,0.000,0.000,0.000,0.000,26.1,54.0
51,203900,GPU (NVIDIA GeForce RTX 3080),1.91,2098.0,262.2,0.518,12.945,0.383,0.765,0.966,1.933,26.1,54.0
52,207900,GPU (NVIDIA GeForce RTX 3080),1.90,2103.3,262.9,0.547,13.677,0.372,0.745,0.949,1.898,26.1,54.0
53,211900,GPU (NVIDIA GeForce RTX 3080),1.94,2059.3,257.4,0.560,14.002,0.375,0.750,0.974,1.949,26.1,54.0
54,215900,GPU (NVIDIA GeForce RTX 3080),1.98,2015.1,251.9,0.585,14.614,0.375,0.750,0.992,1.983,26.1,54.0
55,219900,GPU (NVIDIA GeForce RTX 3080),0.61,6549.9,0.0,0.577,14.430,0.000,0.000,0.000,0.000,26.1,54.0
56,223900,GPU (NVIDIA GeForce RTX 3080),1.96,2038.6,254.8,0.572,14.293,0.376,0.752,0.982,1.964,26.1,54.0
57,227900,GPU (NVIDIA GeForce RTX 3080),1.94,2060.4,257.5,0.580,14.491,0.373,0.746,0.957,1.913,26.1,54.0
58,231900,GPU (NVIDIA GeForce RTX 3080),1.92,2078.5,259.8,0.592,14.808,0.368,0.737,0.930,1.859,26.1,54.0
59,235900,GPU (NVIDIA GeForce RTX 3080),1.96,2039.8,255.0,0.584,14.593,0.367,0.733,0.976,1.953,26.1,54.0
60,239900,GPU (NVIDIA GeForce RTX 3080),0.63,6376.5,0.0,0.595,14.868,0.000,0.000,0.000,0.000,26.1,54.0
61,243900,GPU (NVIDIA GeForce RTX 3080),1.92,2085.3,260.7,0.583,14.566,0.362,0.725,0.936,1.873,26.1,54.0
62,247900,GPU (NVIDIA GeForce RTX 3080),1.95,2053.7,256.7,0.581,14.530,0.375,0.751,0.957,1.914,26.1,54.0
63,251900,GPU (NVIDIA GeForce RTX 3080),1.93,2074.9,259.4,0.581,14.525,0.368,0.736,0.947,1.893,26.1,54.0
64,255900,GPU (NVIDIA GeForce RTX 3080),1.94,2061.7,257.7,0.579,14.473,0.372,0.745,0.955,1.909,26.1,54.0
65,259900,GPU (NVIDIA GeForce RTX 3080),0.63,6379.0,0.0,0.593,14.831,0.000,0.000,0.000,0.000,26.1,54.0
66,263900,GPU (NVIDIA GeForce RTX 3080),1.94,2061.3,257.7,0.580,14.511,0.370,0.740,0.957,1.913,26.1,54.0
67,267900,GPU (NVIDIA GeForce RTX 3080),1.96,2041.2,255.1,0.580,14.512,0.381,0.762,0.963,1.926,26.1,54.0
68,271900,GPU (NVIDIA GeForce RTX 3080),1.96,2045.6,255.7,0.567,14.164,0.375,0.751,0.981,1.962,26.1,54.0
69,275900,GPU (NVIDIA GeForce RTX 3080),1.95,2047.9,256.0,0.575,14.378,0.375,0.751,0.968,1.936,26.1,54.0
70,279900,GPU (NVIDIA GeForce RTX 3080),0.61,6561.7,0.0,0.577,14.413,0.000,0.000,0.000,0.000,26.1,54.0
71,283900,GPU (NVIDIA GeForce RTX 3080),1.96,2043.7,255.5,0.571,14.270,0.381,0.762,0.972,1.943,26.1,54.0
72,287900,GPU (NVIDIA GeForce RTX 3080),1.93,2074.3,259.3,0.581,14.514,0.377,0.755,0.938,1.876,26.1,54.0
73,291900,GPU (NVIDIA GeForce RTX 3080),1.95,2050.3,256.3,0.570,14.253,0.377,0.753,0.971,1.942,26.1,54.0
74,295900,GPU (NVIDIA GeForce RTX 3080),1.95,2054.2,256.8,0.582,14.543,0.379,0.758,0.953,1.907,26.1,54.0
75,299900,GPU (NVIDIA GeForce RTX 3080),0.61,6565.0,0.0,0.578,14.443,0.000,0.000,0.000,0.000,26.1,54.0
76,303900,GPU (NVIDIA GeForce RTX 3080),1.92,2088.3,261.0,0.504,12.611,0.388,0.776,0.987,1.974,26.1,54.0
77,307900,GPU (NVIDIA GeForce RTX 3080),1.92,2088.1,261.0,0.553,13.828,0.375,0.751,0.953,1.905,26.1,54.0
78,311900,GPU (NVIDIA GeForce RTX 3080),1.92,2082.1,260.3,0.572,14.306,0.374,0.748,0.941,1.882,26.1,54.0
79,315900,GPU (NVIDIA GeForce RTX 3080),1.95,2051.9,256.5,0.583,14.587,0.378,0.757,0.954,1.907,26.1,54.0
80,319900,GPU (NVIDIA GeForce RTX 3080),0.61,6567.8,0.0,0.577,14.430,0.000,0.000,0.000,0.000,26.1,54.0
81,323900,GPU (NVIDIA GeForce RTX 3080),1.99,2011.8,251.5,0.582,14.547,0.375,0.750,0.996,1.993,26.1,54.0
82,327900,GPU (NVIDIA GeForce RTX 3080),1.96,2038.9,254.9,0.582,14.561,0.378,0.756,0.967,1.935,26.1,54.0
83,331900,GPU (NVIDIA GeForce RTX 3080),1.95,2056.5,257.1,0.573,14.333,0.378,0.755,0.960,1.920,26.1,54.0
84,335900,GPU (NVIDIA GeForce RTX 3080),1.97,2032.9,254.1,0.578,14.442,0.380,0.761,0.976,1.953,26.1,54.0
85,339900,GPU (NVIDIA GeForce RTX 3080),0.62,6455.2,0.0,0.586,14.658,0.000,0.000,0.000,0.000,26.1,54.0
86,343900,GPU (NVIDIA GeForce RTX 3080),2.00,1998.5,249.8,0.595,14.883,0.381,0.763,0.990,1.981,26.1,54.0
87,347900,GPU (NVIDIA GeForce RTX 3080),1.99,2011.4,251.4,0.577,14.436,0.377,0.753,0.999,1.999,26.1,54.0
88,351900,GPU (NVIDIA GeForce RTX 3080),1.97,2031.4,253.9,0.572,14.294,0.378,0.757,0.963,1.925,26.1,54.0
89,355900,GPU (NVIDIA GeForce RTX 3080),1.94,2061.7,257.7,0.580,14.497,0.374,0.748,0.952,1.903,26.1,54.0
90,359900,GPU (NVIDIA GeForce RTX 3080),0.62,6457.1,0.0,0.586,14.662,0.000,0.000,0.000,0.000,26.1,54.0
91,363900,GPU (NVIDIA GeForce RTX 3080),1.93,2072.2,259.0,0.574,14.350,0.370,0.740,0.951,1.903,26.1,54.0
92,367900,GPU (NVIDIA GeForce RTX 3080),1.91,2095.7,262.0,0.584,14.606,0.372,0.744,0.920,1.840,26.1,54.0
93,371900,GPU (NVIDIA GeForce RTX 3080),1.92,2079.7,260.0,0.575,14.374,0.372,0.745,0.942,1.884,26.1,54.0
94,375900,GPU (NVIDIA GeForce RTX 3080),2.01,1986.5,248.3,0.577,14.418,0.385,0.770,1.018,2.037,26.1,54.0
95,379900,GPU (NVIDIA GeForce RTX 3080),0.61,6565.7,0.0,0.577,14.436,0.000,0.000,0.000,0.000,26.1,54.0
96,383900,GPU (NVIDIA GeForce RTX 3080),1.98,2018.7,252.3,0.580,14.509,0.381,0.762,0.988,1.976,26.1,54.0
97,387900,GPU (NVIDIA GeForce RTX 3080),1.95,2049.7,256.2,0.581,14.534,0.377,0.755,0.957,1.914,26.1,54.0
98,391900,GPU (NVIDIA GeForce RTX 3080),1.92,2086.4,260.8,0.569,14.228,0.375,0.750,0.940,1.879,26.1,54.0
99,395900,GPU (NVIDIA GeForce RTX 3080),1.95,2054.3,256.8,0.562,14.059,0.375,0.750,0.976,1.953,26.1,54.0
100,399900,GPU (NVIDIA GeForce RTX 3080),0.61,6579.4,0.0,0.574,14.358,0.000,0.000,0.000,0.000,26.1,54.0
1,3900,GPU (NVIDIA GeForce RTX 3080),0.37,10745.4,0.0,0.243,6.080,0.000,0.000,0.000,0.000,3.7,4.0
