epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s,det_loss,det_dist_loss,det_alpha_loss
1,3999,,,,,,,,,,-57.59,180.0,21,3,4000,1.0,,,
2,7999,0.317379,0.316861,-1.719096,1.9748,1.9756,2.9476,3.0959,0.5084,0.0424,49.51,462.0,7,1,8000,14.1,,,
3,11999,0.590381,0.585732,-4.165439,5.0743,5.0742,4.2974,4.5574,0.9667,0.1890,43.33,371.7,13,1,12000,31.3,,,
4,15999,0.455036,0.453489,-4.823680,4.6507,4.6509,3.2624,3.5102,1.1335,0.3116,100.36,395.0,10,1,16000,48.2,,,
5,19999,0.588126,0.583833,-7.225526,6.7022,6.7024,4.3365,4.6711,1.4047,0.4773,49.09,246.1,17,3,20000,65.0,,,
6,23999,0.802677,0.792478,-7.824332,7.2138,7.2139,5.1308,5.5425,1.6950,0.6281,9.19,124.4,29,5,24000,81.9,,,
7,27999,0.894478,0.891693,-6.903875,6.1738,6.1733,5.1720,5.7626,1.9949,0.8155,34.65,290.8,13,7,28000,98.9,,,
8,31999,0.919791,0.906576,-6.706609,5.8276,5.8271,5.3728,5.9265,2.1800,0.9539,39.60,219.8,19,7,32000,115.8,,,
9,35999,0.893850,0.876842,-7.534394,6.5949,6.5945,5.5043,6.0341,2.2142,1.0220,43.40,248.2,17,2,36000,132.8,,,
10,39999,0.853862,0.848525,-8.456774,7.5014,7.5015,5.4541,6.1050,2.2641,1.0927,221.85,701.0,6,2,40000,149.7,,,
11,43999,0.876891,0.870680,-9.477164,8.5449,8.5449,5.7166,6.5196,2.3056,1.1322,97.24,309.8,13,3,44000,190.4,0.124811,0.023504,0.099886
12,47999,0.929447,0.932466,-10.384122,9.4584,9.4586,6.2248,7.1051,2.3991,1.1995,114.59,423.0,9,5,48000,231.4,0.038191,0.001180,0.036573
13,51999,1.024557,1.016207,-11.328320,10.3836,10.3835,7.1966,8.1248,2.5289,1.2775,101.86,450.3,9,3,52000,272.2,0.009767,0.000918,0.008505
14,55999,1.167883,1.158346,-11.878614,10.9061,10.9061,7.8082,8.8438,2.7112,1.3618,66.45,255.4,16,3,56000,313.3,0.002330,0.000901,0.001194
15,59999,1.257385,1.235668,-12.065167,11.0924,11.0921,8.5202,9.2951,2.7964,1.4051,97.60,381.7,9,3,60000,354.4,0.000835,0.000524,0.000122
16,63999,1.151207,1.134018,-12.658721,11.7004,11.7003,8.3078,9.1634,2.7099,1.3593,138.76,354.8,13,3,64000,395.3,0.000647,0.000393,0.000073
17,67999,1.158826,1.148747,-13.425225,12.4912,12.4914,8.6235,9.5608,2.6930,1.3377,162.95,406.5,8,1,68000,436.1,0.001085,0.000830,0.000077
18,71999,1.173624,1.157675,-14.248313,13.3522,13.3522,8.9849,10.1013,2.6651,1.3432,91.27,261.3,15,5,72000,476.9,0.001367,0.001081,0.000095
19,75999,1.262440,1.246501,-15.009186,14.1474,14.1475,9.5205,10.5037,2.6746,1.3513,49.10,131.4,32,8,76000,518.0,0.002131,0.001776,0.000150
20,79999,1.320020,1.304632,-15.830202,14.9588,14.9589,10.3133,11.1148,2.7190,1.3652,140.09,320.6,12,3,80000,559.1,0.000852,0.000627,0.000060
21,83999,1.446848,1.429260,-16.756651,15.8404,15.8402,11.4667,12.4486,2.8922,1.4283,266.60,560.8,8,3,84000,600.0,0.000640,0.000437,0.000042
22,87999,1.507168,1.488537,-17.630306,16.6895,16.6893,12.2885,13.4474,2.9910,1.4633,282.96,602.6,7,4,88000,640.9,0.000535,0.000360,0.000027
23,91999,1.599109,1.573564,-18.399640,17.4406,17.4403,13.5307,14.8400,3.1042,1.4805,139.07,338.5,11,4,92000,681.6,0.001272,0.001014,0.000073
24,95999,1.612610,1.591973,-19.191303,18.2291,18.2284,14.1919,15.0350,3.1371,1.4713,542.65,1001.0,4,0,96000,722.6,0.000226,0.000073,0.000008
25,99999,1.698248,1.668625,-19.862518,18.9264,18.9259,14.5430,15.8817,3.1746,1.4758,142.43,322.8,11,2,100000,763.6,0.000670,0.000487,0.000035
26,103999,1.809376,1.764195,-20.228564,19.3291,19.3280,16.3001,17.2676,3.1876,1.4940,144.72,337.8,14,4,104000,804.6,0.000943,0.000719,0.000060
27,107999,1.944728,1.901410,-20.458378,19.5749,19.5738,16.5959,18.0358,3.2944,1.5436,92.12,209.7,19,4,108000,845.7,0.000809,0.000575,0.000062
28,111999,2.010100,1.967220,-20.627244,19.7398,19.7391,17.8050,18.9422,3.3472,1.5706,68.43,163.0,24,5,112000,886.6,0.000744,0.000544,0.000045
29,115999,2.065982,2.043467,-20.972925,20.0787,20.0780,18.0049,19.9013,3.3786,1.5976,138.92,260.0,14,1,116000,927.5,0.000583,0.000400,0.000033
30,119999,2.134168,2.139467,-21.369585,20.4686,20.4681,19.3839,20.8448,3.4284,1.6212,209.84,439.5,10,3,120000,968.4,0.000697,0.000499,0.000052
