global_step,episode_return
166888,-504.37201689072236
167075,-57.54436114698699
167307,5.222694267961941
168307,-445.6544389370012
168425,-13.93714698123052
168465,7.910153134701586
168529,-0.0561339245292356
169529,-484.7494789334581
169679,-63.60073428310953
169853,-81.18537718396426
170853,-608.6542633487647
170880,-2.7413943563266288
170894,2.1404964334230696
170982,31.603026288606017
171223,-42.52501336465701
171239,-3.233229278921004
171508,-140.72924476362965
171554,11.122863340729157
171672,-26.991430660629387
171786,-59.32607705757743
171940,20.26645142533736
172171,-155.5277183379616
172481,-72.57071981870232
172520,-32.63196554879362
172781,-17.98045886435307
172837,9.2931839242985
173837,-488.09691825499215
174837,-401.69994863090903
174997,46.883487783700105
175997,-435.3493400678379
176997,-468.95058097099184
177090,26.139507637520964
178090,-420.42640649685086
178115,0.32379288681194307
178131,3.502568511293217
178170,10.682262078825943
178390,-15.128153644167167
178457,14.069812215262825
179457,-368.7286902714384
179500,11.59594052811553
179610,-13.648015816676018
180048,-252.40570592073172
180124,29.562842750545837
181124,-461.2313061466578
181243,6.267437815007959
181286,-14.483259609372041
181799,-60.24787705480256
181848,-26.46494725380214
182848,-458.39108390374514
182891,6.271083830479923
183891,-534.0902274768844
184891,-450.25875474358537
184951,12.705372246121595
185640,-218.08511089926975
186640,-342.79914154784365
187640,-475.6818892243171
187673,-4.269067159278488
187741,-29.27411608712187
187884,-63.47921438675036
188884,-473.5798439382049
188994,-86.61088114745041
189098,42.9498469009981
190098,-520.1204830326808
190334,-42.10016571534744
190371,-0.1474557771491325
190608,-84.15674014409647
190641,-6.1786897328965456
190765,-57.51210529759689
191765,-470.227529914524
191866,3.155688486881507
192866,-423.95908166332424
193866,-519.076442098076
193999,-17.832691222237024
194021,-7.55924675954411
195021,-475.34737319864394
196021,-356.1329095641107
196044,0.5839460622850774
196082,-12.40404726201413
196110,7.50459875829492
196228,17.064776461374798
196282,2.8406021032157858
197282,-525.1465742052375
197422,-30.51897780151949
197466,6.715555246081079
197525,23.326762796012666
198525,-560.2088541182941
198580,-0.5333450870094882
198645,-20.024505410769667
198731,-10.258068030776398
198900,-6.539858778517967
199023,-45.12858663377729
199224,-86.81168416613184
199253,0.8167857534653233
200253,-536.5044976996058
200490,-17.693080353837306
200750,45.0105032953099
201121,-38.28961575450924
202121,-529.389282266049
203121,-609.2459629087576
203166,9.300560669037553
203614,25.829958705246042
204614,-608.6758479836245
204717,-3.935756872891316
204823,-65.61839852182761
205153,-52.330173954413326
205340,-20.882041619622015
205389,44.65634220619047
205466,7.813365125966598
205760,-83.07070085224112
205942,-59.61684589664683
206015,17.98300240245834
206102,-0.8238816977138441
206254,-26.402595218250973
206299,-15.632465758378455
206318,-2.6799653588383903
206633,35.2866175404087
206665,1.7224448889183614
207665,-417.46056905193143
208665,-439.49894960610845
208694,7.174782252578002
208742,2.008463455441942
208813,20.97553224566532
208854,9.335815467293159
208866,4.31293444432475
209866,-103.67189410063271
210866,-333.09633122029703
211088,-1.382994833955511
211209,-0.8433492259385345
212209,-435.0825051792614
212229,23.568006869936582
212767,-228.6970942836909
213767,-593.0887177500831
214037,48.389923993150745
214201,-4.400788033319416
215201,-451.4572084011742
216201,-124.35494554380716
216261,-6.4932544303827076
216313,2.1532221494696167
216419,47.11220439317427
216447,8.493925376812523
216569,12.405930527216446
216886,67.36490491666724
217364,5.5902435307645195
217524,-41.23747756481685
217829,-70.97734353555259
218829,-445.6052047097833
218965,-48.49996150051169
218998,18.412183967999255
219998,-369.03433132017494
220998,-391.7587119016437
221998,-565.1588998378656
222018,-2.1099003092780073
223018,-342.223559126975
223228,41.322520293756504
223443,-23.86659381139754
223499,26.29950836553222
224499,-464.95240495024126
224562,18.154788289323974
225562,-365.7155121701049
225642,35.99603725504175
225765,-27.134115158881087
225865,28.36864265506228
226865,-498.1869913627663
227865,-391.41429270351887
228865,-321.4336755842457
229865,-456.77984814271724
230865,-443.96963267766245
230885,2.5352454108325984
231014,42.27260291667666
231338,72.98751463146642
231355,-5.55770546382505
232355,-438.30994985689756
232468,2.055829680421759
233468,-418.12165924598884
234468,-306.7552534445797
235468,-426.3213098042469
236468,-188.7224111961762
237468,-413.8384687449447
238468,-273.2543273177027
238549,35.591195273130914
239549,-466.7573021605011
239803,-35.293165694324315
240803,-493.6538250187278
240882,-19.503122833426964
240907,-2.845562933691542
240950,-8.371710915578149
241298,16.127187600004543
241407,-20.495103429268053
241460,1.4631901106416705
242460,-468.99318901347164
242585,36.29391910193756
242596,-0.4473108865654849
242606,4.362931326311722
243606,-536.2267244446844
244180,-38.5783181349107
245180,-404.19012288533
246180,-529.1429830910962
246363,-24.838322313861447
246670,10.887743469057401
246833,-19.498290726459903
247249,-6.6842653577646995
247263,-12.01142507038525
247331,-22.43735594705777
247556,-40.11046669878652
247659,67.33295777487814
247775,-33.54451175311332
248016,47.457560365988535
249016,65.56593215432802
249033,-6.044584249788662
249440,116.11545426149817
250440,-507.7479242394274
250464,4.121292115315752
251464,-480.4100181775246
252464,-453.8375053046678
252511,-7.581713870841284
252732,86.93663219728882
252868,4.797484617360174
253112,122.26182983482119
253269,-13.593087995972223
253558,-14.096601605904945
253819,15.072136275904922
253881,-11.596787901188627
254881,-178.85208914281287
254907,-4.776353105251797
254975,22.040894686944235
255161,28.218743876164783
255431,36.039341941026954
255554,5.821128017674734
255630,8.85150155221611
256009,-76.82673951460212
256116,-23.532799798941294
256271,1.6829303046314283
257082,-370.39010232328224
258082,-413.2130243456447
258092,0.9933168275349868
258482,97.11344890711067
259482,-262.2452000898722
260482,-248.6191816261401
261482,-497.5800721648677
262482,-389.2378016635931
262533,6.0421287954746825
262725,1.5144285171318632
262809,68.30591077192831
262900,0.030606374343084664
263292,180.83443072585675
263521,50.608306464766045
264521,-434.1963485738237
265521,-351.6451934922291
265592,-12.800365279220117
265610,5.175368171372382
266610,-461.58001160302894
266621,-2.9355051763422066
267621,-391.1862640445534
267686,25.868044647047093
267873,112.02415591734051
267948,63.62597977955235
268652,-313.8223185361984
268852,47.79764832752084
269037,60.58860203538826
270037,-533.8024882520082
271037,-550.4771215944866
271099,-26.655438203605968
271126,12.488303821660798
272126,-451.589647030635
272163,-19.697059790595063
272222,5.814086242280433
272480,-45.351575440434864
272751,48.11883104100585
273228,-88.17871522630381
273248,3.900892420648743
273378,30.44673499180573
273484,-3.5097742523814084
273595,67.12000839535307
273620,5.106791155108727
273771,68.89891467671465
274771,-476.96222966259523
274905,73.66368395823
275905,-255.7426544069434
276905,-544.5489180998579
277268,20.07241105797855
277354,15.099520433812794
277432,15.247092115506781
277441,5.276369999483651
277547,45.45083883248813
278547,-350.64235587399713
279547,-409.66067010043827
280547,-363.1840531742854
281547,-225.41040416992738
282547,-365.6030508391252
282869,108.5168303653823
283869,-404.4558338899547
284869,-517.8986720009339
285254,-17.49604550146598
285602,48.124300754666635
286602,-417.12519596553796
286802,60.721756213968646
286858,46.05554195300204
287031,14.572640333822559
287064,3.281715790680791
288064,-426.6969335611351
288325,50.21761553157539
289325,-297.21427827525804
289414,-19.67414412222174
290414,-383.7184662037599
290655,80.87243074416429
290732,-0.16296155727059514
290759,15.031454135896603
290793,23.889530461754255
291793,304.78829676094966
292793,-357.7443198787845
292979,76.22450473728233
293029,-0.8994828697258948
293108,52.947162021596355
293225,71.15923678648406
293345,49.07867063804435
294345,-292.4934687733979
295345,-481.99307322967644
295763,-13.216362071810618
295960,135.42022344924766
296654,0.2052375118751364
296889,20.294068255837324
297536,-120.79681833561142
298024,162.80724909426274
299024,-101.658088136015
299304,28.33711225361496
299343,14.602571193552077
299566,-17.97605550169612
300566,-331.123368781267
300760,28.44175174173001
301760,-348.9189694794094
302191,68.46093219561946
303191,-319.79008012896753
304191,-191.0803001448609
304460,87.20462145169856
305460,-297.24081010335135
305632,11.038367070431192
306244,105.57862131842123
307244,-369.1769468263933
308244,-307.77704678499265
308772,-75.89504257579824
308911,-23.808531571540062
308964,10.66595096834294
309399,145.85579293877018
309577,-3.836271038976184
310052,-72.39917913032303
310172,21.937022779270396
310943,-76.79734157754459
311943,-226.95763868672776
312137,84.20091132787394
312249,30.51553128743174
313249,-170.07533555641476
313531,138.22508818883483
313561,22.600215241636164
313727,16.724683716213146
314727,212.80097913626992
315722,115.22308462495974
315916,-37.01917756896045
316101,1.9956333375534347
316199,25.69865685665874
317199,-187.93139545387353
317535,-93.82915151096768
318535,-269.51535179825066
318629,13.012550861631947
319629,-127.37558390777235
320629,-105.06369006569331
321629,-58.11876150449768
322629,-177.47279438165063
322814,23.297507238732756
322913,73.13257758042059
323913,-281.77248306915067
324056,14.463267112187578
325056,16.02096992612335
325433,-28.307877514194573
325553,59.5102604385319
326553,-178.0416094386329
327553,-23.218666115719543
327595,7.353351544731304
328051,187.38054246414782
328066,6.748376416242955
329066,35.659517109234145
329500,141.4902143242585
330500,-214.85349318830382
330634,38.06595399473978
331299,126.17083122690023
332218,447.878314223011
332553,167.24068293781775
332632,51.084698759150406
333632,-47.7450800180734
334632,2.115874464324747
334870,43.65372949587431
335870,453.5727292060519
336472,266.28046328561584
337472,-9.462646159772996
337672,69.45980744593268
337763,65.68752815523834
338763,-61.732233681850865
338798,-7.8333165738979975
339138,74.94604542974679
339248,18.93808259381901
340248,-15.65611526451812
340560,76.63576831023981
340854,168.1743922861083
340874,-8.6102416319717
341874,-212.6780403584875
342874,-48.913486954438646
343874,77.24340235334938
344874,-87.07480863647639
345087,-15.94687347965541
346087,-29.23498417594574
347087,23.571660686268068
347312,83.33987916523704
347388,27.212615757438318
348388,138.16768071443713
348418,28.240336054630713
348734,80.74276863483473
348836,48.84877929251846
349836,56.50925279004338
350836,143.23528471897367
350922,58.35033001400162
351023,86.44584362530671
352023,144.68644520315524
353023,283.8454648410892
353338,230.66223265496706
353524,93.7266654831183
353571,15.645072709951034
354571,-4.140346814746576
355571,258.28875808485327
355621,31.839325055395058
356621,131.69851347013915
356916,150.81024306094452
357916,50.96666175004432
357988,23.225612960203605
358536,209.90977064381087
358617,46.39599603714535
358664,47.78197882883798
358714,73.68278070497648
359444,359.74141243660983
359882,140.5214057443093
359910,21.742414017066043
360262,159.00978570416564
360486,100.51662025558869
361486,-19.27771485035238
362486,169.70303974104792
362797,111.46973094280912
363402,258.0480457700988
364402,333.4353735031483
364808,119.12141803576955
365808,188.26522871090845
366808,-49.612789809495936
367808,124.27214313619139
368808,89.59454182798022
369248,213.84498060736667
370248,717.4788880101437
370282,26.830621191063788
370369,65.66222406561712
371369,584.5396370074556
372369,264.70727178819084
373369,571.4233300203477
374369,282.0121213555572
375369,365.43192258591534
376369,109.36805075373255
377369,445.5023268865053
377678,237.9723307448371
378678,372.1550536979778
379678,444.7868903349887
380297,499.37829108095013
381297,754.8232535331863
382064,555.5534834869446
383064,660.7798289269926
383113,42.20448860548769
383771,313.1640957597258
384329,367.58599307828973
385056,533.0944193651552
385306,135.23686482813
386306,427.27722542936107
386355,37.224203851084454
386681,186.91693260975768
387681,193.7178568783332
388681,171.77761022974585
389681,276.86502508833695
