epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s,det_loss,det_dist_loss,det_alpha_loss
31,123900,54.007978,-105.719457,103.9866,99.9094,1.6675,0.1126,286.89,148.8,26,17,124000,45.8,0.671082,0.583925,0.043579
32,127900,55.147318,-109.860502,108.1121,102.3852,1.6813,0.1194,287.64,148.4,25,12,128000,47.6,0.673746,0.586745,0.043501
33,131900,58.846827,-114.054046,112.2497,115.5392,1.7950,0.1423,338.19,169.1,20,9,132000,49.3,0.685464,0.595302,0.045081
34,135900,62.048270,-118.496180,116.6403,117.9167,1.7407,0.1492,335.41,162.0,16,9,136000,51.1,0.662244,0.575491,0.043376
35,139900,,,,,,,326.95,159.1,55,26,140000,51.2,,,
36,143900,65.622953,-122.594712,120.6598,122.3345,1.8455,0.1585,287.65,135.0,21,9,144000,53.0,0.680333,0.591375,0.044479
37,147900,69.096469,-127.146941,125.1453,130.7179,1.7807,0.1574,276.11,132.3,26,14,148000,54.9,0.693492,0.601153,0.046169
38,151900,74.283805,-131.293152,129.2792,135.1066,2.0212,0.1645,259.10,120.4,51,29,152000,56.7,0.690136,0.599011,0.045563
39,155900,80.550363,-135.567897,133.4900,143.1729,1.8886,0.1773,267.10,125.5,21,10,156000,58.5,0.671664,0.581104,0.045280
40,159900,,,,,,,276.63,128.8,23,14,160000,58.6,,,
41,163900,86.644104,-139.449292,137.4744,148.7413,2.1329,0.1794,250.43,122.2,30,18,164000,60.4,0.665977,0.576293,0.044842
42,167900,93.160479,-143.090147,141.1169,160.2082,2.2161,0.1941,261.62,144.0,39,24,168000,62.1,0.682954,0.590476,0.046239
43,171900,97.868219,-146.643740,144.6625,163.4120,2.3059,0.2034,240.12,128.7,30,16,172000,63.9,0.673212,0.581900,0.045656
44,175900,100.249229,-150.005761,148.0299,167.3952,2.3930,0.2042,255.62,128.3,25,13,176000,65.7,0.686132,0.592512,0.046810
45,179900,,,,,,,274.49,133.4,31,14,180000,65.9,,,
46,183900,108.939982,-153.265662,151.2463,173.8258,2.4583,0.2148,262.86,128.4,32,16,184000,67.6,0.683081,0.588894,0.047094
47,187900,113.498603,-156.594398,154.5151,185.3495,2.6343,0.2195,250.30,129.4,37,22,188000,69.4,0.675539,0.582719,0.046410
48,191900,114.786081,-159.995198,157.8432,191.6832,2.5661,0.2312,238.97,122.7,22,12,192000,71.1,0.677984,0.584991,0.046496
49,195900,119.581741,-163.319478,161.2013,188.6665,2.7333,0.2374,265.13,134.8,32,16,196000,72.9,0.684536,0.589916,0.047310
50,199900,,,,,,,261.15,131.2,37,17,200000,73.1,,,
51,203900,123.705266,-166.625211,164.4523,199.5659,2.7079,0.2545,263.08,132.9,24,10,204000,75.0,0.702137,0.607007,0.047565
52,207900,127.978708,-170.088632,167.8679,206.2565,2.9162,0.2598,259.97,129.4,33,20,208000,77.0,0.675503,0.583302,0.046101
53,211900,133.731030,-173.390740,171.1713,210.3100,2.9608,0.2735,268.98,136.9,23,12,212000,78.9,0.677873,0.584984,0.046445
54,215900,137.837927,-176.562713,174.3749,218.3577,3.0132,0.2801,274.28,139.6,29,13,216000,80.7,0.679568,0.586738,0.046415
55,219900,,,,,,,306.88,154.8,18,11,220000,80.9,,,
56,223900,143.341470,-179.434232,177.2454,238.6615,3.0958,0.2972,300.42,150.5,41,17,224000,82.6,0.663993,0.571815,0.046089
57,227900,146.476210,-182.130432,179.9868,226.2093,3.1291,0.2983,290.04,145.4,22,11,228000,84.5,0.676198,0.582658,0.046770
58,231900,151.177635,-184.506177,182.4323,243.1946,3.0711,0.3104,279.60,140.8,31,9,232000,86.2,0.676883,0.581911,0.047486
59,235900,155.251837,-186.896328,184.8287,246.8940,3.0404,0.3326,288.84,138.4,17,6,236000,88.0,0.665261,0.573616,0.045823
60,239900,,,,,,,273.09,135.1,51,20,240000,88.2,,,
61,243900,159.218032,-189.230435,187.1352,255.1284,3.1952,0.3303,258.63,126.6,25,21,244000,90.0,0.668348,0.576305,0.046022
62,247900,162.001927,-191.382367,189.3524,256.2706,3.2634,0.3360,268.13,129.3,21,9,248000,91.8,0.666735,0.574525,0.046105
63,251900,169.829291,-193.221414,191.1829,275.4375,3.2880,0.3603,273.23,129.6,41,15,252000,93.8,0.662471,0.570896,0.045788
64,255900,170.982404,-195.119188,193.1330,261.9681,3.3333,0.3556,301.54,144.1,17,9,256000,95.9,0.678581,0.584647,0.046967
65,259900,,,,,,,313.50,150.5,30,11,260000,96.1,,,
66,263900,174.002396,-196.846362,194.8744,273.3453,3.3348,0.3705,290.52,137.3,33,17,264000,98.2,0.674697,0.579428,0.047634
67,267900,171.763785,-198.448292,196.4698,274.8014,3.2848,0.3807,281.25,142.8,33,20,268000,100.3,0.669155,0.575879,0.046638
68,271900,184.487578,-200.194017,198.1542,288.7062,3.4478,0.3979,279.40,134.0,26,17,272000,102.3,0.668006,0.574971,0.046518
69,275900,178.438981,-201.920574,199.9168,284.6277,3.4979,0.4116,280.96,137.2,27,12,276000,104.2,0.662948,0.569594,0.046677
70,279900,,,,,,,275.13,132.2,43,22,280000,104.3,,,
71,283900,183.561545,-203.305003,201.3848,283.0496,3.4981,0.4232,251.39,128.0,17,7,284000,106.4,0.667843,0.574690,0.046576
72,287900,187.224491,-204.460982,202.6172,298.6339,3.4817,0.4396,223.50,112.5,41,21,288000,108.4,0.659131,0.566769,0.046181
73,291900,190.543246,-205.420856,203.5601,285.7594,3.4507,0.4438,217.85,104.9,56,27,292000,110.6,0.669538,0.575820,0.046859
74,295900,197.827540,-206.773449,204.8643,309.1628,3.7299,0.4545,145.22,74.6,37,15,296000,112.7,0.671802,0.577879,0.046962
75,299900,,,,,,,270.59,132.8,30,6,300000,112.9,,,
76,303900,200.713441,-207.990222,206.0452,313.6074,3.5599,0.4603,253.84,122.4,26,13,304000,114.9,0.665221,0.571753,0.046734
77,307900,202.355111,-209.113347,207.1979,315.4848,3.7061,0.4718,260.81,124.1,43,23,308000,116.9,0.671683,0.576451,0.047616
78,311900,207.555841,-210.242604,208.3306,316.6572,3.6507,0.4744,260.66,122.9,25,12,312000,119.0,0.676670,0.581007,0.047832
79,315900,203.581273,-211.407438,209.4984,311.8186,3.4711,0.4904,274.54,128.4,23,16,316000,120.9,0.653747,0.561083,0.046332
80,319900,,,,,,,267.31,129.2,46,23,320000,121.1,,,
81,323900,214.315356,-212.235511,210.2884,328.9247,3.8559,0.5026,249.51,118.6,35,21,324000,122.8,0.663744,0.569805,0.046970
82,327900,220.757089,-213.412323,211.4907,334.3264,3.8547,0.5119,260.15,121.5,16,11,328000,124.5,0.664786,0.570876,0.046955
83,331900,220.260190,-214.400433,212.4551,327.9899,3.6139,0.5227,279.15,128.5,36,19,332000,126.2,0.663236,0.569441,0.046897
84,335900,221.087325,-215.198350,213.2964,335.3192,3.7021,0.5208,267.88,132.3,40,22,336000,128.0,0.652644,0.560251,0.046197
85,339900,,,,,,,289.68,135.2,20,9,340000,128.1,,,
86,343900,222.662171,-216.299647,214.3959,339.9937,3.7866,0.5239,248.45,118.3,50,25,344000,129.9,0.652608,0.559305,0.046651
87,347900,227.486195,-217.139971,215.2046,341.4504,3.7741,0.5408,238.93,114.5,30,13,348000,131.7,0.655638,0.561678,0.046980
88,351900,227.686186,-217.874064,216.0266,338.1206,3.7539,0.5394,221.36,110.7,31,13,352000,133.7,0.658570,0.564333,0.047119
89,355900,227.881393,-218.512235,216.6685,345.6830,3.9106,0.5606,223.00,107.1,50,29,356000,135.6,0.654190,0.560601,0.046794
90,359900,,,,,,,227.57,110.1,30,17,360000,135.8,,,
91,363900,235.889767,-219.488062,217.5635,358.6310,3.9452,0.5673,198.36,97.9,39,14,364000,137.7,0.653669,0.560113,0.046778
92,367900,234.702495,-220.158382,218.2970,348.7702,3.9185,0.5644,215.55,107.9,40,25,368000,139.6,0.668183,0.571624,0.048279
93,371900,240.963362,-220.926883,219.0881,353.3804,3.8709,0.5850,239.90,118.9,15,7,372000,141.4,0.658692,0.564038,0.047327
94,375900,245.958471,-221.523904,219.6638,359.0387,3.9779,0.6101,258.84,126.4,32,14,376000,143.1,0.665216,0.569055,0.048080
95,379900,,,,,,,280.41,140.9,25,9,380000,143.3,,,
96,383900,245.630129,-222.149524,220.3479,352.6932,3.8664,0.6165,283.95,144.1,39,17,384000,145.0,0.646365,0.553948,0.046209
97,387900,245.156136,-222.785119,220.9934,357.6587,3.9672,0.6208,281.96,140.5,12,3,388000,146.8,0.653865,0.560990,0.046438
98,391900,241.241248,-223.325145,221.5186,355.2802,4.0580,0.6212,303.62,150.7,36,21,392000,148.7,0.664452,0.569075,0.047689
99,395900,242.947185,-223.916967,222.0760,369.0794,3.9920,0.6612,296.74,151.1,29,11,396000,150.7,0.652897,0.559370,0.046763
100,399900,,,,,,,287.33,145.7,27,7,400000,150.9,,,
