epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s
1,3999,,,,,,,,,,-37.91,110.1,28,3,4000,1.0
2,7999,0.308205,0.315236,-1.624640,1.7076,1.7083,2.0318,2.3624,0.4476,0.0144,104.28,506.2,9,0,8000,14.0
3,11999,0.777182,0.803809,-5.608908,4.9634,4.9634,4.2201,4.5997,1.1179,0.0000,145.41,465.8,9,2,12000,31.1
4,15999,0.965880,1.005812,-4.391573,3.7583,3.7572,4.4909,5.1574,1.4731,0.0098,116.22,459.0,8,0,16000,47.8
5,19999,0.869378,0.895174,-1.400005,0.7094,0.7083,3.6246,4.3047,1.5597,0.0019,219.10,525.6,8,0,20000,64.8
6,23999,0.811196,0.841720,0.034888,-0.8976,-0.8977,3.2982,4.0305,1.5936,0.0000,293.82,699.5,6,1,24000,81.6
7,27999,0.855702,0.878889,0.305427,-1.1589,-1.1589,3.7006,4.5031,1.6902,0.0000,135.57,405.8,10,2,28000,98.4
8,31999,0.885652,0.917686,0.125632,-1.1804,-1.1809,4.0277,4.9246,1.6858,0.0000,268.93,459.1,7,0,32000,115.1
9,35999,0.949823,0.982962,-0.244470,-0.8728,-0.8730,4.4976,5.2879,1.7168,0.0000,134.78,369.2,13,2,36000,131.8
10,39999,0.971947,1.007672,-0.332048,-0.8332,-0.8335,4.7739,5.5424,1.7819,0.0000,223.57,422.1,8,0,40000,148.9
11,43999,1.016477,1.047887,-0.120618,-0.9303,-0.9310,5.2315,6.0663,1.8418,0.0000,188.50,376.3,10,3,44000,165.6
12,47999,1.048204,1.082735,0.198316,-1.2583,-1.2587,5.6299,6.5826,1.8905,0.0000,181.51,390.6,12,1,48000,182.5
13,51999,1.098785,1.131564,0.309537,-1.4589,-1.4589,6.0032,7.0526,1.9739,0.0000,134.19,374.5,11,1,52000,199.5
14,55999,1.285098,1.307617,0.734827,-2.0502,-2.0503,7.0172,7.8978,2.1512,0.0000,256.53,656.8,6,0,56000,216.4
15,59999,1.287721,1.319737,0.829967,-2.2176,-2.2180,7.2059,8.3270,2.2110,0.0000,82.00,184.6,22,3,60000,233.2
16,63999,1.459035,1.493666,1.908680,-2.8922,-2.8939,8.1314,9.4326,2.3493,0.0051,130.17,296.6,13,2,64000,250.3
17,67999,1.804744,1.846120,4.220086,-5.1481,-5.1506,9.5941,11.2063,2.6614,0.0000,201.56,319.9,11,0,68000,267.1
18,71999,2.086412,2.127638,6.886998,-7.8662,-7.8685,11.5412,13.1790,2.9256,0.0000,117.62,272.3,14,1,72000,284.5
19,75999,2.179519,2.218893,9.629574,-10.5560,-10.5602,12.3233,14.0828,3.1251,0.0000,110.66,225.8,21,3,76000,301.4
20,79999,2.140717,2.194587,11.280705,-12.2616,-12.2648,12.7893,14.5639,3.3014,0.0000,74.65,177.6,23,2,80000,318.5
21,83999,2.407922,2.450291,12.728169,-13.5390,-13.5416,13.6896,15.7522,3.4311,0.0026,69.69,142.4,23,2,84000,335.5
22,87999,2.579610,2.637060,14.079726,-15.0302,-15.0343,14.3440,17.0144,3.6828,0.0000,179.65,322.2,14,1,88000,352.4
23,91999,2.521664,2.571056,14.384260,-15.5843,-15.5864,15.1947,17.7247,3.8134,0.0000,77.56,176.0,24,2,92000,369.3
24,95999,2.566349,2.645882,13.663550,-15.0178,-15.0160,15.9178,18.7384,3.8771,0.0000,104.70,182.6,20,2,96000,386.2
25,99999,2.763804,2.845341,12.601036,-14.0572,-14.0547,17.1616,20.2017,4.0444,0.0000,71.95,161.3,27,1,100000,403.1
26,103999,2.807764,2.872954,11.517744,-13.0956,-13.0932,17.4251,20.4459,4.1217,0.0000,87.16,211.9,19,0,104000,420.0
27,107999,2.836197,2.881591,10.578001,-12.1883,-12.1866,17.8146,20.6830,4.1054,0.0000,50.77,146.8,21,1,108000,436.8
28,111999,2.829887,2.886983,9.901419,-11.5657,-11.5652,18.2660,21.2914,4.1130,0.0000,92.41,175.6,23,1,112000,453.5
29,115999,2.931258,2.993210,9.213499,-10.9021,-10.9015,19.0806,22.2938,4.1716,0.0000,58.15,140.3,29,2,116000,470.3
30,119999,2.951432,3.034426,8.401413,-10.1218,-10.1220,20.0371,23.6153,4.1336,0.0000,46.78,111.6,36,6,120000,487.2
