episode_id,length,total_reward,has_disturbance,mean_alpha_target
0,1037,-306.7994384765625,0,1.0
1,130,-53.09332275390625,0,1.0
2,91,-36.334346771240234,0,1.0
3,33,-10.427404403686523,0,1.0
4,144,-52.39637756347656,0,1.0
5,167,-72.91549682617188,0,1.0
6,2,-4.529446125030518,0,1.0
7,26,-10.557291984558105,0,1.0
8,67,-29.023033142089844,0,1.0
9,137,-58.92321014404297,0,1.0
10,148,-62.40411376953125,0,1.0
11,246,-82.39231872558594,0,1.0
12,119,-43.838653564453125,0,1.0
13,115,-46.621551513671875,0,1.0
14,27,-11.641003608703613,0,1.0
15,44,-15.021273612976074,0,1.0
16,184,-75.17471313476562,0,1.0
17,9,-3.387362480163574,0,1.0
18,186,-64.54605102539062,0,1.0
19,127,-54.802024841308594,0,1.0
20,204,-107.48306274414062,0,1.0
21,2,-2.8349008560180664,0,1.0
22,18,-11.242708206176758,0,1.0
23,3,-2.9167637825012207,0,1.0
24,76,-31.644868850708008,0,1.0
25,171,-73.89514923095703,0,1.0
26,89,-38.193603515625,0,1.0
27,117,-63.58649826049805,0,1.0
28,166,-103.547119140625,0,1.0
29,187,-93.74771118164062,0,1.0
30,417,-171.050537109375,0,1.0
31,72,-38.27562713623047,0,1.0
32,30,-8.853654861450195,0,1.0
33,15,-8.734075546264648,0,1.0
34,58,-23.75383949279785,0,1.0
35,75,-29.980905532836914,0,1.0
36,39,-21.34664535522461,0,1.0
37,74,-34.76778030395508,0,1.0
38,258,-98.06964111328125,0,1.0
39,35,-19.121639251708984,0,1.0
40,35,-18.387943267822266,0,1.0
41,23,-8.999503135681152,0,1.0
42,1,-1.1155756711959839,0,1.0
43,97,-43.467105865478516,0,1.0
44,39,-12.941993713378906,0,1.0
45,134,-62.13740158081055,0,1.0
46,9,-5.859074592590332,0,1.0
47,161,-59.88322448730469,0,1.0
48,87,-32.7556266784668,0,1.0
49,295,-72.31683349609375,0,1.0
50,60,-12.429903984069824,0,1.0
51,72,-26.057289123535156,0,1.0
52,33,-9.645284652709961,0,1.0
53,229,-56.471153259277344,0,1.0
54,10,3.605648994445801,0,1.0
55,41,0.44945228099823,0,1.0
56,39,-17.79950714111328,0,1.0
57,28,-8.281824111938477,0,1.0
58,81,-17.591297149658203,0,1.0
59,20,-7.421903133392334,0,1.0
60,326,-63.25724792480469,0,1.0
61,37,-20.104480743408203,0,1.0
62,132,-31.227291107177734,0,1.0
63,144,-38.13777160644531,0,1.0
64,134,-33.03746795654297,0,1.0
65,125,-39.26080322265625,0,1.0
66,164,-60.53289031982422,0,1.0
67,5,2.4840316772460938,0,1.0
68,64,-25.42642593383789,0,1.0
69,69,-29.547643661499023,0,1.0
70,90,-27.3397216796875,0,1.0
71,127,-37.78026580810547,0,1.0
72,77,-25.0985107421875,0,1.0
73,72,-25.308807373046875,0,1.0
74,189,-45.74976348876953,0,1.0
75,23,-6.557950973510742,0,1.0
76,33,-10.579436302185059,0,1.0
77,49,-16.755298614501953,0,1.0
78,17,-5.56085205078125,0,1.0
79,94,-19.977365493774414,0,1.0
80,243,-77.7356948852539,0,1.0
81,9,-4.743384838104248,0,1.0
82,124,-35.46602249145508,0,1.0
83,21,-11.830997467041016,0,1.0
84,1,-1.064103126525879,0,1.0
85,106,-29.353721618652344,0,1.0
86,222,-78.89933776855469,0,1.0
87,125,-55.75127410888672,0,1.0
88,61,-10.751873970031738,0,1.0
89,67,-27.304336547851562,0,1.0
90,77,-25.593849182128906,0,1.0
91,199,-55.783634185791016,0,1.0
92,136,-44.96803283691406,0,1.0
93,28,25.676485061645508,0,1.0
94,3,1.0546982288360596,0,1.0
95,78,46.014434814453125,0,1.0
96,142,-262.46240234375,0,1.0
97,72,-150.50831604003906,0,1.0
98,24,-50.366737365722656,0,1.0
99,30,-64.17925262451172,0,1.0
100,68,-134.0561065673828,0,1.0
101,56,-106.72018432617188,0,1.0
102,32,-56.32100296020508,0,1.0
103,10,-10.404916763305664,0,1.0
104,55,-86.76580047607422,0,1.0
105,143,-210.87698364257812,0,1.0
106,27299,7440.0615234375,0,1.0
107,1504,1217.8189697265625,0,1.0
108,37048,27029.10546875,0,1.0
109,4057,3143.748779296875,0,1.0
110,19259,14573.134765625,0,1.0
111,2,1.5212502479553223,0,1.0
112,4,3.5333189964294434,0,1.0
113,3,2.7898523807525635,0,1.0
114,3,2.7248377799987793,0,1.0
115,2,1.0800268650054932,0,1.0
116,2,2.182847499847412,0,1.0
117,2,1.961174726486206,0,1.0
118,22,17.294414520263672,0,1.0
119,2,1.401850700378418,0,1.0
120,3,2.677382230758667,0,1.0
121,1,0.7852635979652405,0,1.0
122,2,-0.21754568815231323,0,1.0
123,2,1.441964030265808,0,1.0
124,1,1.0408364534378052,0,1.0
125,8,6.595922946929932,0,1.0
126,1,0.8358029723167419,0,1.0
127,4,3.2874703407287598,0,1.0
128,2,1.2630579471588135,0,1.0
129,1,0.6749443411827087,0,1.0
130,1,1.1107085943222046,0,1.0
131,2,0.9663489460945129,0,1.0
132,2,1.7516543865203857,0,1.0
133,3,2.0152435302734375,0,1.0
134,3,1.912834644317627,0,1.0
135,1,0.7487096190452576,0,1.0
136,2,2.028477430343628,0,1.0
137,2,2.0503664016723633,0,1.0
138,3,2.176257848739624,0,1.0
139,1,0.6584444642066956,0,1.0
140,2,2.1806435585021973,0,1.0
141,2,1.4443258047103882,0,1.0
142,1267,987.0630493164062,0,1.0
143,268,226.24404907226562,0,1.0
144,262,210.76229858398438,0,1.0
145,285,229.42431640625,0,1.0
146,246,200.13314819335938,0,1.0
147,119,94.40438842773438,0,1.0
148,505,400.8658142089844,0,1.0
149,391,307.46832275390625,0,1.0
150,20,16.625154495239258,0,1.0
151,250,198.14566040039062,0,1.0
152,372,278.245849609375,0,1.0
153,187,137.1265869140625,0,1.0
154,592,449.23095703125,0,1.0
155,516,429.9352111816406,0,1.0
156,23,16.436832427978516,0,1.0
157,1,0.5713642239570618,0,1.0
158,136,104.3191146850586,0,1.0
159,134,109.00761413574219,0,1.0
160,9,6.879286766052246,0,1.0
161,248,199.28076171875,0,1.0
162,295,248.73623657226562,0,1.0
163,132,109.48066711425781,0,1.0
164,33,31.545154571533203,0,1.0
165,229,197.64239501953125,0,1.0
166,10,8.242077827453613,0,1.0
167,41,35.3280143737793,0,1.0
168,67,54.8704833984375,0,1.0
169,81,71.78734588623047,0,1.0
170,793,699.873779296875,0,1.0
171,125,112.966064453125,0,1.0
172,169,148.82229614257812,0,1.0
173,64,58.637447357177734,0,1.0
174,69,60.21181869506836,0,1.0
175,217,185.66278076171875,0,1.0
176,77,69.87921142578125,0,1.0
177,72,57.45044708251953,0,1.0
178,189,157.02438354492188,0,1.0
179,23,21.70543670654297,0,1.0
180,99,83.23444366455078,0,1.0
181,337,286.67822265625,0,1.0
182,9,8.098179817199707,0,1.0
183,124,107.71481323242188,0,1.0
184,21,12.962054252624512,0,1.0
185,1,0.8691770434379578,0,1.0
186,106,91.40582275390625,0,1.0
187,222,184.06387329101562,0,1.0
188,125,106.47420501708984,0,1.0
189,9,6.462857723236084,0,1.0
190,52,40.8896484375,0,1.0
191,67,61.17115020751953,0,1.0
192,77,67.65996551513672,0,1.0
193,199,175.90252685546875,0,1.0
194,136,116.47109985351562,0,1.0
195,28,27.71734046936035,0,1.0
196,3,3.2874250411987305,0,1.0
197,78,63.865413665771484,0,1.0
198,214,184.5599822998047,0,1.0
199,24,20.48369026184082,0,1.0
200,30,27.96790313720703,0,1.0
201,68,56.224544525146484,0,1.0
202,56,47.85057067871094,0,1.0
203,32,31.215768814086914,0,1.0
204,10,6.920395851135254,0,1.0
205,55,48.18159866333008,0,1.0
206,143,118.76905822753906,0,1.0
207,980,854.3543701171875,0,1.0
208,303,263.7658996582031,0,1.0
209,10795,9000.0986328125,0,1.0
210,9093,7973.703125,0,1.0
211,1764,1513.502685546875,0,1.0
212,3,-0.6799237728118896,0,1.0
213,913,740.484619140625,0,1.0
214,1601,1360.8668212890625,0,1.0
215,1384,1138.94140625,0,1.0
216,69,53.54783248901367,0,1.0
217,394,312.120361328125,0,1.0
218,1169,992.062744140625,0,1.0
219,335,290.1273193359375,0,1.0
220,4018,3138.657470703125,0,1.0
221,3471,2620.197265625,0,1.0
