epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi,mean_return,mean_length,episodes,buffer_size,elapsed_s
1,3900,,,,,,,,,,,0,4000,0.2
2,7900,,,,,,,,,,,0,8000,0.4
3,11900,0.073881,0.090488,-0.924901,-0.0988,-0.0959,0.6006,0.6103,0.0578,,,0,12000,2.2
4,15900,0.051001,0.051530,-0.978009,0.2743,0.2745,0.6414,0.5441,0.1124,,,0,16000,3.9
5,19900,,,,,,,,,,,0,20000,4.0
6,23900,0.072355,0.070973,-0.544321,0.1306,0.1308,0.8746,0.8097,0.1110,,,0,24000,5.7
7,27900,0.123292,0.121565,-0.471360,-0.0644,-0.0641,1.6140,1.5074,0.1337,,,0,28000,7.4
8,31900,0.154545,0.150795,-0.337322,-0.1379,-0.1376,1.7384,1.6648,0.1697,,,0,32000,9.1
9,35900,0.357486,0.352319,-0.399352,-0.2696,-0.2690,2.8865,2.6866,0.2522,,,0,36000,10.8
10,39900,,,,,,,,,,,0,40000,10.9
11,43900,0.388191,0.380831,-0.372155,-0.2848,-0.2840,2.5588,2.4960,0.2773,,,0,44000,12.5
12,47900,0.337953,0.331668,-0.247703,-0.3644,-0.3644,2.4788,2.5294,0.2587,,,0,48000,14.1
13,51900,0.323793,0.321494,-0.089601,-0.5177,-0.5176,2.5296,2.6020,0.2878,,,0,52000,15.8
14,55900,0.294868,0.295415,0.117598,-0.7205,-0.7205,2.5538,2.5585,0.3088,,,0,56000,17.4
15,59900,,,,,,,,,,,0,60000,17.5
16,63900,0.289908,0.290244,0.345147,-0.9139,-0.9139,2.6875,2.7166,0.3022,,,0,64000,19.1
17,67900,0.274449,0.274029,0.591114,-1.1315,-1.1315,2.5579,2.5722,0.3180,,,0,68000,20.8
18,71900,0.258165,0.257828,0.826369,-1.3513,-1.3514,2.6744,2.6253,0.3189,,,0,72000,22.4
19,75900,0.247139,0.245446,1.072097,-1.5745,-1.5746,2.7672,2.6799,0.3222,,,0,76000,24.0
20,79900,,,,,,,,,,,0,80000,24.2
21,83900,0.245429,0.245303,1.273675,-1.7736,-1.7735,2.7913,2.6921,0.3393,,,0,84000,25.7
22,87900,0.281224,0.281330,1.544041,-2.0635,-2.0632,3.0126,2.8241,0.3585,,,0,88000,27.3
23,91900,0.273229,0.270813,1.793474,-2.2970,-2.2967,3.1088,2.9760,0.3364,,,0,92000,28.9
24,95900,0.265938,0.261930,1.992768,-2.4900,-2.4898,3.1110,3.0368,0.3498,,,0,96000,30.5
25,99900,,,,,,,,,-309.96,1000.0,100,100000,30.6
26,103900,0.398656,0.395276,2.056311,-2.5818,-2.5819,3.5739,3.5799,0.3477,,,0,104000,32.2
27,107900,0.434689,0.428441,1.945583,-2.4724,-2.4722,3.6858,3.5149,0.3618,,,0,108000,33.8
28,111900,0.434699,0.426729,1.971929,-2.4894,-2.4895,3.7869,3.6339,0.3530,,,0,112000,35.4
29,115900,0.439383,0.429386,1.996147,-2.5161,-2.5162,4.1091,3.8403,0.3465,,,0,116000,37.0
30,119900,,,,,,,,,,,0,120000,37.1
31,123900,0.425934,0.417246,1.998033,-2.5219,-2.5218,3.8757,3.8198,0.3502,,,0,124000,38.7
32,127900,0.435352,0.429150,1.946977,-2.4810,-2.4811,4.0129,3.8687,0.3726,,,0,128000,40.4
33,131900,0.431182,0.427546,1.862030,-2.4148,-2.4150,4.3082,4.2458,0.3899,,,0,132000,42.0
34,135900,0.434287,0.431586,1.765729,-2.3169,-2.3169,4.0531,4.0669,0.4166,,,0,136000,43.6
35,139900,,,,,,,,,,,0,140000,43.7
36,143900,0.441937,0.437485,1.596097,-2.1703,-2.1704,4.3180,4.0445,0.4266,,,0,144000,45.3
37,147900,0.437390,0.435297,1.416279,-2.0034,-2.0034,4.3092,4.2370,0.4388,,,0,148000,46.9
38,151900,0.436080,0.432645,1.172124,-1.7827,-1.7828,4.4938,4.5297,0.4434,,,0,152000,48.4
39,155900,0.445622,0.442016,0.894848,-1.5273,-1.5274,4.4993,4.4731,0.4615,,,0,156000,50.0
40,159900,,,,,,,,,,,0,160000,50.1
41,163900,0.441304,0.438662,0.563199,-1.2149,-1.2151,4.4255,4.5056,0.4962,,,0,164000,51.8
42,167900,0.456354,0.454251,0.195254,-0.8602,-0.8604,4.6403,4.7638,0.5309,,,0,168000,53.3
43,171900,0.464402,0.461142,-0.173749,-0.4928,-0.4931,4.9318,5.0290,0.5021,,,0,172000,54.9
44,175900,0.482158,0.480455,-0.566995,-0.1107,-0.1107,4.6653,4.6974,0.5408,,,0,176000,56.5
45,179900,,,,,,,,,,,0,180000,56.7
46,183900,0.510529,0.508899,-0.970871,0.2926,0.2926,5.3451,5.4611,0.5427,,,0,184000,58.3
47,187900,0.533557,0.532163,-1.438353,0.7415,0.7415,5.4332,5.8321,0.5463,,,0,188000,59.9
48,191900,0.557878,0.555315,-1.902148,1.1887,1.1887,5.8126,6.0093,0.6456,,,0,192000,61.5
49,195900,0.586045,0.584096,-2.388858,1.6558,1.6558,5.7148,5.9493,0.6498,,,0,196000,63.0
50,199900,,,,,,,,,,,0,200000,63.2
51,203900,0.636592,0.633388,-2.893443,2.1506,2.1506,6.3568,6.5106,0.6842,365.91,1001.0,100,204000,64.7
52,207900,0.729669,0.736817,-3.609485,2.8660,2.8659,7.3790,7.7789,0.7652,,,0,208000,66.3
53,211900,0.750429,0.757100,-4.230096,3.4746,3.4746,7.4856,7.8316,0.6574,,,0,212000,67.9
54,215900,0.769112,0.778080,-4.742668,4.0050,4.0050,7.0624,7.3877,0.7851,,,0,216000,69.4
55,219900,,,,,,,,,,,0,220000,69.5
56,223900,0.786680,0.792845,-5.244037,4.4996,4.4995,6.9769,7.4651,0.8047,,,0,224000,71.1
57,227900,0.794867,0.801209,-5.729603,4.9933,4.9932,7.5719,7.9852,0.7522,,,0,228000,72.7
58,231900,0.788993,0.802146,-6.190229,5.4548,5.4546,7.2108,7.9229,0.9445,,,0,232000,74.3
59,235900,0.797071,0.811279,-6.674023,5.9413,5.9414,7.3283,7.8019,0.9642,,,0,236000,75.9
60,239900,,,,,,,,,,,0,240000,76.1
61,243900,0.804641,0.817982,-7.161348,6.4353,6.4352,7.5781,8.2852,0.8208,,,0,244000,77.6
62,247900,0.805657,0.819233,-7.674640,6.9375,6.9375,7.8317,8.4582,0.7545,,,0,248000,79.2
63,251900,0.800546,0.814959,-8.202737,7.4673,7.4671,7.4984,8.3327,0.7822,,,0,252000,80.7
64,255900,0.815882,0.832302,-8.716420,7.9771,7.9769,8.4964,8.9104,0.9038,,,0,256000,82.3
65,259900,,,,,,,,,,,0,260000,82.4
66,263900,0.823222,0.839642,-9.254294,8.5058,8.5054,8.8339,9.4454,0.9193,,,0,264000,84.0
67,267900,0.832712,0.848055,-9.826306,9.0759,9.0757,8.6751,8.8274,0.9294,,,0,268000,85.5
68,271900,0.836103,0.853458,-10.369840,9.6171,9.6170,8.3819,9.1643,0.8525,,,0,272000,87.1
69,275900,0.850024,0.866971,-10.941479,10.1793,10.1791,8.9460,9.7418,0.7964,,,0,276000,88.6
70,279900,,,,,,,,,,,0,280000,88.8
71,283900,0.860796,0.879050,-11.543208,10.7669,10.7667,8.7872,9.3781,0.8820,,,0,284000,90.3
72,287900,0.860915,0.880458,-12.126608,11.3479,11.3477,9.1869,10.1602,0.8731,,,0,288000,91.9
73,291900,0.891100,0.908129,-12.713207,11.9306,11.9304,9.2852,9.8049,0.8659,,,0,292000,93.4
74,295900,0.891383,0.911688,-13.325757,12.5217,12.5215,9.3412,9.8406,0.8806,,,0,296000,94.9
75,299900,,,,,,,,,,,0,300000,95.1
76,303900,0.916928,0.935972,-13.923502,13.1309,13.1307,10.1968,10.6498,0.9690,693.91,1001.0,100,304000,96.7
77,307900,1.073974,1.096784,-14.657094,13.8684,13.8684,11.1475,12.0514,0.9901,,,0,308000,98.2
78,311900,1.093844,1.114346,-15.314146,14.5377,14.5376,10.8580,11.5293,0.9232,,,0,312000,99.8
79,315900,1.141620,1.158998,-15.952045,15.1680,15.1677,11.9808,12.6653,1.0056,,,0,316000,101.4
80,319900,,,,,,,,,,,0,320000,101.6
81,323900,1.168637,1.182148,-16.542272,15.7647,15.7645,11.7676,12.2186,0.9704,,,0,324000,103.2
82,327900,1.147382,1.160873,-17.126489,16.3477,16.3475,12.0866,12.7128,1.0419,,,0,328000,104.7
83,331900,1.205857,1.217454,-17.712184,16.9380,16.9380,12.6002,13.1839,1.0265,,,0,332000,106.4
84,335900,1.199173,1.205661,-18.311341,17.5253,17.5247,11.6132,12.1355,0.9282,,,0,336000,107.9
85,339900,,,,,,,,,,,0,340000,108.0
86,343900,1.226822,1.232954,-18.878765,18.0978,18.0976,11.7542,12.3762,1.0217,,,0,344000,109.6
87,347900,1.209651,1.215947,-19.477602,18.6913,18.6910,12.2002,12.3935,0.9301,,,0,348000,111.2
88,351900,1.277327,1.285598,-20.097069,19.2987,19.2985,13.1063,13.8897,1.1054,,,0,352000,112.8
89,355900,1.276006,1.277031,-20.719978,19.9051,19.9048,13.0400,13.5636,1.1323,,,0,356000,114.3
90,359900,,,,,,,,,,,0,360000,114.5
91,363900,1.292691,1.293482,-21.321318,20.5110,20.5111,13.6645,14.5187,1.1085,,,0,364000,116.1
92,367900,1.352270,1.354337,-21.965161,21.1390,21.1387,14.1677,14.4410,1.0149,,,0,368000,117.7
93,371900,1.373631,1.373258,-22.571566,21.7430,21.7430,14.0202,14.4128,1.0603,,,0,372000,119.2
94,375900,1.393285,1.393257,-23.228331,22.3885,22.3882,14.5854,15.0111,1.1772,,,0,376000,120.8
95,379900,,,,,,,,,,,0,380000,121.0
96,383900,1.416597,1.414347,-23.872304,23.0169,23.0168,14.8241,14.9648,1.1380,,,0,384000,122.5
97,387900,1.417967,1.419797,-24.518817,23.6663,23.6661,15.1333,15.8716,1.0567,,,0,388000,124.0
98,391900,1.483735,1.478532,-25.201278,24.3316,24.3313,16.0914,15.8320,1.2268,,,0,392000,125.6
99,395900,1.487015,1.486270,-25.846902,24.9757,24.9755,15.6285,16.2563,1.1811,,,0,396000,127.2
100,399900,,,,,,,,,,,0,400000,127.3
101,403900,1.520058,1.519134,-26.483128,25.6230,25.6229,15.5190,16.0380,1.1124,969.58,1001.0,100,404000,128.9
102,407900,1.937074,1.924611,-27.355140,26.4918,26.4916,20.2486,19.7468,1.1990,,,0,408000,130.4
103,411900,2.127831,2.099604,-28.168861,27.2880,27.2876,21.9992,21.9545,1.1771,,,0,412000,132.0
104,415900,2.087592,2.062847,-28.903952,28.0368,28.0368,22.4913,22.1103,1.2571,,,0,416000,133.5
105,419900,,,,,,,,,,,0,420000,133.7
106,423900,2.214369,2.188466,-29.576482,28.7126,28.7125,22.2230,21.9142,1.1635,,,0,424000,135.2
