epoch,global_step,device,epoch_wall_s,steps_per_sec,updates_per_sec,env_step_total_s,env_step_mean_ms,buffer_sample_total_s,buffer_sample_mean_ms,update_total_s,update_mean_ms,gpu_mem_allocated_mb,gpu_mem_reserved_mb
1,3900,GPU (NVIDIA GeForce RTX 3080),0.19,21082.1,0.0,0.118,2.941,0.000,0.000,0.000,0.000,1.7,2.0
2,7900,GPU (NVIDIA GeForce RTX 3080),0.22,17796.9,0.0,0.113,2.820,0.000,0.000,0.000,0.000,10.8,24.0
3,11900,GPU (NVIDIA GeForce RTX 3080),1.75,2285.3,285.7,0.120,2.994,0.154,0.308,1.448,2.896,21.5,32.0
4,15900,GPU (NVIDIA GeForce RTX 3080),1.67,2394.6,299.3,0.118,2.940,0.159,0.318,1.366,2.733,21.5,32.0
5,19900,GPU (NVIDIA GeForce RTX 3080),0.14,29236.0,0.0,0.111,2.777,0.000,0.000,0.000,0.000,21.5,32.0
6,23900,GPU (NVIDIA GeForce RTX 3080),1.71,2335.9,292.0,0.126,3.161,0.161,0.321,1.398,2.795,21.5,32.0
7,27900,GPU (NVIDIA GeForce RTX 3080),1.68,2377.8,297.2,0.133,3.335,0.169,0.338,1.350,2.699,21.5,32.0
8,31900,GPU (NVIDIA GeForce RTX 3080),1.69,2373.0,296.6,0.142,3.540,0.169,0.337,1.345,2.690,21.5,32.0
9,35900,GPU (NVIDIA GeForce RTX 3080),1.68,2376.8,297.1,0.127,3.182,0.162,0.325,1.366,2.732,21.5,32.0
10,39900,GPU (NVIDIA GeForce RTX 3080),0.15,27209.1,0.0,0.121,3.015,0.000,0.000,0.000,0.000,21.5,32.0
11,43900,GPU (NVIDIA GeForce RTX 3080),1.60,2500.3,312.5,0.118,2.947,0.160,0.320,1.293,2.586,21.5,32.0
12,47900,GPU (NVIDIA GeForce RTX 3080),1.57,2547.9,318.5,0.123,3.065,0.152,0.304,1.269,2.537,21.5,32.0
13,51900,GPU (NVIDIA GeForce RTX 3080),1.72,2331.8,291.5,0.124,3.112,0.159,0.318,1.404,2.808,21.5,32.0
14,55900,GPU (NVIDIA GeForce RTX 3080),1.59,2521.3,315.2,0.130,3.260,0.158,0.317,1.270,2.540,21.5,32.0
15,59900,GPU (NVIDIA GeForce RTX 3080),0.15,26549.0,0.0,0.124,3.095,0.000,0.000,0.000,0.000,21.5,32.0
16,63900,GPU (NVIDIA GeForce RTX 3080),1.54,2604.2,325.5,0.116,2.899,0.155,0.311,1.240,2.479,21.5,32.0
17,67900,GPU (NVIDIA GeForce RTX 3080),1.65,2427.3,303.4,0.121,3.024,0.157,0.314,1.344,2.687,21.5,32.0
18,71900,GPU (NVIDIA GeForce RTX 3080),1.66,2412.7,301.6,0.124,3.090,0.162,0.323,1.346,2.691,21.5,32.0
