epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s,det_loss,det_dist_loss,det_alpha_loss
1,3999,,,,,,,,,,-45.93,134.4,28,5,4000,1.1,,,
2,7999,0.340980,0.348274,-1.108267,1.2917,1.2924,3.2392,3.4995,0.5094,0.0411,29.35,555.7,6,1,8000,14.2,,,
3,11999,0.688079,0.689863,-3.355017,3.3757,3.3753,4.9922,5.4558,1.1207,0.2835,-2.70,614.0,7,3,12000,31.3,,,
4,15999,0.660641,0.667340,-3.274506,2.5802,2.5799,4.1138,4.5016,1.3794,0.4364,18.46,337.8,11,2,16000,48.4,,,
5,19999,0.573131,0.572092,-3.002569,2.2591,2.2588,3.2894,3.5666,1.4103,0.5463,88.83,428.6,10,0,20000,65.3,,,
6,23999,0.598834,0.598139,-2.821005,2.1726,2.1723,3.2283,3.4703,1.4674,0.6188,81.10,402.2,11,2,24000,82.2,,,
7,27999,0.642526,0.638957,-2.973500,2.3055,2.3058,3.5145,3.7475,1.5855,0.7326,59.23,299.7,13,3,28000,99.1,,,
8,31999,0.659221,0.651377,-3.158250,2.4476,2.4473,3.6753,3.8826,1.7019,0.8074,44.97,277.6,15,4,32000,116.0,,,
9,35999,0.659639,0.654277,-3.665094,2.9167,2.9167,3.8266,3.9996,1.8139,0.8694,59.77,262.6,15,4,36000,132.9,,,
10,39999,0.637401,0.632680,-4.645861,3.8485,3.8487,3.8558,4.0995,1.8523,0.9112,130.00,379.4,10,0,40000,149.8,,,
11,43999,0.685121,0.680073,-5.480132,4.7264,4.7261,4.1957,4.5736,1.9070,0.9528,74.33,356.2,12,3,44000,166.8,,,
12,47999,0.746511,0.735762,-6.002046,5.2634,5.2632,4.7050,4.9792,2.0038,1.0136,107.96,357.8,11,3,48000,252.2,0.055945,0.040211,0.014091
13,51999,0.788545,0.775653,-6.566179,5.8157,5.8154,5.0264,5.3395,2.1120,1.0822,101.44,397.7,10,1,52000,388.7,0.642939,0.519206,0.107536
14,55999,0.794872,0.785729,-6.992862,6.2400,6.2400,5.2926,5.6770,2.1684,1.1115,231.16,533.2,6,2,56000,525.0,0.639770,0.516489,0.106894
15,59999,0.890750,0.886754,-7.138518,6.4345,6.4348,5.7668,6.0665,2.2510,1.1294,51.52,225.0,22,7,60000,661.3,0.654077,0.526767,0.109792
16,63999,0.977731,0.970129,-6.754373,6.0311,6.0310,6.1349,6.4674,2.3690,1.1860,65.98,232.1,14,3,64000,797.6,0.671180,0.539035,0.113287
17,67999,0.992294,0.982089,-6.818542,6.0683,6.0685,6.3694,6.7196,2.4285,1.2331,71.30,264.4,18,8,68000,933.8,0.678073,0.543859,0.114677
18,71999,0.993959,0.986339,-7.225299,6.4487,6.4488,6.7769,7.0080,2.4569,1.2568,119.72,336.6,11,3,72000,1070.3,0.690355,0.552756,0.117232
19,75999,1.014775,1.015727,-7.775139,6.9830,6.9830,6.9966,7.6877,2.5030,1.2877,123.55,310.5,11,2,76000,1206.8,0.695570,0.556439,0.118297
20,79999,1.052734,1.053190,-8.578886,7.7588,7.7588,7.5223,8.0388,2.5394,1.3022,151.85,365.2,13,3,80000,1343.4,0.699031,0.558870,0.119004
21,83999,1.165546,1.173569,-9.119601,8.2927,8.2931,8.0896,8.8929,2.6379,1.3410,51.48,186.0,22,8,84000,1479.7,0.701992,0.560936,0.119608
22,87999,1.251668,1.256111,-9.442473,8.6131,8.6137,8.5787,9.4652,2.7017,1.3688,46.93,166.8,21,2,88000,1616.2,0.698077,0.557888,0.118721
23,91999,1.261042,1.278538,-10.093391,9.2620,9.2623,9.1662,10.2665,2.7340,1.3771,165.68,380.3,12,1,92000,1752.9,0.688329,0.550602,0.116613
24,95999,1.319153,1.326156,-10.723723,9.9077,9.9082,9.6689,10.6077,2.7692,1.4063,88.88,198.9,20,8,96000,1889.6,0.681091,0.545147,0.115039
25,99999,1.368053,1.384939,-11.364378,10.5397,10.5403,10.3428,11.6449,2.8376,1.4328,89.94,195.8,19,4,100000,2026.0,0.685809,0.548543,0.116014
26,103999,1.395301,1.410686,-11.873056,11.0429,11.0435,10.5701,11.8147,2.8822,1.4581,191.35,474.3,9,3,104000,2162.6,0.688642,0.550572,0.116602
27,107999,1.416818,1.449943,-12.500466,11.6614,11.6617,11.1025,12.6472,2.8982,1.4888,137.82,327.4,11,5,108000,2299.0,0.697908,0.557374,0.118570
28,111999,1.497569,1.522246,-12.997255,12.1724,12.1729,11.6383,13.3228,2.9229,1.5044,114.38,292.8,15,1,112000,2435.3,0.696066,0.555959,0.118159
29,115999,1.624684,1.647842,-13.169066,12.3652,12.3655,12.7628,14.3851,2.9847,1.5585,89.59,222.2,16,4,116000,2572.0,0.693346,0.553893,0.117560
30,119999,1.660472,1.677625,-13.163115,12.3694,12.3705,12.9881,14.5786,3.0561,1.5628,111.91,292.3,12,3,120000,2708.6,0.693984,0.554333,0.117688
