epoch,global_step,device,epoch_wall_s,steps_per_sec,updates_per_sec,env_step_total_s,env_step_mean_ms,buffer_sample_total_s,buffer_sample_mean_ms,update_total_s,update_mean_ms,gpu_mem_allocated_mb,gpu_mem_reserved_mb
1,3900,GPU (NVIDIA GeForce RTX 3080),0.46,8700.2,0.0,0.349,8.731,0.000,0.000,0.000,0.000,3.7,4.0
2,7900,GPU (NVIDIA GeForce RTX 3080),0.71,5659.6,0.0,0.507,12.678,0.000,0.000,0.000,0.000,12.8,26.0
3,11900,GPU (NVIDIA GeForce RTX 3080),6.36,629.0,78.6,0.633,15.827,0.963,1.927,4.658,9.316,29.2,58.0
4,15900,GPU (NVIDIA GeForce RTX 3080),5.78,691.5,86.4,0.603,15.063,0.927,1.854,4.155,8.311,29.2,58.0
5,19900,GPU (NVIDIA GeForce RTX 3080),0.69,5829.3,0.0,0.574,14.341,0.000,0.000,0.000,0.000,29.2,58.0
6,23900,GPU (NVIDIA GeForce RTX 3080),5.76,694.4,86.8,0.503,12.580,0.969,1.938,4.207,8.413,29.2,58.0
7,27900,GPU (NVIDIA GeForce RTX 3080),5.72,699.4,87.4,0.544,13.599,0.909,1.818,4.156,8.312,29.2,58.0
8,31900,GPU (NVIDIA GeForce RTX 3080),5.74,696.6,87.1,0.523,13.075,0.949,1.899,4.158,8.315,29.2,58.0
9,35900,GPU (NVIDIA GeForce RTX 3080),5.63,710.3,88.8,0.505,12.630,0.900,1.800,4.120,8.240,29.2,58.0
10,39900,GPU (NVIDIA GeForce RTX 3080),0.58,6841.2,0.0,0.490,12.254,0.000,0.000,0.000,0.000,29.2,58.0
11,43900,GPU (NVIDIA GeForce RTX 3080),5.62,711.1,88.9,0.538,13.462,0.933,1.865,4.048,8.096,29.2,58.0
12,47900,GPU (NVIDIA GeForce RTX 3080),5.60,714.9,89.4,0.501,12.527,0.928,1.855,4.081,8.161,29.2,58.0
13,51900,GPU (NVIDIA GeForce RTX 3080),5.61,713.0,89.1,0.590,14.753,0.894,1.789,4.026,8.053,29.2,58.0
14,55900,GPU (NVIDIA GeForce RTX 3080),5.52,724.3,90.5,0.502,12.551,0.948,1.896,3.992,7.985,29.2,58.0
15,59900,GPU (NVIDIA GeForce RTX 3080),0.69,5825.3,0.0,0.577,14.415,0.000,0.000,0.000,0.000,29.2,58.0
16,63900,GPU (NVIDIA GeForce RTX 3080),5.57,718.6,89.8,0.526,13.157,0.895,1.789,4.061,8.121,29.2,58.0
17,67900,GPU (NVIDIA GeForce RTX 3080),5.76,695.0,86.9,0.568,14.200,0.916,1.832,4.157,8.313,29.2,58.0
18,71900,GPU (NVIDIA GeForce RTX 3080),5.74,696.6,87.1,0.552,13.809,0.911,1.822,4.183,8.365,29.2,58.0
