epoch,step,loss_q1,loss_q2,loss_pi,q1_val,q2_val,grad_q1,grad_q2,grad_pi,mean_return,mean_length,episodes,buffer_size,elapsed_s
1,3900,,,,,,,,,109.90,23.5,110,4000,0.5
2,7900,,,,,,,,,119.68,26.4,152,8000,1.2
3,11900,1.063754,1.080794,-7.713653,7.3626,7.3599,8.0357,7.6492,0.0111,123.83,26.9,118,12000,7.5
4,15900,1.545626,1.566526,-13.392178,13.1884,13.1887,33.2114,28.3232,0.0275,142.98,31.3,189,16000,13.3
5,19900,,,,,,,,,64.77,16.1,211,20000,14.0
6,23900,4.227187,4.345645,-18.517462,18.2154,18.2157,68.5883,58.9409,0.0428,61.63,15.8,293,24000,19.8
7,27900,7.877004,8.128653,-22.459915,22.0709,22.0718,107.2209,97.0194,0.0901,59.38,15.3,214,28000,25.5
8,31900,11.036961,11.788255,-26.263453,25.8734,25.8690,153.4593,140.0764,0.1578,59.11,15.0,293,32000,31.2
9,35900,14.996878,15.554332,-29.556052,29.1467,29.1457,204.1906,177.8768,0.2408,61.43,15.4,263,36000,36.9
10,39900,,,,,,,,,63.24,15.4,239,40000,37.4
11,43900,20.141017,20.689934,-32.567322,32.0965,32.0919,255.6533,219.2313,0.3471,66.80,16.2,270,44000,43.1
12,47900,28.251467,28.896691,-35.231629,34.5730,34.5687,337.1069,292.8959,0.5071,72.88,17.5,212,48000,48.7
13,51900,38.413126,39.255935,-37.993668,37.2638,37.2572,438.9214,387.4925,0.6790,89.03,21.0,154,52000,54.3
14,55900,43.292192,44.278533,-40.641436,39.8295,39.8279,496.2620,440.6564,0.9667,112.03,27.1,156,56000,59.8
15,59900,,,,,,,,,139.97,32.5,117,60000,60.5
16,63900,48.976336,50.609042,-43.214532,42.2744,42.2705,606.7664,544.8238,1.5675,140.11,32.1,127,64000,66.0
17,67900,55.473594,57.529092,-45.387587,44.2376,44.2350,690.5278,629.6491,2.3613,135.31,31.5,114,68000,71.8
18,71900,62.067529,64.370672,-47.664586,46.3182,46.3260,776.3835,721.2157,2.7851,162.64,36.5,101,72000,77.5
19,75900,65.231307,67.015903,-50.144515,48.6578,48.6521,869.7230,782.2936,2.8193,228.10,48.4,64,76000,83.3
20,79900,,,,,,,,,246.85,52.1,88,80000,84.0
21,83900,77.512133,78.640115,-52.178627,50.5466,50.5465,970.0664,910.8228,2.6636,203.55,46.7,86,84000,89.7
22,87900,78.993940,80.426054,-53.927567,52.2049,52.2130,986.7087,963.0043,2.6857,223.53,51.4,78,88000,95.5
23,91900,81.703233,83.146476,-55.512672,53.7907,53.7952,1010.1239,1008.3021,2.7004,207.76,48.1,87,92000,101.4
24,95900,82.988481,84.278763,-57.240919,55.4553,55.4544,1019.7592,963.5793,3.1614,198.68,45.4,95,96000,107.3
25,99900,,,,,,,,,191.77,43.0,98,100000,108.0
26,103900,87.572968,88.207158,-58.968121,57.1042,57.1065,1116.3642,1054.4228,3.5614,187.52,41.7,94,104000,113.8
27,107900,90.829827,92.631810,-60.422060,58.5618,58.5709,1119.9151,1050.9702,3.0736,204.02,44.2,86,108000,119.5
28,111900,92.487127,97.729560,-61.974615,60.0324,60.0311,1149.8674,1123.6027,3.7336,217.66,48.0,70,112000,125.1
29,115900,97.714754,101.419214,-63.418277,61.4514,61.4543,1183.7588,1107.8320,3.7763,207.66,46.0,101,116000,130.8
30,119900,,,,,,,,,202.90,43.3,88,120000,131.5
31,123900,101.510549,105.860689,-65.199486,63.1497,63.1578,1225.3775,1172.2928,3.8948,218.44,46.4,90,124000,137.3
32,127900,105.556585,107.236894,-66.546501,64.6254,64.6376,1260.5561,1173.9645,3.9285,239.33,52.3,58,128000,143.0
33,131900,112.700500,116.934098,-68.236429,66.1308,66.1317,1322.7287,1224.1454,3.8745,249.69,54.4,81,132000,148.9
34,135900,114.219132,118.245264,-69.721275,67.6374,67.6443,1291.0674,1265.8432,4.3580,239.75,52.3,77,136000,154.7
35,139900,,,,,,,,,246.50,52.7,71,140000,155.4
36,143900,113.673218,116.857987,-70.977478,69.0294,69.0230,1333.9076,1280.1527,4.0666,261.71,54.0,76,144000,161.0
37,147900,117.512279,118.848616,-72.262677,70.3197,70.3300,1392.7218,1276.8256,4.9302,258.77,54.3,60,148000,166.8
38,151900,119.313300,123.859946,-73.525291,71.5730,71.5739,1394.5795,1321.8551,5.1470,285.63,61.1,68,152000,172.6
39,155900,128.628103,131.636829,-74.948536,72.8923,72.9020,1531.7670,1411.1251,5.2376,293.23,62.8,64,156000,178.5
40,159900,,,,,,,,,273.21,59.3,77,160000,179.3
41,163900,130.976163,133.659812,-76.415352,74.3591,74.3665,1534.8489,1380.7900,4.8317,241.76,51.1,72,164000,185.1
42,167900,129.623828,133.277279,-77.568786,75.5622,75.5670,1506.5781,1422.8568,4.9321,264.18,54.9,82,168000,190.9
43,171900,131.752853,137.062255,-78.719625,76.7253,76.7312,1527.6624,1444.2143,4.4205,232.75,48.0,86,172000,196.6
44,175900,137.492686,142.053056,-79.945118,77.9651,77.9668,1575.2473,1471.8863,4.6207,240.32,50.3,64,176000,202.2
45,179900,,,,,,,,,245.78,52.6,95,180000,202.8
46,183900,143.602978,147.611430,-81.105447,79.1463,79.1541,1643.0102,1535.4771,4.0177,201.24,42.9,90,184000,208.6
47,187900,147.549326,152.033261,-82.402669,80.3263,80.3307,1731.9244,1528.0839,3.9735,206.46,44.3,86,188000,214.2
48,191900,149.602504,154.212956,-83.550610,81.5387,81.5402,1657.1848,1508.2712,3.9863,213.88,46.6,96,192000,220.0
49,195900,153.087579,156.440902,-84.500414,82.5222,82.5382,1728.6573,1517.4497,4.1814,176.53,38.2,110,196000,226.0
50,199900,,,,,,,,,199.86,42.5,78,200000,226.8
51,203900,156.441115,158.017909,-85.504455,83.5133,83.5205,1807.4833,1605.5362,4.2756,225.78,47.5,94,204000,232.9
52,207900,161.076061,161.940920,-86.510768,84.4496,84.4505,1810.4359,1680.9527,4.4392,198.11,41.5,94,208000,238.9
53,211900,161.030756,164.872239,-87.477794,85.3728,85.3966,1875.6172,1684.5995,4.5963,208.58,43.8,95,212000,244.2
54,215900,168.753152,171.257111,-88.304685,86.2135,86.2151,1825.4739,1656.6954,4.8242,178.41,38.3,106,216000,249.5
55,219900,,,,,,,,,187.00,40.1,89,220000,250.3
56,223900,169.150463,175.351426,-89.003850,87.0373,87.0443,1881.8407,1743.3858,5.1073,214.28,45.4,85,224000,255.9
57,227900,173.934689,177.083124,-89.901327,87.8693,87.8740,1930.8249,1772.1837,5.4215,250.71,52.4,64,228000,261.9
58,231900,178.521290,180.670850,-90.677113,88.7244,88.7292,2027.6559,1841.0145,5.3101,277.10,57.6,88,232000,267.5
59,235900,183.996218,186.953850,-91.363135,89.3479,89.3631,2054.6502,1836.1321,6.1168,232.84,47.6,85,236000,273.0
60,239900,,,,,,,,,230.13,46.6,78,240000,273.7
61,243900,183.605514,185.592384,-92.154830,90.1795,90.1882,2050.7069,1778.0047,5.6236,224.91,46.1,90,244000,279.4
62,247900,189.581980,191.602369,-92.970670,90.8825,90.8831,2223.7332,1885.8798,5.9800,221.85,47.0,83,248000,285.0
63,251900,191.988738,196.054997,-93.755112,91.6888,91.7016,2131.5211,1916.5281,5.5652,235.94,49.7,72,252000,290.9
64,255900,194.312729,197.437467,-94.434524,92.3714,92.3786,2143.9444,1940.5570,5.6001,261.55,54.4,65,256000,296.9
65,259900,,,,,,,,,285.28,60.6,68,260000,297.6
66,263900,196.811972,200.361887,-95.178357,93.1304,93.1339,2237.5381,2025.9259,5.2324,273.15,59.0,68,264000,303.2
67,267900,202.193247,205.938195,-95.957972,93.8652,93.8672,2188.7986,1928.7828,5.3278,292.42,64.7,49,268000,309.2
68,271900,200.382949,202.403973,-96.621625,94.5479,94.5562,2182.9948,2037.4383,5.6823,330.69,74.1,61,272000,315.2
69,275900,204.566562,207.517682,-97.312316,95.2028,95.2041,2234.4385,1956.2600,5.7122,315.30,70.0,56,276000,321.2
70,279900,,,,,,,,,324.36,72.3,47,280000,321.9
71,283900,203.854816,205.485106,-98.010176,95.9687,95.9762,2342.9160,2071.8799,5.9004,332.44,72.6,56,284000,327.9
72,287900,206.722889,206.324931,-98.792982,96.6898,96.7046,2373.2662,2076.3457,5.6949,349.71,76.4,45,288000,333.3
